Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 368,Area 368,#Peptides,#Unique,#Spec 368,PTM,Avg. Mass,Description
240,66281,ETNP_180,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
240,66282,ETNP_300,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
240,66283,ETNP_120,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
240,66284,ETNP_140,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
240,66285,ETNP_160,33.25,1,1,5.1E4,1,1,1,,60073,Oligopeptide-binding protein AppA precursor
176,66244,ETNP_120,33.12,7,7,8.45E4,1,1,1,,10371,hypothetical protein
176,66297,ETNP_120,33.12,2,2,8.45E4,1,1,1,,42312,putative sugar-binding periplasmic protein precursor
238,66266,ETNP14_68,33.09,5,5,8.37E4,1,1,1,,20431,RmuC family protein
239,66267,ETNP_150,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
239,66268,ETNP_100,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
239,66269,NP_300,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
239,66270,ETNP_300,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
239,66271,ETNP_120,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
239,66272,ETNP_120,33.05,8,8,1.6E5,1,1,1,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
129,66398,ETNP14_120,32.87,21,21,1.91E5,2,2,2,,7948,Cold shock protein CspV
175,66242,ETNP_160,31.87,9,9,3.54E4,1,1,1,,14346,30S ribosomal protein S16
175,66243,ETNP14_68,31.87,9,9,3.54E4,1,1,1,,14346,30S ribosomal protein S16
175,66286,ETNP14_68,31.87,18,18,3.54E4,1,1,1,,7147,30S ribosomal protein S16
175,66287,ETNP14_68,31.87,10,10,3.54E4,1,1,1,,13453,30S ribosomal protein S16
175,66288,WP_011826578,31.87,10,10,3.54E4,1,1,1,,13461,30S ribosomal protein S16 Prochlorococcus
175,66289,WP_011129729,31.87,10,10,3.54E4,1,1,1,,13475,30S ribosomal protein S16 Prochlorococcus marinus
175,66290,NP_85,31.87,9,9,3.54E4,1,1,1,,14348,30S ribosomal protein S16
175,66291,ETNP_90,31.87,9,9,3.54E4,1,1,1,,14102,30S ribosomal protein S16
175,66292,CAK24156.1,31.87,9,9,3.54E4,1,1,1,,14887,30S ribosomal protein S16 [Synechococcus sp. WH 7803]
126,42704,CAN91477.1,31.74,2,2,2.33E7,1,1,2,,56854,hypothetical protein sce1319 [Sorangium cellulosum So ce56]
242,66298,WP_052303548,31.70,2,2,1.05E5,1,1,1,,41314,hypothetical protein Pirellula staleyi
241,66293,ETNP_140,31.64,6,6,3.88E4,1,1,1,,18495,putative 30S ribosomal protein PSRP-3
243,66299,ETNP_180,31.01,19,19,8.01E4,1,1,1,,5350,hypothetical protein
243,66300,ETNP14_120,31.01,9,9,8.01E4,1,1,1,,10596,hypothetical protein
243,66301,ETNP_140,31.01,6,6,8.01E4,1,1,1,,18004,Alpha-keto acid-binding periplasmic protein TakP precursor
243,66302,ETNP_160,31.01,3,3,8.01E4,1,1,1,,33678,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
243,66303,ETNP_300,31.01,3,3,8.01E4,1,1,1,,37108,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
243,66304,ETNP_120,31.01,2,2,8.01E4,1,1,1,,39818,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
130,66411,ETNP_120,30.79,36,36,1.19E5,2,2,2,Carbamidomethylation,9360,hypothetical protein
154,66161,ETNP_120,30.59,5,5,3.39E4,1,1,1,Carbamidomethylation,17863,C-phycoerythrin class 1 subunit alpha
154,66162,ETNP_140,30.59,5,5,3.39E4,1,1,1,Carbamidomethylation,17863,C-phycoerythrin class 1 subunit alpha
154,66163,ETNP_120,30.59,5,5,3.39E4,1,1,1,Carbamidomethylation,17863,C-phycoerythrin class 1 subunit alpha
154,66164,ETNP_100,30.59,5,5,3.39E4,1,1,1,Carbamidomethylation,17863,C-phycoerythrin class 1 subunit alpha
178,56563,SAR202_JMBHMLPD,29.92,2,2,2.32E5,1,1,1,,34859,2-oxoisovalerate dehydrogenase subunit beta
178,66308,SAR11,29.92,2,2,2.32E5,1,1,1,,39043,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein
178,66317,SAR202_JMBHMLPD,29.92,3,3,2.32E5,1,1,1,,23822,2-oxoglutarate carboxylase small subunit
178,56550,WP_010203514.1,29.92,2,2,2.32E5,1,1,1,,31413,dehydrogenase [Salinibacterium sp. PAMC 21357]
178,56564,SAR11,29.92,2,2,2.32E5,1,1,1,,45143,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein
178,56565,SAR202_JMBHMLPD,29.92,1,1,2.32E5,1,1,1,,53769,Acetyl-/propionyl-coenzyme A carboxylase alpha chain
244,66314,ETNP_120,29.76,13,13,3.06E4,1,1,1,,7911,hypothetical protein
177,1594,NP_30,29.71,4,4,6.14E4,1,1,1,,30312,hypothetical protein
177,2099,NP_85,29.71,5,5,6.14E4,1,1,1,,26330,hypothetical protein
177,2061,SAR11,29.71,4,4,6.14E4,1,1,1,,30110,Leu/Ile/Val-binding protein
177,1467,ETNP14_68,29.71,5,5,6.14E4,1,1,1,,28045,hypothetical protein
177,2094,ETNP14_68,29.71,4,4,6.14E4,1,1,1,,29976,hypothetical protein
177,1627,ETNP14_68,29.71,4,4,6.14E4,1,1,1,,37083,hypothetical protein
177,2282,ETNP14_68,29.71,3,3,6.14E4,1,1,1,,39790,hypothetical protein
246,66320,ETNP_120,29.54,4,4,5.74E4,1,1,1,Carbamidomethylation,18426,7TM receptor with intracellular HD hydrolase
246,66325,ETNP_120,29.54,1,1,5.74E4,1,1,1,Carbamidomethylation,60640,Oligopeptide-binding protein AppA precursor
246,66326,ETNP_120,29.54,1,1,5.74E4,1,1,1,Carbamidomethylation,67325,Oligopeptide-binding protein AppA precursor
245,66315,ETNP14_68,29.54,11,11,1.91E6,1,1,1,,7329,NADH-quinone oxidoreductase subunit I
245,66316,ETNP14_68,29.54,11,11,1.91E6,1,1,1,,7376,NADH-quinone oxidoreductase subunit I
245,66318,ETNP14_68,29.54,5,5,1.91E6,1,1,1,,16423,NADH-quinone oxidoreductase subunit I
245,66319,ETNP14_68,29.54,4,4,1.91E6,1,1,1,,18440,NADH-quinone oxidoreductase subunit I
245,66321,SAR202_JMBHMLPD,29.54,2,2,1.91E6,1,1,1,,41882,Citrate synthase
134,66503,ETNP_120,29.17,3,3,4.61E4,2,2,2,,51944,putative FAD-linked oxidoreductase
179,66328,ETNP_120,28.85,5,5,5.55E4,1,1,1,,15772,sulfur oxidation protein SoxY
179,66331,WP_053230029,28.85,1,1,5.55E4,1,1,1,,55646,glycoside hydrolase Phycisphaera mikurensis
249,66351,ACL71388.1,28.55,4,4,1.48E4,1,1,1,,21673,nitroreductase [Thioalkalivibrio sulfidiphilus HL-EbGr7]
249,66364,WP_015351223,28.55,2,2,1.48E4,1,1,1,,48207,hypothetical protein Myxococcus stipitatus
248,66333,WP_011130420,28.36,24,24,4.99E4,1,1,1,,4046,photosystem II protein Y Prochlorococcus marinus
248,66334,WP_036910576,28.36,24,24,4.99E4,1,1,1,,4074,photosystem II protein Y Prochlorococcus
248,66335,ETNP_120,28.36,24,24,4.99E4,1,1,1,,4061,Photosystem II protein Y
248,66336,ETNP_100,28.36,24,24,4.99E4,1,1,1,,4061,Photosystem II protein Y
248,66337,NP_100,28.36,9,9,4.99E4,1,1,1,,10996,Photosystem II protein Y
248,66338,ETNP_90,28.36,9,9,4.99E4,1,1,1,,11025,Photosystem II protein Y
248,66339,ETNP_100,28.36,9,9,4.99E4,1,1,1,,11117,Photosystem II protein Y
180,66329,WP_011281961,28.34,3,3,5.8E4,1,1,1,,33123,taurine ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
180,66340,ETNP14_68,28.34,6,6,5.8E4,1,1,1,,13894,hypothetical protein
180,66341,ETNP_70,28.34,6,6,5.8E4,1,1,1,,15363,hypothetical protein
180,66342,ETNP_180,28.34,5,5,5.8E4,1,1,1,,15491,hypothetical protein
180,66343,ETNP_140,28.34,5,5,5.8E4,1,1,1,,15450,hypothetical protein
180,66344,ETNP14_120,28.34,5,5,5.8E4,1,1,1,,15451,hypothetical protein
180,66345,ETNP14_68,28.34,5,5,5.8E4,1,1,1,,16053,hypothetical protein
180,66346,ETNP_120,28.34,5,5,5.8E4,1,1,1,,17497,hypothetical protein
180,66347,ETNP_120,28.34,5,5,5.8E4,1,1,1,,17497,hypothetical protein
180,66348,ETNP14_68,28.34,5,5,5.8E4,1,1,1,,17097,hypothetical protein
180,66349,ETNP14_68,28.34,5,5,5.8E4,1,1,1,,18350,hypothetical protein
180,66350,ETNP_70,28.34,5,5,5.8E4,1,1,1,,18155,hypothetical protein
180,66352,ETNP_120,28.34,4,4,5.8E4,1,1,1,,21568,taurine transporter substrate binding subunit
180,66353,NP_300,28.34,4,4,5.8E4,1,1,1,,21635,taurine transporter substrate binding subunit
180,66355,ETNP14_68,28.34,3,3,5.8E4,1,1,1,,27242,Taurine-binding periplasmic protein precursor
180,66356,ETNP14_120,28.34,3,3,5.8E4,1,1,1,,27188,Taurine-binding periplasmic protein precursor
180,66357,ETNP14_120,28.34,3,3,5.8E4,1,1,1,,33256,Taurine-binding periplasmic protein precursor
180,66358,ETNP14_68,28.34,3,3,5.8E4,1,1,1,,32816,Taurine-binding periplasmic protein precursor
180,66359,ETNP14_120,28.34,3,3,5.8E4,1,1,1,,33133,Taurine-binding periplasmic protein precursor
180,66360,SAR11,28.34,3,3,5.8E4,1,1,1,,33391,Taurine-binding periplasmic protein
180,66361,ETNP14_120,28.34,3,3,5.8E4,1,1,1,,33256,Putative aliphatic sulfonates-binding protein precursor
180,66362,SAR11,28.34,3,3,5.8E4,1,1,1,,33433,Taurine-binding periplasmic protein
103,1679,ETNP_120,28.17,2,2,5.07E5,1,1,2,,83676,ATP-dependent Clp protease ATP-binding subunit ClpA
250,2242,ETNP_140,28.10,8,8,6.56E4,1,1,1,,11231,Bacterial DNA-binding protein
250,2243,ETNP_120,28.10,8,8,6.56E4,1,1,1,,11231,Bacterial DNA-binding protein
250,2243,ETNP_120,28.10,8,8,6.56E4,1,1,1,,11231,Bacterial DNA-binding protein
250,2243,ETNP_120,28.10,8,8,6.56E4,1,1,1,,11231,Bacterial DNA-binding protein
108,66517,virus_CCADEAMM_37335,28.07,0,0,2.22E5,2,2,2,,321456,hypothetical protein
251,66365,ETNP_120,27.92,10,10,6.71E4,1,1,1,,7175,Cold shock-like protein CspLA
251,66366,WP_014101664,27.92,2,2,6.71E4,1,1,1,,36150,methyltransferase small domain-containing protein Micavibrio aeruginosavorus
254,750,NP_85,27.23,2,2,4.63E4,1,1,1,,40932,Cell division protein FtsZ
252,2147,CBE69591,27.22,2,2,1.01E6,1,1,1,,58424,Indole-3-pyruvate decarboxylase Indolepyruvate decarboxylase Candidatus Methylomirabilis oxyfera
252,1617,WP_015349883,27.22,0,0,1.01E6,1,1,1,,202176,polyketide synthase Myxococcus stipitatus
253,66367,ETNP_160,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66368,ETNP_180,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66369,ETNP_120,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66370,ETNP_120,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66371,ETNP_300,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66372,ETNP_120,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
253,66373,ETNP_140,27.08,18,18,3.68E4,1,1,1,,7157,putative cold shock protein A
181,66354,ETNP_120,27.00,4,4,1.84E5,1,1,1,,22555,hypothetical protein
255,66374,virus_CCADEAMM_05695,26.80,2,2,1.76E4,1,1,1,,38049,hypothetical protein
255,66375,WP_011824676.1,26.80,1,1,1.76E4,1,1,1,,67952,molecular chaperone DnaK [Prochlorococcus marinus]
255,66376,ACL72438.1,26.80,1,1,1.76E4,1,1,1,,100892,ribonuclease E [Thioalkalivibrio sulfidiphilus HL-EbGr7]
135,2766,CBE68712,26.63,2,2,1.53E4,2,1,2,Oxidation (M),90409,Chaperone Candidatus Methylomirabilis oxyfera
256,1837,ACL65363.1,26.38,9,9,1.4E5,1,1,1,,10792,ribosomal protein S19 [Anaeromyxobacter dehalogenans 2CP-1]
182,66377,ETNP_140,26.37,3,3,1.76E4,1,1,1,,26376,hypothetical protein
182,66378,ETNP_120,26.37,3,3,1.76E4,1,1,1,,26367,hypothetical protein
182,66379,WP_036912514,26.37,3,3,1.76E4,1,1,1,,26373,hypothetical protein Prochlorococcus
182,66380,WP_011130252,26.37,3,3,1.76E4,1,1,1,,26383,hypothetical protein Prochlorococcus marinus
182,66381,ETNP_120,26.37,3,3,1.76E4,1,1,1,,26406,hypothetical protein
182,66382,ETNP_90,26.37,3,3,1.76E4,1,1,1,,26406,hypothetical protein
182,66383,ETNP_110,26.37,3,3,1.76E4,1,1,1,,26416,hypothetical protein
182,66384,WP_013110172.1,26.37,2,2,1.76E4,1,1,1,,40581,chemotaxis response regulator protein-glutamate methylesterase [Planctopirus limnophila]
182,66386,ETNP_120,26.37,9,9,1.76E4,1,1,1,,9828,hypothetical protein
182,66387,ETNP_90,26.37,5,5,1.76E4,1,1,1,,16503,hypothetical protein
182,66388,ETNP_120,26.37,4,4,1.76E4,1,1,1,,20848,hypothetical protein
182,66389,ETNP_100,26.37,4,4,1.76E4,1,1,1,,22028,hypothetical protein
257,66390,NP_85,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66391,NP_100,26.01,3,3,4.75E4,1,1,1,,39672,Bacterial extracellular solute-binding protein
257,66392,ETNP_110,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66393,ETNP_100,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66394,NP_125,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66395,NP_300,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66396,ETNP14_120,26.01,3,3,4.75E4,1,1,1,,39676,Bacterial extracellular solute-binding protein
257,66397,ETNP14_68,26.01,3,3,4.75E4,1,1,1,,39850,Bacterial extracellular solute-binding protein
258,66399,ETNP_120,25.48,15,15,5.91E4,1,1,1,,6108,hypothetical protein
259,66400,ACB22287.1,25.47,5,5,2.62E4,1,1,1,,17701,putative GTP diphosphokinase [Methylobacterium radiotolerans JCM 2831]
261,66414,ETNP14_68,24.60,17,17,3.99E4,1,1,1,,8171,Coproporphyrinogen-III oxidase  aerobic
261,66415,ETNP14_68,24.60,11,11,3.99E4,1,1,1,,12420,Coproporphyrinogen-III oxidase  aerobic
261,66416,ETNP_100,24.60,10,10,3.99E4,1,1,1,,13336,Coproporphyrinogen-III oxidase  aerobic
262,66420,ETNP_120,24.43,4,4,7.97E4,1,1,1,,20827,hypothetical protein
262,1081,NP_100,24.43,2,2,7.97E4,1,1,1,,39637,putative ABC transporter-binding protein precursor
262,790,ETNP_120,24.43,1,1,7.97E4,1,1,1,,55373,putative ABC transporter-binding protein precursor
137,66534,ETNP_120,24.24,4,4,8.35E3,2,2,2,,37097,Tyrosine recombinase XerD
263,66421,ETNP_140,24.17,1,1,4.01E4,1,1,1,,96213,hypothetical protein
183,66413,ETNP_160,23.78,2,2,5.15E4,1,1,1,,40224,Receptor family ligand binding region
183,66422,ETNP_120,23.78,3,3,5.15E4,1,1,1,,24376,hypothetical protein
264,66423,ETNP14_120,23.56,5,5,1.61E5,1,1,1,,20309,L-lactate dehydrogenase [cytochrome]
95,58694,SAR202_JMBHMLPD,23.26,2,2,7.38E4,2,2,2,,67052,DNA primase
265,66425,ETNP14_68,23.18,8,8,1.1E5,1,1,1,,15643,Nucleoside 2-deoxyribosyltransferase
266,66426,ETNP_120,23.16,8,8,7.01E4,1,1,1,,13170,hypothetical protein
266,66427,ETNP_300,23.16,4,4,7.01E4,1,1,1,,28780,hypothetical protein
266,2232,ETNP_180,23.16,2,2,7.01E4,1,1,1,,49016,Amidohydrolase
266,2233,ETNP_120,23.16,2,2,7.01E4,1,1,1,,49016,Amidohydrolase
274,66435,ABS63093.1,23.08,2,2,5.59E4,1,1,1,,48124,peptidase M23B [Parvibaculum lavamentivorans DS-1]
268,56540,virus_CCADEAMM_58746,23.05,5,5,2.86E5,1,1,1,,15189,hypothetical protein
268,66430,virus_CCADEAMM_58766,23.05,5,5,2.86E5,1,1,1,,15189,hypothetical protein
275,66436,ETNP_100,23.04,2,2,2.69E5,1,1,1,,44483,hypothetical protein
273,2178,ETNP_90,22.71,5,5,2.12E5,1,1,1,,19930,Inorganic pyrophosphatase
273,2157,ETNP_100,22.71,5,5,2.12E5,1,1,1,,22040,Inorganic pyrophosphatase
273,2180,ETNP_120,22.71,5,5,2.12E5,1,1,1,,21941,Inorganic pyrophosphatase
273,1856,WP_011823290.1,22.71,5,5,2.12E5,1,1,1,,22062,inorganic pyrophosphatase [Prochlorococcus marinus]
273,2181,WP_011128648,22.71,5,5,2.12E5,1,1,1,,21954,inorganic pyrophosphatase Synechococcus sp WH 8102
273,2182,ETNP_70,22.71,5,5,2.12E5,1,1,1,,21863,Inorganic pyrophosphatase
273,2183,ETNP14_68,22.71,5,5,2.12E5,1,1,1,,21863,Inorganic pyrophosphatase
273,2184,CAK23031.1,22.71,5,5,2.12E5,1,1,1,,22042,Inorganic pyrophosphatase [Synechococcus sp. WH 7803]
273,2158,WP_011130644,22.71,5,5,2.12E5,1,1,1,,21944,inorganic pyrophosphatase Prochlorococcus marinus
273,2185,ETNP_100,22.71,5,5,2.12E5,1,1,1,,21941,Inorganic pyrophosphatase
273,1855,WP_038651629,22.71,5,5,2.12E5,1,1,1,,22048,inorganic pyrophosphatase Prochlorococcus sp MIT 0801
273,2186,ETNP_90,22.71,5,5,2.12E5,1,1,1,,21941,Inorganic pyrophosphatase
273,2159,ETNP14_68,22.71,5,5,2.12E5,1,1,1,,22040,Inorganic pyrophosphatase
273,2160,WP_036915962,22.71,5,5,2.12E5,1,1,1,,21944,inorganic pyrophosphatase Prochlorococcus
273,2161,ETNP_90,22.71,5,5,2.12E5,1,1,1,,21944,Inorganic pyrophosphatase
273,2179,ETNP_100,22.71,5,5,2.12E5,1,1,1,,21925,Inorganic pyrophosphatase
272,66434,ETNP14_68,22.70,8,8,3.47E4,1,1,1,,13662,2-keto-3-deoxy-galactonokinase
279,66440,WP_012909443,22.66,1,1,0E0,1,1,1,,60938,histidine kinase Pirellula staleyi
280,66442,ETNP14_120,22.41,4,4,5.96E4,1,1,1,,20975,cobalamin biosynthesis protein CbiG
280,66443,ETNP_120,22.41,3,3,5.96E4,1,1,1,,31326,Protein YceI
278,66439,WP_012564369,22.36,2,2,2.42E4,1,1,1,,48777,zinc protease Oligotropha carboxidovorans
281,66444,XP_003060954,22.18,1,1,1.05E5,1,1,1,,105231,predicted protein  Micromonas pusilla CCMP1545
105,66457,WP_044279142,22.11,1,1,1.18E5,1,1,2,,86446,lipoprotein Myxococcus stipitatus
156,56645,XP_003058948,22.08,1,1,1.84E6,1,1,1,,81963,predicted protein  Micromonas pusilla CCMP1545
282,66445,ETNP14_68,22.04,15,15,1.47E5,1,1,1,,8925,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
283,66447,ETNP_120,21.98,1,1,7.38E4,1,1,1,,84952,hypothetical protein
132,66450,ETNP_120,21.75,7,7,2.29E4,1,1,2,,11464,hypothetical protein
132,11112,ETNP14_68,21.75,2,2,2.29E4,1,1,2,,44936,DNA primase small subunit
284,66451,ETNP_150,21.68,4,4,3.91E4,1,1,1,,23451,L-cystine-binding protein TcyA precursor
284,66453,ETNP_100,21.68,1,1,3.91E4,1,1,1,,60322,Membrane lipoprotein TmpC precursor
286,66456,ETNP_180,21.55,5,5,9.59E4,1,1,1,,18181,hypothetical protein
186,66441,WP_013108450.1,21.54,2,2,4.21E4,1,1,1,,52351,DUF4912 domain-containing protein [Planctopirus limnophila]
188,66458,WP_052643324,21.41,1,1,1.62E5,1,1,1,,117538,hypothetical protein Pelobacter carbinolicus
188,66467,virus_CCADEAMM_61914,21.41,1,1,1.62E5,1,1,1,,53139,hypothetical protein
188,66468,virus_CCADEAMM_61945,21.41,1,1,1.62E5,1,1,1,,53133,hypothetical protein
188,66482,WP_014436415,21.41,1,1,1.62E5,1,1,1,,125154,putative glycoside hydrolase Phycisphaera mikurensis
189,2649,ETNP14_68,21.27,11,11,8.11E5,1,1,1,,7443,hypothetical protein
288,66466,WP_002654008,21.19,2,2,4.33E4,1,1,1,,51385,hypothetical protein  Blastopirellula marina
147,66448,ETNP_90,21.13,1,1,2.62E4,1,1,1,,149725,hypothetical protein
147,66449,virus_CCADEAMM_51444,21.13,1,1,2.62E4,1,1,1,,144639,hypothetical protein
289,66469,ETNP_120,21.06,8,8,2.01E5,1,1,1,Oxidation (M),11553,hypothetical protein
289,66470,ETNP14_120,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66471,ETNP_160,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66472,ETNP_150,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66473,ETNP_120,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66474,ETNP_120,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66475,ETNP_140,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66476,ETNP_90,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66477,ETNP_100,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66478,ETNP_180,21.06,5,5,2.01E5,1,1,1,Oxidation (M),18759,hypothetical protein
289,66479,ETNP_110,21.06,4,4,2.01E5,1,1,1,Oxidation (M),23712,hypothetical protein
187,66446,WP_025050060,21.05,2,2,2.7E4,1,1,1,,33614,hypothetical protein Sulfitobacter mediterraneus
187,66481,WP_038131425.1,21.05,1,1,2.7E4,1,1,1,,63395,hypothetical protein  partial [Verrucomicrobia bacterium SCGC AAA168-F10]
187,66488,virus_CCADEAMM_27000,21.05,1,1,2.7E4,1,1,1,,100125,hypothetical protein
187,66490,ETNP_120,21.05,1,1,2.7E4,1,1,1,,111774,Vitamin B12 transporter BtuB
290,66480,ETNP_120,20.89,6,6,8.26E4,1,1,1,,11453,hypothetical protein
192,66494,CAN98731.1,20.83,0,0,2.78E3,1,1,1,,327598,putative toxin subunit [Sorangium cellulosum So ce56]
143,66501,EDP94786.1,20.82,0,0,6.63E4,1,1,1,,279254,hypothetical protein KAOT1_01130 [Kordia algicida OT-1]
191,66491,ETNP14_68,20.80,0,0,2.27E4,1,1,1,,236976,ATP-dependent RecD-like DNA helicase
133,66483,ETNP14_68,20.72,5,5,1.16E6,1,1,2,,15333,hypothetical protein
133,66485,ETNP14_120,20.72,5,5,1.16E6,1,1,2,,17833,hypothetical protein
158,66465,AMC10010.1,20.68,1,1,5.39E4,1,1,1,Carbamidomethylation,89272,ATP-dependent DNA helicase [Lutibacter profundi]
193,66495,ETNP_120,20.43,1,1,4.99E4,1,1,1,,84917,hypothetical protein
193,66500,ACA19399.1,20.43,2,2,4.99E4,1,1,1,,44124,putative substrate-binding protein [Methylobacterium sp. 4-46]
294,66496,EAQ00993.1,20.40,2,2,5.31E4,1,1,1,,42809,translation elongation factor Tu [Pseudooceanicola batsensis HTCC2597]
294,66497,EAQ04090.1,20.40,2,2,5.31E4,1,1,1,,42809,translation elongation factor Tu [Pseudooceanicola batsensis HTCC2597]
294,66498,WP_038654262,20.40,2,2,5.31E4,1,1,1,,43584,elongation factor Tu Prochlorococcus sp MIT 0801
294,66499,WP_011824476.1,20.40,2,2,5.31E4,1,1,1,,43582,elongation factor Tu [Prochlorococcus marinus]
295,66504,ETNP14_120,20.26,2,2,7.58E4,1,1,1,,42629,Cytochrome P450 107B1
295,66505,ETNP_90,20.26,2,2,7.58E4,1,1,1,,42629,Cytochrome P450 107B1
296,66507,ETNP_100,20.24,7,7,5.35E4,1,1,1,,11365,hypothetical protein
297,66508,WP_012562246,20.15,3,3,2.34E4,1,1,1,,23380,hypothetical protein Oligotropha carboxidovorans
298,66509,ACL71290.1,20.11,1,1,3E4,1,1,1,,92356,DNA topoisomerase [Thioalkalivibrio sulfidiphilus HL-EbGr7]
159,66487,WP_053951756,20.11,2,2,9.35E4,1,1,1,,71417,succinate dehydrogenase Candidatus Thioglobus autotrophica
