Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
284,516,ETNP_70m_PROKKA_132488,70.20,24,3,3,,11367,Core histone H2A/H2B/H3/H4
284,811,XP_002179286,70.20,24,3,3,,11383,histone H4 isoform 1b  Phaeodactylum tricornutum CCAP 1055
284,813,EJK69577,70.20,24,3,3,,11383,hypothetical protein THAOC_09145  Thalassiosira oceanica
284,523,XP_003061514,70.20,24,3,3,,11395,histone H4  Micromonas pusilla CCMP1545
284,517,ETNP_120m_particle_PROKKA_44959,70.20,24,3,3,,11365,Core histone H2A/H2B/H3/H4
284,518,ETNP14_68mB_PROKKA_59955,70.20,24,3,3,,11367,Core histone H2A/H2B/H3/H4
284,812,XP_002179505,70.20,24,3,3,,11383,histone H4 isoform 1a  Phaeodactylum tricornutum CCAP 1055
284,519,XP_003061756,70.20,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
284,524,XP_003059520,70.20,24,3,3,,11395,predicted protein  Micromonas pusilla CCMP1545
284,557,ETNP_100m_particle_PROKKA_140022,70.20,24,3,3,,11381,Core histone H2A/H2B/H3/H4
284,814,EJK72475,70.20,21,3,3,,13036,hypothetical protein THAOC_05990  Thalassiosira oceanica
284,541,XP_003074685,70.20,9,3,3,,31136,Histone H4 ISS  Ostreococcus tauri
284,820,EJK63755,70.20,7,3,3,,39773,hypothetical protein THAOC_15573 partial  Thalassiosira oceanica
263,119831,ETNP_120m_PROKKA_101526,69.93,5,4,1,,106189,Formate dehydrogenase  nitrate-inducible  major subunit precursor
299,107202,NP_300m_PROKKA_08503,69.82,9,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
299,107203,ETNP_120m_PROKKA_310245,69.82,9,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
299,107204,ETNP_120m_particle_PROKKA_108393,69.82,9,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
299,107205,ETNP_110m_PROKKA_29371,69.82,9,3,3,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
184,187637,ETNP_150m_particle_PROKKA_54998,69.61,11,5,4,,37429,Glycine betaine-binding periplasmic protein precursor
184,187645,NP_125m_PROKKA_09301,69.61,13,5,4,,34016,Glycine betaine-binding periplasmic protein precursor
184,187644,NP_85m_PROKKA_19765,69.61,17,5,4,,24611,Glycine betaine-binding periplasmic protein precursor
268,135503,ETNP_300m_PROKKA_39760,69.37,8,4,0,,55262,Respiratory nitrate reductase 2 beta chain
268,135504,ETNP_180m_PROKKA_58177,69.37,8,4,0,,55262,Respiratory nitrate reductase 2 beta chain
256,107188,WP_013046767,68.62,5,3,0,,58177,molecular chaperone GroEL Candidatus Puniceispirillum marinum
198,135468,ETNP_120m_particle_PROKKA_89051,68.42,13,4,0,,29167,General L-amino acid-binding periplasmic protein AapJ precursor
198,135469,ETNP_120m_free_PROKKA_225216,68.42,11,4,0,,32779,General L-amino acid-binding periplasmic protein AapJ precursor
198,135470,ETNP_140m_PROKKA_10452,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
198,135471,ETNP_160m_PROKKA_119323,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
198,135472,NP_300m_PROKKA_13658,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
198,135473,ETNP_300m_PROKKA_105808,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
198,135474,ETNP_180m_PROKKA_126275,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
198,135475,ETNP_120m_PROKKA_168017,68.42,10,4,0,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
199,135576,ETNP_120m_free_PROKKA_233640,68.17,15,4,1,,32337,General L-amino acid-binding periplasmic protein AapJ precursor
199,135577,ETNP_160m_PROKKA_166020,68.17,13,4,1,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
199,135426,NP_300m_PROKKA_18661,68.17,13,4,1,,36188,General L-amino acid-binding periplasmic protein AapJ precursor
199,135578,ETNP_120m_PROKKA_139021,68.17,13,4,1,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
199,135579,ETNP_140m_PROKKA_149386,68.17,13,4,1,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
199,135580,ETNP_300m_PROKKA_73574,68.17,13,4,1,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
199,135581,ETNP_180m_PROKKA_37417,68.17,13,4,1,,36178,General L-amino acid-binding periplasmic protein AapJ precursor
272,135446,ETNP_120m_free_PROKKA_124494,68.12,8,4,3,,58913,Glutathione-binding protein GsiB precursor
272,135447,ETNP14_120maa_PROKKA_70984,68.12,8,4,3,,59027,Glutathione-binding protein GsiB precursor
370,135455,ETNP_140m_PROKKA_43922,67.72,14,2,0,,16771,Phasin protein
370,135456,NP_85m_PROKKA_09581,67.72,14,2,0,,16771,Phasin protein
370,135457,ETNP_110m_PROKKA_07342,67.72,14,2,0,,16771,Phasin protein
370,135458,ETNP_100m_PROKKA_97522,67.72,14,2,0,,16771,Phasin protein
370,135459,NP_125m_PROKKA_14773,67.72,14,2,0,,16771,Phasin protein
370,135460,ETNP14_120maa_PROKKA_44788,67.72,14,2,0,,16771,Phasin protein
269,135385,ETNP_120m_free_PROKKA_223647,67.44,18,4,3,,30415,Periplasmic murein peptide-binding protein precursor
145,135342,WP_007280551,67.44,11,4,1,,40185,C4-dicarboxylate ABC transporter Lentisphaera araneosa
249,205377,ETNP14_120maa_PROKKA_51295,67.43,8,4,0,,57758,60 kDa chaperonin 5
249,135395,NP_100m_PROKKA_09616,67.43,10,4,0,,47706,60 kDa chaperonin 5
249,205378,ETNP14_120maa_PROKKA_91506,67.43,8,4,0,,58195,60 kDa chaperonin 5
249,135400,NP_85m_PROKKA_04626,67.43,14,4,0,,33959,60 kDa chaperonin 5
249,135399,NP_125m_PROKKA_00397,67.43,14,4,0,,33525,60 kDa chaperonin 2
249,135484,ETNP14_68mB_PROKKA_02528,67.43,11,4,0,,41059,60 kDa chaperonin 5
369,135387,ETNP_150m_particle_PROKKA_54689,67.36,31,2,1,,8858,putative glutamate synthase (NADPH) small subunit
270,135340,WP_013962597,67.17,8,4,0,,57876,molecular chaperone GroEL Roseobacter litoralis
287,135602,NP_300m_PROKKA_10490,66.97,24,3,1,,8047,hypothetical protein
331,119348,NP_300m_PROKKA_18084,66.86,8,2,2,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
331,119349,ETNP_140m_PROKKA_09781,66.86,8,2,2,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
331,119436,ETNP_300m_PROKKA_69341,66.86,9,2,2,,30237,Glycine betaine/carnitine transport binding protein GbuC precursor
277,661,XP_003061104,66.83,8,3,1,,41766,actin flagellar inner arm intermediate chain  Micromonas pusilla CCMP1545
250,107240,NP_300m_PROKKA_12370,66.22,8,4,0,,58010,60 kDa chaperonin
230,135932,ETNP_120m_particle_PROKKA_103456,66.13,19,4,0,,29237,Nitrate reductase alpha subunit
230,119321,NP_85m_PROKKA_12721,66.13,7,4,0,,76672,Nitrate reductase alpha subunit
229,107208,ETNP_300m_PROKKA_181318,66.08,4,4,4,,134406,PA14 domain protein
368,135466,ETNP_300m_PROKKA_151524,65.95,7,2,2,,34390,putative phospholipid-binding lipoprotein MlaA precursor
396,135607,ETNP14_120mac_PROKKA_64618,65.94,32,2,0,,7088,hypothetical protein
273,107246,NP_85m_PROKKA_19634,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
273,107248,NP_100m_PROKKA_09832,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
273,107249,NP_300m_PROKKA_32140,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
273,107250,NP_125m_PROKKA_03771,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
273,107251,ETNP14_120maa_PROKKA_15145,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
273,107252,ETNP_110m_PROKKA_30638,65.64,11,4,4,,42437,Spermidine/putrescine-binding periplasmic protein precursor
371,135418,ETNP14_68maa_PROKKA_43185,65.48,3,2,1,,59486,Respiratory nitrate reductase 2 beta chain
371,135497,ETNP_100m_particle_PROKKA_101580,65.48,9,2,1,,21218,Respiratory nitrate reductase 2 beta chain
371,135412,ETNP14_120maa_PROKKA_153118,65.48,5,2,1,,35313,Respiratory nitrate reductase 1 beta chain
371,135413,ETNP14_120maa_PROKKA_85024,65.48,5,2,1,,39028,Respiratory nitrate reductase 1 beta chain
371,135414,NP_300m_PROKKA_18057,65.48,5,2,1,,38929,Respiratory nitrate reductase 1 beta chain
371,135415,NP_300m_PROKKA_15855,65.48,5,2,1,,39610,Respiratory nitrate reductase 1 beta chain
371,135500,ETNP_150m_particle_PROKKA_44107,65.48,5,2,1,,41387,Respiratory nitrate reductase 1 beta chain
371,135416,ETNP14_120maa_PROKKA_114988,65.48,4,2,1,,45427,Respiratory nitrate reductase 1 beta chain
371,135417,ETNP14_68maa_PROKKA_95735,65.48,3,2,1,,59314,Respiratory nitrate reductase 2 beta chain
352,2628,XP_002181134,65.22,13,2,2,,15327,H3.3  Phaeodactylum tricornutum CCAP 1055
293,135406,Fosmid_PROKKA_02478,65.01,3,3,2,,154381,DNA-directed RNA polymerase subunit beta
319,135429,ETNP_120m_particle_PROKKA_183957,64.88,5,3,3,,56508,Oligopeptide-binding protein AppA precursor
319,135430,ETNP_140m_PROKKA_80315,64.88,5,3,3,,60654,Oligopeptide-binding protein AppA precursor
319,135431,ETNP_120m_PROKKA_142640,64.88,5,3,3,,60640,Oligopeptide-binding protein AppA precursor
319,135432,NP_300m_PROKKA_10682,64.88,5,3,3,,60668,Oligopeptide-binding protein AppA precursor
319,135433,ETNP_160m_PROKKA_156752,64.88,5,3,3,,60673,Oligopeptide-binding protein AppA precursor
613,135639,ETNP_300m_PROKKA_60330,64.57,5,1,1,,32918,hypothetical protein
245,205393,ETNP_110m_PROKKA_20084,64.48,26,4,1,,14458,Acetoacetyl-CoA reductase
245,205394,ETNP_100m_PROKKA_29855,64.48,17,4,1,,22542,Acetoacetyl-CoA reductase
245,205395,ETNP_120m_particle_PROKKA_65285,64.48,15,4,1,,25788,Acetoacetyl-CoA reductase
245,135545,NP_300m_PROKKA_20449,64.48,15,4,1,,25788,Acetoacetyl-CoA reductase
395,107201,ETNP_120m_PROKKA_141011,64.10,15,2,1,,14547,hypothetical protein
285,205423,NP_300m_PROKKA_10410,64.03,18,4,4,,26201,Acetoacetyl-CoA reductase
285,205424,NP_100m_PROKKA_08503,64.03,18,4,4,,26187,Acetoacetyl-CoA reductase
306,205420,NP_100m_PROKKA_03087,63.93,7,3,2,,42135,Acetyl-CoA acetyltransferase
306,205421,NP_125m_PROKKA_01094,63.93,7,3,2,,42135,Acetyl-CoA acetyltransferase
306,205422,NP_85m_PROKKA_06028,63.93,7,3,2,,42149,Acetyl-CoA acetyltransferase
258,107274,KHE92665,63.60,3,3,1,,90901,hydrazine synthase A subunit Candidatus Scalindua brodae
227,205376,ETNP14_120maa_PROKKA_117040,63.52,20,3,0,,17858,60 kDa chaperonin
296,135597,ETNP14_68maa_PROKKA_71315,63.31,3,3,1,,103861,Respiratory nitrate reductase 1 alpha chain
282,135382,ETNP_100m_particle_PROKKA_104143,62.35,8,4,3,,59468,NAD-dependent dihydropyrimidine dehydrogenase subunit PreT
380,135617,NP_300m_PROKKA_25308,62.03,17,2,1,,12425,Nitrogen regulatory protein P-II
380,135618,ETNP14_120mab_PROKKA_53524,62.03,17,2,1,,12464,Nitrogen regulatory protein P-II
380,135619,ETNP14_68maa_PROKKA_196043,62.03,17,2,1,,12236,Nitrogen regulatory protein P-II
380,135620,NP_85m_PROKKA_24083,62.03,17,2,1,,12538,Nitrogen regulatory protein P-II
380,135621,ETNP14_68maa_PROKKA_55789,62.03,17,2,1,,12572,Nitrogen regulatory protein P-II
380,135622,ETNP14_120mac_PROKKA_26416,62.03,17,2,1,,12560,Nitrogen regulatory protein P-II
380,135623,ETNP14_120mac_PROKKA_64391,62.03,17,2,1,,12444,Nitrogen regulatory protein P-II
380,135624,ETNP14_68mB_PROKKA_03417,62.03,17,2,1,,12464,Nitrogen regulatory protein P-II
246,205425,ETNP_150m_particle_PROKKA_49987,61.91,24,4,1,,15519,Acetoacetyl-CoA reductase
246,205426,NP_85m_PROKKA_09582,61.91,15,4,1,,25740,Acetoacetyl-CoA reductase
246,135903,NP_300m_PROKKA_16914,61.91,15,4,1,,25679,Acetoacetyl-CoA reductase
246,135904,ETNP14_120maa_PROKKA_44787,61.91,15,4,1,,25679,Acetoacetyl-CoA reductase
323,205486,ETNP14_120mab_PROKKA_100653,60.97,17,2,1,,14872,hypothetical protein
301,1935,NP_300m_PROKKA_04065,60.84,2,3,2,,155384,DNA-directed RNA polymerase subunit beta'
183,135404,NP_300m_PROKKA_18599,60.74,7,4,0,,58079,60 kDa chaperonin
292,135424,ETNP14_68maa_PROKKA_120276,60.72,7,3,0,,50717,60 kDa chaperonin
252,205417,ETNP_140m_PROKKA_116260,60.61,8,4,4,,41908,hypothetical protein
252,205418,NP_300m_PROKKA_05826,60.61,8,4,4,,41908,hypothetical protein
252,205419,ETNP_160m_PROKKA_02556,60.61,12,4,4,,30333,Receptor family ligand binding region
326,4656,ETNP14_68mB_PROKKA_127594,60.28,16,3,1,,13018,Peptidoglycan-associated lipoprotein precursor
298,205405,ETNP_120m_PROKKA_93547,60.15,6,3,2,,60019,Periplasmic murein peptide-binding protein precursor
378,119254,ETNP_160m_PROKKA_106229,60.10,2,2,1,,84068,Pesticin receptor precursor
378,119366,ETNP_180m_PROKKA_219721,60.10,2,2,1,,84110,Pesticin receptor precursor
353,205450,NP_300m_PROKKA_06115,60.05,9,2,2,,39813,Acetyl-CoA acetyltransferase
353,205451,ETNP_160m_PROKKA_60266,60.05,9,2,2,,39813,Acetyl-CoA acetyltransferase
353,205452,ETNP_120m_particle_PROKKA_31946,60.05,9,2,2,,39839,Acetyl-CoA acetyltransferase
304,119325,ETNP_150m_particle_PROKKA_11243,59.95,20,3,2,,22446,Respiratory nitrate reductase 1 alpha chain
327,4669,ETNP_180m_PROKKA_233038,59.69,12,3,1,,20714,Outer membrane lipoprotein Omp16 precursor
327,4670,ETNP_160m_PROKKA_184094,59.69,12,3,1,,20714,Outer membrane lipoprotein Omp16 precursor
354,135523,ETNP_160m_PROKKA_34019,59.57,7,2,1,,28332,Leucine-specific-binding protein precursor
354,135494,ETNP_300m_PROKKA_31129,59.57,5,2,1,,39361,Leu/Ile/Val/Thr-binding protein precursor
354,135524,ETNP_140m_PROKKA_60377,59.57,5,2,1,,39331,Leucine-specific-binding protein precursor
354,135642,ETNP_120m_PROKKA_03044,59.57,5,2,1,,38396,Leucine-specific-binding protein precursor
354,135638,ETNP_180m_PROKKA_188131,59.57,17,2,1,,11613,hypothetical protein
354,135640,ETNP_120m_free_PROKKA_69855,59.57,6,2,1,,29846,Leucine-specific-binding protein precursor
354,135641,ETNP_120m_PROKKA_329487,59.57,6,2,1,,29846,Leucine-specific-binding protein precursor
354,135643,ETNP_100m_particle_PROKKA_43574,59.57,5,2,1,,39396,Leucine-specific-binding protein precursor
286,136087,ETNP_150m_particle_PROKKA_31227,58.91,37,3,1,,11423,Respiratory nitrate reductase 2 alpha chain
347,135448,ETNP14_120maa_PROKKA_113121,58.69,3,2,0,,62452,putative oxidoreductase YdhV
347,135451,ETNP_140m_PROKKA_139864,58.69,2,2,0,,67580,putative oxidoreductase YdhV
347,135452,ETNP_120m_particle_PROKKA_73248,58.69,2,2,0,,67552,putative oxidoreductase YdhV
347,135453,ETNP_180m_PROKKA_130301,58.69,2,2,0,,67566,putative oxidoreductase YdhV
347,135454,ETNP_300m_PROKKA_60617,58.69,2,2,0,,67566,putative oxidoreductase YdhV
307,205432,NP_300m_PROKKA_12106,58.59,7,3,2,,45188,Pyruvate synthase subunit PorA
307,205433,ETNP_120m_particle_PROKKA_109317,58.59,7,3,2,,45214,Pyruvate synthase subunit PorA
381,119660,ETNP_140m_PROKKA_40778,58.20,19,2,1,,9404,hypothetical protein
251,187574,ETNP_120m_PROKKA_153361,58.07,9,4,0,,55158,Nitrate reductase alpha subunit
322,135441,ETNP_120m_PROKKA_278511,58.06,19,2,1,,10059,DNA-binding protein HU 1
322,135442,ETNP14_120mab_PROKKA_124181,58.06,19,2,1,,10017,DNA-binding protein HU 1
322,135443,ETNP_180m_PROKKA_70135,58.06,19,2,1,,10031,DNA-binding protein HU 1
356,205499,ETNP_140m_PROKKA_83182,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
356,205500,ETNP_180m_PROKKA_174872,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
356,205501,ETNP_120m_PROKKA_255044,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
356,205502,ETNP_160m_PROKKA_44319,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
356,205503,ETNP_300m_PROKKA_64092,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
356,205504,NP_300m_PROKKA_44089,57.82,20,2,2,,12259,Nitrogen regulatory protein P-II 1
397,135481,ETNP_120m_free_PROKKA_24568,57.80,7,2,0,,33009,Elongation factor Tu
302,135870,ETNP_140m_PROKKA_02636,57.32,3,3,3,,41430,Chondramide synthase cmdD
302,135752,ETSP_PROKKA_00473,57.32,10,3,3,,13799,Chondramide synthase cmdD
302,135753,ETNP_300m_PROKKA_05853,57.32,10,3,3,,13709,Chondramide synthase cmdD
302,135595,ETNP_150m_particle_PROKKA_32653,57.32,7,3,3,,18496,Chondramide synthase cmdD
302,135596,NP_125m_PROKKA_02988,57.32,6,3,3,,22409,Chondramide synthase cmdD
302,135754,ETNP_100m_particle_PROKKA_20936,57.32,6,3,3,,22421,Chondramide synthase cmdD
302,135755,NP_300m_PROKKA_31343,57.32,3,3,3,,44943,Chondramide synthase cmdD
302,135867,ETNP_180m_PROKKA_102306,57.32,6,3,3,,22360,Chondramide synthase cmdD
302,135868,NP_300m_PROKKA_12829,57.32,6,3,3,,22360,Chondramide synthase cmdD
302,135855,NP_100m_PROKKA_26489,57.32,16,3,3,,8473,Chondramide synthase cmdD
302,135856,ETNP_110m_PROKKA_23088,57.32,16,3,3,,8442,Chondramide synthase cmdD
302,135857,ETNP_100m_PROKKA_16431,57.32,16,3,3,,8441,Chondramide synthase cmdD
302,135858,NP_100m_PROKKA_26545,57.32,16,3,3,,8474,Chondramide synthase cmdD
302,135859,NP_85m_PROKKA_36452,57.32,16,3,3,,8473,Chondramide synthase cmdD
302,135860,NP_85m_PROKKA_36565,57.32,16,3,3,,8474,Chondramide synthase cmdD
302,135861,ETNP14_120mac_PROKKA_49532,57.32,15,3,3,,8929,Chondramide synthase cmdD
302,135862,ETNP_120m_particle_PROKKA_102313,57.32,12,3,3,,11200,Chondramide synthase cmdD
302,135863,NP_125m_PROKKA_10465,57.32,10,3,3,,13472,Chondramide synthase cmdD
302,135864,NP_85m_PROKKA_24481,57.32,10,3,3,,13472,Chondramide synthase cmdD
302,135865,ETNP_300m_PROKKA_140993,57.32,7,3,3,,19744,Chondramide synthase cmdD
302,135866,ETNP_120m_PROKKA_165363,57.32,6,3,3,,22306,Chondramide synthase cmdD
302,135869,NP_100m_PROKKA_18852,57.32,6,3,3,,22306,Chondramide synthase cmdD
404,119585,ETNP_120m_particle_PROKKA_193930,57.29,2,2,1,,85032,Pesticin receptor precursor
309,205437,NP_100m_PROKKA_13783,57.07,26,2,1,,7894,DNA-binding protein HU 1
467,119661,ETNP_140m_PROKKA_141985,56.33,7,1,1,,16579,Substrate binding domain of ABC-type glycine betaine transport system
467,119662,ETNP_180m_PROKKA_29609,56.33,3,1,1,,35657,glycine betaine transporter periplasmic subunit
467,119663,ETNP_160m_PROKKA_33893,56.33,3,1,1,,35657,glycine betaine transporter periplasmic subunit
467,119664,ETNP_300m_PROKKA_103221,56.33,3,1,1,,35657,glycine betaine transporter periplasmic subunit
467,119665,ETNP_120m_PROKKA_21721,56.33,3,1,1,,35687,glycine betaine transporter periplasmic subunit
467,119666,ETNP_120m_free_PROKKA_129846,56.33,3,1,1,,35687,glycine betaine transporter periplasmic subunit
311,174382,NP_300m_PROKKA_32083,56.06,8,2,2,,28743,Bacterial extracellular solute-binding proteins  family 5 Middle
311,174342,ETNP_140m_PROKKA_138968,56.06,4,2,2,,58202,Oligopeptide-binding protein AppA precursor
311,174343,ETNP_300m_PROKKA_71011,56.06,4,2,2,,58202,Oligopeptide-binding protein AppA precursor
311,174344,ETNP_180m_PROKKA_51554,56.06,4,2,2,,58202,Oligopeptide-binding protein AppA precursor
311,174345,ETNP_160m_PROKKA_170304,56.06,4,2,2,,58232,Oligopeptide-binding protein AppA precursor
311,135505,ETNP_120m_PROKKA_129635,56.06,4,2,2,,58232,Oligopeptide-binding protein AppA precursor
361,135648,ETNP14_68maa_PROKKA_78110,55.92,4,2,1,,56136,Respiratory nitrate reductase 1 beta chain
310,119440,NP_100m_PROKKA_13086,55.92,19,2,1,,10197,DNA-binding protein HU 1
310,205458,ETNP14_120maa_PROKKA_175273,55.92,19,2,1,,10197,DNA-binding protein HU 1
310,205459,ETNP14_120maa_PROKKA_177852,55.92,19,2,1,,10211,DNA-binding protein HU 1
310,205460,ETNP14_120maa_PROKKA_97274,55.92,19,2,1,,10197,DNA-binding protein HU 1
291,135906,ETNP_120m_PROKKA_91604,55.56,8,3,0,,43111,Periplasmic nitrate reductase precursor
614,135722,ETNP_120m_PROKKA_124761,55.41,10,1,1,,13950,Nickel-binding periplasmic protein precursor
614,135637,NP_300m_PROKKA_17695,55.41,3,1,1,,54413,Periplasmic dipeptide transport protein precursor
312,187911,ETNP14_68maa_PROKKA_155743,55.29,5,2,0,,37138,Glycine betaine-binding periplasmic protein precursor
312,187912,ETNP_70m_PROKKA_105785,55.29,5,2,0,,37882,Glycine betaine-binding periplasmic protein precursor
372,174340,ETNP14_68maa_PROKKA_105764,54.64,5,2,2,,31830,Ubiquitin family protein
372,174330,ETNP14_68maa_PROKKA_84177,54.64,20,2,2,,8425,Ubiquitin family protein
372,174331,ETNP14_68maa_PROKKA_66387,54.64,19,2,2,,9208,Ubiquitin family protein
372,174332,XP_003058683,54.64,15,2,2,,11110,predicted protein  Micromonas pusilla CCMP1545
372,174333,XP_003062279,54.64,10,2,2,,17532,predicted protein  Micromonas pusilla CCMP1545
372,174334,XP_003063272,54.64,7,2,2,,22841,predicted protein  Micromonas pusilla CCMP1545
372,107677,XP_003082269,54.64,5,2,2,,32141,polyubiquitin ISS  Ostreococcus tauri
372,107680,XP_003061956,54.64,4,2,2,,42666,ubiquitin  Micromonas pusilla CCMP1545
278,4845,NP_300m_PROKKA_08507,54.62,5,3,3,,51345,Glycine betaine-binding periplasmic protein precursor
278,135669,ETNP_120m_free_PROKKA_303830,54.62,19,3,3,,13288,glycine betaine transporter periplasmic subunit
278,4838,ETNP_160m_PROKKA_105860,54.62,15,3,3,,17550,Glycine betaine-binding periplasmic protein precursor
278,4839,ETNP_120m_particle_PROKKA_179740,54.62,12,3,3,,21648,Glycine betaine-binding periplasmic protein precursor
278,4842,NP_85m_PROKKA_19139,54.62,7,3,3,,35137,Glycine betaine-binding periplasmic protein precursor
278,4843,NP_125m_PROKKA_05874,54.62,7,3,3,,38103,Glycine betaine-binding periplasmic protein precursor
278,4844,ETNP14_120maa_PROKKA_36339,54.62,6,3,3,,45206,Glycine betaine-binding periplasmic protein precursor
615,3430,ETNP_150m_particle_PROKKA_00894,54.61,19,1,1,,9443,Bacterial actin-related protein
615,2991,ETNP_120m_particle_PROKKA_02091,54.61,12,1,1,,14993,Bacterial actin-related protein
615,1671,ETNP_120m_particle_PROKKA_175627,54.61,11,1,1,,16510,Bacterial actin-related protein
517,135806,ETNP_100m_particle_PROKKA_154545,54.26,21,1,1,,7607,hypothetical protein
517,135807,ETNP_120m_particle_PROKKA_54834,54.26,21,1,1,,7607,hypothetical protein
517,135808,NP_100m_PROKKA_24656,54.26,21,1,1,,7607,hypothetical protein
517,135809,ETNP_110m_PROKKA_34248,54.26,21,1,1,,7607,hypothetical protein
517,135810,ETNP_140m_PROKKA_127694,54.26,21,1,1,,7607,hypothetical protein
517,135811,ETNP14_68mB_PROKKA_83130,54.26,21,1,1,,7607,hypothetical protein
517,135812,ETNP14_120maa_PROKKA_134563,54.26,20,1,1,,7748,hypothetical protein
373,205464,NP_100m_PROKKA_04285,53.53,3,2,2,,95893,catecholate siderophore receptor CirA
373,205465,ETNP14_120maa_PROKKA_45979,53.53,2,2,2,,116797,Ferrienterobactin receptor precursor
376,205507,ETNP_120m_free_PROKKA_235906,53.47,8,2,2,,35424,hypothetical protein
376,205508,ETNP_180m_PROKKA_172505,53.47,8,2,2,,35424,hypothetical protein
376,205509,ETNP_120m_PROKKA_165337,53.47,6,2,2,,43788,Aliphatic amidase expression-regulating protein
376,205510,NP_300m_PROKKA_15041,53.47,6,2,2,,46615,Aliphatic amidase expression-regulating protein
376,205511,ETNP_140m_PROKKA_28032,53.47,6,2,2,,46615,Aliphatic amidase expression-regulating protein
376,205512,ETNP_160m_PROKKA_178475,53.47,6,2,2,,46615,Aliphatic amidase expression-regulating protein
376,205513,ETNP_120m_particle_PROKKA_225683,53.47,6,2,2,,46615,Aliphatic amidase expression-regulating protein
314,205519,ETNP_120m_PROKKA_178832,53.40,15,3,3,,14887,Pyruvate synthase subunit PorC
314,205520,NP_85m_PROKKA_32038,53.40,11,3,3,,19649,Pyruvate synthase subunit PorC
314,205521,ETNP_300m_PROKKA_197324,53.40,11,3,3,,19672,Pyruvate synthase subunit PorC
314,205522,ETNP_140m_PROKKA_99279,53.40,11,3,3,,19663,Pyruvate synthase subunit PorC
314,205523,ETNP_180m_PROKKA_116614,53.40,11,3,3,,19672,Pyruvate synthase subunit PorC
314,205524,ETNP_160m_PROKKA_86974,53.40,11,3,3,,19672,Pyruvate synthase subunit PorC
314,205525,ETNP_100m_particle_PROKKA_104146,53.40,11,3,3,,19654,Pyruvate synthase subunit PorC
314,205526,NP_300m_PROKKA_23654,53.40,11,3,3,,19672,Pyruvate synthase subunit PorC
308,107220,ETNP_300m_PROKKA_103810,53.01,6,3,3,,39600,hypothetical protein
325,205528,ETNP_90m_PROKKA_41029,52.70,29,3,3,,7880,hypothetical protein
325,205529,NP_125m_PROKKA_10236,52.70,29,3,3,,7880,hypothetical protein
325,205530,NP_100m_PROKKA_20996,52.70,29,3,3,,7881,hypothetical protein
325,205531,NP_85m_PROKKA_23867,52.70,29,3,3,,7881,hypothetical protein
325,205532,ETNP_100m_particle_PROKKA_45718,52.70,29,3,3,,7880,hypothetical protein
325,205533,ETSP_PROKKA_00342,52.70,24,3,3,,9788,hypothetical protein
325,205534,ETNP14_68mB_PROKKA_93659,52.70,24,3,3,,9787,hypothetical protein
325,205535,ETSP_PROKKA_00064,52.70,24,3,3,,9788,hypothetical protein
325,205536,ETNP14_120mab_PROKKA_71446,52.70,24,3,3,,9753,hypothetical protein
440,119414,ETNP_160m_PROKKA_74749,52.42,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
440,119415,ETNP_140m_PROKKA_84091,52.42,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
440,119416,NP_300m_PROKKA_04812,52.42,3,1,1,,57989,Periplasmic dipeptide transport protein precursor
440,119412,ETNP_180m_PROKKA_187000,52.42,4,1,1,,52408,Periplasmic dipeptide transport protein precursor
440,119413,ETNP_300m_PROKKA_120422,52.42,4,1,1,,52408,Periplasmic dipeptide transport protein precursor
