Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
172,396,WP_013046767,85.95,9,9,,6,0,8,,58177,molecular chaperone GroEL Candidatus Puniceispirillum marinum
178,654,WP_013913234,85.61,9,9,,6,0,8,,57806,molecular chaperone GroEL Oligotropha carboxidovorans
178,420,WP_009605489,85.61,9,9,,6,0,8,,57558,molecular chaperone GroEL SAR116 cluster alpha proteobacterium HIMB100
140,61048,ETNP14_68mB_PROKKA_105011,85.30,78,78,1.67E6,8,6,8,Deamidation (NQ),7623,Cold shock-like protein CspLA
140,61047,NP_100m_PROKKA_24579,85.30,78,78,1.67E6,8,6,8,Deamidation (NQ),7623,Cold shock-like protein CspLA
140,61046,ETSP_PROKKA_00349,85.30,78,78,1.67E6,8,6,8,Deamidation (NQ),7623,Cold shock-like protein CspLA
177,61218,NP_125m_PROKKA_20132,85.13,36,36,1.58E5,5,1,7,Iminobiotinylation; Mutation,14395,Phasin protein
133,60916,ETNP_150m_particle_PROKKA_55044,84.63,49,49,2.71E6,4,4,7,Deamidation (NQ),12241,Phasin protein
133,60915,NP_300m_PROKKA_06114,84.63,49,49,2.71E6,4,4,7,Deamidation (NQ),12241,Phasin protein
133,60914,ETNP_120m_particle_PROKKA_31947,84.63,49,49,2.71E6,4,4,7,Deamidation (NQ),12241,Phasin protein
133,60913,ETNP_120m_PROKKA_312294,84.63,49,49,2.71E6,4,4,7,Deamidation (NQ),12241,Phasin protein
133,60912,ETNP_140m_PROKKA_94426,84.63,49,49,2.71E6,4,4,7,Deamidation (NQ),12241,Phasin protein
121,60979,ETNP14_120maa_PROKKA_161475,84.61,16,16,,8,0,9,,43480,Elongation factor Tu
127,60983,ETNP14_120maa_PROKKA_99412,84.38,16,16,,8,0,9,,43423,Elongation factor Tu
99,43773,ETNP_180m_PROKKA_122783,84.06,24,24,1.4E5,10,1,12,,35635,Alpha-keto acid-binding periplasmic protein TakP precursor
99,26064,ETNP_120m_PROKKA_192514,84.06,22,22,1.4E5,10,1,12,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
99,26063,ETNP14_120maa_PROKKA_86815,84.06,22,22,1.4E5,10,1,12,,39071,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
99,26062,ETNP_160m_PROKKA_222403,84.06,22,22,1.4E5,10,1,12,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
99,26061,ETNP_300m_PROKKA_118922,84.06,22,22,1.4E5,10,1,12,,38887,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
186,25782,KUK93587,83.98,5,5,,5,0,6,,60336,60 kDa chaperonin Marinimicrobia bacterium 46_43
151,1176,ETNP14_120maa_PROKKA_28008,83.71,6,6,,6,0,7,,57900,60 kDa chaperonin
151,61308,ETNP_110m_PROKKA_11507,83.71,6,6,,6,0,7,,56225,60 kDa chaperonin
146,60975,NP_300m_PROKKA_17954,83.30,28,28,1.96E6,5,2,9,,15241,Phasin protein
231,61061,ETSP_PROKKA_00384,83.17,38,38,3.18E6,5,5,5,,12438,Nitrogen regulatory protein P-II 2
231,61060,ETNP_110m_PROKKA_49983,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61059,NP_300m_PROKKA_12589,83.17,38,38,3.18E6,5,5,5,,12438,Nitrogen regulatory protein P-II 2
231,61058,ETNP14_120mab_PROKKA_68779,83.17,38,38,3.18E6,5,5,5,,12438,Nitrogen regulatory protein P-II 2
231,61057,ETNP_100m_PROKKA_15452,83.17,38,38,3.18E6,5,5,5,,12438,Nitrogen regulatory protein P-II 2
231,61056,ETNP14_120maa_PROKKA_67711,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61055,ETNP_100m_PROKKA_88415,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61054,ETNP_120m_particle_PROKKA_238038,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61053,ETNP_120m_particle_PROKKA_77929,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61052,ETNP_90m_PROKKA_10179,83.17,38,38,3.18E6,5,5,5,,12438,Nitrogen regulatory protein P-II 2
231,61051,NP_300m_PROKKA_18640,83.17,38,38,3.18E6,5,5,5,,12457,Nitrogen regulatory protein P-II 2
231,61050,ETNP_150m_particle_PROKKA_12638,83.17,38,38,3.18E6,5,5,5,,12443,Nitrogen regulatory protein P-II 2
231,61049,NP_85m_PROKKA_13943,83.17,38,38,3.18E6,5,5,5,,12454,Nitrogen regulatory protein P-II 2
176,437,ETNP_120m_particle_PROKKA_209581,82.99,29,29,2.63E5,5,1,5,,14995,hypothetical protein
176,438,ETNP_120m_particle_PROKKA_30032,82.99,28,28,2.63E5,5,1,5,,15516,hypothetical protein
165,44492,ETNP14_120mac_PROKKA_56198,82.87,48,48,,8,0,9,Oxidation (M),10161,hypothetical protein
215,26113,ETNP_160m_PROKKA_10312,82.35,25,25,9.76E5,4,4,5,Carbamidomethylation,23585,Substrate binding domain of ABC-type glycine betaine transport system
215,25982,ETNP_120m_particle_PROKKA_107560,82.35,20,20,9.76E5,4,4,5,Carbamidomethylation,29408,glycine betaine transporter periplasmic subunit
215,25985,ETNP_180m_PROKKA_17359,82.35,17,17,9.76E5,4,4,5,Carbamidomethylation,34636,glycine betaine transporter periplasmic subunit
215,25983,ETNP_120m_PROKKA_72050,82.35,18,18,9.76E5,4,4,5,Carbamidomethylation,32648,glycine betaine transporter periplasmic subunit
240,60954,ETNP_120m_PROKKA_261275,82.01,16,16,3.68E4,4,1,4,Deamidation (NQ),43168,Spermidine/putrescine-binding periplasmic protein precursor
240,60953,ETNP_180m_PROKKA_15355,82.01,16,16,3.68E4,4,1,4,Deamidation (NQ),43168,Spermidine/putrescine-binding periplasmic protein precursor
240,60952,ETNP_120m_free_PROKKA_76599,82.01,16,16,3.68E4,4,1,4,Deamidation (NQ),43168,Spermidine/putrescine-binding periplasmic protein precursor
115,61449,ETNP_120m_PROKKA_107658,81.80,20,20,9.53E5,7,7,8,Deamidation (NQ),17148,PEP-CTERM motif protein
107,2063,ETNP_300m_PROKKA_14107,81.74,4,4,5.1E3,6,1,11,Ethyl amino,96797,Chaperone protein ClpB
107,2065,ETNP_180m_PROKKA_44668,81.74,4,4,5.1E3,6,1,11,Ethyl amino,97496,Chaperone protein ClpB
228,60936,ETNP_160m_PROKKA_104080,81.56,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
228,60935,ETNP_120m_particle_PROKKA_28238,81.56,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
228,60934,NP_300m_PROKKA_18276,81.56,18,18,2.24E6,5,2,5,Carbamidomethylation,40385,Receptor family ligand binding region
279,26204,KHE90333,80.90,4,4,,4,0,4,,57804,chaperonin GroEL Candidatus Scalindua brodae
148,44016,ETNP_180m_PROKKA_139246,80.86,10,10,9.92E5,7,2,8,Carbamidomethylation; Mutation,52814,Respiratory nitrate reductase 2 beta chain
148,44015,ETNP_300m_PROKKA_147167,80.86,10,10,9.92E5,7,2,8,Carbamidomethylation; Mutation,52788,Respiratory nitrate reductase 2 beta chain
217,43714,ETNP14_120maa_PROKKA_55303,80.57,7,7,,4,0,5,,58138,60 kDa chaperonin 5
195,26386,ETNP14_68mB_PROKKA_31230,80.42,9,9,,4,0,5,,38727,60 kDa chaperonin 5
242,43679,ETNP_300m_PROKKA_135134,79.86,35,35,2.05E5,3,1,4,,9824,hypothetical protein
249,61227,ETNP_100m_particle_PROKKA_91773,79.12,8,8,,4,0,5,,57197,60 kDa chaperonin
249,61245,ETNP_120m_free_PROKKA_190601,75.34,7,7,,3,0,4,,45856,60 kDa chaperonin
286,43859,ETNP14_120maa_PROKKA_04380,78.50,10,10,6.45E5,3,2,3,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
286,43858,NP_85m_PROKKA_13092,78.50,10,10,6.45E5,3,2,3,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
286,43857,ETNP_100m_PROKKA_49560,78.50,10,10,6.45E5,3,2,3,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
286,43856,ETNP_110m_PROKKA_01334,78.50,10,10,6.45E5,3,2,3,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
262,61120,WP_015403630,77.99,6,6,,5,0,5,,57918,chaperonin GroL Desulfocapsa sulfexigens
201,60994,ETNP_100m_particle_PROKKA_74628,77.82,14,14,2.4E5,4,1,5,,43383,Nitrate reductase
201,60996,ETNP_120m_PROKKA_249142,77.82,12,12,2.4E5,4,1,5,,49008,Nitrate reductase
254,43759,ETNP14_120maa_PROKKA_19017,77.40,8,8,,4,0,4,,57863,60 kDa chaperonin
255,43760,ETNP_140m_PROKKA_41424,77.14,9,9,,4,0,4,,48091,60 kDa chaperonin
255,61102,ETNP_110m_PROKKA_05754,77.14,8,8,,4,0,4,,57758,60 kDa chaperonin 5
255,43762,ETNP14_120maa_PROKKA_51295,77.14,8,8,,4,0,4,,57758,60 kDa chaperonin 5
255,43761,ETNP_300m_PROKKA_174740,77.14,8,8,,4,0,4,,57744,60 kDa chaperonin 5
149,61286,WP_011310604,76.98,6,6,,5,0,7,,57562,molecular chaperone GroEL Thiobacillus denitrificans
149,61296,ETNP_160m_PROKKA_57515,76.98,6,6,,5,0,7,,57224,60 kDa chaperonin
149,61295,ETNP_180m_PROKKA_132387,76.98,6,6,,5,0,7,,57224,60 kDa chaperonin
150,60942,ETNP_140m_PROKKA_22839,76.73,15,15,9.39E5,7,1,8,Oxidation (M); Deamidation (NQ),48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
150,60941,ETNP_180m_PROKKA_190379,76.73,15,15,9.39E5,7,1,8,Oxidation (M); Deamidation (NQ),48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
150,43698,NP_300m_PROKKA_03330,76.73,15,15,9.39E5,7,1,8,Oxidation (M); Deamidation (NQ),48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
150,43697,NP_100m_PROKKA_04850,76.73,15,15,9.39E5,7,1,8,Oxidation (M); Deamidation (NQ),48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
264,1760,ETNP_150m_particle_PROKKA_09951,76.37,21,21,9.99E5,5,3,5,Acetylation (K); Acetylation (N-term),15920,hypothetical protein
264,25193,ETNP_100m_particle_PROKKA_03099,73.21,25,25,6.65E5,4,2,4,Acetylation (K); Acetylation (N-term),11016,hypothetical protein
264,25477,NP_85m_PROKKA_19659,73.21,11,11,6.65E5,4,2,4,Acetylation (K); Acetylation (N-term),26330,hypothetical protein
264,25194,ETNP14_68maa_PROKKA_185153,73.21,9,9,6.65E5,4,2,4,Acetylation (K); Acetylation (N-term),30096,hypothetical protein
264,25195,ETNP14_120maa_PROKKA_94611,73.21,8,8,6.65E5,4,2,4,Acetylation (K); Acetylation (N-term),33554,hypothetical protein
264,25475,ETNP14_68maa_PROKKA_98457,73.21,7,7,6.65E5,4,2,4,Acetylation (K); Acetylation (N-term),39547,hypothetical protein
243,44006,ETNP_300m_PROKKA_148110,76.31,9,9,1.14E6,4,4,4,,58218,Glutathione-binding protein GsiB precursor
243,44005,ETNP_120m_free_PROKKA_79643,76.31,9,9,1.14E6,4,4,4,,58218,Glutathione-binding protein GsiB precursor
283,60991,NP_300m_PROKKA_33929,76.23,29,29,,3,0,3,Deamidation (NQ),15148,hypothetical protein
276,672,ETNP_90m_PROKKA_166636,75.84,10,10,2.89E5,2,1,3,,33070,Bacterial actin-related protein
305,44075,ETNP_120m_free_PROKKA_115174,75.47,10,10,6.73E5,3,3,3,Carbamidomethylation,48092,Oligopeptide-binding protein AppA precursor
305,44076,ETNP_120m_PROKKA_142573,75.47,9,9,6.73E5,3,3,3,Carbamidomethylation,52952,Oligopeptide-binding protein AppA precursor
287,1330,ETNP_70m_PROKKA_142252,75.06,7,7,6.81E5,2,1,3,,41848,Bacterial actin-related protein
211,61064,ETNP_120m_free_PROKKA_37947,74.80,11,11,,5,0,5,,43269,Elongation factor Tu
211,61062,ETNP_110m_PROKKA_18185,74.80,11,11,,5,0,5,,43269,Elongation factor Tu
211,61067,ETNP_180m_PROKKA_14960,71.23,10,10,,4,0,4,,43297,Elongation factor Tu
211,61066,ETNP_300m_PROKKA_133387,71.23,10,10,,4,0,4,,43297,Elongation factor Tu
211,61065,NP_300m_PROKKA_21726,71.23,10,10,,4,0,4,,43329,Elongation factor Tu
211,61063,ETNP_120m_particle_PROKKA_145967,74.80,11,11,,5,0,5,,43297,Elongation factor Tu
211,61072,ETNP_300m_PROKKA_193420,71.23,11,11,,4,0,4,,39543,Elongation factor Tu
211,61078,ETNP_180m_PROKKA_120591,71.23,10,10,,4,0,4,,43341,Elongation factor Tu
211,61077,ETNP_140m_PROKKA_52206,74.80,11,11,,5,0,5,,43341,Elongation factor Tu
196,61133,ETNP14_120maa_PROKKA_100666,74.69,9,9,2.94E6,3,3,5,Deamidation (NQ),39553,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
320,61222,ETNP_120m_PROKKA_36391,74.65,10,10,1.43E6,3,3,3,Deamidation (NQ),46497,Quinoprotein glucose dehydrogenase B precursor
320,61395,ETNP_140m_PROKKA_68217,69.32,9,9,1.43E6,2,2,2,Deamidation (NQ),34641,Soluble aldose sugar dehydrogenase YliI precursor
210,44069,ETNP14_68mB_PROKKA_116333,74.26,17,17,2.17E6,5,5,6,,27146,Taurine-binding periplasmic protein precursor
284,61034,ETNP_300m_PROKKA_30178,74.23,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
284,61033,ETNP_120m_PROKKA_101029,74.23,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
284,61032,ETNP_180m_PROKKA_17494,74.23,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
284,61031,ETNP_160m_PROKKA_38123,74.23,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
323,61312,ETNP_300m_PROKKA_73002,74.05,9,9,3.24E5,2,2,2,,35279,Periplasmic dipeptide transport protein precursor
323,61318,NP_100m_PROKKA_09173,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
323,61317,ETNP_160m_PROKKA_63379,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
323,61316,ETNP_180m_PROKKA_192696,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
323,61315,ETNP_140m_PROKKA_128292,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
323,61314,NP_300m_PROKKA_03566,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
323,61313,ETNP_120m_PROKKA_164604,74.05,5,5,3.24E5,2,2,2,,57649,Periplasmic dipeptide transport protein precursor
220,61350,ETNP14_120maa_PROKKA_47826,74.02,4,4,,3,0,4,,57200,60 kDa chaperonin
220,61355,NP_100m_PROKKA_15450,74.02,16,16,,3,0,4,,15060,60 kDa chaperonin
220,3037,NP_300m_PROKKA_39733,74.02,9,9,,3,0,4,,29301,60 kDa chaperonin
220,2924,NP_300m_PROKKA_38589,74.02,9,9,,3,0,4,,29352,60 kDa chaperonin
220,2917,NP_85m_PROKKA_19628,74.02,7,7,,3,0,4,,35281,60 kDa chaperonin
220,61356,ETNP14_120maa_PROKKA_143626,74.02,5,5,,3,0,4,,50049,60 kDa chaperonin
220,61360,ETNP14_120maa_PROKKA_125829,74.02,10,10,,3,0,4,,25958,60 kDa chaperonin
258,61275,ETNP_140m_PROKKA_47129,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
258,61274,ETNP_180m_PROKKA_29918,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
258,61273,NP_300m_PROKKA_01308,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
258,61272,ETNP_300m_PROKKA_179810,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
258,61271,ETNP_160m_PROKKA_93563,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
258,61270,ETNP_120m_PROKKA_166655,73.79,7,7,3.41E4,2,2,3,,60163,Periplasmic murein peptide-binding protein precursor
281,61654,NP_300m_PROKKA_24568,73.66,10,10,1.09E6,2,2,3,,26626,hypothetical protein
246,43799,ETNP_120m_PROKKA_32239,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
246,43798,ETNP_120m_particle_PROKKA_03441,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
246,43797,ETNP_300m_PROKKA_40597,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
246,43796,ETNP_100m_PROKKA_00651,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
246,43795,ETNP_150m_particle_PROKKA_33708,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
246,43794,NP_300m_PROKKA_14839,73.65,30,30,1.16E6,4,4,5,Oxidation (M); Deamidation (NQ),10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
222,60989,ETNP_180m_PROKKA_232357,73.44,7,7,,5,0,5,,99399,Respiratory nitrate reductase 1 alpha chain
247,43743,ETNP_120m_particle_PROKKA_183957,73.41,8,8,2.3E5,3,3,4,Deamidation (NQ),56508,Oligopeptide-binding protein AppA precursor
247,43747,ETNP_160m_PROKKA_156752,73.41,8,8,2.3E5,3,3,4,Deamidation (NQ),60673,Oligopeptide-binding protein AppA precursor
247,43746,NP_300m_PROKKA_10682,73.41,8,8,2.3E5,3,3,4,Deamidation (NQ),60668,Oligopeptide-binding protein AppA precursor
247,43745,ETNP_120m_PROKKA_142640,73.41,8,8,2.3E5,3,3,4,Deamidation (NQ),60640,Oligopeptide-binding protein AppA precursor
247,43744,ETNP_140m_PROKKA_80315,73.41,8,8,2.3E5,3,3,4,Deamidation (NQ),60654,Oligopeptide-binding protein AppA precursor
166,61112,ETNP_140m_PROKKA_33697,72.91,8,8,,6,0,7,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61111,ETNP_120m_PROKKA_92301,72.91,8,8,,6,0,7,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61110,ETNP_160m_PROKKA_164204,72.91,8,8,,6,0,7,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61109,ETNP_180m_PROKKA_127487,72.91,8,8,,6,0,7,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61115,ETNP_120m_PROKKA_189568,72.91,9,9,,6,0,7,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61114,ETNP_100m_PROKKA_40642,72.91,9,9,,6,0,7,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
166,61113,ETNP_90m_PROKKA_36342,72.91,9,9,,6,0,7,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
268,61020,ETNP14_120mab_PROKKA_51832,72.89,33,33,,3,0,3,Oxidation (M),10570,10 kDa chaperonin 1
268,61022,ETNP14_120maa_PROKKA_174080,72.89,33,33,,3,0,3,Oxidation (M),10671,10 kDa chaperonin 1
268,61021,ETNP14_68maa_PROKKA_173056,72.89,33,33,,3,0,3,Oxidation (M),10671,10 kDa chaperonin 1
268,1783,ETNP14_68mB_PROKKA_02167,72.89,33,33,,3,0,3,Oxidation (M),10685,10 kDa chaperonin 1
268,1782,ETNP14_68mB_PROKKA_82092,72.89,33,33,,3,0,3,Oxidation (M),10685,10 kDa chaperonin 1
256,61076,ETNP14_120mab_PROKKA_120369,72.89,37,37,1.2E6,3,2,4,Deamidation (NQ),10226,DNA-binding protein HU 1
256,61075,ETNP14_120mab_PROKKA_114940,72.89,37,37,1.2E6,3,2,4,Deamidation (NQ),10226,DNA-binding protein HU 1
256,61074,NP_125m_PROKKA_12027,72.89,37,37,1.2E6,3,2,4,Deamidation (NQ),10208,DNA-binding protein HU 1
256,61073,ETNP14_120mab_PROKKA_50153,72.89,37,37,1.2E6,3,2,4,Deamidation (NQ),10199,DNA-binding protein HU 1
187,61068,ETNP_110m_PROKKA_27713,72.67,12,12,4.71E5,5,1,6,,42914,Elongation factor Tu
187,61070,ETNP14_120maa_PROKKA_12136,72.67,12,12,4.71E5,5,1,6,,43103,Elongation factor Tu
187,61069,NP_100m_PROKKA_11238,72.67,12,12,4.71E5,5,1,6,,43103,Elongation factor Tu
223,61085,ETNP_140m_PROKKA_125338,72.53,10,10,0E0,4,1,4,,43109,Elongation factor Tu
223,61088,ETNP_160m_PROKKA_154543,72.53,10,10,0E0,4,1,4,,40878,Elongation factor Tu
225,61792,ETNP_120m_free_PROKKA_206372,72.52,25,25,0E0,4,1,5,,7349,Cold shock protein CspA
216,43837,ETNP14_68maa_PROKKA_103183,72.40,9,9,,4,0,5,Oxidation (M); Deamidation (NQ),44663,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
216,43696,NP_100m_PROKKA_13137,68.59,8,8,,3,0,4,Oxidation (M); Deamidation (NQ),45031,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
216,61045,ETNP_70m_PROKKA_126852,68.59,8,8,,3,0,4,Oxidation (M); Deamidation (NQ),45048,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
164,43771,ETNP14_68maa_PROKKA_27470,72.30,12,12,,6,0,6,Oxidation (M),38974,Alpha-keto acid-binding periplasmic protein TakP precursor
185,44353,ETNP_120m_particle_PROKKA_216010,71.97,9,9,1.85E5,6,1,7,Carbamidomethylation; Mutation,31762,Respiratory nitrate reductase 2 beta chain
185,61506,ETNP_120m_PROKKA_24075,68.92,8,8,1.85E5,5,1,6,Mutation,25165,Respiratory nitrate reductase 1 beta chain
185,44346,ETNP_160m_PROKKA_144800,68.92,9,9,1.85E5,5,1,6,Mutation,20450,Respiratory nitrate reductase 1 beta chain
185,44350,ETNP_180m_PROKKA_109426,68.92,7,7,1.85E5,5,1,6,Mutation,27401,Respiratory nitrate reductase 2 beta chain
316,61498,ETNP_120m_particle_PROKKA_118271,71.86,32,32,5.16E4,2,1,3,,14848,hypothetical protein
316,61497,NP_85m_PROKKA_32450,71.86,47,47,5.16E4,2,1,3,,10058,hypothetical protein
280,61742,NP_300m_PROKKA_13552,71.81,8,8,2.34E5,3,3,4,Methylation(KR); Carbamylation,48692,Receptor family ligand binding region
280,61741,ETNP_100m_particle_PROKKA_124700,71.81,8,8,2.34E5,3,3,4,Methylation(KR); Carbamylation,48735,Receptor family ligand binding region
161,44469,ETNP_120m_PROKKA_32421,70.65,30,30,7.7E5,6,1,6,Mutation,9894,DNA-binding protein HU 1
278,61352,NP_300m_PROKKA_24345,70.58,8,8,6.12E5,2,2,3,,39628,Spermidine/putrescine-binding periplasmic protein precursor
203,45124,NP_300m_PROKKA_44350,70.47,29,29,1.95E6,9,4,10,Oxidation (M),25832,Alpha-keto acid-binding periplasmic protein TakP precursor
306,61231,ETNP_180m_PROKKA_22004,69.86,16,16,1.43E4,3,3,3,,40579,Heme-binding protein A precursor
306,61478,ETNP_120m_free_PROKKA_154350,63.92,19,19,1.43E4,2,2,2,,24505,Nickel-binding periplasmic protein precursor
245,61311,ETNP14_68maa_PROKKA_133404,69.82,9,9,2.33E6,4,4,5,,35359,hypothetical protein
245,61508,NP_100m_PROKKA_08917,64.45,6,6,1.78E6,3,3,4,,35402,hypothetical protein
245,61525,ETNP14_120mab_PROKKA_69542,64.45,9,9,1.78E6,3,3,4,,26415,hypothetical protein
245,61620,NP_125m_PROKKA_09290,64.45,9,9,1.78E6,3,3,4,,26287,hypothetical protein
245,61621,NP_85m_PROKKA_22006,64.45,7,7,1.78E6,3,3,4,,30203,hypothetical protein
245,61622,NP_300m_PROKKA_20680,64.45,6,6,1.78E6,3,3,4,,35242,hypothetical protein
167,44126,NP_300m_PROKKA_37106,69.47,35,35,1.23E6,6,4,7,Carbamidomethylation; Oxidation (M),17737,Alpha-keto acid-binding periplasmic protein TakP precursor
214,60970,ETNP_180m_PROKKA_141418,69.37,17,17,9.42E5,5,5,5,,40792,Acetyl-CoA acetyltransferase
214,60969,NP_300m_PROKKA_10409,69.37,17,17,9.42E5,5,5,5,,40792,Acetyl-CoA acetyltransferase
214,60968,ETNP_160m_PROKKA_64120,69.37,17,17,9.42E5,5,5,5,,40792,Acetyl-CoA acetyltransferase
214,60967,ETNP_300m_PROKKA_21475,69.37,17,17,9.42E5,5,5,5,,40792,Acetyl-CoA acetyltransferase
214,60974,ETNP_140m_PROKKA_59598,65.53,14,14,8.33E5,4,4,4,,40793,Acetyl-CoA acetyltransferase
214,60973,ETNP_120m_PROKKA_120084,65.53,14,14,8.33E5,4,4,4,,40793,Acetyl-CoA acetyltransferase
270,27206,NP_300m_PROKKA_05116,68.66,10,10,4.23E5,3,3,4,,51944,Glutamine synthetase
270,27205,NP_85m_PROKKA_09540,68.66,10,10,4.23E5,3,3,4,,51870,Glutamine synthetase
270,27204,NP_100m_PROKKA_05985,68.66,10,10,4.23E5,3,3,4,,51870,Glutamine synthetase
270,27203,NP_125m_PROKKA_04580,68.66,10,10,4.23E5,3,3,4,,51884,Glutamine synthetase
237,26111,ETNP14_120mac_PROKKA_31841,68.35,27,27,1.66E6,3,3,4,,9203,hypothetical protein
252,1558,ETNP14_68maa_PROKKA_23269,68.22,4,4,,4,0,6,,58066,60 kDa chaperonin 1
205,61328,ETNP_120m_PROKKA_38162,68.01,13,13,8.69E4,3,1,4,,19434,hypothetical protein
180,61165,ETNP_120m_particle_PROKKA_153756,67.56,7,7,,6,0,7,Carbamidomethylation,60605,Respiratory nitrate reductase 2 beta chain
180,44361,ETNP14_120maa_PROKKA_55514,67.56,7,7,,6,0,7,Carbamidomethylation,59562,Respiratory nitrate reductase 2 beta chain
313,61367,WP_014705255,66.95,5,5,,2,0,2,,57199,molecular chaperone GroEL Methylophaga nitratireducenticrescens
312,61353,ETNP_300m_PROKKA_62007,66.82,8,8,3.41E4,3,1,3,,31837,60 kDa chaperonin 5
296,61269,ETNP_120m_particle_PROKKA_31946,66.69,8,8,4.86E5,2,2,2,,39839,Acetyl-CoA acetyltransferase
296,61268,ETNP_160m_PROKKA_60266,66.69,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
296,61267,NP_300m_PROKKA_06115,66.69,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
251,1840,ETNP14_68maa_PROKKA_55204,66.62,5,5,,4,0,6,,57994,60 kDa chaperonin 1
257,61093,ETNP_120m_free_PROKKA_202750,66.40,4,4,8.59E5,3,3,3,,99807,Arsenite oxidase subunit AioA
321,61258,ETNP_180m_PROKKA_40794,66.30,5,5,0E0,3,1,3,,86639,Nitrate reductase
321,61259,ETNP_300m_PROKKA_73205,66.30,4,4,0E0,3,1,3,,101196,Nitrate reductase
