Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) RAL95_trypsin_MED_1,Area RAL95_trypsin_MED_1,#Peptides,#Unique,#Spec RAL95_trypsin_MED_1,PTM,Avg. Mass,Description
405,16087,PMM0530,87.07,5,5,2.13E7,2,2,3,Carbamidomethylation,45120,| rps1b | 30S ribosomal protein S1 homolog B  putative Nbp1
311,10459,PMM1200,87.01,17,17,1.52E7,5,5,6,Carbamidomethylation,36041,| PMM1200 | glycosyl transferase family protein
308,16241,PMM0046,87.00,19,19,1.12E8,3,3,6,,17187,| ndk | nucleoside diphosphate kinase
453,10273,PMM0677,86.92,8,8,1.3E6,3,3,3,,47963,| PMM0677 | carboxyl-terminal processing protease
468,13277,PMM0683,86.58,9,9,1.4E7,3,3,4,,45294,| purK | phosphoribosylaminoimidazole carboxylase ATPase subunit
460,13003,PMM0050,86.19,14,14,3.36E6,4,4,4,Carbamidomethylation,43403,| argJ | bifunctional ornithine acetyltransferase/N-acetylglutamate synthase protein
499,10268,PMM1256,86.09,10,10,1.28E7,3,3,4,,34655,| PMM1256 | glycosyl transferase family protein
652,12796,PMM1031,86.05,13,13,6.65E6,2,2,2,,26931,| PMM1031 | ABC transporter ATP-binding protein
519,9802,PMM0945,85.91,2,2,2.85E6,2,2,2,,131266,| dnaE | DNA polymerase III subunit alpha
560,10757,PMM0919,85.48,9,9,4.78E6,3,3,3,Carbamidomethylation; Deamidation (NQ),44115,| spt | serine:pyruvate/alanine:glyoxylate aminotransferase
736,16438,PMM1347,85.17,14,14,1.99E6,2,2,2,Deamidation (NQ),34325,| truB | putative tRNA pseudouridine 55 synthase
558,16017,PMM0012,85.14,6,6,1.22E7,3,3,3,,52367,| argH | argininosuccinate lyase
523,13118,PMM1115,84.93,7,7,1.62E7,3,3,3,,59554,| crtH | putative carotenoid isomerase
254,16033,PMM1147,84.68,13,13,1.19E8,4,4,7,Cation:Fe[II]; Oxidation (M),39873,| pntA-1 | putative nicotinamide nucleotide transhydrogenase  subunit alpha 1 (A1)
432,10121,PMM1326,84.62,9,9,2.98E7,2,2,3,,38035,| PMM1326 | hypothetical protein
605,10565,PMM0643,84.60,9,9,6.38E6,2,2,3,,34033,| metA | putative homoserine O-succinyltransferase
529,10439,PMM0710,84.41,9,9,1.01E8,3,3,3,,33887,| PMM0710 | ABC transporter  substrate binding protein  phosphate
407,16116,PMM0768,84.08,9,9,1.27E7,4,3,4,,48289,| hemA | glutamyl-tRNA reductase
322,16232,PMM0475,83.82,13,13,8.13E7,3,3,6,,18513,| rplS | 50S ribosomal protein L19
626,16463,PMM0472,83.81,6,6,2.3E6,3,3,3,,42335,| PMM0472 | CPA1 family Na+/H+ antiporter
274,16135,PMM0481,83.60,21,21,5.39E7,3,3,7,,19022,| PMM0481 | putative nucleotide-binding protein
207,10712,PMM1578,83.59,26,26,1.51E8,2,2,9,Carbamidomethylation; Oxidation (M); Deamidation (NQ),15675,| psaD | photosystem I protein PsaD
505,16413,PMM1151,83.30,39,39,4.92E7,2,2,4,Carbamidomethylation,9735,| infA | translation initiation factor IF-1
485,13038,PMM1271,83.11,10,10,1.08E7,2,2,4,,29572,| surE | stationary phase survival protein SurE
625,16385,PMM0387,82.96,21,21,4.1E6,2,2,3,,16128,| aroD | 3-dehydroquinate dehydratase
377,16366,PMM0154,82.84,39,39,4.71E6,2,2,3,Oxidation (M),10291,| PMM0154 | LuxR family regulatory protein
294,13321,PMM1258,82.81,7,7,2.71E7,4,4,6,Carbamidomethylation,43323,| PMM1258 | pyridoxal-phosphate-dependent aminotransferase
522,10224,PMM1225,82.55,4,4,2.7E7,3,2,3,Oxidation (M),68288,| PMM1225 | hypothetical protein
573,16477,PMM0364,82.47,36,36,2.22E6,2,2,3,Oxidation (M),11865,| PMM0364 | malic enzyme
546,9797,PMM1502,81.79,17,17,2.37E6,3,3,3,,23622,| PMM1502 | ribonuclease HII and HIII
596,10313,PMM1084,81.73,9,9,1.36E6,3,3,3,Carbamidomethylation,52562,| cad | Orn/Lys/Arg decarboxylase family protein
610,10214,PMM0948,81.66,5,5,9.76E6,2,2,3,,49145,| PMM0948 | tRNA/rRNA methyltransferase
582,12963,PMM0597,81.56,4,4,3.4E6,3,3,3,Carbamidomethylation,74079,| thrS | threonyl-tRNA synthetase
410,10656,PMM1177,81.55,3,3,2.78E6,2,2,3,,68723,| PMM1177 | hypothetical protein
662,13007,PMM0682,81.37,8,8,2.85E7,2,2,2,,40622,| aroB | 3-dehydroquinate synthase
441,10711,PMM0254,81.31,6,6,8.88E6,4,4,4,,77655,| PMM0254 | hypothetical protein
617,16454,PMM0267,81.16,10,10,5E6,2,2,3,Carbamidomethylation,22850,| PMM0267 | esterase
670,13156,PMM0830,81.13,12,12,2.47E6,2,2,2,Carbamidomethylation,31585,| folP | putative dihydropteroate synthase
704,13115,PMM0280,81.09,6,6,2.36E6,2,2,2,,56712,| PMM0280 | retinal pigment epithelial membrane protein
469,16152,PMM0296,81.06,12,12,4.08E7,3,3,4,,37204,| PMM0296 | Ycf48-like protein
280,16333,PMM0393,80.88,32,32,6.93E7,3,3,7,,10551,| PMM0393 | hypothetical protein
389,16256,PMM1236,80.84,18,18,2.29E7,3,3,5,Carbamidomethylation,33651,| PMM1236 | hypothetical protein
371,16307,PMM1409,80.80,26,26,3.79E6,3,3,5,Oxidation (M),12014,| PMM1409 | rubredoxin
712,13149,PMM1663,80.65,10,10,4.89E6,1,1,1,,21360,| PMM1663 | putative photosystem I assembly related protein Ycf37
447,16283,PMM0168,80.56,8,8,5.82E6,1,1,3,Carbamidomethylation,26601,| chlM | Mg-protoporphyrin IX methyl transferase
417,12829,PMM1341,80.53,7,7,3.97E6,3,3,3,,77500,| nblS | two-component sensor histidine kinase
353,16197,PMM1656,79.95,13,13,4.88E7,4,4,5,,23692,| clpP2 | Clp protease proteolytic subunit
565,12842,PMM1653,79.91,13,13,2.5E7,3,3,3,,32607,| dapA | dihydrodipicolinate synthase
567,10529,PMM1334,79.75,9,9,1.1E6,3,3,3,,44822,| lpxB | lipid-A-disaccharide synthase
483,13186,PMM0553,79.31,6,6,2.92E6,2,2,4,,57306,| csoS3 | carboxysome shell protein CsoS3
584,13168,PMM1087,79.06,10,10,4.55E6,3,3,3,Carbamidomethylation,40598,| gldA | putative glycerol dehydrogenase
539,9871,PMM0047,79.01,10,10,7.53E6,2,2,3,,41476,| thiO | putative thiamine biosynthesis oxidoreductase
374,9937,PMM1490,78.99,9,9,5.36E6,3,3,5,,41197,| PMM1490 | trypsin-like serine protease
599,10504,PMM0593,78.70,5,5,3.32E6,3,3,3,,80150,| PMM0593 | M3 family peptidase
154,16566,PMM0300,78.54,25,25,8.04E8,3,3,9,,6889,| psbJ | photosystem II reaction center protein J
350,13223,PMM1540,78.46,10,10,7.67E7,3,3,5,Deamidation (NQ),46856,| secY | preprotein translocase subunit SecY
604,12804,PMM1614,78.16,11,11,3.6E6,2,2,2,,29759,| PMM1614 | hypothetical protein
446,16058,PMM1666,78.15,7,7,2.66E7,2,2,4,,41762,| sqdX | SqdX
503,10179,PMM0969,78.12,12,12,1.13E7,2,2,4,Carbamidomethylation,21780,| ureG | urease accessory protein UreG
379,16443,PMM0772,78.06,12,12,1.77E6,1,1,3,Carbamidomethylation,20358,| PMM0772 | hypothetical protein
314,16149,PMM1171,77.88,14,14,2.76E7,1,1,6,Carbamidomethylation; Oxidation (M),18893,| isiB | flavodoxin FldA
561,10033,PMM0614,77.82,8,8,2.64E6,1,1,2,Carbamidomethylation,22902,| PMM0614 | 2-phosphosulfolactate phosphatase
540,10092,PMM1312,77.75,7,7,6.51E7,2,2,3,,40224,| PMM1312 | PIN domain superfamily protein
424,12841,PMM1658,77.52,5,5,1.85E7,3,3,4,,65788,| dnaX | DNA polymerase  gamma and tau subunits
316,10502,PMM1203,77.45,14,14,2.46E7,5,5,6,,41707,| rfbG | CDP-glucose 4 6-dehydratase
568,13045,PMM1356,77.36,11,11,8.95E6,3,3,3,,30363,| PMM1356 | hypothetical protein
310,10177,PMM0784,77.35,14,14,2.49E7,4,4,5,Carbamidomethylation; Deamidation (NQ),32447,| accD | acetyl-CoA carboxylase subunit beta
497,12847,PMM1364,77.30,10,10,2.32E6,4,4,4,Deamidation (NQ),54451,| murD | UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
581,10665,PMM0536,77.29,12,12,4.88E6,3,2,3,,28066,| folE | putative GTP cyclohydrolase I
498,16092,PMM1297,77.18,12,12,8.55E6,3,3,4,,33572,| trpC | indole-3-glycerol-phosphate synthase
688,10200,PMM1505,77.14,9,9,4.51E6,2,2,2,Carbamidomethylation,35457,| PMM1505 | SAM-binding motif-containing protein
428,16400,PMM1549,77.08,25,25,3.39E7,2,2,4,Carbamidomethylation,10164,| rpsQ | 30S ribosomal protein S17
803,16406,PMM1522,76.92,7,7,5.54E6,2,2,2,Carbamidomethylation,36129,| PMM1522 | glycosyl transferase family protein
313,16179,PMM0930,76.85,13,13,1.98E7,3,3,6,,36023,| pdhB | pyruvate dehydrogenase E1 beta subunit
566,16251,PMM0366,76.80,22,22,2.73E7,3,3,3,Carbamidomethylation,14284,| PMM0366 | type-1 copper (blue) domain-containing protein
454,13320,PMM1557,76.71,17,17,9.24E7,3,3,4,Deamidation (NQ); Methylation(KR),23168,| rplD | 50S ribosomal protein L4
602,16302,PMM0694,76.63,19,19,7.2E6,3,3,3,,24395,| PMM0694 | short-chain dehydrogenase/reductase
526,16230,PMM1189,76.43,7,7,1.44E7,2,2,3,,39078,| PMM1189 | hypothetical protein
571,10314,PMM1004,76.08,8,8,9.97E6,2,2,3,Deamidation (NQ),43724,| purT | phosphoribosylglycinamide formyltransferase 2
583,12954,PMM0789,76.00,19,19,4.39E6,3,3,3,,18880,| PMM0789 | hypothetical protein
773,16098,PMM0955,75.82,11,11,7.95E6,2,2,2,Carbamidomethylation,28159,| msrA | peptide methionine sulfoxide reductase
623,16154,PMM0250,75.81,11,11,4.04E6,2,2,2,,23634,| pth | peptidyl-tRNA hydrolase
122,13046,PMM1293,75.71,12,12,4.3E8,2,2,13,,20313,| PMM1293 | FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase)
324,16583,PMM0093,75.53,54,54,5.26E7,2,2,6,Deamidation (NQ),5299,| hli1 | high light inducible protein
1160,16140,PMM1461,75.48,12,12,3.64E6,1,1,1,,15957,| PMM1461 | 7-cyano-7-deazaguanine reductase
376,16104,PMM0215,75.39,9,9,1.68E7,3,3,3,,37555,| PMM0215 | delta-aminolevulinic acid dehydratase
564,16259,PMM1497,75.38,10,10,3.77E6,3,3,3,Carbamidomethylation,42267,| PMM1497 | glycosyl transferase family protein
720,16445,PMM0965,75.12,31,31,6.89E6,2,2,2,,11173,| ureA | urease subunit gamma
1083,16650,PMM0158,75.11,12,12,3.79E6,1,1,1,,21500,| ndhG | NADH dehydrogenase subunit J
331,16266,PMM1662,75.06,25,25,5.61E7,4,4,6,Carbamidomethylation,13478,| rplT | 50S ribosomal protein L20
628,16322,PMM0367,75.03,22,22,4.46E7,3,3,3,,14400,| PMM0367 | hypothetical protein
547,9814,PMM0584,74.92,8,8,1.51E7,3,3,3,Carbamidomethylation,88184,| glgB | glycogen branching enzyme
501,10173,PMM1170,74.88,13,13,2.14E6,2,2,4,,25372,| PMM1170 | hypothetical protein
398,16395,PMM0373,74.87,19,19,1.62E7,2,2,4,Carbamidomethylation,16536,| cynS | cyanate hydratase
429,16273,PMM0199,74.87,6,6,1.34E6,1,1,2,Carbamidomethylation,43559,| pyrD | dihydroorotate dehydrogenase 2
666,13083,PMM1646,74.73,14,14,1.64E6,2,2,2,,22569,| cobH | putative precorrin-8X methylmutase CobH
282,9927,PMM0519,74.68,11,11,7.8E7,4,4,5,Oxidation (M),37182,| tal | transaldolase B
433,12788,PMM1377,74.66,10,10,8.7E6,2,2,4,Oxidation (M),36713,| PMM1377 | dihydroflavonol-4-reductase
387,16196,PMM1400,74.52,27,27,2.16E7,4,4,5,,19852,| PMM1400 | hemagglutinin-neuraminidase
538,13208,PMM1140,74.49,3,3,5.06E5,2,2,2,,110788,| polA | DNA polymerase I
438,12893,PMM1536,74.19,18,18,2.99E7,2,2,4,Carbamidomethylation; Deamidation (NQ),13766,| rps11 | 30S ribosomal protein S11
365,16275,PMM1107,74.15,8,8,6.51E7,2,2,5,,26666,| pdxJ | pyridoxine 5'-phosphate synthase
327,16234,PMM1642,74.10,22,22,4.59E7,3,3,6,,16380,| PMM1642 | transcription regulator
572,16265,PMM1021,73.96,11,11,1.44E6,2,2,2,,29039,| PMM1021 | pili assembly chaperone
745,16457,PMM1389,73.80,12,12,5.53E5,2,2,2,Carbamidomethylation,23715,| PMM1389 | trypsin
737,16180,PMM0415,73.79,10,10,2.01E7,2,2,2,Carbamidomethylation,45266,| PMM0415 | putative L-cysteine/cystine lyase
508,16559,PMM0411,73.71,28,28,1.66E7,2,2,4,Carbamidomethylation,9006,| PMM0411 | hypothetical protein
741,16539,PMM0555,73.67,33,33,1.69E7,2,2,2,,7875,| PMM0555 | putative carboxysome peptide B
576,16459,PMM1431,73.55,45,45,2.14E7,2,2,3,Cation:Fe[II],8976,| rpoZ | DNA-directed RNA polymerase subunit omega
482,9936,PMM1655,73.52,5,5,7.63E6,2,2,3,Carbamidomethylation,53534,| tig | trigger factor
521,10635,PMM1467,73.37,2,2,9.56E5,2,2,2,,103142,| PMM1467 | putative DNA helicase
525,12977,PMM1541,73.02,22,22,1.47E7,2,2,3,Carbamidomethylation,16757,| rplO | 50S ribosomal protein L15
659,9887,PMM0229,72.86,7,7,1.97E6,2,2,2,Carbamidomethylation,46886,| dfp | putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase
632,16524,PMM1499,72.75,16,16,4.1E6,1,1,3,,13206,| clpS | ATP-dependent Clp protease adaptor protein ClpS
427,10447,PMM1335,72.65,11,11,4.26E6,2,2,3,Carbamidomethylation,30260,| lpxA | UDP-N-acetylglucosamine acyltransferase
552,12930,PMM0184,72.50,11,11,9.04E6,2,2,3,,22097,| pabA | para-aminobenzoate synthase component II
404,13245,PMM1649,72.34,8,8,1.92E6,4,4,4,Carbamidomethylation; Deamidation (NQ),77247,| uvrB | excinuclease ABC subunit B
486,10168,PMM0681,72.29,7,7,3.7E6,2,2,4,Deamidation (NQ),45076,| PMM0681 | hypothetical protein
742,10049,PMM1142,72.13,7,7,9.77E6,2,2,2,,44276,| dxr | 1-deoxy-D-xylulose 5-phosphate reductoisomerase
490,16593,PMM1617,72.04,53,53,4.74E6,3,3,3,,9504,| PMM1617 | hypothetical protein
782,10130,PMM0961,71.78,4,4,2.39E6,2,2,2,Methylation(KR),67391,| PMM0961 | glycoside hydrolase family protein
667,16068,PMM1565,71.71,8,8,9.56E6,2,2,2,,30342,| PMM1565 | arogenate dehydrogenase
360,16159,PMM0096,71.31,9,9,1.99E7,2,2,5,,29224,| PMM0096 | inositol monophosphate family protein
705,10090,PMM0007,71.28,14,14,3.15E5,2,2,2,Carbamidomethylation,36241,| PMM0007 | hypothetical protein
739,16353,PMM1072,71.21,7,7,1.02E6,2,2,2,Carbamidomethylation,52533,| cbiA cobB | putative cobyrinic acid a c-diamide synthase
588,16194,PMM0345,71.18,15,15,8E6,2,2,3,Carbamidomethylation,16810,| PMM0345 | putative bacterioferritin comigratory protein
928,16436,PMM0434,71.14,8,8,6.12E6,1,1,1,,25031,| PMM0434 | ABC transporter ATP-binding protein
789,16287,PMM0295,71.09,13,13,1.89E7,1,1,2,Carbamidomethylation,15874,| rub | putative rubredoxin
378,16220,PMM1182,71.07,14,14,1.09E7,3,3,5,,22216,| PMM1182 | hypothetical protein
730,12884,PMM0051,70.99,8,8,4.22E6,1,1,2,,23914,| PMM0051 | hypothetical protein
334,10256,PMM0057,70.90,2,2,1.86E6,2,2,2,,136536,| PMM0057 | SMC ATPase superfamily chromosome segregation protein
393,16348,PMM0212,70.87,25,25,6.09E7,3,3,4,Carbamidomethylation,10424,| PMM0212 | hypothetical protein
627,16373,PMM0649,70.78,13,13,1.92E7,2,2,3,,17432,| PMM0649 | pentapeptide repeat-containing protein
570,16150,PMM1369,70.75,11,11,1.47E6,2,2,3,Deamidation (NQ),28949,| PMM1369 | GAF domain-containing protein
551,16188,PMM0486,70.65,17,17,7.3E6,2,2,3,Cation:Fe[II],23209,| PMM0486 | hypothetical protein
706,16328,PMM0114,70.62,19,19,2.28E6,2,2,2,,18093,| PMM0114 | putative integral membrane protein
333,16469,PMM0474,70.60,32,32,1.52E8,2,2,5,,6816,| PMM0474 | hypothetical protein
574,10302,PMM0139,70.54,12,12,4.32E6,2,2,3,,24958,| PMM0139 | hypothetical protein
362,16183,PMM0558,70.48,14,14,3.07E7,1,1,5,,13995,| PMM0558 | hypothetical protein
533,10555,PMM1215,70.46,6,6,5.32E6,2,2,2,,45846,| PMM1215 | hypothetical protein
321,10631,PMM1657,70.42,7,7,6.69E7,3,3,6,Carbamidomethylation,50607,| clpX | ATP-dependent protease ATP-binding subunit ClpX
494,16541,PMM0775,70.31,14,14,8.62E7,2,2,4,,10813,| PMM0775 | hypothetical protein
633,16378,PMM0378,70.30,18,18,3.98E7,1,1,3,Oxidation (M),10076,| PMM0378 | hypothetical protein
702,16260,PMM0125,70.14,11,11,2.83E6,2,2,2,,25292,| PMM0125 | ABC transporter ATP-binding protein
458,10285,PMM1234,70.05,10,10,7.35E6,2,2,4,Deamidation (NQ),37266,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
580,16410,PMM0520,69.96,7,7,2.31E6,3,3,3,,42452,| PMM0520 | NAD binding site
375,16101,PMM1452,69.94,15,15,2.09E7,3,3,5,,19726,| atpH atpD | F0F1 ATP synthase subunit delta
577,10068,PMM0801,69.68,7,7,2.13E7,1,1,3,,24474,| ycf39 | putative NADH-flavin reductase
785,16450,PMM1112,69.59,17,17,4.31E5,1,1,2,Carbamidomethylation,10411,| PMM1112 | hypothetical protein
537,13069,PMM1590,69.55,7,7,7.26E6,3,3,3,,58295,| panC | bifunctional pantoate ligase/cytidylate kinase
524,16278,PMM1091,69.39,7,7,9.72E6,2,2,3,,32782,| PMM1091 | hypothetical protein
471,16222,PMM0992,69.25,22,22,4.79E6,2,2,4,,15363,| PMM0992 | hypothetical protein
470,13111,PMM1480,69.20,12,12,1.07E7,2,2,3,Carbamidomethylation,28884,| PMM1480 | hypothetical protein
518,10228,PMM0274,69.14,4,4,1.36E7,1,1,3,Carbamidomethylation,47271,| PMM0274 | hypothetical protein
487,16441,PMM1324,69.08,11,11,7.24E6,2,2,4,,26850,| PMM1324 | putative transporter  membrane component
802,16464,PMM1511,68.92,30,30,7.87E7,2,2,2,,13893,| rpsL | 30S ribosomal protein S12
467,16227,PMM0470,68.72,11,11,3.58E6,3,3,4,,38732,| PMM0470 | o-sialoglycoprotein endopeptidase
660,16136,PMM0531,68.32,7,7,2.87E6,1,1,1,,29453,| PMM0531 | creatininase
448,16173,PMM1539,68.24,12,12,2.17E7,1,1,4,,20843,| adk | adenylate kinase
506,16301,PMM0579,68.20,19,19,3.66E6,2,2,4,Carbamidomethylation,18598,| PMM0579 | 6-pyruvoyl-tetrahydropterin synthase
718,9963,PMM0029,68.15,7,7,8.81E6,2,2,2,,33656,| PMM0029 | hypothetical protein
926,13018,PMM1102,68.09,3,3,6.24E5,1,1,1,,64977,| recD | exodeoxyribonuclease V 67 kD polypeptide
787,12854,PMM0546,68.09,8,8,1.02E7,2,2,2,,13318,| PMM0546 | hypothetical protein
489,16313,PMM1419,68.05,13,13,3.5E7,2,2,4,,15774,| PMM1419 | ATP synthase B/B' CF(0)
478,13212,PMM1229,67.77,11,11,9.41E6,3,3,4,Carbamidomethylation,35822,| PMM1229 | dehydrogenase  E1 component
772,12896,PMM1204,67.70,7,7,2.13E7,2,2,2,,29167,| ddhA | glucose-1-phosphate cytidylyltransferase
779,10348,PMM0935,67.70,20,20,2.52E6,2,2,2,,15680,| PMM0935 | hypothetical protein
790,16384,PMM0810,67.62,13,13,2.33E6,1,1,2,,11569,| PMM0810 | hypothetical protein
585,16122,PMM1687,67.02,7,7,6.65E6,2,2,2,,41904,| gcvT | glycine cleavage system aminomethyltransferase T
755,13205,PMM1241,66.95,8,8,2.41E5,1,1,2,Deamidation (NQ),33082,| PMM1241 | hypothetical protein
386,16320,PMM0204,66.90,11,11,3.79E7,2,2,5,,14773,| rplK | 50S ribosomal protein L11
528,10005,PMM1069,66.89,10,10,7.02E6,3,3,3,,32785,| folD | putative bifunctional methylenetetrahydrofolate dehydrogenase methenyltetrahydrofolate/cyclohydrolase
767,12853,PMM1337,66.86,6,6,7.62E6,2,2,2,,30700,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
671,10058,PMM0882,66.72,4,4,5.54E5,2,2,2,,76422,| uvrC | excinuclease ABC subunit C
603,16262,PMM0026,66.47,15,15,1.61E7,3,3,3,,20616,| efp | elongation factor P
554,9801,PMM0419,66.37,4,4,7.46E6,2,2,3,Deamidation (NQ),55614,| mqo | malate:quinone oxidoreductase
711,10639,PMM1214,66.21,9,9,8.84E5,1,1,1,,24727,| PMM1214 | phosphatase
361,13218,PMM0521,66.13,10,10,7.24E7,2,2,5,,20609,| frr | ribosome recycling factor
419,16097,PMM0453,66.08,10,10,4.59E7,2,2,3,Deamidation (NQ),26470,| fabG | 3-oxoacyl-[acyl-carrier protein] reductase
957,16447,PMM0777,65.94,8,8,5.73E7,1,1,1,,18692,| PMM0777 | hypothetical protein
765,9796,PMM0356,65.73,6,6,3.22E6,2,2,2,,36454,| PMM0356 | 2-hydroxy-6-oxohepta-2 4-dienoate hydrolase
719,16085,PMM0396,65.62,10,10,4.69E6,2,2,2,Oxidation (M),29729,| proC | Delta 1-pyrroline-5-carboxylate reductase
549,13041,PMM0279,65.57,18,18,6.62E6,2,2,3,Carbamidomethylation,21480,| PMM0279 | hypothetical protein
384,16246,PMM1216,65.51,13,13,1.19E8,3,3,5,Deamidation (NQ),27143,| PMM1216 | putative sugar-phosphate nucleotidyl transferase
397,10588,PMM0285,65.29,8,8,2.78E6,4,4,5,,55859,| phr | putative DNA photolyase
624,13171,PMM0725,65.21,8,8,6.32E6,2,2,2,Carbamidomethylation,30040,| PMM0725 | putative phosphate ABC transporter  ATP binding subunit
722,13276,PMM1224,65.07,5,5,1.93E7,2,2,2,,39136,| gumB | putative polysaccharide export protein
707,16094,PMM0097,65.05,4,4,3.83E6,2,2,2,,54267,| PMM0097 | RND family outer membrane efflux protein
598,16325,PMM0025,64.96,7,7,9.63E6,3,3,3,,41060,| PMM0025 | cyclophilin-type peptidyl-prolyl cis-trans isomerase
629,16484,PMM0501,64.86,38,38,1.03E7,2,2,3,Oxidation (M),7149,| PMM0501 | hypothetical protein
631,16580,PMM0341,64.76,17,17,1.73E7,1,1,2,,8105,| PMM0341 | hypothetical protein
600,10260,PMM0951,64.75,8,8,1.19E7,3,3,3,,42042,| carA | carbamoyl phosphate synthase small subunit
420,10184,PMM0209,64.66,2,2,1.39E7,1,1,2,,63087,| PMM0209 | putative kinase
1161,16466,PMM0574,64.51,17,17,1.1E6,1,1,1,,10893,| PMM0574 | YciI-like protein
208,10318,PMM1109,64.49,14,14,7.34E7,2,2,8,Deamidation (NQ),20830,| PMM1109 | hypothetical protein
472,13331,PMM0952,64.42,6,6,1.66E6,1,1,2,,37041,| trpD | anthranilate phosphoribosyltransferase
728,10393,PMM0780,64.39,7,7,8.8E6,1,1,2,Carbamidomethylation,24127,| purQ | phosphoribosylformylglycinamidine synthase I
455,16129,PMM1235,64.08,11,11,2.04E7,3,3,4,Cation:Fe[II],31203,| PMM1235 | hypothetical protein
744,10408,PMM0489,64.01,4,4,1.79E6,2,2,2,,58687,| futB hitB | putative iron ABC transporter
179,16279,PMM1412,64.00,28,28,6.4E7,4,4,8,Cation:Fe[II],15164,| PMM1412 | hypothetical protein
675,12806,PMM0749,63.99,3,3,1.29E6,1,1,1,,43762,| PMM0749 | ABC-transporter  membrane spanning component
622,16264,PMM1343,63.86,26,26,3.29E7,3,3,3,,11957,| kaiB | circadian clock protein KaiB
725,16340,PMM0899,63.73,15,15,6.19E5,2,2,2,Oxidation (M),31267,| PMM0899 | myo-inositol-1(or 4)-monophosphatase
738,9865,PMM0673,63.65,10,10,1.01E6,2,2,2,,34176,| PMM0673 | phosphonate ABC transporter phosphonate-binding protein
402,9778,PMM0589,63.63,3,3,4.61E7,3,3,3,,149602,| PMM0589 | hypothetical protein
1033,10627,PMM1691,63.37,9,9,1.81E6,1,1,1,,25067,| PMM1691 | ATPase
550,16064,PMM0211,63.34,7,7,3.37E7,2,2,2,,34398,| trxB | FAD-dependent pyridine nucleotide-disulphide oxidoreductase
601,16391,PMM0862,63.02,19,19,3.35E6,3,3,3,,18139,| PMM0862 | SpoU family tRNA/rRNA methyltransferase
724,10014,PMM0043,62.94,3,3,2.39E6,2,2,2,,66103,| PMM0043 | flavoprotein
804,10397,PMM1583,62.77,11,11,2.16E6,2,2,2,,21099,| PMM1583 | hypothetical protein
815,16667,PMM0699,62.67,27,27,4.13E6,1,1,2,Carbamidomethylation; Deamidation (NQ),8385,| PMM0699 | hypothetical protein
591,16257,PMM1453,62.50,14,14,9.7E6,3,3,3,Cation:Fe[II],19048,| atpF | F0F1 ATP synthase subunit B
786,13150,PMM1486,62.48,6,6,4.83E6,1,1,2,,29968,| PMM1486 | TatD family deoxyribonuclease
502,16186,PMM1060,62.27,9,9,2.5E6,2,2,3,,22922,| hisH | imidazole glycerol phosphate synthase subunit HisH
611,16504,PMM0658,62.19,9,9,1.52E6,2,2,2,,27753,| rsuA | putative pseudouridylate synthase specific to ribosomal small subunit
609,16206,PMM0986,62.13,14,14,3.66E6,2,2,3,,18003,| PMM0986 | hypothetical protein
740,12858,PMM1260,62.01,8,8,2.41E6,2,2,2,Carbamidomethylation,35552,| PMM1260 | nucleoside-diphosphate-sugar epimerase
774,16111,PMM0917,61.97,10,10,7.62E5,2,2,2,,50925,| PMM0917 | pyridoxal-dependent decarboxylase family protein
587,9956,PMM1101,61.85,9,9,4.23E5,3,3,3,Deamidation (NQ),67471,| PMM1101 | putative ATP-dependent RNA helicase
606,16471,PMM1276,61.80,38,38,2.34E7,2,2,3,,6293,| PMM1276 | hypothetical protein
491,16175,PMM1706,61.70,10,10,1.47E8,2,2,4,,17707,| rpsF | 30S ribosomal protein S6
692,16392,PMM0306,61.41,15,15,1.76E6,2,2,2,,21154,| cpeS | phycoerythrin linker protein CpeS-like protein
1032,13119,PMM0389,61.40,8,8,3.12E5,1,1,1,Carbamidomethylation,27496,| cobI/cbiL | precorrin-2 C20-methyltransferase
769,16331,PMM0202,61.34,13,13,9.66E7,2,2,2,,19068,| rplJ | 50S ribosomal protein L10
680,13164,PMM0077,61.33,5,5,2.73E6,2,2,2,,48010,| yrvN | recombination factor protein RarA
766,16390,PMM1292,61.16,5,5,1.72E6,2,2,2,,56347,| PMM1292 | putative apolipoprotein n-acyltransferase
781,10471,PMM0646,60.87,5,5,1.41E6,2,2,2,,46092,| PMM0646 | hypothetical protein
607,10026,PMM0834,60.87,8,8,1.05E6,2,2,2,,44658,| ubiH | 2-octaprenyl-6-methoxyphenol 4-monoxygenase UbiH
747,16399,PMM1197,60.84,4,4,1.86E6,2,2,2,,52198,| PMM1197 | hypothetical protein
752,13103,PMM1195,60.79,9,9,1.77E6,2,2,2,,25316,| PMM1195 | hypothetical protein
457,16217,PMM1328,60.58,8,8,1.16E7,2,2,4,,26275,| pyrF | orotidine 5'-phosphate decarboxylase
1162,16455,PMM1026,60.49,11,11,2.44E6,1,1,1,,15148,| PMM1026 | hypothetical protein
