Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
129,27424,EJK74336,43.74,7,1,1,,13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
129,27425,ETNP_70m_PROKKA_29157,43.74,7,1,1,,14336,Core histone H2A/H2B/H3/H4
129,27427,XP_002181345,43.74,7,1,1,,14485,histone H2A isoform 1  Phaeodactylum tricornutum CCAP 1055
129,27428,XP_003059832,43.74,6,1,1,,14583,histone H2A  Micromonas pusilla CCMP1545
129,27429,XP_003074738,43.74,6,1,1,,14945,H2a Histone H2A probable IC  Ostreococcus tauri
129,27432,EJK72006,43.74,5,1,1,,19670,hypothetical protein THAOC_06502  Thalassiosira oceanica
129,27433,ETNP_70m_PROKKA_20132,43.74,5,1,1,,19618,Core histone H2A/H2B/H3/H4
129,27434,EJK65157,43.74,3,1,1,,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
129,27435,EJK60529,43.74,3,1,1,,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
126,107757,NP_125m_PROKKA_12488,43.12,7,2,2,,28148,Purine-binding protein precursor
126,107736,NP_300m_PROKKA_07216,43.12,5,2,2,,38862,Purine-binding protein precursor
126,107756,ETNP_140m_PROKKA_52146,43.12,7,2,2,,26324,Purine-binding protein precursor
145,107398,WP_014438316,42.94,3,2,2,,52645,efflux system outer membrane protein Phycisphaera mikurensis
280,4776,ETNP14_68maa_PROKKA_139271,42.34,3,1,1,,65684,Membrane lipoprotein TmpC precursor
280,3333,ETNP_100m_PROKKA_04324,42.34,2,1,1,,81918,Membrane lipoprotein TmpC precursor
55,1712,ETNP_100m_particle_PROKKA_07518,41.85,24,2,2,,7412,Core histone H2A/H2B/H3/H4
55,2931,XP_003062035,41.85,14,2,2,,12701,predicted protein  Micromonas pusilla CCMP1545
55,2932,XP_003058519,41.85,14,2,2,,12701,predicted protein  Micromonas pusilla CCMP1545
55,2933,XP_003055512,41.85,14,2,2,,12701,histone H2B  Micromonas pusilla CCMP1545
55,2934,ETNP_70m_PROKKA_120394,41.85,13,2,2,,13742,Core histone H2A/H2B/H3/H4
55,2935,XP_003080759,41.85,13,2,2,,13731,histone H2B ISS  Ostreococcus tauri
55,2937,XP_003082252,41.85,12,2,2,,15314,histone H2B ISS  Ostreococcus tauri
55,2938,ETNP_70m_PROKKA_54543,41.85,10,2,2,,16840,Core histone H2A/H2B/H3/H4
128,135470,ETNP_140m_PROKKA_10452,41.85,6,2,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
128,135472,NP_300m_PROKKA_13658,41.85,6,2,2,,36148,General L-amino acid-binding periplasmic protein AapJ precursor
128,135426,NP_300m_PROKKA_18661,41.85,6,2,2,,36188,General L-amino acid-binding periplasmic protein AapJ precursor
148,174330,ETNP14_68maa_PROKKA_84177,41.74,20,2,2,,8425,Ubiquitin family protein
148,174331,ETNP14_68maa_PROKKA_66387,41.74,19,2,2,,9208,Ubiquitin family protein
148,174332,XP_003058683,41.74,15,2,2,,11110,predicted protein  Micromonas pusilla CCMP1545
148,174333,XP_003062279,41.74,10,2,2,,17532,predicted protein  Micromonas pusilla CCMP1545
148,174334,XP_003063272,41.74,7,2,2,,22841,predicted protein  Micromonas pusilla CCMP1545
148,174340,ETNP14_68maa_PROKKA_105764,41.74,5,2,2,,31830,Ubiquitin family protein
148,107677,XP_003082269,41.74,5,2,2,,32141,polyubiquitin ISS  Ostreococcus tauri
148,107680,XP_003061956,41.74,4,2,2,,42666,ubiquitin  Micromonas pusilla CCMP1545
281,107429,ETNP_120m_free_PROKKA_310084,41.73,9,1,1,,12312,hypothetical protein
282,2294,ETNP_90m_PROKKA_170958,41.36,8,1,1,,12531,Photosystem I P700 chlorophyll a apoprotein A1
101,107315,NP_300m_PROKKA_18952,41.08,8,3,3,,29108,hypothetical protein
283,174373,NP_300m_PROKKA_36614,40.69,3,1,1,,33731,Periplasmic dipeptide transport protein precursor
283,174374,ETNP_120m_free_PROKKA_188124,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
283,174375,ETNP_180m_PROKKA_58247,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
283,174376,ETNP_140m_PROKKA_79063,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
283,174377,ETNP_300m_PROKKA_31110,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
283,174378,ETNP_120m_PROKKA_92789,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
283,174379,ETNP_160m_PROKKA_214416,40.69,2,1,1,,60073,Oligopeptide-binding protein AppA precursor
172,174356,WP_011126886,40.47,2,2,2,,89860,topoisomerase IV Synechococcus sp WH 8102
86,174269,ETNP_90m_PROKKA_54508,39.93,4,2,2,,44042,Cytosine deaminase
100,119422,ETNP_120m_free_PROKKA_261782,39.62,7,3,1,,31433,Receptor family ligand binding region
100,60849,ETNP_180m_PROKKA_68985,39.62,6,3,1,,40224,Receptor family ligand binding region
100,60850,ETNP_160m_PROKKA_137218,39.62,6,3,1,,40224,Receptor family ligand binding region
100,119423,ETNP_120m_PROKKA_288212,39.62,6,3,1,,40224,Receptor family ligand binding region
100,60851,NP_300m_PROKKA_09796,39.62,6,3,1,,40224,Receptor family ligand binding region
100,119424,ETNP_140m_PROKKA_157524,39.62,6,3,1,,40224,Receptor family ligand binding region
230,119774,ETNP_180m_PROKKA_216130,39.18,2,1,1,,38855,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,119775,ETNP_300m_PROKKA_137834,39.18,2,1,1,,38855,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,174326,ETNP_120m_PROKKA_180144,39.18,2,1,1,,38855,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,174327,ETNP_160m_PROKKA_57926,39.18,2,1,1,,38855,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,174393,NP_300m_PROKKA_47726,39.18,5,1,1,,18440,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,174394,ETNP_110m_PROKKA_00713,39.18,4,1,1,,19806,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
230,119817,NP_125m_PROKKA_14570,39.18,4,1,1,,19806,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
233,174346,ETNP14_120maa_PROKKA_06497,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174347,ETNP_180m_PROKKA_214332,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174348,ETNP_160m_PROKKA_170858,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174349,ETNP_300m_PROKKA_132675,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174350,ETNP_140m_PROKKA_31616,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174351,ETNP_100m_PROKKA_95367,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174352,ETNP_110m_PROKKA_32884,39.14,2,1,1,,49078,Bacterial extracellular solute-binding protein
233,174390,ETNP_60m_PROKKA_22594,39.14,3,1,1,,29445,hypothetical protein
233,174391,ETNP14_120maa_PROKKA_141443,39.14,2,1,1,,41611,Bacterial extracellular solute-binding protein
233,174392,ETNP14_68maa_PROKKA_13736,39.14,2,1,1,,49415,Bacterial extracellular solute-binding protein
116,174278,WP_007279810,39.10,1,2,2,,158017,DNA-directed RNA polymerase subunit beta Lentisphaera araneosa
116,1879,NP_85m_PROKKA_01369,39.10,1,2,2,,158978,DNA-directed RNA polymerase subunit beta'
116,3385,NP_300m_PROKKA_11353,39.10,2,2,2,,105221,DNA-directed RNA polymerase subunit beta'
116,2826,NP_100m_PROKKA_03835,39.10,1,2,2,,122573,DNA-directed RNA polymerase subunit beta'
116,2860,NP_300m_PROKKA_06310,39.10,1,2,2,,156325,DNA-directed RNA polymerase subunit beta'
116,119368,NP_125m_PROKKA_02781,39.10,2,2,2,,78731,DNA-directed RNA polymerase subunit beta'
116,3392,NP_125m_PROKKA_00829,39.10,2,2,2,,114326,DNA-directed RNA polymerase subunit beta'
116,1935,NP_300m_PROKKA_04065,39.10,1,2,2,,155384,DNA-directed RNA polymerase subunit beta'
116,119382,NP_85m_PROKKA_04788,39.10,1,2,2,,157613,DNA-directed RNA polymerase subunit beta'
116,119383,NP_125m_PROKKA_00108,39.10,1,2,2,,157613,DNA-directed RNA polymerase subunit beta'
116,119384,NP_300m_PROKKA_04652,39.10,1,2,2,,158005,DNA-directed RNA polymerase subunit beta'
232,174342,ETNP_140m_PROKKA_138968,39.07,2,1,1,,58202,Oligopeptide-binding protein AppA precursor
232,174343,ETNP_300m_PROKKA_71011,39.07,2,1,1,,58202,Oligopeptide-binding protein AppA precursor
232,174344,ETNP_180m_PROKKA_51554,39.07,2,1,1,,58202,Oligopeptide-binding protein AppA precursor
232,174345,ETNP_160m_PROKKA_170304,39.07,2,1,1,,58232,Oligopeptide-binding protein AppA precursor
232,135505,ETNP_120m_PROKKA_129635,39.07,2,1,1,,58232,Oligopeptide-binding protein AppA precursor
232,174382,NP_300m_PROKKA_32083,39.07,4,1,1,,28743,Bacterial extracellular solute-binding proteins  family 5 Middle
284,1244,ETNP_140m_PROKKA_152578,39.05,12,1,1,,11286,Glyceraldehyde-3-phosphate dehydrogenase 2
284,870,ETNP_160m_PROKKA_165248,39.05,11,1,1,,12186,Glyceraldehyde-3-phosphate dehydrogenase 2
284,142,ETNP_90m_PROKKA_01802,39.05,4,1,1,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
284,143,ETNP14_68maa_PROKKA_157355,39.05,4,1,1,,36689,Glyceraldehyde-3-phosphate dehydrogenase 2
231,107373,ETNP_120m_PROKKA_200726,38.96,2,1,1,,69264,Oligopeptide-binding protein AppA precursor
285,174383,ETNP_160m_PROKKA_211769,38.93,8,1,1,,15134,hypothetical protein
285,174384,ETNP_140m_PROKKA_140873,38.93,7,1,1,,17975,hypothetical protein
285,174385,ETNP_140m_PROKKA_12260,38.93,4,1,1,,35240,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
285,174386,NP_125m_PROKKA_11225,38.93,3,1,1,,39150,Spermidine/putrescine-binding periplasmic protein precursor
285,174387,ETNP_120m_free_PROKKA_76599,38.93,3,1,1,,43168,Spermidine/putrescine-binding periplasmic protein precursor
285,174388,ETNP_180m_PROKKA_15355,38.93,3,1,1,,43168,Spermidine/putrescine-binding periplasmic protein precursor
285,174389,ETNP_120m_PROKKA_261275,38.93,3,1,1,,43168,Spermidine/putrescine-binding periplasmic protein precursor
234,520,XP_003063038,38.53,10,1,1,,11395,predicted protein  Micromonas pusilla CCMP1545
234,521,ETNP_90m_PROKKA_109358,38.53,10,1,1,,11367,Core histone H2A/H2B/H3/H4
234,522,ETNP_70m_PROKKA_144910,38.53,10,1,1,,11395,Core histone H2A/H2B/H3/H4
234,516,ETNP_70m_PROKKA_132488,38.53,10,1,1,,11367,Core histone H2A/H2B/H3/H4
234,523,XP_003061514,38.53,10,1,1,,11395,histone H4  Micromonas pusilla CCMP1545
234,517,ETNP_120m_particle_PROKKA_44959,38.53,10,1,1,,11365,Core histone H2A/H2B/H3/H4
234,518,ETNP14_68mB_PROKKA_59955,38.53,10,1,1,,11367,Core histone H2A/H2B/H3/H4
234,519,XP_003061756,38.53,10,1,1,,11395,predicted protein  Micromonas pusilla CCMP1545
234,524,XP_003059520,38.53,10,1,1,,11395,predicted protein  Micromonas pusilla CCMP1545
234,541,XP_003074685,38.53,4,1,1,,31136,Histone H4 ISS  Ostreococcus tauri
227,119067,ETNP_180m_PROKKA_117438,38.29,3,1,1,,57660,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
227,119068,ETNP_120m_free_PROKKA_79382,38.29,3,1,1,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
227,119069,ETNP_120m_PROKKA_274492,38.29,3,1,1,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
227,119070,ETNP_160m_PROKKA_167750,38.29,3,1,1,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
227,119071,ETNP_300m_PROKKA_163281,38.29,3,1,1,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
286,135722,ETNP_120m_PROKKA_124761,38.14,10,1,1,,13950,Nickel-binding periplasmic protein precursor
286,135637,NP_300m_PROKKA_17695,38.14,3,1,1,,54413,Periplasmic dipeptide transport protein precursor
99,107726,ETNP14_68maa_PROKKA_126798,38.05,7,2,2,,35573,General L-amino acid-binding periplasmic protein AapJ precursor
113,176,ETNP_90m_PROKKA_102744,37.73,14,2,2,,18151,R-phycocyanin-2 beta chain
113,177,ETNP_120m_free_PROKKA_94751,37.73,14,2,2,,18151,R-phycocyanin-2 beta chain
113,179,ETNP_120m_PROKKA_09406,37.73,14,2,2,,18151,R-phycocyanin-2 beta chain
113,178,ETNP_100m_particle_PROKKA_54272,37.73,14,2,2,,18151,R-phycocyanin-2 beta chain
287,135239,ETNP_180m_PROKKA_10472,37.41,3,1,1,,41160,hypothetical protein
287,135275,ETNP_160m_PROKKA_69053,37.41,3,1,1,,41190,hypothetical protein
287,135240,ETNP_140m_PROKKA_98798,37.41,3,1,1,,41133,hypothetical protein
287,135241,ETNP_300m_PROKKA_33322,37.41,3,1,1,,41160,hypothetical protein
287,135276,ETNP_120m_PROKKA_60339,37.41,3,1,1,,41121,hypothetical protein
287,135277,ETNP_120m_free_PROKKA_79324,37.41,3,1,1,,41094,hypothetical protein
288,119695,ETNP14_120mac_PROKKA_44386,37.07,11,1,1,,9264,Nitrogen regulatory protein P-II
288,119696,NP_125m_PROKKA_03139,37.07,8,1,1,,12100,Nitrogen regulatory protein P-II
288,119697,ETNP_120m_PROKKA_199536,37.07,8,1,1,,12072,Nitrogen regulatory protein P-II
288,119698,NP_300m_PROKKA_21942,37.07,8,1,1,,11945,Nitrogen regulatory protein P-II
288,119453,ETNP_120m_PROKKA_285919,37.07,8,1,1,,12032,Nitrogen regulatory protein P-II
289,174403,ETNP_300m_PROKKA_144320,37.02,3,1,1,,28978,hypothetical protein
228,107516,NP_85m_PROKKA_41031,36.85,9,1,1,,12286,hypothetical protein
228,107517,ETNP14_120maa_PROKKA_183418,36.85,8,1,1,,14092,hypothetical protein
228,107518,ETNP14_120maa_PROKKA_162996,36.85,8,1,1,,13933,hypothetical protein
228,107519,NP_300m_PROKKA_22025,36.85,5,1,1,,22589,hypothetical protein
228,107620,ETNP_160m_PROKKA_13501,36.85,12,1,1,,8922,hypothetical protein
228,107621,NP_300m_PROKKA_38078,36.85,7,1,1,,16173,hypothetical protein
228,107622,ETNP14_120maa_PROKKA_62669,36.85,6,1,1,,19552,hypothetical protein
290,107551,ETNP_90m_PROKKA_183897,36.75,6,1,1,,16801,PEP-CTERM motif protein
235,199,ETNP_120m_PROKKA_308261,36.70,6,1,1,,17474,Allophycocyanin alpha chain
235,200,ETNP_120m_free_PROKKA_243017,36.70,6,1,1,,17474,Allophycocyanin alpha chain
235,201,ETNP_100m_particle_PROKKA_09323,36.70,6,1,1,,17474,Allophycocyanin alpha chain
235,731,ETNP_90m_PROKKA_59529,36.70,7,1,1,,14308,Allophycocyanin alpha chain
291,174404,ETNP_120m_particle_PROKKA_16757,36.64,5,1,1,,22007,hypothetical protein
131,174341,ETNP_120m_PROKKA_84977,36.47,1,2,2,,164588,F5/8 type C domain protein
292,174411,ETNP_300m_PROKKA_80364,35.60,9,1,1,,10778,hypothetical protein
292,174412,ETNP_160m_PROKKA_178883,35.60,9,1,1,,10979,hypothetical protein
294,107667,XP_003057408,35.54,1,1,1,,82684,glycosyltransferase family 66 protein partial  Micromonas pusilla CCMP1545
294,107399,XP_003058337,35.54,1,1,1,,122001,predicted protein  Micromonas pusilla CCMP1545
150,174446,ETNP_120m_PROKKA_28817,35.40,5,2,2,,41032,C4-dicarboxylate-binding periplasmic protein precursor
150,174447,ETNP_180m_PROKKA_168262,35.40,5,2,2,,41032,C4-dicarboxylate-binding periplasmic protein precursor
150,174448,ETNP_140m_PROKKA_36702,35.40,5,2,2,,41032,C4-dicarboxylate-binding periplasmic protein precursor
150,174449,ETNP_300m_PROKKA_166503,35.40,5,2,2,,41018,C4-dicarboxylate-binding periplasmic protein precursor
150,174450,ETNP_160m_PROKKA_146934,35.40,5,2,2,,41032,C4-dicarboxylate-binding periplasmic protein precursor
293,135353,NP_85m_PROKKA_35046,35.19,17,1,1,,8900,DNA-binding protein HU-beta
293,135354,NP_300m_PROKKA_03284,35.19,17,1,1,,8900,DNA-binding protein HU-beta
293,135355,NP_100m_PROKKA_04177,35.19,17,1,1,,8900,DNA-binding protein HU-beta
293,135357,ETNP_160m_PROKKA_210565,35.19,13,1,1,,11866,DNA-binding protein HU-beta
293,135358,ETNP_180m_PROKKA_185266,35.19,13,1,1,,11849,DNA-binding protein HU-beta
293,135359,ETNP_140m_PROKKA_08339,35.19,13,1,1,,11866,DNA-binding protein HU-beta
293,135360,ETNP_120m_PROKKA_179739,35.19,13,1,1,,11823,DNA-binding protein HU-beta
130,107737,NP_300m_PROKKA_20906,34.66,6,2,2,,29377,hypothetical protein
130,107738,NP_125m_PROKKA_09706,34.66,5,2,2,,38885,hypothetical protein
130,174335,ETNP_110m_PROKKA_17240,34.66,5,2,2,,38885,hypothetical protein
130,107739,ETNP14_120maa_PROKKA_21536,34.66,5,2,2,,38885,hypothetical protein
130,107740,NP_100m_PROKKA_06776,34.66,5,2,2,,38885,hypothetical protein
130,107741,NP_85m_PROKKA_04204,34.66,5,2,2,,38885,hypothetical protein
237,1356,ETNP14_68maa_PROKKA_130340,34.51,3,1,1,,35494,Photosystem Q(B) protein precursor
237,2461,ETNP14_68mB_PROKKA_16348,34.51,23,1,1,,5171,Photosystem Q(B) protein precursor
237,2462,ETNP_90m_PROKKA_122086,34.51,19,1,1,,6574,Photosystem Q(B) protein precursor
237,2463,ETNP_70m_PROKKA_133262,34.51,18,1,1,,6660,Photosystem Q(B) protein precursor
237,2464,ETNP_90m_PROKKA_15549,34.51,18,1,1,,6791,Photosystem Q(B) protein precursor
237,2465,ETNP_70m_PROKKA_128427,34.51,17,1,1,,6969,Photosystem Q(B) protein precursor
237,2467,ETNP_70m_PROKKA_120160,34.51,16,1,1,,7141,Photosystem Q(B) protein precursor
237,2468,ETNP_90m_PROKKA_165085,34.51,16,1,1,,7261,Photosystem Q(B) protein precursor
237,2469,ETNP_70m_PROKKA_129992,34.51,16,1,1,,7270,Photosystem Q(B) protein precursor
237,1349,NP_85m_PROKKA_15293,34.51,16,1,1,,7234,Photosystem Q(B) protein precursor
237,2470,ETNP_90m_PROKKA_32352,34.51,16,1,1,,7221,Photosystem Q(B) protein precursor
237,1351,NP_85m_PROKKA_20734,34.51,16,1,1,,7234,Photosystem Q(B) protein precursor
237,2466,ETNP14_68maa_PROKKA_173576,34.51,16,1,1,,7239,Photosystem Q(B) protein precursor
237,2471,ETNP_70m_PROKKA_64617,34.51,15,1,1,,7822,Photosystem Q(B) protein precursor
237,2262,ETNP14_68mB_PROKKA_115988,34.51,8,1,1,,16280,Photosystem Q(B) protein precursor
237,1352,ETNP_120m_particle_PROKKA_105423,34.51,7,1,1,,17049,Photosystem Q(B) protein precursor
237,835,ETNP14_68mB_PROKKA_176244,34.51,7,1,1,,18314,Photosystem Q(B) protein precursor
237,2263,ETNP14_68maa_PROKKA_109670,34.51,6,1,1,,21687,Photosystem Q(B) protein precursor
237,837,ETNP14_68maa_PROKKA_07611,34.51,6,1,1,,21658,Photosystem Q(B) protein precursor
237,842,ETNP_70m_PROKKA_74932,34.51,5,1,1,,24312,Photosystem Q(B) protein 1 precursor
237,1353,ETNP14_68mB_PROKKA_104299,34.51,5,1,1,,25762,Photosystem Q(B) protein precursor
237,532,NP_100m_PROKKA_18596,34.51,5,1,1,,26989,Photosystem Q(B) protein precursor
237,1354,ETNP14_68maa_PROKKA_132779,34.51,4,1,1,,32035,Photosystem Q(B) protein 1 precursor
237,1355,ETNP14_68mB_PROKKA_37439,34.51,3,1,1,,35433,Photosystem Q(B) protein precursor
237,533,ETNP_120m_particle_PROKKA_100221,34.51,3,1,1,,35515,Photosystem Q(B) protein precursor
237,535,WP_011129798,34.51,3,1,1,,39412,photosystem II protein D1 Prochlorococcus marinus
237,537,ETNP14_68maa_PROKKA_146431,34.51,3,1,1,,39397,Photosystem Q(B) protein precursor
237,536,ETNP_160m_PROKKA_60459,34.51,3,1,1,,39397,Photosystem Q(B) protein precursor
237,538,WP_036916046,34.51,3,1,1,,39428,photosystem II protein D1 Prochlorococcus
237,1357,ETNP14_68maa_PROKKA_10190,34.51,3,1,1,,39581,Photosystem Q(B) protein precursor
194,107682,NP_300m_PROKKA_33857,34.31,3,1,1,,31669,putative ABC transporter-binding protein precursor
194,107683,NP_125m_PROKKA_09628,34.31,2,1,1,,40955,maltose ABC transporter periplasmic protein
194,107684,ETNP_110m_PROKKA_16294,34.31,2,1,1,,43571,maltose ABC transporter periplasmic protein
194,107685,NP_100m_PROKKA_08344,34.31,2,1,1,,43571,maltose ABC transporter periplasmic protein
194,107686,ETNP14_120maa_PROKKA_01943,34.31,2,1,1,,43571,maltose ABC transporter periplasmic protein
194,107687,NP_85m_PROKKA_05769,34.31,2,1,1,,43571,maltose ABC transporter periplasmic protein
26,107592,ETNP_90m_PROKKA_10079,34.08,5,1,1,,16570,hypothetical protein
236,135380,NP_300m_PROKKA_07533,33.37,2,1,1,,63977,Hydroxylamine oxidoreductase precursor
236,174439,ETNP_120m_PROKKA_330156,33.37,9,1,1,,12443,Hydroxylamine oxidoreductase precursor
236,174440,ETNP_160m_PROKKA_03601,33.37,6,1,1,,19453,Hydroxylamine oxidoreductase precursor
236,174441,ETNP_140m_PROKKA_51414,33.37,4,1,1,,25798,Hydroxylamine oxidoreductase precursor
193,4434,ETNP_90m_PROKKA_127540,33.36,1,1,1,,77111,hypothetical protein
196,174354,ETNP_120m_particle_PROKKA_230288,33.12,4,1,1,,25369,hypothetical protein
296,174445,WP_011309103,33.07,2,1,1,,43801,cell division protein FtsZ Dehalococcoides mccartyi
295,174444,WP_015798147,33.06,4,1,1,,28404,RimK domain-containing protein ATP-grasp Acidimicrobium ferrooxidans
114,27539,ETNP_90m_PROKKA_207390,32.47,6,2,2,,16767,hypothetical protein
174,119165,ETNP_120m_PROKKA_195906,32.45,5,2,2,,43975,Formamidase
87,4988,ETNP_120m_PROKKA_107659,31.21,3,2,2,,25038,hypothetical protein
87,2939,ETNP_100m_particle_PROKKA_53949,31.21,4,2,2,,22020,hypothetical protein
87,2940,ETNP_300m_PROKKA_171203,31.21,3,2,2,,25132,hypothetical protein
87,2942,ETNP_140m_PROKKA_73018,31.21,3,2,2,,25132,hypothetical protein
87,2941,ETNP_180m_PROKKA_227335,31.21,3,2,2,,25132,hypothetical protein
87,4987,ETNP_160m_PROKKA_09504,31.21,5,2,2,,16527,hypothetical protein
87,174554,ETNP14_120mab_PROKKA_50313,31.21,3,2,2,,25395,hypothetical protein
297,174489,ETNP_180m_PROKKA_168075,30.70,5,1,1,,20406,Periplasmic murein peptide-binding protein precursor
297,135385,ETNP_120m_free_PROKKA_223647,30.70,3,1,1,,30415,Periplasmic murein peptide-binding protein precursor
297,119434,NP_85m_PROKKA_20667,30.70,3,1,1,,38794,Periplasmic murein peptide-binding protein precursor
198,27437,ETNP_70m_PROKKA_85163,30.41,4,1,1,,36469,hypothetical protein
298,107813,WP_015345994,30.21,1,1,1,,108099,isoleucyl-tRNA synthetase Myxococcus stipitatus
184,174366,ETNP_120m_free_PROKKA_303665,29.96,2,1,1,,30061,Phthiocerol synthesis polyketide synthase type I PpsC
151,107443,ETNP14_68mB_PROKKA_89494,29.41,6,1,1,,17973,disulfide bond formation protein B
299,27457,ETNP_70m_PROKKA_55707,29.39,3,1,1,,30315,Glycerate 2-kinase
299,27458,ETNP_90m_PROKKA_211128,29.39,2,1,1,,33870,Glycerate 2-kinase
238,107323,ETNP_120m_free_PROKKA_125739,29.27,1,1,1,,77707,Lactate utilization protein B
300,107487,ETNP_120m_particle_PROKKA_85358,28.19,4,1,1,,22885,hypothetical protein
300,107490,ETNP14_68maa_PROKKA_31997,28.19,2,1,1,,46563,hypothetical protein
300,107491,ETNP14_68maa_PROKKA_06666,28.19,2,1,1,,47745,hypothetical protein
301,174492,ETNP_180m_PROKKA_224724,28.03,11,1,1,,9334,hypothetical protein
121,729,ETNP_90m_PROKKA_126367,27.94,2,1,1,,79393,Photosystem I P700 chlorophyll a apoprotein A2
121,484,WP_036912722,27.94,2,1,1,,83193,photosystem I P700 chlorophyll a apoprotein A2 Prochlorococcus
121,2350,ETNP_70m_PROKKA_134593,27.94,2,1,1,,82042,Photosystem I P700 chlorophyll a apoprotein A2
121,1288,ETNP_100m_PROKKA_87864,27.94,7,1,1,,21434,Photosystem I P700 chlorophyll a apoprotein A2
121,2348,ETNP_120m_particle_PROKKA_66051,27.94,7,1,1,,21686,Photosystem I P700 chlorophyll a apoprotein A2
121,1285,ETNP_110m_PROKKA_29155,27.94,7,1,1,,21466,Photosystem I P700 chlorophyll a apoprotein A2
121,1286,ETNP_90m_PROKKA_32754,27.94,7,1,1,,21434,Photosystem I P700 chlorophyll a apoprotein A2
121,1287,ETNP_100m_PROKKA_21331,27.94,7,1,1,,21466,Photosystem I P700 chlorophyll a apoprotein A2
121,2093,ETNP_100m_particle_PROKKA_137833,27.94,7,1,1,,21768,Photosystem I P700 chlorophyll a apoprotein A2
121,1289,ETNP_140m_PROKKA_60613,27.94,7,1,1,,23015,Photosystem I P700 chlorophyll a apoprotein A2
121,2349,ETNP14_68mB_PROKKA_48821,27.94,5,1,1,,29733,Photosystem I P700 chlorophyll a apoprotein A2 1
121,1290,ETNP14_68maa_PROKKA_183276,27.94,4,1,1,,42697,Photosystem I P700 chlorophyll a apoprotein A2 1
121,1292,ETNP_120m_free_PROKKA_13268,27.94,2,1,1,,69254,Photosystem I P700 chlorophyll a apoprotein A2
121,1293,ETNP_120m_PROKKA_60845,27.94,2,1,1,,77803,Photosystem I P700 chlorophyll a apoprotein A2
121,1915,ADB27549,27.94,2,1,1,,82057,photosystem I P700 chlorophyll a apoprotein A2 chloroplast  Thalassiosira oceanica CCMP1005
121,1835,YP_717253,27.94,2,1,1,,81346,PsaB chloroplast  Ostreococcus tauri
121,539,ETNP_100m_particle_PROKKA_06251,27.94,2,1,1,,81826,Photosystem I P700 chlorophyll a apoprotein A2
121,1216,YP_002808519,27.94,2,1,1,,81762,P700 apoprotein subunit Ib chloroplast  Micromonas pusilla CCMP1545
121,818,WP_038543079,27.94,2,1,1,,81861,photosystem I P700 chlorophyll a apoprotein A2 Synechococcus sp KORDI-100
121,750,WP_011128979,27.94,2,1,1,,81810,photosystem I P700 chlorophyll a apoprotein A2 Synechococcus
121,819,WP_006173317,27.94,2,1,1,,82045,phosphorylase Synechococcus sp WH 5701
121,540,NP_85m_PROKKA_09264,27.94,2,1,1,,83226,Photosystem I P700 chlorophyll a apoprotein A2
173,107481,ETNP_300m_PROKKA_185299,27.38,16,1,1,,5594,hypothetical protein
173,107483,ETNP_180m_PROKKA_156298,27.38,7,1,1,,12236,D-amino acid dehydrogenase small subunit
173,107485,ETNP14_120mab_PROKKA_79104,27.38,6,1,1,,15111,D-amino acid dehydrogenase small subunit
173,107486,ETNP_120m_PROKKA_111022,27.38,3,1,1,,26348,Glycine oxidase
239,121090,WP_011397587,27.34,1,1,1,,112572,multidrug transporter Hahella chejuensis
304,174496,WP_053951170,27.17,1,1,1,,68364,ribonuclease II Candidatus Thioglobus autotrophica
195,108028,NP_300m_PROKKA_06057,27.07,3,1,1,,23421,Rhodanese-like domain protein
