ProteinID,Alignments,SpecCounts,Unique,Coverage,Description
PMM1113,3,4,3,0.155,| PMM1113 | two-component response regulator
PMM1114,2,2,2,0.089,| PMM1114 | hypothetical protein
PMM1115,4,4,4,0.073,| crtH | putative carotenoid isomerase
PMM1116,1,1,1,0.015,| gidA | tRNA (uracil-5-)-methyltransferase Gid
PMM1119,1,1,1,0.024,| som | porin
PMM1120,1,1,1,0.013,| PMM1120 | TPR repeat-containing sulfotransferase
PMM1121,1,1,1,0.045,| som | porin
PMM1122,3,3,3,0.146,| apt | adenine phosphoribosyltransferase
PMM1124,1,1,1,0.018,| PMM1124 | natural resistance-associated macroph
PMM1126,2,2,2,0.036,| PMM1126 | hypothetical protein
PMM1129,2,3,2,0.131,| PMM1129 | Notch domain-containing protein
PMM1131,4,4,4,0.361,| PMM1131 | hypothetical protein
PMM1132,1,1,1,0.014,| PMM1132 | hypothetical protein
PMM1137,1,1,1,0.061,| PMM1137 | cytochrome b(C-terminal)/b6/petD
PMM1138,1,1,1,0.03,| PMM1138 | GTP-dependent nucleic acid-binding protein EngD
PMM1139,8,8,8,0.178,| PMM1139 | membrane fusion protein
PMM1140,6,6,5,0.065,| polA | DNA polymerase I
PMM1142,1,1,1,0.03,| dxr | 1-deoxy-D-xylulose 5-phosphate reductoisomerase
PMM1143,1,1,1,0.092,| PMM1143 | hypothetical protein
PMM1144,1,1,1,0.017,| PMM1144 | putative hydrolase of the alpha/beta-hydrolase fold
PMM1145,4,4,4,0.09,"| pntB | putative nicotinamide nucleotide transhydrogenase, subunit beta"
PMM1147,10,13,10,0.303,"| pntA-1 | putative nicotinamide nucleotide transhydrogenase, subunit alpha 1 (A1)"
PMM1148,1,1,1,0.042,| PMM1148 | EF-1 guanine nucleotide exchange doma
PMM1150,5,6,5,0.098,| PMM1150 | putative thioredoxin reductase
PMM1152,17,18,16,0.466,| ycf39 | putative chaperon-like protein for quinone binding in photosystem II
PMM1153,3,3,3,0.071,| PMM1153 | putative alpha/beta hydrolase superfamily protein
PMM1154,5,5,5,0.368,| ilvH | acetolactate synthase 3 regulatory subunit
PMM1156,3,5,3,0.141,| PMM1156 | photosystem I assembly protein Ycf4
PMM1157,7,10,7,0.134,| psbD | photosystem II PsbD protein (D2)
PMM1158,19,24,18,0.263,| psbC | photosystem II PsbC protein (CP43)
PMM1160,3,3,3,0.065,| cobB | cobyric acid synthase
PMM1164,6,7,6,0.268,"| futA | putative iron ABC transporter, substrate binding protein"
PMM1165,8,9,8,0.273,| glyQ | glycyl-tRNA synthetase subunit alpha
PMM1166,3,3,3,0.233,| PMM1166 | hypothetical protein
PMM1167,3,3,3,0.309,| PMM1167 | macrophage migration inhibitory factor family protein
PMM1170,2,2,2,0.093,| PMM1170 | hypothetical protein
PMM1171,10,17,9,0.529,| isiB | flavodoxin FldA
PMM1172,1,1,1,0.029,| PMM1172 | hypothetical protein
PMM1174,1,1,1,0.122,| PMM1174 | hypothetical protein
PMM1178,1,1,1,0.038,| PMM1178 | glycosyl transferase group 1
PMM1180,6,9,6,0.227,| sppA | signal peptide peptidase SppA (protease IV)
PMM1181,1,1,1,0.087,| tyrA | chorismate mutase
PMM1182,4,4,4,0.094,| PMM1182 | hypothetical protein
PMM1185,3,4,3,0.299,| PMM1185 | hypothetical protein
PMM1186,4,5,4,0.092,| PMM1186 | putative inner membrane protein translocase component YidC
PMM1187,2,2,2,0.033,| PMM1187 | hypothetical protein
PMM1188,2,2,2,0.059,| serS | seryl-tRNA synthetase
PMM1189,3,3,3,0.114,| PMM1189 | hypothetical protein
PMM1190,1,1,1,0.07,| rpsN | 30S ribosomal protein S14
PMM1191,15,18,14,0.194,| pnp | polynucleotide phosphorylase/polyadenylase
PMM1192,2,2,2,0.054,| PMM1192 | 3'-phosphoadenosine-5'-phosphosulfate (PAPS) 3'-phosphatase
PMM1193,4,5,4,0.132,| PMM1193 | putative tetrapyrrole methylase family protein
PMM1195,1,1,1,0.05,| PMM1195 | hypothetical protein
PMM1196,15,17,15,0.268,| manC | GDP-mannose pyrophosphorylase
PMM1197,3,3,3,0.075,| PMM1197 | hypothetical protein
PMM1198,1,1,1,0.02,| PMM1198 | hypothetical protein
PMM1200,7,7,7,0.167,| PMM1200 | glycosyl transferase family protein
PMM1201,4,4,4,0.1,| PMM1201 | putative CDP-tyvelose-2-epimerase (RfbE)
PMM1202,4,4,4,0.134,| PMM1202 | nucleoside-diphosphate-sugar epimerase
PMM1203,6,7,6,0.147,"| rfbG | CDP-glucose 4,6-dehydratase"
PMM1204,5,5,5,0.2,| ddhA | glucose-1-phosphate cytidylyltransferase
PMM1205,5,5,5,0.13,"| PMM1205 | NDP-hexose 3,4-dehydratase"
PMM1206,1,1,1,0.015,| PMM1206 | hypothetical protein
PMM1207,1,1,1,0.022,| PMM1207 | putative fucose synthetase
PMM1208,1,1,1,0.034,"| gmd | gdpmannose 4,6-dehydratase"
PMM1209,4,4,4,0.088,| galE | UDP-glucose-4-epimerase
PMM1210,1,1,1,0.029,| PMM1210 | putative nucleotide sugar epimerase
PMM1213,4,4,4,0.109,| PMM1213 | glycosyl transferase group 1
PMM1215,2,2,2,0.047,| PMM1215 | hypothetical protein
PMM1216,1,1,1,0.046,| PMM1216 | putative sugar-phosphate nucleotidyl transferase
PMM1217,5,5,5,0.212,| PMM1217 | putative phosphoheptose isomerase
PMM1218,4,4,3,0.102,| rfaE | putative ADP-heptose synthase
PMM1219,4,5,4,0.127,| PMM1219 | putative nucleoside-diphosphate sugar epimerase
PMM1220,1,1,1,0.025,| PMM1220 | putative glycosyl transferase
PMM1221,3,3,3,0.093,"| PMM1221 | glycosyl transferase, group 1"
PMM1222,3,3,3,0.086,| PMM1222 | glycosyl transferase
PMM1224,7,7,7,0.123,| gumB | putative polysaccharide export protein
PMM1225,8,9,8,0.136,| PMM1225 | hypothetical protein
PMM1226,1,2,1,0.035,| PMM1226 | hypothetical protein
PMM1227,3,3,3,0.058,| PMM1227 | putative UDP-N-acetylglucosamine-1-phosphate transferase
PMM1228,5,6,5,0.09,| PMM1228 | hypothetical protein
PMM1229,5,6,5,0.142,"| PMM1229 | dehydrogenase, E1 component"
PMM1230,3,3,3,0.058,| PMM1230 | dehydrogenase E1 component beta subunit
PMM1231,3,3,3,0.093,| PMM1231 | hypothetical protein
PMM1232,7,7,7,0.177,| PMM1232 | methyltransferase
PMM1233,3,3,3,0.09,| rfbD | putative dTDP-4-dehydrorhamnose reductase
PMM1234,4,4,4,0.093,| PMM1234 | zinc-containing alcohol dehydrogenase superfamily protein
PMM1235,7,9,7,0.149,| PMM1235 | hypothetical protein
PMM1236,3,3,3,0.118,| PMM1236 | hypothetical protein
PMM1237,6,9,6,0.337,| PMM1237 | hypothetical protein
PMM1239,8,8,8,0.106,| hetA | ABC transporter
PMM1240,2,2,2,0.072,| PMM1240 | methyltransferase
PMM1241,1,1,1,0.035,| PMM1241 | hypothetical protein
PMM1243,9,10,9,0.242,| PMM1243 | methyltransferase
PMM1244,2,4,2,0.25,| PMM1244 | hypothetical protein
PMM1246,8,10,8,0.151,| PMM1246 | carbamoyltransferase
PMM1247,19,22,19,0.461,| PMM1247 | hypothetical protein
PMM1249,1,1,1,0.035,| PMM1249 | hypothetical protein
PMM1251,4,4,4,0.053,| PMM1251 | carbamoyltransferase
PMM1252,1,1,1,0.047,| PMM1252 | acetyltransferase
PMM1254,2,2,2,0.046,| PMM1254 | glycosyl transferase family protein
PMM1255,3,3,2,0.056,| PMM1255 | hypothetical protein
PMM1257,3,3,3,0.091,"| PMM1257 | dTDP-glucose 4,6-dehydratase"
PMM1258,8,9,8,0.249,| PMM1258 | pyridoxal-phosphate-dependent aminotransferase
PMM1259,8,9,8,0.222,| PMM1259 | pyridoxal-phosphate-dependent aminotransferase
PMM1260,2,2,2,0.048,| PMM1260 | nucleoside-diphosphate-sugar epimerase
PMM1261,8,10,8,0.15,| ugd | UDP-glucose 6-dehydrogenase
PMM1263,5,7,5,0.169,| PMM1263 | ornithine carbamoyltransferase
PMM1264,20,26,20,0.202,| ftsH3 | cell division protein FtsH3
PMM1265,1,1,1,0.025,| ribD | putative diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino)uracil reductase
PMM1266,5,5,5,0.301,| PMM1266 | hypothetical protein
PMM1268,1,1,0,0.014,| cobL | putative precorrin-6y methylase
PMM1269,2,2,2,0.056,| ppnK | inorganic polyphosphate/ATP-NAD kinase
PMM1270,7,8,6,0.203,| pheS | phenylalanyl-tRNA synthetase alpha chain
PMM1271,3,3,3,0.112,| surE | stationary phase survival protein SurE
PMM1273,2,2,2,0.072,| ribF | putative riboflavin kinase/FAD synthase
PMM1274,6,7,6,0.154,| thiE | thiamine-phosphate pyrophosphorylase
PMM1275,1,1,1,0.217,| PMM1275 | hypothetical protein
PMM1278,1,1,1,0.055,| PMM1278 | putative circadian phase modifier CpmA-like protein
PMM1280,4,4,4,0.103,"| PMM1280 | putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
PMM1283,1,2,1,0.045,"| PMM1283 | integral membrane protein, interacts with FtsH"
PMM1285,3,3,3,0.14,| rpsP | 30S ribosomal protein S16
PMM1286,6,6,5,0.131,| ffh | signal recognition particle protein (SRP54)
PMM1287,23,27,23,0.325,| PMM1287 | hypothetical protein
PMM1288,8,10,8,0.174,| pdhA | pyruvate dehydrogenase E1 alpha subunit
PMM1290,1,1,1,0.017,| PMM1290 | hypothetical protein
PMM1291,1,1,1,0.023,| mnmA | tRNA-specific 2-thiouridylase MnmA
PMM1292,2,2,2,0.042,| PMM1292 | putative apolipoprotein n-acyltransferase
PMM1293,5,7,5,0.179,| PMM1293 | FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase)
PMM1294,8,10,8,0.244,| PMM1294 | putative nickel-containing superoxide dismutase precursor (NISOD)
PMM1297,6,6,6,0.197,| trpC | indole-3-glycerol-phosphate synthase
PMM1298,8,12,8,0.175,| lpdA | dihydrolipoamide dehydrogenase
PMM1299,1,1,1,0.049,| spoU | tRNA/rRNA methyltransferase (SpoU)
PMM1300,2,2,2,0.053,| murA | UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PMM1301,12,12,11,0.216,| argD | acetylornithine aminotransferase
PMM1303,4,4,4,0.095,| PMM1303 | FAD/FMN-containing dehydrogenase
PMM1304,2,2,2,0.056,| codA | putative cytosine deaminase
PMM1307,2,2,2,0.162,| PMM1307 | hypothetical protein
PMM1309,17,20,17,0.407,| ftsZ | cell division protein FtsZ
PMM1310,2,2,2,0.101,| panB | 3-methyl-2-oxobutanoate hydroxymethyltransferase
PMM1312,2,2,2,0.049,| PMM1312 | PIN domain superfamily protein
PMM1313,2,2,2,0.077,| clpP4 | ATP-dependent Clp protease-like protein
PMM1314,5,6,4,0.214,| clpP | ATP-dependent Clp protease proteolytic subunit
PMM1315,11,17,11,0.304,| ilvC | ketol-acid reductoisomerase
PMM1319,2,2,2,0.198,| PMM1319 | beta-lactamase
PMM1320,1,1,1,0.064,| PMM1320 | hypothetical protein
PMM1321,25,42,25,0.56,| PMM1321 | histone-like DNA-binding protein
PMM1322,1,1,1,0.012,| glgX | putative isoamylase
PMM1324,3,3,3,0.096,"| PMM1324 | putative transporter, membrane component"
PMM1325,1,1,1,0.067,| PMM1325 | hypothetical protein
PMM1326,5,5,5,0.146,| PMM1326 | hypothetical protein
PMM1328,2,3,2,0.088,| pyrF | orotidine 5'-phosphate decarboxylase
PMM1329,5,5,5,0.102,| tyrS | tyrosyl-tRNA synthetase
PMM1330,5,7,5,0.383,| PMM1330 | hypothetical protein
PMM1331,2,2,2,0.108,| PMM1331 | hypothetical protein
PMM1332,13,16,13,0.198,| PMM1332 | leucyl aminopeptidase
PMM1333,1,1,1,0.04,| PMM1333 | peptide methionine sulfoxide reductase
PMM1334,1,1,1,0.015,| lpxB | lipid-A-disaccharide synthase
PMM1335,2,2,2,0.104,| lpxA | UDP-N-acetylglucosamine acyltransferase
PMM1336,1,1,1,0.053,| fabZ | (3R)-hydroxymyristoyl-ACP dehydratase
PMM1337,5,5,5,0.216,| lpxC | UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
PMM1338,20,26,20,0.262,| PMM1338 | chloroplast outer envelope membrane protein
PMM1339,7,9,7,0.227,| purC | phosphoribosylaminoimidazole-succinocarboxamide synthase
PMM1340,6,6,6,0.13,| purD | phosphoribosylglycinamide synthetase
PMM1341,3,3,3,0.041,| nblS | two-component sensor histidine kinase
PMM1342,5,5,5,0.114,| kaiC | circadian clock protein KaiC
PMM1343,4,4,4,0.299,| kaiB | circadian clock protein KaiB
PMM1344,4,4,4,0.178,| rplU | 50S ribosomal protein L21
PMM1345,3,3,3,0.233,| rpmA | 50S ribosomal protein L27
PMM1346,1,1,1,0.027,| PMM1346 | hypothetical protein
PMM1347,3,3,3,0.092,| truB | putative tRNA pseudouridine 55 synthase
PMM1349,3,3,3,0.067,| PMM1349 | hypothetical protein
PMM1350,8,10,8,0.401,| PMM1350 | pentapeptide repeat-containing protein
PMM1354,9,10,9,0.152,| serA | D-3-phosphoglycerate dehydrogenase
PMM1355,2,2,2,0.122,| PMM1355 | hypothetical protein
PMM1356,2,2,2,0.076,| PMM1356 | hypothetical protein
PMM1357,1,1,1,0.039,| PMM1357 | steroid 5-alpha reductase C-terminal domain-containing protein
PMM1361,2,2,2,0.065,| PMM1361 | short-chain dehydrogenase/reductase
PMM1362,1,1,1,0.114,| PMM1362 | hypothetical protein
PMM1364,3,3,3,0.051,| murD | UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
PMM1366,2,3,2,0.066,| PMM1366 | hypothetical protein
PMM1368,3,4,3,0.143,| PMM1368 | hypothetical protein
PMM1369,5,5,5,0.184,| PMM1369 | GAF domain-containing protein
PMM1372,2,2,2,0.25,| PMM1372 | hypothetical protein
PMM1377,2,2,2,0.069,| PMM1377 | dihydroflavonol-4-reductase
PMM1380,5,5,5,0.218,| PMM1380 | hypothetical protein
PMM1386,1,1,1,0.02,| PMM1386 | putative permease
PMM1387,1,1,1,0.136,| PMM1387 | hypothetical protein
PMM1391,5,11,5,0.649,| PMM1391 | CopG family protein
PMM1392,1,1,1,0.134,| PMM1392 | heat-labile enterotoxin alpha chain
PMM1393,2,2,2,0.138,| PMM1393 | carbon storage regulator
PMM1397,1,1,0,0.105,| hli8 | high light inducible protein
PMM1400,4,5,4,0.256,| PMM1400 | hemagglutinin-neuraminidase
PMM1401,3,4,3,0.204,| PMM1401 | hypothetical protein
PMM1406,1,1,1,0.089,| PMM1406 | hypothetical protein
PMM1407,1,1,1,0.105,| PMM1407 | SRP19 protein
PMM1408,1,1,1,0.187,| PMM1408 | hypothetical protein
PMM1409,1,1,1,0.104,| PMM1409 | rubredoxin
PMM1412,2,2,2,0.127,| PMM1412 | hypothetical protein
PMM1413,3,4,3,0.255,| PMM1413 | hypothetical protein
PMM1415,2,2,2,0.058,| PMM1415 | UBX domain-containing protein
PMM1416,8,8,8,0.112,| PMM1416 | hypothetical protein
PMM1417,1,1,1,0.067,| PMM1417 | hypothetical protein
PMM1419,8,10,8,0.343,| PMM1419 | ATP synthase B/B' CF(0)
PMM1420,1,1,1,0.105,| PMM1420 | fumarate reductase subunit D
PMM1423,1,1,1,0.053,| PMM1423 | hypothetical protein
PMM1425,2,2,2,0.02,| PMM1425 | serine protease
PMM1428,4,5,4,0.268,| PMM1428 | hypothetical protein
PMM1429,1,1,1,0.072,| PMM1429 | hypothetical protein
PMM1433,4,4,4,0.206,| PMM1433 | bifunctional pyrimidine regulatory protein PyrR uracil phosphoribosyltransferase
PMM1434,4,4,4,0.08,| pgmI | phosphoglyceromutase
PMM1436,128,258,126,0.647,| groEL | chaperonin GroEL
PMM1437,41,96,41,0.67,| groES | co-chaperonin GroES
PMM1438,10,13,10,0.152,| atpB | F0F1 ATP synthase subunit beta
PMM1440,1,1,1,0.082,| PMM1440 | hypothetical protein
PMM1441,2,3,2,0.346,| PMM1441 | hypothetical protein
PMM1442,6,7,6,0.143,| pepP | putative aminopeptidase P
PMM1443,2,3,2,0.052,| PMM1443 | hypothetical protein
PMM1447,2,2,2,0.045,| PMM1447 | hypothetical protein
PMM1448,1,1,1,0.174,| PMM1448 | hypothetical protein
PMM1450,6,6,6,0.168,| atpC | F0F1 ATP synthase subunit gamma
PMM1451,12,13,12,0.23,| atpA | F0F1 ATP synthase subunit alpha
PMM1452,7,9,7,0.467,"| atpH,atpD | F0F1 ATP synthase subunit delta"
PMM1453,5,5,5,0.247,| atpF | F0F1 ATP synthase subunit B
PMM1454,3,3,3,0.235,| atpG | F0F1 ATP synthase subunit B'
PMM1460,1,1,1,0.026,| ycf44 | putative c-type cytochrome biogenesis protein Ccs1
PMM1461,6,6,6,0.515,| PMM1461 | 7-cyano-7-deazaguanine reductase
PMM1463,6,8,6,0.527,| glnB | nitrogen regulatory protein P-II
PMM1464,1,1,1,0.026,| PMM1464 | rRNA methyltransferase
PMM1465,8,9,7,0.148,| purB | adenylosuccinate lyase
PMM1466,8,8,6,0.182,| fumC | fumarate hydratase
PMM1467,2,2,2,0.015,| PMM1467 | putative DNA helicase
PMM1468,2,2,2,0.06,| bioF | putative 8-amino-7-oxononanoate synthase
PMM1470,1,1,1,0.032,| PMM1470 | hypothetical protein
PMM1471,4,4,4,0.164,| BioD | putative dethiobiotin synthase
PMM1472,2,2,2,0.051,| BioA | putative diaminopelargonic acid synthase
PMM1474,1,1,1,0.095,| PMM1474 | DnaJ-like protein
PMM1478,1,1,1,0.054,| PMM1478 | hypothetical protein
PMM1480,3,3,3,0.121,| PMM1480 | hypothetical protein
PMM1481,1,1,0,0.02,| PMM1481 | putative Fe-S-cluster redox protein
PMM1483,27,30,27,0.191,| rpoC2 | DNA-directed RNA polymerase subunit beta'
PMM1484,23,25,23,0.325,| rpoC1 | DNA-directed RNA polymerase subunit gamma
PMM1485,27,29,27,0.242,| rpoB | DNA-directed RNA polymerase subunit beta
PMM1488,7,7,7,0.187,| hisD | histidinol dehydrogenase
PMM1489,3,4,3,0.152,| rpiA | ribose-5-phosphate isomerase A
PMM1490,2,2,2,0.042,| PMM1490 | trypsin-like serine protease
PMM1491,2,2,2,0.103,| PMM1491 | hypothetical protein
PMM1492,9,10,9,0.24,| nusA | transcription elongation factor NusA
PMM1494,11,11,10,0.088,| infB | translation initiation factor IF-2
PMM1496,2,2,1,0.016,| PMM1496 | dolichyl-phosphate-mannose-protein mannosyltransferase
PMM1497,1,1,1,0.017,| PMM1497 | glycosyl transferase family protein
PMM1498,3,3,3,0.046,| PMM1498 | Fe-S oxidoreductase
PMM1500,5,5,5,0.123,"| PMM1500 | L,L-diaminopimelate aminotransferase"
PMM1501,5,5,5,0.096,| PMM1501 | ribonuclease E/G
PMM1503,1,1,1,0.047,| PMM1503 | hypothetical protein
PMM1504,2,2,2,0.078,| pheA | chorismate mutase-prephenate dehydratase
PMM1507,5,6,5,0.462,| rpsJ | 30S ribosomal protein S10
PMM1508,19,27,19,0.273,| tuf | elongation factor Tu
PMM1509,18,19,18,0.23,| fusA | elongation factor G
PMM1510,7,8,7,0.34,| rps7 | 30S ribosomal protein S7
PMM1512,19,21,19,0.129,| glsF | ferredoxin-dependent glutamate synthase
PMM1519,4,7,4,0.121,| psaL | photosystem I reaction center protein subunit XI
PMM1522,2,2,1,0.044,| PMM1522 | glycosyl transferase family protein
PMM1523,7,11,6,0.106,| psaB | photosystem I P700 chlorophyll a apoprotein A2
PMM1524,10,12,9,0.1,| psaA | photosystem I P700 chlorophyll a apoprotein A1
PMM1525,2,2,2,0.031,| PMM1525 | bifunctional cbiH protein and precorrin-3B C17-methyltransferase
PMM1526,1,1,1,0.034,| hisB | putative imidazoleglycerol-phosphate dehydratase
PMM1527,1,1,1,0.025,| alr | alanine racemase
PMM1528,1,1,1,0.071,| PMM1528 | HNH endonuclease family protein
PMM1529,2,2,2,0.041,| prfA | peptide chain release factor 1
PMM1530,1,1,1,0.14,| rpmE | 50S ribosomal protein L31
PMM1531,1,1,1,0.066,| rpsI | 30S ribosomal protein S9
PMM1532,5,7,5,0.35,| rplM | 50S ribosomal protein L13
PMM1534,3,4,3,0.172,| rplQ | 50S ribosomal protein L17
PMM1535,12,16,12,0.253,| rpoA | DNA-directed RNA polymerase subunit alpha
PMM1536,5,5,5,0.292,| rps11 | 30S ribosomal protein S11
PMM1537,6,9,6,0.529,| rpsM | 30S ribosomal protein S13
PMM1538,2,2,2,0.263,| rpmJ | 50S ribosomal protein L36
PMM1539,6,6,6,0.353,| adk | adenylate kinase
PMM1540,3,4,3,0.062,| secY | preprotein translocase subunit SecY
PMM1541,4,6,4,0.257,| rplO | 50S ribosomal protein L15
PMM1542,4,6,4,0.136,| rpsE | 30S ribosomal protein S5
PMM1543,2,2,2,0.311,| rplR | 50S ribosomal protein L18
PMM1544,3,5,3,0.184,| rplF | 50S ribosomal protein L6
PMM1545,2,3,2,0.211,| rpsH | 30S ribosomal protein S8
PMM1546,8,9,8,0.337,| rplE | 50S ribosomal protein L5
PMM1547,2,3,2,0.119,| rplX | 50S ribosomal protein L24
PMM1548,1,1,1,0.107,| rplN | 50S ribosomal protein L14
PMM1549,5,8,5,0.295,| rpsQ | 30S ribosomal protein S17
PMM1550,2,2,2,0.264,| rpl29 | 50S ribosomal protein L29
PMM1551,4,6,4,0.344,| rplP | 50S ribosomal protein L16
PMM1552,10,14,10,0.366,| rpsC | 30S ribosomal protein S3
PMM1553,1,1,1,0.055,| rplV | 50S ribosomal protein L22
PMM1554,6,6,6,0.56,| rpsS | 30S ribosomal protein S19
PMM1555,8,13,8,0.213,| rplB | 50S ribosomal protein L2
PMM1556,3,5,3,0.27,| rplW | 50S ribosomal protein L23
PMM1557,9,11,9,0.352,| rplD | 50S ribosomal protein L4
PMM1558,6,7,6,0.235,| rplC | 50S ribosomal protein L3
PMM1559,1,2,1,0.064,| PMM1559 | NADH dehydrogenase I subunit N
PMM1561,3,3,3,0.12,| PMM1561 | hypothetical protein
PMM1562,6,7,6,0.159,| recA | recombinase A
PMM1565,9,10,9,0.315,| PMM1565 | arogenate dehydrogenase
PMM1569,2,2,2,0.071,| moeB | molybdopterin biosynthesis protein
PMM1570,4,4,4,0.109,| PMM1570 | hypothetical protein
PMM1571,2,2,2,0.08,| PMM1571 | hypothetical protein
PMM1573,1,1,1,0.022,| recF | putative DNA repair and genetic recombination protein RecF
PMM1574,1,1,1,0.101,| PMM1574 | hypothetical protein
PMM1575,13,14,13,0.121,| ppc | phosphoenolpyruvate carboxylase
PMM1576,2,2,2,0.048,| PMM1576 | hypothetical protein
PMM1577,5,5,5,0.085,| trpE | anthranilate synthase component I/chorismate-binding protein
PMM1578,14,21,14,0.493,| psaD | photosystem I protein PsaD
PMM1579,3,3,3,0.07,| PMM1579 | hypothetical protein
PMM1580,1,1,1,0.024,| rodA | hypothetical protein
PMM1581,2,3,2,0.045,| PMM1581 | ATPase
PMM1582,2,2,2,0.041,| hemF | coproporphyrinogen III oxidase
PMM1583,2,2,2,0.086,| PMM1583 | hypothetical protein
PMM1584,9,9,9,0.408,| rnd | putative ribonuclease D
PMM1585,3,3,3,0.295,| PMM1585 | hypothetical protein
PMM1588,5,5,5,0.26,| PMM1588 | carboxylase domain-containing protein
PMM1589,7,7,7,0.222,"| purM,purG | phosphoribosylaminoimidazole synthetase"
PMM1590,1,1,1,0.014,| panC | bifunctional pantoate ligase/cytidylate kinase
PMM1592,3,3,3,0.125,| pebB | phycoerythrobilin:ferredoxin oxidoreductase
PMM1594,3,3,3,0.127,| ho1 | Heme oxygenase
PMM1596,5,5,4,0.095,| icd | isocitrate dehydrogenase
PMM1597,1,1,1,0.013,| PMM1597 | hypothetical protein
PMM1599,4,6,3,0.133,| PMM1599 | hypothetical protein
PMM1600,2,2,1,0.051,| PMM1600 | CPA2 family Na+/H+ antiporter
PMM1601,5,5,5,0.048,| PMM1601 | phosphorylase
PMM1603,1,1,1,0.068,| rnc | putative ribonuclease III
PMM1604,1,1,1,0.115,| PMM1604 | hypothetical protein
PMM1606,6,7,6,0.097,| glmS | glucosamine--fructose-6-phosphate aminotransferase
PMM1607,6,7,6,0.444,| psaC | photosystem I subunit VII
PMM1608,2,7,2,0.212,| acpP | acyl carrier protein
PMM1609,5,5,5,0.135,| fabF | 3-oxoacyl-[acyl-carrier-protein] synthase II
PMM1610,10,11,10,0.147,| tktA | transketolase
PMM1611,10,10,10,0.175,| thiC | thiamine biosynthesis protein ThiC
PMM1613,5,5,5,0.114,| PMM1613 | zinc metallopeptidase
PMM1614,3,3,3,0.122,| PMM1614 | hypothetical protein
PMM1615,1,1,1,0.04,| ruvB | Holliday junction DNA helicase RuvB
PMM1616,1,1,1,0.034,| smpB | SsrA-binding protein
PMM1618,10,14,10,0.188,| lysS | lysyl-tRNA synthetase
PMM1619,6,6,6,0.206,| PMM1619 | two-component response regulator
PMM1621,1,1,1,0.028,| mreC | rod shape-determining protein MreC
PMM1622,7,12,7,0.26,| mreB | rod shape-determining protein MreB
PMM1623,6,6,6,0.398,| ssb | single-stranded DNA-binding protein
PMM1625,9,10,9,0.176,| ahcY | S-adenosyl-L-homocysteine hydrolase
PMM1627,1,1,1,0.03,| PMM1627 | putative carbohydrate kinase
PMM1629,1,1,0,0.03,| PMM1629 | type II alternative sigma-70 family RNA polymerase sigma factor
PMM1630,13,14,13,0.217,| PMM1630 | Mg2+ transporter
PMM1632,1,1,1,0.057,| PMM1632 | hypothetical protein
PMM1634,13,16,13,0.18,| gyrB | DNA gyrase subunit B
PMM1636,4,4,4,0.2,| infC | translation initiation factor IF-3
PMM1637,7,7,7,0.217,| PMM1637 | putative transcriptional regulator
PMM1638,1,2,0,0.029,| cysE | Serine acetyltransferase
PMM1639,12,15,12,0.116,| secA | preprotein translocase subunit SecA
PMM1640,3,3,3,0.185,| PMM1640 | GNAT family acetyltransferase
PMM1642,3,3,3,0.224,| PMM1642 | transcription regulator
PMM1643,3,4,3,0.215,"| ribH | 6,7-dimethyl-8-ribityllumazine synthase"
PMM1645,2,2,2,0.022,"| mutS,fdv | DNA mismatch repair protein MutS"
PMM1646,2,2,2,0.068,| cobH | putative precorrin-8X methylmutase CobH
PMM1648,5,5,5,0.084,| lysC | aspartate kinase
PMM1649,2,2,2,0.029,| uvrB | excinuclease ABC subunit B
PMM1650,6,6,6,0.216,| PMM1650 | hypothetical protein
PMM1651,1,1,1,0.021,| PMM1651 | hypothetical protein
PMM1652,5,5,5,0.078,| PMM1652 | hypothetical protein
PMM1653,7,7,7,0.228,| dapA | dihydrodipicolinate synthase
PMM1654,2,2,2,0.082,| asd | aspartate semialdehyde dehydrogenase
PMM1655,12,12,12,0.254,| tig | trigger factor
PMM1656,3,4,3,0.116,| clpP2 | Clp protease proteolytic subunit
PMM1657,10,11,10,0.215,| clpX | ATP-dependent protease ATP-binding subunit ClpX
PMM1658,6,6,6,0.098,"| dnaX | DNA polymerase, gamma and tau subunits"
PMM1659,4,4,4,0.085,| PMM1659 | glycosyl transferase family protein
PMM1662,3,4,3,0.191,| rplT | 50S ribosomal protein L20
PMM1663,3,3,3,0.119,| PMM1663 | putative photosystem I assembly related protein Ycf37
PMM1664,2,2,2,0.064,| thiG | thiazole synthase
PMM1665,8,11,8,0.176,| sqdB | sulfolipid (UDP-sulfoquinovose) biosynthesis protein
PMM1666,4,5,4,0.082,| sqdX | SqdX
PMM1667,1,1,1,0.217,| PMM1667 | hypothetical protein
PMM1668,1,1,1,0.009,| gcvP | glycine dehydrogenase
PMM1669,4,5,4,0.248,| gcsH | glycine cleavage system protein H
PMM1670,3,3,3,0.047,| PMM1670 | cystathionine beta-lyase family aluminum resistance protein
