Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja02-20170410,Area etnp-ja02-20170410,#Peptides,#Unique,#Spec etnp-ja02-20170410,PTM,Avg. Mass,Description
254,134212,ETNP_120,63.97,16,16,2.63E5,2,2,2,,18348,Pentapeptide repeats (8 copies)
254,134213,ETNP_120,63.97,16,16,2.63E5,2,2,2,,18348,Pentapeptide repeats (8 copies)
254,134214,ETNP_100,63.97,16,16,2.63E5,2,2,2,,18378,Pentapeptide repeats (8 copies)
254,134215,ETNP_90,63.97,16,16,2.63E5,2,2,2,,18348,Pentapeptide repeats (8 copies)
187,134094,ETNP_100,63.35,45,45,4.09E4,3,1,4,,9890,hypothetical protein
187,134095,ETNP_90,63.35,45,45,4.09E4,3,1,4,,9890,hypothetical protein
187,134096,NP_85,63.35,45,45,4.09E4,3,1,4,,9890,hypothetical protein
195,102728,ETNP_90,63.08,7,7,2.12E6,3,3,3,,50481,Photosystem II 44 kDa reaction center protein
195,102729,ETNP_120,63.08,7,7,2.12E6,3,3,3,,52469,Photosystem II 44 kDa reaction center protein
199,977,WP_011128755,63.00,5,5,9.04E5,3,1,3,,77519,polyribonucleotide nucleotidyltransferase Synechococcus sp WH 8102
199,102174,ETNP_90,63.00,5,5,9.04E5,3,1,3,,77835,Polyribonucleotide nucleotidyltransferase
199,1006,WP_036914182,63.00,5,5,9.04E5,3,1,3,,77853,polynucleotide phosphorylase Prochlorococcus
199,102467,CAK24334.1,63.00,5,5,9.04E5,3,1,3,,77641,Polyribonucleotide nucleotidyltransferase [Synechococcus sp. WH 7803]
199,102464,ETNP14_68,63.00,6,6,9.04E5,3,1,3,,67383,Polyribonucleotide nucleotidyltransferase
199,102466,ETNP_90,63.00,5,5,9.04E5,3,1,3,,77686,Polyribonucleotide nucleotidyltransferase
199,1023,WP_038543435,63.00,5,5,9.04E5,3,1,3,,77839,polynucleotide phosphorylase Synechococcus sp KORDI-100
199,102176,ETNP_120,63.00,5,5,9.04E5,3,1,3,,80344,Polyribonucleotide nucleotidyltransferase
199,102177,ETNP_100,63.00,5,5,9.04E5,3,1,3,,80404,Polyribonucleotide nucleotidyltransferase
199,102175,ETNP_120,63.00,5,5,9.04E5,3,1,3,,80402,Polyribonucleotide nucleotidyltransferase
148,134073,CAK23940.1,62.92,28,28,9.51E4,5,1,5,Oxidation (M),12260,RNA-binding protein  RRM domain [Synechococcus sp. WH 7803]
172,134263,ETNP_160,62.89,4,4,3.46E6,4,1,4,Oxidation (M),58077,60 kDa chaperonin
216,134076,ETNP_100,62.55,21,21,7.21E5,3,1,3,,18999,Ribosome-recycling factor
216,134077,ETNP14_68,62.55,21,21,7.21E5,3,1,3,,19470,Ribosome-recycling factor
216,134078,ETNP_160,62.55,20,20,7.21E5,3,1,3,,20502,Ribosome-recycling factor
216,134079,ETNP_100,62.55,20,20,7.21E5,3,1,3,,20490,Ribosome-recycling factor
107,1045,WP_036914423,62.28,9,9,2.99E6,4,4,4,,52572,ribulose 1 5-bisphosphate carboxylase Prochlorococcus
107,1040,WP_011130576,62.28,9,9,2.99E6,4,4,4,,52573,ribulose bisphosphate carboxylase large chain Prochlorococcus marinus
107,1041,WP_002805854,62.28,9,9,2.99E6,4,4,4,,52574,ribulose bisphosphate carboxylase large chain Prochlorococcus
107,133972,WP_002805854.1,62.28,9,9,2.99E6,4,4,4,,52574,MULTISPECIES: ribulose bisphosphate carboxylase large chain [Prochlorococcus]
107,133973,ETNP_70,62.28,9,9,2.99E6,4,4,4,,52544,Ribulose bisphosphate carboxylase large chain
107,1038,WP_011294510,62.28,9,9,2.99E6,4,4,4,,52427,ribulose bisphosphate carboxylase large chain Prochlorococcus
107,133974,WP_011294510.1,62.28,9,9,2.99E6,4,4,4,,52427,MULTISPECIES: ribulose bisphosphate carboxylase large chain [Prochlorococcus]
217,134118,ETNP_120,61.70,21,21,1.2E6,3,1,3,,18998,Ribosome-recycling factor
217,134119,ETNP_110,61.70,21,21,1.2E6,3,1,3,,19457,Ribosome-recycling factor
217,25299,WP_036914501,61.70,20,20,1.2E6,3,1,3,,20419,ribosome recycling factor Prochlorococcus
217,134120,ETNP_90,61.70,20,20,1.2E6,3,1,3,,20433,Ribosome-recycling factor
217,134121,ETNP_90,61.70,20,20,1.2E6,3,1,3,,20489,Ribosome-recycling factor
217,25301,WP_011130614,61.70,20,20,1.2E6,3,1,3,,20476,ribosome-recycling factor Prochlorococcus marinus
217,134122,ETNP_100,61.70,20,20,1.2E6,3,1,3,,20503,Ribosome-recycling factor
217,134123,ETNP_120,61.70,20,20,1.2E6,3,1,3,,20473,Ribosome-recycling factor
274,134420,ETNP_100,60.17,11,11,2E5,2,2,2,,24911,Translation initiation factor IF-3
274,134421,ETNP_90,60.17,11,11,2E5,2,2,2,,24911,Translation initiation factor IF-3
274,25897,WP_036913285,60.17,11,11,2E5,2,2,2,,25309,translation initiation factor IF-3 Prochlorococcus
274,134422,ETNP_90,60.17,11,11,2E5,2,2,2,,25293,Translation initiation factor IF-3
274,25899,WP_011129498,60.17,11,11,2E5,2,2,2,,25323,translation initiation factor IF-3 Prochlorococcus marinus
215,134059,ETNP_180,59.86,9,9,0E0,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
215,134060,ETNP_300,59.86,9,9,0E0,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
215,134061,ETNP_160,59.86,9,9,0E0,3,1,3,,39732,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
219,912,WP_037979357,59.40,5,5,0E0,3,1,3,,75859,polynucleotide phosphorylase Synechococcus sp WH 5701
185,1970,WP_038543150,59.26,11,11,1.03E5,2,1,4,Carbamidomethylation,23182,50S ribosomal protein L3 Synechococcus sp KORDI-100
162,246,XP_002185049,59.21,28,28,7.14E5,4,4,5,,16829,calmoduline  Phaeodactylum tricornutum CCAP 1055
162,247,EJK77863,59.21,28,28,7.14E5,4,4,5,,16858,hypothetical protein THAOC_00268  Thalassiosira oceanica
162,248,EJK58168,59.21,28,28,7.14E5,4,4,5,,16858,hypothetical protein THAOC_21730  Thalassiosira oceanica
162,101935,ETNP_90,59.21,26,26,7.14E5,4,4,5,,18514,EF hand
278,134609,ETNP_90,59.12,23,23,3.4E5,1,1,2,,7006,50S ribosomal protein L27
278,2446,WP_011825214,59.12,17,17,3.4E5,1,1,2,,9347,50S ribosomal protein L27 Prochlorococcus
278,134610,ETNP_120,59.12,17,17,3.4E5,1,1,2,,9362,50S ribosomal protein L27
278,2448,WP_011127415,59.12,17,17,3.4E5,1,1,2,,9336,50S ribosomal protein L27 Synechococcus sp WH 8102
278,134611,ETNP_120,59.12,17,17,3.4E5,1,1,2,,9371,50S ribosomal protein L27
278,134612,ETNP_90,59.12,17,17,3.4E5,1,1,2,,9371,50S ribosomal protein L27
278,134613,ETNP14_68,59.12,17,17,3.4E5,1,1,2,,9372,50S ribosomal protein L27
278,134614,ETNP_100,59.12,17,17,3.4E5,1,1,2,,9371,50S ribosomal protein L27
278,2453,WP_011130789,59.12,17,17,3.4E5,1,1,2,,9317,50S ribosomal protein L27 Prochlorococcus marinus
278,134615,NP_85,59.12,17,17,3.4E5,1,1,2,,9345,50S ribosomal protein L27
278,134616,ETNP_120,59.12,17,17,3.4E5,1,1,2,,9372,50S ribosomal protein L27
278,134617,ETNP_90,59.12,17,17,3.4E5,1,1,2,,9372,50S ribosomal protein L27
278,134618,ETNP14_68,59.12,17,17,3.4E5,1,1,2,,9417,50S ribosomal protein L27
181,134160,NP_300,59.10,11,11,9.15E5,3,2,4,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
181,134161,ETNP14_120,59.10,11,11,9.15E5,3,2,4,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
181,134162,ETNP_120,59.10,11,11,9.15E5,3,2,4,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
181,134163,ETNP_160,59.10,11,11,9.15E5,3,2,4,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
181,134164,ETNP_140,59.10,11,11,9.15E5,3,2,4,Carbamidomethylation,36427,General L-amino acid-binding periplasmic protein AapJ precursor
182,25378,WP_026292851,58.53,5,5,1.07E6,4,1,4,,58087,molecular chaperone GroEL Rubritalea marina
188,25483,WP_011127692,57.64,24,24,1.76E5,4,1,4,Oxidation (M),9701,hypothetical protein Synechococcus sp WH 8102
177,134497,ETNP_90,57.35,14,14,3.15E5,1,1,2,,14850,30S ribosomal protein S8
177,134498,ETNP_140,57.35,14,14,3.15E5,1,1,2,,14850,30S ribosomal protein S8
177,25846,WP_011131112,57.35,14,14,3.15E5,1,1,2,,14859,30S ribosomal protein S8 Prochlorococcus
177,134499,ETNP_120,57.35,14,14,3.15E5,1,1,2,,14836,30S ribosomal protein S8
177,134500,NP_85,57.35,14,14,3.15E5,1,1,2,,14850,30S ribosomal protein S8
177,134501,ETNP_140,57.35,14,14,3.15E5,1,1,2,,14862,30S ribosomal protein S8
177,134502,ETNP_120,57.35,14,14,3.15E5,1,1,2,,14850,30S ribosomal protein S8
177,134619,ETNP_90,57.35,22,22,3.15E5,1,1,2,,9987,30S ribosomal protein S8
177,26086,WP_038543128,57.35,14,14,3.15E5,1,1,2,,14807,30S ribosomal protein S8 Synechococcus sp KORDI-100
177,134620,ETNP_100,57.35,12,12,3.15E5,1,1,2,,16931,30S ribosomal protein S8
177,134621,ETNP_100,57.35,11,11,3.15E5,1,1,2,,18616,30S ribosomal protein S8
177,103315,ETNP_90,57.35,6,6,3.15E5,1,1,2,,34537,50S ribosomal protein L6
218,25233,WP_017952242,56.92,38,38,2.12E6,3,3,3,,7275,cold-shock protein Nitrospina
218,134182,ETNP14_120,56.92,38,38,2.12E6,3,3,3,,7275,Cold shock protein CspB
218,134183,ETNP_100,56.92,38,38,2.12E6,3,3,3,,7275,Cold shock protein CspB
212,134622,ETNP_120,56.20,20,20,1.05E6,1,1,3,,8660,hypothetical protein
212,134623,ETNP_120,56.20,20,20,1.05E6,1,1,3,,8660,hypothetical protein
144,25379,WP_018049561,56.16,19,19,1.81E6,4,1,5,,17055,hypothetical protein Nitrospina sp AB-629-B18
275,134464,ETNP_90,55.32,20,20,2.74E5,2,2,2,,11338,50S ribosomal protein L23
275,134465,ETNP_140,55.32,20,20,2.74E5,2,2,2,,11338,50S ribosomal protein L23
275,134466,ETNP_100,55.32,20,20,2.74E5,2,2,2,,11338,50S ribosomal protein L23
275,134467,ETNP_100,55.32,20,20,2.74E5,2,2,2,,11338,50S ribosomal protein L23
275,25578,WP_036912641,55.32,20,20,2.74E5,2,2,2,,11335,50S ribosomal protein L23 Prochlorococcus
275,25579,WP_011131101,55.32,20,20,2.74E5,2,2,2,,11423,50S ribosomal protein L23 Prochlorococcus marinus
275,134468,ETNP_100,55.32,20,20,2.74E5,2,2,2,,11338,50S ribosomal protein L23
175,134055,ETNP_90,54.42,25,25,4.77E6,4,4,4,Oxidation (M),18151,R-phycocyanin-2 beta chain
175,134056,ETNP_120,54.42,25,25,4.77E6,4,4,4,Oxidation (M),18151,R-phycocyanin-2 beta chain
175,134057,ETNP_120,54.42,25,25,4.77E6,4,4,4,Oxidation (M),18151,R-phycocyanin-2 beta chain
175,134058,ETNP_100,54.42,25,25,4.77E6,4,4,4,Oxidation (M),18151,R-phycocyanin-2 beta chain
171,103404,ETNP14_120,54.31,12,12,1.07E6,4,1,4,,25395,hypothetical protein
250,102112,ETNP_100,54.24,35,35,1.42E6,2,2,2,,3855,hypothetical protein
250,101918,ETNP_100,54.24,26,26,1.42E6,2,2,2,,5311,hypothetical protein
206,134088,ETNP_140,53.80,22,22,8.12E4,3,2,3,,16526,hypothetical protein
206,134089,ETNP_90,53.80,22,22,8.12E4,3,2,3,,16482,hypothetical protein
206,134090,ETNP_120,53.80,22,22,8.12E4,3,2,3,,16510,hypothetical protein
206,134091,ETNP_100,53.80,22,22,8.12E4,3,2,3,,16510,hypothetical protein
206,134092,ETNP_110,53.80,22,22,8.12E4,3,2,3,,16482,hypothetical protein
206,134097,ETNP_140,53.80,36,36,8.12E4,3,2,3,,10499,hypothetical protein
206,134098,ETNP14_68,53.80,31,31,8.12E4,3,2,3,,12070,hypothetical protein
206,134099,NP_85,53.80,31,31,8.12E4,3,2,3,,12029,hypothetical protein
206,134100,ETNP_120,53.80,22,22,8.12E4,3,2,3,,16596,hypothetical protein
206,134101,NP_85,53.80,22,22,8.12E4,3,2,3,,16596,hypothetical protein
206,134102,ETNP_100,53.80,22,22,8.12E4,3,2,3,,16596,hypothetical protein
206,134103,ETNP_100,53.80,22,22,8.12E4,3,2,3,,16596,hypothetical protein
205,101799,ETNP14_68,53.62,7,7,1.22E5,3,1,3,,43232,Elongation factor Tu
205,101794,WP_011824476.1,53.62,7,7,1.22E5,3,1,3,,43582,elongation factor Tu [Prochlorococcus marinus]
205,49,WP_038654262,53.62,7,7,1.22E5,3,1,3,,43584,elongation factor Tu Prochlorococcus sp MIT 0801
205,101798,NP_30,53.62,8,8,1.22E5,3,1,3,,33591,Elongation factor Tu
205,101761,WP_011133136.1,53.62,7,7,1.22E5,3,1,3,,43622,elongation factor Tu [Prochlorococcus marinus]
205,101756,WP_011377142.1,53.62,7,7,1.22E5,3,1,3,,43625,elongation factor Tu [Prochlorococcus marinus]
205,101930,CAK22805.1,53.62,7,7,1.22E5,3,1,3,,43674,Elongation factor Tu [Synechococcus sp. WH 7803]
200,25244,WP_053820550,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39362,hypothetical protein Candidatus Thioglobus singularis
200,134227,ETNP_140,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
200,134228,NP_85,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39292,Bacterial extracellular solute-binding protein
200,134229,NP_100,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39439,Bacterial extracellular solute-binding protein
200,134230,ETNP_180,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
200,134231,NP_300,53.48,9,9,4.8E4,2,1,3,Carbamidomethylation,39438,Bacterial extracellular solute-binding protein
168,102472,ETNP_120,52.72,9,9,3.59E5,4,2,4,,57580,60 kDa chaperonin
168,102502,ETNP_120,52.72,9,9,3.59E5,4,2,4,,57514,60 kDa chaperonin
168,102495,ETNP_100,52.72,12,12,3.59E5,4,2,4,,40612,60 kDa chaperonin
168,102563,ETNP_160,52.72,10,10,3.59E5,4,2,4,,47360,60 kDa chaperonin
417,134574,ETNP_120,52.08,7,7,3.16E4,1,1,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
417,134575,ETNP_90,52.08,7,7,3.16E4,1,1,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
417,134576,ETNP_100,52.08,7,7,3.16E4,1,1,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
417,134577,ETNP_120,52.08,7,7,3.16E4,1,1,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
417,134578,ETNP_90,52.08,7,7,3.16E4,1,1,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
319,102548,ETNP_100,51.93,12,12,3.21E4,1,1,1,,20142,putative 30S ribosomal protein PSRP-3
319,102549,ETNP14_68,51.93,12,12,3.21E4,1,1,1,,20142,putative 30S ribosomal protein PSRP-3
319,102550,ETNP_120,51.93,12,12,3.21E4,1,1,1,,20142,putative 30S ribosomal protein PSRP-3
319,102552,ETNP_90,51.93,11,11,3.21E4,1,1,1,,21528,putative 30S ribosomal protein PSRP-3
319,102545,ETNP_140,51.93,13,13,3.21E4,1,1,1,,18495,putative 30S ribosomal protein PSRP-3
319,102536,ETNP_100,51.93,18,18,3.21E4,1,1,1,,13778,putative 30S ribosomal protein PSRP-3
319,102546,ETNP_100,51.93,13,13,3.21E4,1,1,1,,19581,putative 30S ribosomal protein PSRP-3
319,102547,ETNP_120,51.93,13,13,3.21E4,1,1,1,,19581,putative 30S ribosomal protein PSRP-3
319,134644,ETNP_90,51.93,20,20,3.21E4,1,1,1,,12027,hypothetical protein
319,102543,ETNP_120,51.93,14,14,3.21E4,1,1,1,,18099,putative 30S ribosomal protein PSRP-3
319,1012,WP_011130822,51.93,13,13,3.21E4,1,1,1,,18719,hypothetical protein Prochlorococcus marinus
319,1015,WP_036912325,51.93,12,12,3.21E4,1,1,1,,19917,hypothetical protein Prochlorococcus
202,102558,ETNP_90,51.84,10,10,3.79E5,3,1,3,,33070,Bacterial actin-related protein
257,134353,WP_011824630.1,51.75,6,6,3.94E5,2,2,2,,44256,NAD-dependent dehydratase [Prochlorococcus marinus]
257,1806,WP_038654757,51.75,6,6,3.94E5,2,2,2,,44233,NAD-dependent dehydratase Prochlorococcus sp MIT 0801
154,134232,ETNP_100,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
154,134233,ETNP_90,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
154,134234,ETNP_120,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
154,134235,ETNP_140,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
154,134236,ETNP_120,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
154,134237,ETNP_120,51.51,27,27,1.7E5,5,1,5,,12248,Nitrogen regulatory protein P-II
253,134199,ETNP14_120,50.89,15,15,1.41E6,2,2,2,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
253,134200,ETNP_110,50.89,15,15,1.41E6,2,2,2,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
253,134201,NP_85,50.89,15,15,1.41E6,2,2,2,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
253,134202,ETNP_120,50.89,15,15,1.41E6,2,2,2,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
253,134203,ETNP_120,50.89,15,15,1.41E6,2,2,2,Carbamidomethylation; Oxidation (M),15727,hypothetical protein
256,134287,ETNP_90,50.77,19,19,6.23E5,2,2,2,,11942,50S ribosomal protein L10
207,134104,ETNP14_68,50.65,24,24,7.23E4,3,2,3,,19595,Pentapeptide repeats (8 copies)
211,134548,ETNP_180,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134549,ETNP_120,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134550,ETNP_120,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134551,ETNP_300,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134552,ETNP_140,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134553,ETNP_160,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134554,ETNP_110,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
211,134555,ETNP_100,50.64,17,17,1.58E6,2,2,3,,9916,DNA-binding protein HU 1
208,134219,NP_300,50.58,7,7,1.07E6,2,2,3,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
208,134220,ETNP_120,50.58,7,7,1.07E6,2,2,3,Carbamidomethylation,39375,Bacterial extracellular solute-binding protein
208,134221,ETNP_120,50.58,7,7,1.07E6,2,2,3,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
208,134222,ETNP_140,50.58,7,7,1.07E6,2,2,3,Carbamidomethylation,39385,Bacterial extracellular solute-binding protein
132,706,XP_003062035,50.38,21,21,5.75E6,4,2,6,,12701,predicted protein  Micromonas pusilla CCMP1545
132,707,XP_003058519,50.38,21,21,5.75E6,4,2,6,,12701,predicted protein  Micromonas pusilla CCMP1545
132,708,XP_003055512,50.38,21,21,5.75E6,4,2,6,,12701,histone H2B  Micromonas pusilla CCMP1545
132,102226,ETNP_70,50.38,20,20,5.75E6,4,2,6,,13742,Core histone H2A/H2B/H3/H4
132,701,XP_003080759,50.38,19,19,5.75E6,4,2,6,,13731,histone H2B ISS  Ostreococcus tauri
132,702,XP_003082252,50.38,17,17,5.75E6,4,2,6,,15314,histone H2B ISS  Ostreococcus tauri
132,102227,ETNP_70,50.38,16,16,5.75E6,4,2,6,,16840,Core histone H2A/H2B/H3/H4
540,134645,ETNP_110,50.32,11,11,2.92E5,1,1,1,,14304,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
223,102935,NP_300,50.30,8,8,2.27E6,1,1,3,,17444,Photosystem II D2 protein
223,1377,AOO11929.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,1378,YP_004324588.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
223,1379,AOO11697.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,1380,AOO12630.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,1386,AGH57838.1,50.30,4,4,2.27E6,1,1,3,,39411,photosystem II D2 protein [Synechococcus phage KBS-M-1A]
223,102936,virus_ANPENILN_00105,50.30,4,4,2.27E6,1,1,3,,39461,hypothetical protein
223,1381,AOO12398.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,102938,ACS36809.1,50.30,4,4,2.27E6,1,1,3,,39122,photosystem II D2 protein (chloroplast) [Aureococcus anophagefferens]
223,1362,YP_004323821.1,50.30,4,4,2.27E6,1,1,3,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
223,1382,ADO99318.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
223,102937,cyanophage_EEBLHMBA_02086,50.30,4,4,2.27E6,1,1,3,,39278,hypothetical protein
223,1363,AOO12163.1,50.30,4,4,2.27E6,1,1,3,,39201,photosystem II protein D2 [Cyanophage S-RIM44]
223,1383,AOO13096.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,102704,CAK24665.1,50.30,4,4,2.27E6,1,1,3,,39283,Photosystem II D2 protein [Synechococcus sp. WH 7803]
223,1364,ADO99569.1,50.30,4,4,2.27E6,1,1,3,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
223,102703,CAK24073.1,50.30,4,4,2.27E6,1,1,3,,39283,Photosystem II D2 protein [Synechococcus sp. WH 7803]
223,1384,AOO12863.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,1385,AMO43457.1,50.30,4,4,2.27E6,1,1,3,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
223,1365,YP_003097254.1,50.30,4,4,2.27E6,1,1,3,,39639,D2 [Synechococcus phage S-RSM4]
223,1366,CAR63217.1,50.30,4,4,2.27E6,1,1,3,,39639,D2 [Synechococcus phage S-RSM4]
223,1661,YP_007673882.1,50.30,4,4,2.27E6,1,1,3,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
223,102939,WP_002807316.1,50.30,4,4,2.27E6,1,1,3,,39975,MULTISPECIES: photosystem II D2 protein (photosystem q(a) protein) [Prochlorococcus]
223,1662,AGH26237.1,50.30,4,4,2.27E6,1,1,3,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
223,1663,YP_004323582.1,50.30,4,4,2.27E6,1,1,3,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
223,1664,ADO99991.1,50.30,4,4,2.27E6,1,1,3,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
223,102940,WP_011132791.1,50.30,4,4,2.27E6,1,1,3,,39943,photosystem II D2 protein (photosystem q(a) protein) [Prochlorococcus marinus]
223,102941,WP_011824173.1,50.30,4,4,2.27E6,1,1,3,,39929,photosystem II D2 protein (photosystem q(a) protein) [Prochlorococcus marinus]
223,1665,YP_009213745.1,50.30,4,4,2.27E6,1,1,3,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
223,1666,AIR93570.1,50.30,4,4,2.27E6,1,1,3,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
240,134240,ETNP14_120,49.08,24,24,1.87E5,2,1,2,,8062,hypothetical protein
240,134371,ETNP_300,49.08,7,7,1.87E5,2,1,2,,28844,HEAT repeat protein
240,134372,ETNP14_120,49.08,24,24,1.87E5,2,1,2,,7967,hypothetical protein
240,134373,ETNP14_68,49.08,24,24,1.87E5,2,1,2,,7967,hypothetical protein
240,134469,ETNP14_120,49.08,24,24,1.87E5,2,1,2,,8083,hypothetical protein
280,134646,ETNP_100,48.14,7,7,4.49E5,1,1,2,,25582,Poly(beta-D-mannuronate) C5 epimerase 7
163,134238,ETNP14_68,48.14,9,9,0E0,5,1,5,,36405,General L-amino acid-binding periplasmic protein AapJ precursor
258,134355,ETNP14_120,48.11,7,7,2.91E5,2,2,2,,33554,hypothetical protein
258,134440,ETNP_100,48.11,22,22,2.91E5,2,2,2,,11016,hypothetical protein
258,134441,ETNP_150,48.11,15,15,2.91E5,2,2,2,,15920,hypothetical protein
258,134442,ETNP_110,48.11,9,9,2.91E5,2,2,2,,26126,Receptor family ligand binding region
258,134443,SAR11,48.11,9,9,2.91E5,2,2,2,,28039,Leu/Ile/Val-binding protein
258,134444,ETNP14_68,48.11,8,8,2.91E5,2,2,2,,30096,hypothetical protein
258,134445,SAR11,48.11,7,7,2.91E5,2,2,2,,35304,Leu/Ile/Val-binding protein
248,134487,ETNP14_120,47.69,28,28,4.1E4,2,1,2,,8242,hypothetical protein
140,102525,ETNP14_68,47.39,12,12,1.12E6,3,1,6,Oxidation (M),19133,R-phycoerythrin subunit beta
140,102526,ETNP14_68,47.39,10,10,1.12E6,3,1,6,Oxidation (M),21801,R-phycoerythrin subunit beta
140,103255,ETNP_140,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18960,R-phycoerythrin subunit beta
140,103256,ETNP14_68,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18751,R-phycoerythrin subunit beta
140,103257,ETNP_100,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18751,R-phycoerythrin subunit beta
140,103258,ETNP_120,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18907,R-phycoerythrin subunit beta
140,103259,ETNP_90,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18751,R-phycoerythrin subunit beta
140,103260,ETNP_140,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18751,R-phycoerythrin subunit beta
140,103261,NP_85,47.39,12,12,1.12E6,3,1,6,Oxidation (M),18796,R-phycoerythrin subunit beta
276,134482,NP_100,47.04,16,16,4.7E5,2,2,2,,24160,S-adenosylmethionine synthase
276,134483,ETNP_100,47.04,9,9,4.7E5,2,2,2,,41584,S-adenosylmethionine synthase
276,134484,ETNP_90,47.04,8,8,4.7E5,2,2,2,,44399,S-adenosylmethionine synthase
276,134485,ETNP_110,47.04,8,8,4.7E5,2,2,2,,44355,S-adenosylmethionine synthase
276,134486,ETNP_140,47.04,8,8,4.7E5,2,2,2,,44355,S-adenosylmethionine synthase
259,134365,ETNP14_120,46.74,20,20,3.62E5,2,1,2,,10997,NADH dehydrogenase subunit I
259,134366,ETNP_120,46.74,20,20,3.62E5,2,1,2,,10983,NAD(P)H-quinone oxidoreductase subunit I  chloroplastic
259,134367,ETNP14_120,46.74,18,18,3.62E5,2,1,2,,12229,NADH dehydrogenase subunit I
259,134463,ETNP_100,46.74,20,20,3.62E5,2,1,2,,10983,NAD(P)H-quinone oxidoreductase subunit I  chloroplastic
