,Pressure [dbar],timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS
985,996.284,1611.193,-106.8584,16.8556,988.0,4.5056,4.4804,33068.0,3.3113690000000005,0.0639,0.0411,98.977,0.0004422,0.0,0.5385,0.5472,0.0574,0.1196,4.6044,0.0,0.0106,0.0,0.5383,0.5477,34.5515,34.6302,27.384,27.4493,8.484,8.627,2.6460000000000004,2.6910000000000003
986,997.294,1612.388,-106.8584,16.8556,989.0,4.5045,4.4798,33068.0,3.3113349999999997,0.0639,0.0411,98.977,1.6345e-05,0.0,0.5385,0.5472,0.0574,0.1181,4.6044,0.0,0.0086,0.0,0.5386,0.5478,34.552,34.63,27.3846,27.4492,8.594,8.599,2.681,2.682
987,998.305,1613.985,-106.8584,16.8556,990.0,4.5028,4.478,33068.0,3.311232,0.0639,0.0411,98.977,0.00020955,0.0,0.5385,0.5478,0.0574,0.1197,4.6044,0.0,0.0095,0.0,0.5388,0.5481,34.5529,34.6301,27.3855,27.4495,8.726,8.7,2.722,2.713
988,999.316,1615.8929999999998,-106.8584,16.8556,991.0,4.5016,4.4769,33067.0,3.311175,0.0692,0.0411,98.9765,1.822e-05,0.0,0.5387,0.5479,0.0579,0.119,4.6044,0.0,0.0086,0.0,0.5393,0.5482,34.5527,34.63,27.3855,27.4496,8.701,8.765,2.714,2.733
989,1000.327,1617.8239999999998,-106.8584,16.8556,992.0,4.4979,4.4727,33064.0,3.310875,0.0671,0.0411,98.977,0.00024859,0.0,0.5391,0.5482,0.0577,0.1193,4.6044,0.0,0.0097,0.0,0.5394,0.5485,34.5528,34.6304,27.386,27.4504,8.7,8.751,2.713,2.7289999999999996
990,1001.337,1618.8339999999998,-106.8584,16.8556,993.0,4.4944,4.4683,33062.0,3.3105809999999996,0.0639,0.0411,98.977,1.0644e-05,0.0,0.5393,0.5483,0.0574,0.1196,4.6044,0.0,0.0086,0.0,0.5395,0.5487,34.5528,34.6311,27.3864,27.4514,8.662,8.898,2.701,2.7739999999999996
991,1002.3489999999999,1619.608,-106.8584,16.8556,994.0,4.4913,4.4654,33060.0,3.310325,0.0758,0.0411,98.977,-3.537e-07,0.0,0.5397,0.5482,0.0586,0.1184,4.6044,0.0,0.0085,0.0,0.5395,0.5488,34.5532,34.6305,27.387,27.4513,8.677,8.982999999999999,2.7060000000000004,2.801
992,1003.3589999999999,1620.2820000000002,-106.8584,16.8556,995.0,4.4879,4.4632,33057.0,3.310198,0.08,0.0411,98.977,1e-12,0.0,0.5395,0.5487,0.059,0.1179,4.6044,0.0,0.0085,0.0,0.5396,0.5489,34.553,34.6309,27.3872,27.4518,8.915,8.972999999999999,2.779,2.7969999999999997
993,1004.37,1620.93,-106.8584,16.8556,996.0,4.4805,4.4557,33050.0,3.3096940000000004,0.0636,0.0411,98.977,0.000685,0.0,0.5395,0.5485,0.0574,0.1197,4.6044,0.0,0.0117,0.0,0.5397,0.549,34.5523,34.6324,27.3875,27.4538,9.386000000000001,9.031,2.926,2.815
994,1005.3810000000001,1621.629,-106.8584,16.8556,997.0,4.4693,4.4443,33041.0,3.308672,0.0736,0.041,98.9784,7.1787e-06,0.0,0.5396,0.5486,0.0584,0.1197,4.6045,0.0,0.0086,0.0,0.5406,0.5495,34.5526,34.6318,27.389,27.4545,9.497,9.156,2.96,2.853
995,1006.3910000000001,1622.575,-106.8584,16.8556,998.0,4.4674,4.4426,33040.0,3.308504,0.0725,0.0411,98.9779,1.3359e-05,0.0,0.5397,0.5488,0.0582,0.1197,4.6044,0.0,0.0086,0.0,0.5407,0.5496,34.5527,34.631,27.3892,27.4542,9.059,9.06,2.823,2.823
996,1007.403,1626.578,-106.8584,16.8556,999.0,4.4726,4.4462,33045.0,3.3087910000000003,0.0603,0.041,98.9787,1.7702e-05,0.0,0.5407,0.5498,0.057,0.1186,4.6045,0.0,0.0086,0.0,0.5409,0.5504,34.5526,34.6302,27.3886,27.4531,8.968,9.322000000000001,2.795,2.905
997,1008.414,1627.895,-106.8584,16.8556,1000.0,4.4643,4.4394,33038.0,3.308353,0.0639,0.0411,98.977,2.153e-05,0.0,0.5409,0.5504,0.0574,0.1197,4.6044,0.0,0.0086,0.0,0.5413,0.5506,34.5533,34.6316,27.39,27.4549,9.458,9.312000000000001,2.947,2.9019999999999997
998,1009.424,1628.555,-106.8584,16.8556,1001.0,4.461,4.4366,33035.0,3.308161,0.0639,0.0411,98.977,4.104e-05,0.0,0.5409,0.5504,0.0574,0.1197,4.6044,0.0,0.0088,0.0,0.5414,0.5508,34.5526,34.6318,27.3899,27.4554,9.523,9.262,2.967,2.886
999,1010.435,1629.132,-106.8584,16.8556,1002.0,4.4594,4.4345,33034.0,3.307979,0.0639,0.0411,98.977,-4.718e-07,0.0,0.5409,0.5505,0.0574,0.1196,4.6044,0.0,0.0085,0.0,0.5419,0.5507,34.5528,34.6314,27.3902,27.4553,9.487,9.404,2.9560000000000004,2.93
1000,1011.446,1629.66,-106.8584,16.8556,1003.0,4.4577,4.4325,33033.0,3.3078589999999997,0.0639,0.0402,98.9995,1.7417e-05,0.0,0.5409,0.5505,0.0574,0.1197,4.6054,0.0,0.0086,0.0,0.542,0.5511,34.5527,34.6315,27.3904,27.4557,9.365,9.484,2.918,2.955
1001,1012.457,1630.1770000000001,-106.8584,16.8556,1004.0,4.4556,4.4308,33032.0,3.3077629999999996,0.0639,0.0406,98.9889,-3.496e-07,0.0,0.5411,0.5506,0.0574,0.1196,4.6049,0.0,0.0085,0.0,0.542,0.5512,34.5528,34.6317,27.3907,27.456,9.14,9.417,2.8480000000000003,2.9339999999999997
1002,1013.467,1630.704,-106.8584,16.8556,1005.0,4.4541,4.4292,33031.0,3.3076449999999995,0.0639,0.0411,98.9771,1e-12,0.0,0.5409,0.5507,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.542,0.5509,34.5529,34.6315,27.3909,27.456,9.253,9.289,2.883,2.8930000000000002
1003,1014.4780000000001,1631.2910000000002,-106.8584,16.8556,1006.0,4.4528,4.4278,33030.0,3.30756,0.0639,0.0411,98.977,2.709e-05,0.0,0.5413,0.5508,0.0574,0.1196,4.6044,0.0,0.0087,0.0,0.5422,0.5512,34.5529,34.6313,27.391,27.4561,9.263,9.654,2.886,3.0069999999999997
1004,1015.4889999999999,1633.9560000000001,-106.8584,16.8556,1007.0,4.4537,4.4292,33032.0,3.3076839999999996,0.0639,0.0416,98.9662,1.3973e-05,0.0,0.5422,0.5512,0.0574,0.1186,4.6039,0.0,0.0086,0.0,0.5422,0.5519,34.5535,34.6309,27.3914,27.4556,9.56,9.492,2.978,2.957
1005,1016.5,1637.308,-106.8584,16.8556,1008.0,4.4541,4.4293,33033.0,3.3077949999999996,0.0639,0.0411,98.9772,-4.3649999999999997e-07,0.0,0.5426,0.5516,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.5428,0.5518,34.5536,34.6315,27.3915,27.4561,9.748,9.599,3.037,2.99
1006,1017.5110000000001,1637.721,-106.8584,16.8556,1009.0,4.4509,4.4256,33031.0,3.3075419999999998,0.0639,0.0411,98.977,1.6665e-05,0.0,0.5421,0.552,0.0574,0.1197,4.6044,0.0,0.0086,0.0,0.5429,0.5518,34.5537,34.632,27.3919,27.4569,9.455,9.562000000000001,2.945,2.9789999999999996
1007,1018.5219999999999,1638.227,-106.8584,16.8556,1010.0,4.4496,4.4246,33030.0,3.3074779999999997,0.0639,0.0411,98.977,3.38e-05,0.0,0.5427,0.552,0.0574,0.1196,4.6044,0.0,0.0087,0.0,0.5429,0.5523,34.554,34.6318,27.3923,27.4568,9.453,9.531,2.945,2.969
1008,1019.533,1638.739,-106.8584,16.8556,1011.0,4.4484,4.4238,33030.0,3.3074529999999998,0.0639,0.0411,98.977,1.6618e-05,0.0,0.5425,0.5519,0.0574,0.1195,4.6044,0.0,0.0086,0.0,0.5431,0.5518,34.554,34.6318,27.3925,27.4569,9.647,9.422,3.005,2.935
1009,1020.544,1639.2879999999998,-106.8584,16.8556,1012.0,4.4465,4.4218,33028.0,3.3073089999999996,0.0639,0.0411,98.977,-5.229e-07,0.0,0.5423,0.5519,0.0574,0.1197,4.6044,0.0,0.0085,0.0,0.5432,0.5519,34.554,34.6317,27.3926,27.457,9.543,9.54,2.9730000000000003,2.971
1010,1021.555,1639.935,-106.8584,16.8556,1013.0,4.4448,4.4201,33027.0,3.3071900000000003,0.0639,0.0411,98.977,1.2294000000000001e-05,0.0,0.5423,0.5518,0.0574,0.1197,4.6044,0.0,0.0086,0.0,0.5432,0.5521,34.554,34.6315,27.3929,27.4571,9.396,9.722999999999999,2.927,3.028
1011,1022.566,1642.7820000000002,-106.8584,16.8556,1014.0,4.4455,4.4206,33028.0,3.307246,0.0643,0.0411,98.977,1.8369e-06,0.0,0.5432,0.5522,0.0574,0.1192,4.6044,0.0,0.0085,0.0,0.5432,0.5526,34.5537,34.6312,27.3925,27.4568,9.401,9.646,2.928,3.0039999999999996
1012,1023.577,1646.589,-106.8584,16.855620000000002,1015.0,4.4448,4.4191,33028.0,3.3072120000000003,0.0845,0.0411,98.977,3.9475e-05,0.0,0.5433,0.5526,0.0594,0.1197,4.6044,0.0,0.0088,0.0,0.5432,0.5526,34.5541,34.6319,27.393,27.4575,9.486,9.679,2.955,3.014
1013,1024.587,1647.101,-106.8584,16.855620000000002,1016.0,4.4369,4.4107,33022.0,3.3066139999999997,0.0731,0.0411,98.977,1.2832e-05,0.0,0.5433,0.5529,0.0583,0.1197,4.6044,0.0,0.0086,0.0,0.5432,0.5526,34.5541,34.6331,27.3938,27.4594,10.166,9.827,3.1660000000000004,3.06
1014,1025.598,1647.719,-106.8584,16.855620000000002,1017.0,4.4175,4.3903,33004.0,3.3050230000000003,0.064,0.0411,98.977,2.8781999999999996e-05,0.0,0.5433,0.5523,0.0574,0.1197,4.6044,0.0,0.0087,0.0,0.5442,0.553,34.5535,34.6352,27.3954,27.4633,10.562999999999999,9.992,3.2880000000000003,3.109
1015,1026.609,1648.3929999999998,-106.8584,16.8556,1018.0,4.4062,4.3807,32995.0,3.3040220000000002,0.0639,0.0411,98.977,1.1604000000000001e-07,0.0,0.5433,0.5526,0.0574,0.118,4.6044,0.0,0.0085,0.0,0.5445,0.5532,34.5542,34.633,27.3972,27.4626,10.027000000000001,10.087,3.12,3.138
1016,1027.62,1651.735,-106.85838999999999,16.8556,1019.0,4.4144,4.3901,33003.0,3.304728,0.0684,0.0413,98.9727,0.00045054,0.0,0.5441,0.5533,0.0578,0.1179,4.6042,0.0,0.0106,0.0,0.5454,0.5543,34.5538,34.631,27.396,27.46,10.113999999999999,10.142000000000001,3.148,3.156
1017,1028.631,1654.1329999999998,-106.85838000000001,16.8556,1020.0,4.4059,4.3807,32996.0,3.304104,0.0639,0.0422,98.952,0.00012559,0.0,0.5455,0.5544,0.0574,0.1197,4.6033,0.0,0.0091,0.0,0.5457,0.5549,34.5542,34.633,27.3972,27.4626,9.929,10.360999999999999,3.09,3.2239999999999998
1018,1029.642,1655.0539999999999,-106.85838000000001,16.8556,1021.0,4.3949,4.3697,32986.0,3.3031699999999997,0.0639,0.0412,98.9742,-4.697e-06,0.0,0.5457,0.5542,0.0574,0.1197,4.6043,0.0,0.0085,0.0,0.5457,0.5549,34.554,34.633,27.3983,27.4638,9.974,10.283,3.103,3.199
1019,1030.653,1655.996,-106.85838000000001,16.8556,1022.0,4.3942,4.3695,32986.0,3.303144,0.0639,0.0411,98.977,3.2396e-05,0.0,0.5458,0.5547,0.0574,0.1196,4.6044,0.0,0.0087,0.0,0.5458,0.5553,34.5541,34.6324,27.3984,27.4633,10.421,10.460999999999999,3.242,3.2539999999999996
1020,1031.664,1657.101,-106.85838000000001,16.8556,1023.0,4.3944,4.3699,32987.0,3.3031980000000005,0.0639,0.0411,98.977,8.0313e-06,0.0,0.5458,0.5547,0.0574,0.1178,4.6044,0.0,0.0086,0.0,0.5466,0.5555,34.5541,34.6322,27.3984,27.4631,10.537,10.306,3.278,3.2060000000000004
1021,1032.675,1660.987,-106.85838000000001,16.8556,1024.0,4.3961,4.3714,32990.0,3.3033650000000003,0.0639,0.0414,98.9695,4.08e-05,0.0,0.5465,0.5557,0.0574,0.1173,4.6041,0.0,0.0087,0.0,0.5472,0.5561,34.555,34.632,27.3989,27.4628,10.199,10.503,3.173,3.267
1022,1033.6860000000001,1662.474,-106.85838000000001,16.8556,1025.0,4.3947,4.37,32989.0,3.3033069999999998,0.0639,0.0411,98.976,-6.92e-07,0.0,0.5471,0.5559,0.0574,0.1174,4.6044,0.0,0.0085,0.0,0.5471,0.556,34.5549,34.6322,27.3991,27.4631,10.465,10.443,3.2560000000000002,3.248
1023,1034.697,1663.283,-106.85838000000001,16.8556,1026.0,4.3949,4.3702,32989.0,3.303373,0.0639,0.0412,98.9757,0.00108,0.0,0.5473,0.556,0.0574,0.1193,4.6043,0.0,0.0131,0.0,0.5475,0.5564,34.5547,34.6323,27.3989,27.4632,10.504000000000001,10.664000000000001,3.2680000000000002,3.3169999999999997
1024,1035.708,1663.999,-106.85838999999999,16.8556,1027.0,4.3946,4.37,32989.0,3.303403,0.0693,0.0412,98.9753,6.4589e-05,0.0,0.547,0.5562,0.0579,0.1197,4.6043,0.0,0.0088,0.0,0.5474,0.5565,34.5548,34.6324,27.3989,27.4633,10.520999999999999,10.395999999999999,3.273,3.234
1025,1036.719,1664.6860000000001,-106.8584,16.8556,1028.0,4.3935,4.3674,32989.0,3.3032790000000003,0.0822,0.0411,98.9771,1e-12,0.0,0.5472,0.5564,0.0592,0.1197,4.6044,0.0,0.0085,0.0,0.5479,0.556,34.555,34.6332,27.3992,27.4642,10.880999999999998,10.380999999999998,3.385,3.2289999999999996
1026,1037.73,1665.388,-106.85838999999999,16.8556,1029.0,4.3847,4.3589,32982.0,3.30261,0.0661,0.0412,98.9756,0.00024185,0.0,0.5472,0.5563,0.0576,0.1178,4.6043,0.0,0.0097,0.0,0.5481,0.5566,34.555,34.6336,27.4002,27.4655,10.703,10.702,3.3289999999999997,3.3280000000000003
1027,1038.741,1666.352,-106.85838000000001,16.855610000000002,1030.0,4.3786,4.3542,32976.0,3.30217,0.064,0.0413,98.9722,1.5506e-05,0.0,0.5474,0.5563,0.0574,0.1172,4.6042,0.0,0.0086,0.0,0.5482,0.5567,34.5542,34.6329,27.4002,27.4654,10.527999999999999,10.552999999999999,3.2739999999999996,3.282
1028,1039.752,1670.918,-106.85838000000001,16.855620000000002,1031.0,4.3812,4.3561,32979.0,3.3024480000000005,0.0628,0.0412,98.9747,1e-12,0.0,0.5482,0.5568,0.0573,0.1196,4.6043,0.0,0.0085,0.0,0.5484,0.5572,34.5552,34.6336,27.4007,27.4658,11.175999999999998,10.815999999999999,3.4760000000000004,3.363
1029,1040.763,1671.805,-106.85838000000001,16.855620000000002,1032.0,4.3619,4.3343,32963.0,3.300735,0.0639,0.0415,98.9683,0.00062129,0.0,0.5482,0.5571,0.0574,0.1196,4.604,0.0,0.0113,0.0,0.5492,0.5576,34.5551,34.6358,27.4028,27.4699,11.359000000000002,11.077,3.531,3.443
1030,1041.774,1672.476,-106.8584,16.855620000000002,1033.0,4.349,4.324,32952.0,3.299747,0.0639,0.0414,98.971,0.00084027,0.0,0.5482,0.5574,0.0574,0.1189,4.6041,0.0,0.0122,0.0,0.5494,0.5579,34.5557,34.6345,27.4046,27.47,11.022,11.142999999999999,3.425,3.4619999999999997
1031,1042.785,1673.0610000000001,-106.8584,16.855620000000002,1034.0,4.3387,4.3128,32944.0,3.298888,0.0639,0.0413,98.9718,-2.815e-05,0.0,0.5482,0.5569,0.0574,0.1173,4.6042,0.0,0.0084,0.0,0.5496,0.5583,34.5559,34.6356,27.4058,27.472,11.357999999999999,11.231,3.529,3.489
1032,1043.796,1673.656,-106.8584,16.855620000000002,1035.0,4.3346,4.31,32940.0,3.298564,0.0639,0.0415,98.9683,1.3320999999999998e-05,0.0,0.5482,0.5574,0.0574,0.1185,4.604,0.0,0.0086,0.0,0.55,0.5583,34.556,34.6343,27.4064,27.4712,11.647,11.394,3.6180000000000003,3.5389999999999997
1033,1044.807,1674.279,-106.85838999999999,16.855620000000002,1036.0,4.3338,4.3092,32940.0,3.2985029999999997,0.0639,0.0411,98.9765,7.1137e-07,0.0,0.5482,0.5573,0.0574,0.1196,4.6044,0.0,0.0085,0.0,0.5506,0.5591,34.5559,34.6339,27.4064,27.471,11.432,11.557,3.551,3.59
1034,1045.818,1675.045,-106.85838000000001,16.855620000000002,1037.0,4.3331,4.3084,32940.0,3.2984690000000003,0.0778,0.0419,98.9572,1e-12,0.0,0.5491,0.5575,0.0588,0.1196,4.6035,0.0,0.0085,0.0,0.5506,0.5594,34.5557,34.6339,27.4063,27.4711,11.183,11.334000000000001,3.4739999999999998,3.52
1035,1046.829,1678.477,-106.85838000000001,16.855620000000002,1038.0,4.3342,4.3097,32941.0,3.2985900000000004,0.0599,0.0419,98.959,0.0012087,0.0,0.5506,0.5592,0.057,0.1172,4.6036,0.0,0.0139,0.0,0.5518,0.5603,34.5554,34.6334,27.406,27.4706,11.585,11.517999999999999,3.5989999999999998,3.5780000000000003
1036,1047.84,1680.251,-106.85838000000001,16.855620000000002,1039.0,4.3286,4.3022,32937.0,3.2980940000000003,0.0639,0.0412,98.9735,-1.474e-05,0.0,0.5513,0.56,0.0574,0.1173,4.6042,0.0,0.0084,0.0,0.5521,0.5606,34.5557,34.6349,27.4068,27.4726,11.879000000000001,11.452,3.6889999999999996,3.557
1037,1048.851,1681.023,-106.85838000000001,16.855620000000002,1040.0,4.321,4.2961,32931.0,3.29759,0.0639,0.0411,98.9771,1.2302e-05,0.0,0.5519,0.5601,0.0574,0.1182,4.6044,0.0,0.0086,0.0,0.5528,0.5606,34.5561,34.6349,27.4079,27.4732,12.148,11.795,3.772,3.6630000000000003
1038,1049.862,1681.729,-106.85838000000001,16.855620000000002,1041.0,4.3148,4.2898,32926.0,3.297103,0.0639,0.0411,98.977,9.9539e-05,0.0,0.5519,0.5605,0.0574,0.1197,4.6044,0.0,0.009,0.0,0.553,0.5615,34.5563,34.6352,27.4088,27.4742,11.695,12.009,3.6319999999999997,3.7289999999999996
1039,1050.873,1682.402,-106.85838000000001,16.855620000000002,1042.0,4.3097,4.2847,32922.0,3.296702,0.0639,0.0411,98.977,1.3673e-05,0.0,0.5519,0.5606,0.0574,0.1175,4.6044,0.0,0.0086,0.0,0.5531,0.5616,34.5567,34.6353,27.4096,27.4748,11.555,11.788,3.5869999999999997,3.659
1040,1051.884,1683.0970000000002,-106.85838000000001,16.855620000000002,1043.0,4.3049,4.28,32918.0,3.29633,0.0639,0.0411,98.977,0.00097829,0.0,0.5519,0.5606,0.0574,0.1181,4.6044,0.0,0.0129,0.0,0.5531,0.5616,34.5568,34.6354,27.4102,27.4754,11.977,11.925999999999998,3.718,3.702
1041,1052.895,1683.874,-106.85838000000001,16.855620000000002,1044.0,4.299,4.2741,32913.0,3.2958489999999996,0.0639,0.0411,98.977,0.0011332,0.0,0.5522,0.5605,0.0574,0.1194,4.6044,0.0,0.0137,0.0,0.5537,0.5622,34.5567,34.6354,27.4108,27.476,12.368,12.265,3.839,3.806
1042,1053.906,1685.986,-106.8584,16.855620000000002,1045.0,4.2978,4.2713,32913.0,3.29558,0.0639,0.0414,98.9709,0.00033837,0.0,0.5532,0.5617,0.0574,0.1191,4.6041,0.0,0.01,0.0,0.5545,0.563,34.5567,34.6347,27.4109,27.4757,12.137,12.194,3.767,3.784
1043,1054.917,1689.172,-106.8584,16.855620000000002,1046.0,4.2966,4.2678,32912.0,3.2954,0.0812,0.042,98.9554,0.00014723,0.0,0.5544,0.5629,0.0591,0.1173,4.6034,0.0,0.0092,0.0,0.5554,0.5639,34.5571,34.6356,27.4114,27.4769,12.312999999999999,12.186,3.821,3.782
1044,1055.928,1689.9720000000002,-106.8584,16.855620000000002,1047.0,4.2855,4.2606,32903.0,3.294793,0.0819,0.0413,98.9717,-2.103e-06,0.0,0.5546,0.5632,0.0592,0.1172,4.6042,0.0,0.0085,0.0,0.5556,0.5642,34.557,34.6355,27.4125,27.4776,12.174000000000001,12.360999999999999,3.7769999999999997,3.835
1045,1056.9389999999999,1690.6670000000001,-106.8584,16.855620000000002,1048.0,4.2833,4.2584,32901.0,3.294653,0.0696,0.0415,98.9683,0.00033493,0.0,0.5551,0.5632,0.058,0.1188,4.604,0.0,0.0101,0.0,0.5556,0.5641,34.5571,34.6357,27.4128,27.4779,12.15,12.394,3.77,3.845
1046,1057.95,1691.2910000000002,-106.8584,16.855620000000002,1049.0,4.2799,4.2551,32899.0,3.294393,0.0637,0.0411,98.9773,1.8888e-05,0.0,0.5547,0.5635,0.0574,0.1196,4.6044,0.0,0.0086,0.0,0.5558,0.5646,34.5572,34.6356,27.4132,27.4782,12.572000000000001,12.661,3.9,3.928
1047,1058.962,1691.901,-106.8584,16.855620000000002,1050.0,4.278,4.2533,32898.0,3.294293,0.0639,0.0413,98.9715,1.2898e-05,0.0,0.5555,0.5641,0.0574,0.1196,4.6041,0.0,0.0086,0.0,0.5561,0.565,34.5573,34.6357,27.4135,27.4785,12.947000000000001,12.411,4.016,3.85
1048,1059.972,1692.558,-106.8584,16.855620000000002,1051.0,4.2719,4.2468,32893.0,3.2938169999999998,0.0639,0.0413,98.9712,1.1312000000000001e-05,0.0,0.5552,0.5637,0.0574,0.1197,4.6041,0.0,0.0086,0.0,0.5568,0.5646,34.5575,34.6365,27.4143,27.4798,12.79,12.408,3.967,3.8489999999999998
1049,1060.984,1693.36,-106.8584,16.855620000000002,1052.0,4.2686,4.2438,32890.0,3.2935489999999996,0.0639,0.0411,98.9766,7.4524e-07,0.0,0.5556,0.5642,0.0574,0.1195,4.6044,0.0,0.0085,0.0,0.5568,0.5652,34.5575,34.636,27.4147,27.4797,12.36,12.949000000000002,3.8339999999999996,4.016
1050,1061.995,1695.1789999999999,-106.8584,16.855620000000002,1053.0,4.2677,4.2439,32890.0,3.293535,0.0694,0.0411,98.9766,8.558400000000001e-06,0.0,0.5561,0.5646,0.0579,0.1188,4.6044,0.0,0.0086,0.0,0.5572,0.566,34.5576,34.6352,27.4149,27.4791,12.672,12.825999999999999,3.93,3.978
1051,1063.006,1697.775,-106.8584,16.855620000000002,1054.0,4.2642,4.2385,32888.0,3.2932059999999996,0.0636,0.0411,98.977,0.00015177,0.0,0.557,0.5657,0.0574,0.119,4.6044,0.0,0.0092,0.0,0.558,0.5666,34.5579,34.6364,27.4155,27.4807,12.675,12.804,3.931,3.97
1052,1064.017,1699.2220000000002,-106.8584,16.855620000000002,1055.0,4.2581,4.2334,32883.0,3.292763,0.0639,0.0411,98.977,1.0354000000000001e-05,0.0,0.5573,0.5663,0.0574,0.1186,4.6044,0.0,0.0086,0.0,0.558,0.5668,34.5578,34.6361,27.4161,27.4809,12.549000000000001,12.950999999999999,3.891,4.016
1053,1065.028,1700.1779999999999,-106.8584,16.855620000000002,1056.0,4.2569,4.2323,32882.0,3.292703,0.0704,0.0411,98.977,-1.742e-07,0.0,0.5577,0.5663,0.058,0.1197,4.6044,0.0,0.0085,0.0,0.5581,0.5672,34.5578,34.636,27.4162,27.481,12.667,13.165999999999999,3.928,4.082
1054,1066.039,1700.943,-106.8584,16.855620000000002,1057.0,4.2564,4.2319,32883.0,3.292703,0.0788,0.0411,98.977,1e-12,0.0,0.5579,0.5665,0.0589,0.1195,4.6044,0.0,0.0085,0.0,0.5582,0.5676,34.5585,34.636,27.4168,27.481,12.937000000000001,12.992,4.011,4.0280000000000005
1055,1067.05,1701.651,-106.8584,16.855620000000002,1058.0,4.2547,4.23,32881.0,3.29262,0.0642,0.0411,98.977,1e-12,0.0,0.558,0.5666,0.0574,0.1196,4.6044,0.0,0.0085,0.0,0.5587,0.5675,34.5583,34.6365,27.4169,27.4816,13.265,12.97,4.113,4.021
1056,1068.062,1702.381,-106.8584,16.855620000000002,1059.0,4.2525,4.2278,32880.0,3.292467,0.0639,0.0411,98.977,1e-12,0.0,0.558,0.5667,0.0574,0.1196,4.6044,0.0,0.0085,0.0,0.5589,0.5675,34.5582,34.6365,27.417,27.4819,13.255,13.077,4.11,4.053999999999999
1057,1069.073,1703.229,-106.8584,16.855620000000002,1060.0,4.2502,4.2256,32878.0,3.292301,0.0639,0.0411,98.977,8.623300000000001e-06,0.0,0.558,0.5669,0.0574,0.1196,4.6044,0.0,0.0086,0.0,0.5593,0.5678,34.5582,34.6363,27.4173,27.482,12.995,13.05,4.029,4.045
1058,1070.0839999999998,1704.6660000000002,-106.8584,16.855620000000002,1061.0,4.2475,4.2229,32876.0,3.292101,0.0639,0.0411,98.977,7.0831e-05,0.0,0.5583,0.5674,0.0574,0.1185,4.6044,0.0,0.0088,0.0,0.5593,0.568,34.5586,34.6362,27.4179,27.4822,12.82,13.134,3.9739999999999998,4.071000000000001
1059,1071.095,1706.692,-106.8584,16.855620000000002,1062.0,4.2454,4.2208,32875.0,3.29196,0.0632,0.0412,98.9748,0.00061504,0.0,0.5592,0.5678,0.0573,0.1183,4.6043,0.0,0.0111,0.0,0.5594,0.5684,34.5591,34.6363,27.4185,27.4825,13.001,13.318,4.03,4.128
1060,1072.106,1707.971,-106.8584,16.855620000000002,1063.0,4.2423,4.2175,32873.0,3.2917379999999996,0.0639,0.0412,98.975,0.00046065,0.0,0.5592,0.5679,0.0574,0.1192,4.6043,0.0,0.0106,0.0,0.5597,0.5687,34.5591,34.6367,27.4189,27.4831,13.378,13.353,4.146,4.138999999999999
1061,1073.117,1708.92,-106.8584,16.855620000000002,1064.0,4.2389,4.2139,32871.0,3.291495,0.0639,0.0411,98.977,-1.5780000000000002e-06,0.0,0.5592,0.5681,0.0574,0.1196,4.6044,0.0,0.0085,0.0,0.5604,0.5691,34.5594,34.637,27.4194,27.4838,13.55,13.467,4.2,4.1739999999999995
1062,1074.128,1709.741,-106.8584,16.855620000000002,1065.0,4.2361,4.2116,32869.0,3.291317,0.0639,0.0414,98.9707,1e-12,0.0,0.5592,0.5683,0.0574,0.1185,4.6041,0.0,0.0085,0.0,0.5605,0.5691,34.5598,34.6368,27.42,27.4839,13.154000000000002,13.413,4.077,4.157
1063,1075.14,1710.565,-106.8584,16.855620000000002,1066.0,4.227,4.2023,32861.0,3.2906660000000003,0.0639,0.0411,98.9767,0.00012476,0.0,0.5593,0.5686,0.0574,0.1179,4.6044,0.0,0.0092,0.0,0.5605,0.5694,34.559,34.6384,27.4204,27.4861,13.267999999999999,13.422,4.111000000000001,4.158
1064,1076.151,1711.6670000000001,-106.8584,16.855620000000002,1067.0,4.2198,4.1952,32855.0,3.2899830000000003,0.0639,0.0411,98.977,0.00015455,0.0,0.5598,0.5687,0.0574,0.1196,4.6044,0.0,0.0092,0.0,0.5612,0.5697,34.559,34.6373,27.4211,27.486,13.918,13.845999999999998,4.312,4.289
1065,1077.162,1713.5079999999998,-106.8584,16.855610000000002,1068.0,4.2176,4.1932,32853.0,3.2898330000000002,0.0639,0.0411,98.977,0.00057738,0.0,0.5604,0.5693,0.0574,0.1192,4.6044,0.0,0.0112,0.0,0.5617,0.5704,34.5586,34.6371,27.4211,27.4861,13.427,13.770999999999999,4.159,4.266
1066,1078.173,1715.035,-106.8584,16.8556,1069.0,4.2149,4.19,32851.0,3.289648,0.0639,0.0411,98.976,0.00073274,0.0,0.5609,0.5695,0.0574,0.1184,4.6044,0.0,0.0118,0.0,0.5622,0.5711,34.559,34.6377,27.4217,27.4869,14.06,13.984000000000002,4.355,4.331
