Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
280,545,ETNP_100m_particle_PROKKA_43956,83.43,10,4,2,,57100,Photosystem II 44 kDa reaction center protein
235,1503,ETNP_90m_PROKKA_03594,83.30,17,3,0,,18547,Photosystem I reaction center subunit III precursor
235,1504,ETNP_160m_PROKKA_78370,83.30,17,3,0,,18547,Photosystem I reaction center subunit III precursor
218,999,ETNP_110m_PROKKA_20909,83.10,26,4,1,,25167,Dimethylsulfide dehydrogenase subunit beta
395,2274,ETNP14_68maa_PROKKA_173206,82.78,30,2,2,,10818,50S ribosomal protein L14
395,2275,NP_85m_PROKKA_14392,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2276,ETNP_110m_PROKKA_31284,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2277,NP_100m_PROKKA_18307,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2278,ETNP_90m_PROKKA_56473,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2279,ETNP_110m_PROKKA_38685,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2280,ETNP_100m_PROKKA_09661,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2281,ETNP_90m_PROKKA_194251,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2282,ETNP_100m_PROKKA_76017,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2283,ETNP_120m_PROKKA_22823,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2284,ETNP_140m_PROKKA_72532,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2285,ETNP_120m_free_PROKKA_159180,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2286,ETNP_140m_PROKKA_79341,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2287,ETNP_100m_particle_PROKKA_60875,82.78,24,2,2,,13376,50S ribosomal protein L14
395,2288,ETNP_120m_PROKKA_163299,82.78,24,2,2,,13376,50S ribosomal protein L14
253,697,NP_85m_PROKKA_22112,82.73,18,5,4,,34368,Taurine-binding periplasmic protein precursor
213,911,NP_85m_PROKKA_11745,82.70,24,5,0,,27300,Coproporphyrinogen-III oxidase  aerobic
213,912,ETNP_100m_PROKKA_95374,82.70,16,5,0,,39510,Coproporphyrinogen-III oxidase  aerobic
213,913,ETNP_160m_PROKKA_50944,82.70,16,5,0,,39480,Coproporphyrinogen-III oxidase  aerobic
195,1570,ETNP_100m_PROKKA_92665,82.18,14,3,0,,23940,Photosystem I reaction center subunit III precursor
314,2098,NP_300m_PROKKA_09744,81.95,7,2,2,,64538,putative oxidoreductase YdhV
314,1996,ETNP_120m_PROKKA_150391,81.95,9,2,2,,47661,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,1997,NP_300m_PROKKA_09254,81.95,7,2,2,,65054,putative oxidoreductase YdhV
314,1998,ETNP_180m_PROKKA_236033,81.95,6,2,2,,67443,putative oxidoreductase YdhV
314,1993,ETNP_300m_PROKKA_185025,81.95,22,2,2,,19751,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,1994,ETNP_160m_PROKKA_227457,81.95,18,2,2,,24557,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,2193,ETNP_180m_PROKKA_117921,81.95,16,2,2,,26481,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,1995,ETNP_120m_free_PROKKA_178352,81.95,16,2,2,,26809,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,2194,ETNP_120m_particle_PROKKA_135996,81.95,16,2,2,,26481,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
314,2195,ETNP_160m_PROKKA_192757,81.95,16,2,2,,26481,Aldehyde ferredoxin oxidoreductase  domains 2 & 3
239,227,NP_85m_PROKKA_07899,81.72,14,5,4,,50093,putative oxidoreductase
239,228,ETNP_160m_PROKKA_189097,81.72,14,5,4,,50109,Kynurenine 3-monooxygenase
199,1500,ETNP_110m_PROKKA_12720,81.70,17,3,0,,18507,Photosystem I reaction center subunit III precursor
199,1501,ETNP_140m_PROKKA_159965,81.70,17,3,0,,18507,Photosystem I reaction center subunit III precursor
199,1502,NP_85m_PROKKA_18135,81.70,17,3,0,,18507,Photosystem I reaction center subunit III precursor
339,2235,ETNP_120m_free_PROKKA_49967,81.08,13,3,3,,32077,Cystine-binding periplasmic protein precursor
339,2236,ETNP_90m_PROKKA_144877,81.08,11,3,3,,38588,Cystine-binding periplasmic protein precursor
339,2237,ETNP_120m_PROKKA_308302,81.08,11,3,3,,38556,Cystine-binding periplasmic protein precursor
339,2238,ETNP_100m_particle_PROKKA_22963,81.08,11,3,3,,38556,Cystine-binding periplasmic protein precursor
339,2239,ETNP_120m_particle_PROKKA_118597,81.08,11,3,3,,41371,Cystine-binding periplasmic protein precursor
214,863,ETNP_140m_PROKKA_75816,80.97,23,5,0,,28313,Coproporphyrinogen-III oxidase  aerobic
296,1144,ETNP_110m_PROKKA_32754,80.19,13,3,3,,27494,FtsH protease regulator HflK
289,1420,ETNP14_120maa_PROKKA_68035,79.76,11,3,3,,45184,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
289,1421,NP_300m_PROKKA_04504,79.76,11,3,3,,45565,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
191,396,WP_038654216,79.43,16,7,0,,46306,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0801
191,397,WP_042850283,79.43,16,7,0,,46077,ABC transporter substrate-binding protein Prochlorococcus sp MIT 0604
297,1247,ETNP_90m_PROKKA_01807,79.18,42,3,2,,11958,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
297,1248,ETNP_110m_PROKKA_23628,79.18,30,3,2,,17336,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
297,1249,ETNP14_68maa_PROKKA_124444,79.18,30,3,2,,17332,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
297,1250,NP_85m_PROKKA_16699,79.18,30,3,2,,17276,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
297,1251,ETNP_140m_PROKKA_38267,79.18,30,3,2,,17332,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
245,1425,WP_006173406,78.76,23,3,1,,17564,phycocyanin  subunit alpha Synechococcus sp WH 5701
241,676,ETNP_120m_free_PROKKA_30047,78.75,15,4,1,,34351,Rod shape-determining protein MreB
241,677,ETNP_90m_PROKKA_169304,78.75,14,4,1,,37053,Rod shape-determining protein MreB
241,678,ETNP_90m_PROKKA_78256,78.75,14,4,1,,37135,Rod shape-determining protein MreB
241,679,WP_011129521,78.75,14,4,1,,37182,rod shape-determining protein MreB Prochlorococcus
241,680,ETNP14_68maa_PROKKA_175181,78.75,14,4,1,,37085,Rod shape-determining protein MreB
301,1475,WP_029389071,78.57,9,3,1,,41066,hypothetical protein SAR324 cluster bacterium SCGC AAA001-C10
323,2058,NP_300m_PROKKA_19650,78.44,5,3,3,,88406,Colicin I receptor precursor
323,2059,NP_85m_PROKKA_07014,78.44,5,3,3,,94690,Colicin I receptor precursor
323,2060,NP_100m_PROKKA_04200,78.44,5,3,3,,94707,Colicin I receptor precursor
240,405,NP_85m_PROKKA_08754,78.19,12,5,5,,60176,Sulfite reductase [ferredoxin]
355,1505,ETNP_120m_free_PROKKA_241518,77.51,6,2,2,,84753,Leukotoxin
292,1050,WP_012561770,76.97,9,4,0,,50705,ATP synthase subunit beta Oligotropha carboxidovorans
258,658,ETNP14_120maa_PROKKA_40215,76.75,3,4,4,,181476,Multicopper oxidase
209,1033,ETNP_140m_PROKKA_15089,76.64,14,4,1,,30980,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
209,1034,ETNP_120m_PROKKA_275681,76.64,12,4,1,,35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
209,1035,ETNP_100m_PROKKA_43841,76.64,12,4,1,,35009,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
209,1525,ETNP_100m_particle_PROKKA_122670,76.64,12,4,1,,35079,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
209,1526,ETNP_120m_PROKKA_38200,76.64,12,4,1,,35079,D-fructose 1 6-bisphosphatase class 2/sedoheptulose 1 7-bisphosphatase
232,463,ETNP_120m_free_PROKKA_319751,76.58,9,5,2,,63774,Multicopper oxidase
232,461,ETNP14_120maa_PROKKA_44811,76.58,10,5,2,,56862,Multicopper oxidase
278,985,ETNP_100m_PROKKA_32442,76.29,51,4,1,,10430,hypothetical protein
278,986,ETNP_90m_PROKKA_164993,76.29,51,4,1,,10430,hypothetical protein
278,987,ETNP_140m_PROKKA_95094,76.29,39,4,1,,13949,hypothetical protein
275,868,ETNP14_68mB_PROKKA_95524,76.14,17,4,0,,27000,General L-amino acid-binding periplasmic protein AapJ precursor
294,945,WP_011131447,76.12,15,4,4,,45402,enolase Prochlorococcus marinus
294,956,WP_036911035,76.12,15,4,4,,45406,enolase Prochlorococcus
294,957,NP_85m_PROKKA_08275,76.12,15,4,4,,45515,Enolase
250,586,ETNP_120m_PROKKA_131951,76.00,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
250,587,ETNP_100m_particle_PROKKA_91680,76.00,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
250,588,ETNP_110m_PROKKA_04906,76.00,19,5,1,,39368,Coproporphyrinogen-III oxidase  aerobic
246,686,ETNP_100m_PROKKA_55821,75.92,14,4,1,,37138,Rod shape-determining protein MreB
246,687,ETNP_90m_PROKKA_173536,75.92,14,4,1,,37110,Rod shape-determining protein MreB
246,688,ETNP_120m_PROKKA_151419,75.92,14,4,1,,37110,Rod shape-determining protein MreB
246,689,ETNP_100m_particle_PROKKA_154578,75.92,14,4,1,,37138,Rod shape-determining protein MreB
276,1095,XP_002177917,75.69,9,4,0,,53619,predicted protein  Phaeodactylum tricornutum CCAP 1055
276,1057,EJK52995,75.69,7,4,0,,68445,hypothetical protein THAOC_27647  Thalassiosira oceanica
269,1814,NP_85m_PROKKA_00084,75.25,3,3,1,,154156,DNA-directed RNA polymerase subunit beta
238,27417,ETNP_60m_PROKKA_16910,74.80,15,4,4,,13283,Core histone H2A/H2B/H3/H4
238,27422,ETNP_70m_PROKKA_64991,74.80,14,4,4,,13534,Core histone H2A/H2B/H3/H4
238,27416,EJK63752,74.80,15,4,4,,12825,hypothetical protein THAOC_15570  Thalassiosira oceanica
238,27413,EJK52562,74.80,15,4,4,,12825,hypothetical protein THAOC_28150  Thalassiosira oceanica
238,27412,EJK66680,74.80,15,4,4,,12825,hypothetical protein THAOC_12377  Thalassiosira oceanica
238,27420,ETNP_100m_particle_PROKKA_07520,74.80,14,4,4,,13678,Core histone H2A/H2B/H3/H4
238,27419,XP_002179427,74.80,14,4,4,,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
238,27421,XP_002179202,74.80,14,4,4,,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
238,27424,EJK74336,74.80,14,4,4,,13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
238,27426,XP_002180358,74.80,13,4,4,,14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
238,27434,EJK65157,74.80,7,4,4,,29086,hypothetical protein THAOC_14024  Thalassiosira oceanica
238,27435,EJK60529,74.80,6,4,4,,34853,hypothetical protein THAOC_19092  Thalassiosira oceanica
302,937,ETNP_180m_PROKKA_181026,74.69,14,4,3,,40175,Bacterial extracellular solute-binding protein
302,938,ETNP_120m_PROKKA_44499,74.69,14,4,3,,40193,Bacterial extracellular solute-binding protein
302,939,ETNP14_68maa_PROKKA_154991,74.69,14,4,3,,40175,Bacterial extracellular solute-binding protein
308,613,ETNP_160m_PROKKA_13518,74.39,8,3,0,,45072,ATP synthase subunit beta
308,614,ETNP14_120maa_PROKKA_147384,74.39,7,3,0,,50851,ATP synthase subunit beta
308,648,ETNP_180m_PROKKA_108943,74.39,7,3,0,,51684,ATP synthase subunit beta
264,636,ETNP14_120mab_PROKKA_36093,73.94,21,4,0,,22870,General L-amino acid-binding periplasmic protein AapJ precursor
264,871,ETNP14_68mB_PROKKA_183810,73.94,25,4,0,,19715,General L-amino acid-binding periplasmic protein AapJ precursor
151,272,ETNP_100m_particle_PROKKA_44691,73.32,14,9,4,,53920,ATP synthase subunit alpha
283,667,ETNP_120m_free_PROKKA_52249,73.17,29,4,2,,17476,30S ribosomal protein S7
283,668,ETNP_100m_particle_PROKKA_44910,73.17,29,4,2,,17476,30S ribosomal protein S7
283,669,ETNP_120m_PROKKA_280293,73.17,29,4,2,,17476,30S ribosomal protein S7
283,670,ETNP_90m_PROKKA_146764,73.17,29,4,2,,17476,30S ribosomal protein S7
197,988,ETNP_120m_particle_PROKKA_74362,72.50,16,3,1,,27086,Photosystem II 44 kDa reaction center protein
279,681,ETNP_100m_particle_PROKKA_73355,72.46,16,4,4,,35659,Ketol-acid reductoisomerase
279,682,ETNP_100m_PROKKA_08236,72.46,16,4,4,,35659,Ketol-acid reductoisomerase
243,1478,ETNP_120m_PROKKA_44614,71.89,62,3,3,,5091,hypothetical protein
402,2484,ETNP_100m_PROKKA_88750,71.77,37,2,2,,9018,hypothetical protein
402,2485,ETNP14_68mB_PROKKA_100442,71.77,37,2,2,,9018,hypothetical protein
402,2486,ETNP_90m_PROKKA_37621,71.77,37,2,2,,9018,hypothetical protein
402,2487,ETNP_160m_PROKKA_190750,71.77,37,2,2,,9018,hypothetical protein
402,2488,ETNP_140m_PROKKA_131319,71.77,37,2,2,,9018,hypothetical protein
402,2489,ETNP_110m_PROKKA_51766,71.77,37,2,2,,9018,hypothetical protein
266,918,ETNP_120m_PROKKA_342618,71.22,11,3,3,,38877,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
266,919,ETNP_90m_PROKKA_02127,71.22,11,3,3,,38877,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
225,1613,NP_100m_PROKKA_14243,70.97,9,6,2,,43668,ATP synthase subunit alpha
225,1582,NP_85m_PROKKA_03107,70.97,7,6,2,,54618,ATP synthase subunit alpha
225,1591,NP_300m_PROKKA_29955,70.97,6,6,2,,68763,ATP synthase subunit alpha
265,57387,ETNP14_120maa_PROKKA_147886,70.86,12,4,0,,37502,General L-amino acid-binding periplasmic protein AapJ precursor
247,1097,ETNP14_68maa_PROKKA_128743,70.83,10,3,3,,43606,Glutamate-1-semialdehyde 2 1-aminomutase
247,1133,ETNP_110m_PROKKA_43965,70.83,10,3,3,,43646,Glutamate-1-semialdehyde 2 1-aminomutase
247,1134,ETNP_100m_PROKKA_08531,70.83,10,3,3,,43646,Glutamate-1-semialdehyde 2 1-aminomutase
247,924,ETNP_100m_particle_PROKKA_22801,70.83,10,3,3,,43650,Glutamate-1-semialdehyde 2 1-aminomutase
169,2350,ETNP_70m_PROKKA_134593,70.46,5,3,1,,82042,Photosystem I P700 chlorophyll a apoprotein A2
221,851,AOO12540.1,70.45,8,4,0,,50138,major capsid protein [Cyanophage S-RIM44]
221,852,AOO11839.1,70.45,8,4,0,,50167,major capsid protein [Cyanophage S-RIM44]
221,853,AOO12076.1,70.45,8,4,0,,50153,major capsid protein [Cyanophage S-RIM44]
221,854,ADO99225.1,70.45,8,4,0,,50167,precursor of major head subunit [Prochlorococcus phage Syn1]
221,855,YP_004324495.1,70.45,8,4,0,,50167,precursor of major head subunit [Prochlorococcus phage Syn1]
221,856,AOO13006.1,70.45,8,4,0,,50138,major capsid protein [Cyanophage S-RIM44]
221,857,AOO12312.1,70.45,8,4,0,,50153,major capsid protein [Cyanophage S-RIM44]
221,858,AOO12777.1,70.45,8,4,0,,50137,major capsid protein [Cyanophage S-RIM44]
221,859,AMO43367.1,70.45,8,4,0,,50167,major capsid protein [Cyanophage S-RIM44]
221,860,AOO11611.1,70.45,8,4,0,,50153,major capsid protein [Cyanophage S-RIM44]
368,2219,ETNP_120m_free_PROKKA_88768,70.25,13,2,2,,26007,NAD dependent epimerase/dehydratase family protein
368,2220,ETNP_140m_PROKKA_71410,70.25,9,2,2,,36329,UDP-glucose 4-epimerase
368,2221,ETNP_90m_PROKKA_184989,70.25,9,2,2,,36395,NAD dependent epimerase/dehydratase family protein
368,2222,ETNP_100m_particle_PROKKA_88078,70.25,8,2,2,,41592,NAD dependent epimerase/dehydratase family protein
368,2223,WP_038654757,70.25,8,2,2,,44233,NAD-dependent dehydratase Prochlorococcus sp MIT 0801
368,1942,ETNP14_68maa_PROKKA_33812,70.25,8,2,2,,44360,CDP-paratose 2-epimerase
368,2224,WP_036913158,70.25,8,2,2,,44175,NAD-dependent dehydratase Prochlorococcus
368,2225,NP_85m_PROKKA_09886,70.25,8,2,2,,44431,UDP-glucose 4-epimerase
368,2226,WP_038542491,70.25,8,2,2,,44199,NAD-dependent dehydratase Synechococcus sp KORDI-100
368,2227,WP_011129429,70.25,8,2,2,,44267,NAD-dependent dehydratase Prochlorococcus marinus
368,2100,ETNP14_68maa_PROKKA_100518,70.25,8,2,2,,44370,UDP-glucose 4-epimerase
368,2228,ETNP_100m_PROKKA_52706,70.25,8,2,2,,44321,UDP-glucose 4-epimerase
368,2229,ETNP_100m_PROKKA_63048,70.25,8,2,2,,44327,UDP-glucose 4-epimerase
368,2230,ETNP_120m_PROKKA_132250,70.25,8,2,2,,44327,UDP-glucose 4-epimerase
368,2231,WP_011126930,70.25,8,2,2,,44291,NAD-dependent dehydratase Synechococcus
368,2232,ETNP_90m_PROKKA_152250,70.25,8,2,2,,44327,UDP-glucose 4-epimerase
368,2233,ETNP_100m_particle_PROKKA_100066,70.25,7,2,2,,44554,UDP-glucose 4-epimerase
368,2234,ETNP_120m_PROKKA_191601,70.25,7,2,2,,44554,UDP-glucose 4-epimerase
233,1680,ETNP14_68maa_PROKKA_128855,70.01,7,3,0,,51362,ATP synthase subunit beta
233,1807,YP_717213,70.01,7,3,0,,51862,AtpB chloroplast  Ostreococcus tauri
233,1182,ETNP_120m_particle_PROKKA_212389,70.01,7,3,0,,52661,ATP synthase subunit beta
328,2216,ETNP_120m_PROKKA_70588,69.98,14,2,2,,21845,hypothetical protein
307,630,ETNP_110m_PROKKA_31379,69.78,6,3,2,,72810,hypothetical protein
307,631,ETNP_90m_PROKKA_32846,69.78,6,3,2,,72785,hypothetical protein
307,887,ETNP14_68maa_PROKKA_101053,69.78,7,3,2,,54568,hypothetical protein
252,893,ETNP_140m_PROKKA_156557,69.67,13,4,4,,30779,ATP synthase gamma chain
252,745,ETNP_100m_PROKKA_46381,69.67,12,4,4,,35142,ATP synthase gamma chain
252,746,ETNP_90m_PROKKA_111299,69.67,12,4,4,,35084,ATP synthase gamma chain
252,747,ETNP_120m_PROKKA_108745,69.67,12,4,4,,35170,ATP synthase gamma chain
252,748,NP_85m_PROKKA_11336,69.67,12,4,4,,35142,ATP synthase gamma chain
252,749,ETNP_100m_particle_PROKKA_66244,69.67,12,4,4,,35170,ATP synthase gamma chain
333,2033,ETNP_160m_PROKKA_79842,69.52,5,3,0,,44643,Elongation factor Tu
360,2450,ETNP_100m_PROKKA_19120,69.10,7,2,2,,50841,Copper-containing nitrite reductase precursor
360,2451,ETNP14_120maa_PROKKA_29445,69.10,7,2,2,,50841,Copper-containing nitrite reductase precursor
360,2452,ETNP_90m_PROKKA_207971,69.10,7,2,2,,50754,Copper-containing nitrite reductase precursor
360,2453,ETNP14_68maa_PROKKA_26979,69.10,7,2,2,,50841,Copper-containing nitrite reductase precursor
360,2454,ETNP_120m_PROKKA_14943,69.10,7,2,2,,50841,Copper-containing nitrite reductase precursor
345,2320,ETNP_120m_free_PROKKA_305308,68.64,11,2,2,,22724,Pentapeptide repeats (8 copies)
345,2322,ETNP_120m_PROKKA_239303,68.64,9,2,2,,27881,Pentapeptide repeats (8 copies)
345,2323,ETNP_90m_PROKKA_56141,68.64,9,2,2,,29028,Pentapeptide repeats (8 copies)
345,2324,ETNP_100m_particle_PROKKA_121788,68.64,9,2,2,,29028,Pentapeptide repeats (8 copies)
222,1093,ETNP_70m_PROKKA_96078,68.52,10,3,0,,33264,Major capsid protein Gp23
399,2549,ETNP_120m_PROKKA_46161,68.32,21,2,2,,11266,30S ribosomal protein S16
399,2550,WP_038653878,68.32,19,2,2,,12485,30S ribosomal protein S16 Prochlorococcus sp MIT 0801
399,2551,ETNP_100m_PROKKA_53918,68.32,19,2,2,,11988,30S ribosomal protein S16
399,2554,ETNP14_68mB_PROKKA_80005,68.32,18,2,2,,13453,30S ribosomal protein S16
399,2555,NP_30m_PROKKA_10695,68.32,18,2,2,,13616,30S ribosomal protein S16
399,2556,WP_011129729,68.32,17,2,2,,13475,30S ribosomal protein S16 Prochlorococcus marinus
399,1888,WP_011826578,68.32,17,2,2,,13461,30S ribosomal protein S16 Prochlorococcus
399,2558,ETNP_120m_particle_PROKKA_08583,68.32,16,2,2,,14348,30S ribosomal protein S16
399,2559,ETNP_110m_PROKKA_33928,68.32,16,2,2,,14348,30S ribosomal protein S16
399,2560,ETNP_100m_particle_PROKKA_128796,68.32,16,2,2,,14334,30S ribosomal protein S16
399,2561,WP_038545709,68.32,16,2,2,,14167,30S ribosomal protein S16 Synechococcus sp KORDI-100
399,2562,ETNP_160m_PROKKA_97144,68.32,16,2,2,,14346,30S ribosomal protein S16
399,2563,NP_85m_PROKKA_37212,68.32,16,2,2,,14348,30S ribosomal protein S16
399,2564,ETNP14_68maa_PROKKA_186710,68.32,16,2,2,,14346,30S ribosomal protein S16
399,2565,ETNP_120m_PROKKA_298446,68.32,16,2,2,,14086,30S ribosomal protein S16
399,2566,ETNP_100m_particle_PROKKA_08540,68.32,16,2,2,,14086,30S ribosomal protein S16
399,2567,ETNP_120m_free_PROKKA_34664,68.32,16,2,2,,14086,30S ribosomal protein S16
399,2568,ETNP_90m_PROKKA_78620,68.32,16,2,2,,14102,30S ribosomal protein S16
399,2569,NP_30m_PROKKA_01443,68.32,16,2,2,,14729,30S ribosomal protein S16
399,1967,WP_011128481,68.32,15,2,2,,15194,30S ribosomal protein S16 Synechococcus
254,894,ETNP_100m_particle_PROKKA_130103,68.13,13,3,2,,38316,Glyceraldehyde-3-phosphate dehydrogenase 2
254,895,ETNP_120m_PROKKA_293952,68.13,13,3,2,,38316,Glyceraldehyde-3-phosphate dehydrogenase 2
318,1706,ETNP14_120maa_PROKKA_87226,68.07,7,3,0,,54669,ATP synthase subunit beta
281,1062,ETNP_90m_PROKKA_148188,67.55,10,3,0,,32448,Major capsid protein Gp23
281,1066,ETNP14_68maa_PROKKA_81779,67.55,7,3,0,,47354,Major capsid protein Gp23
310,1388,ETNP_180m_PROKKA_33737,67.25,6,3,0,,54259,Major capsid protein Gp23
310,1381,NP_300m_PROKKA_43299,67.25,12,3,0,,27933,Major capsid protein Gp23
310,1461,ETNP_180m_PROKKA_132649,67.25,7,3,0,,45695,Major capsid protein Gp23
158,993,ETNP_110m_PROKKA_06307,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
158,994,ETNP14_68maa_PROKKA_164197,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
158,995,ETNP_100m_particle_PROKKA_90902,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
158,996,ETNP_100m_PROKKA_74687,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
158,997,ETNP_90m_PROKKA_156294,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
158,998,ETNP_90m_PROKKA_181879,67.14,52,6,1,,8846,Photosystem I iron-sulfur center
312,954,ETNP_100m_PROKKA_35063,67.00,11,3,3,,50493,hypothetical protein
312,955,ETNP_110m_PROKKA_24727,67.00,11,3,3,,50493,hypothetical protein
224,1387,ETNP_90m_PROKKA_143104,66.72,35,4,0,,10662,Photosystem I reaction center subunit II
329,1745,ETNP_140m_PROKKA_107051,66.64,27,2,2,,10499,hypothetical protein
329,1746,ETNP14_68mB_PROKKA_48319,66.64,24,2,2,,12070,hypothetical protein
329,1747,ETNP_120m_PROKKA_193395,66.64,17,2,2,,16596,hypothetical protein
329,1748,ETNP_100m_PROKKA_69272,66.64,17,2,2,,16596,hypothetical protein
329,1749,NP_85m_PROKKA_24293,66.64,17,2,2,,16596,hypothetical protein
329,1750,ETNP_100m_particle_PROKKA_36686,66.64,17,2,2,,16596,hypothetical protein
329,2356,NP_85m_PROKKA_24010,66.64,24,2,2,,12029,hypothetical protein
329,2357,ETNP_90m_PROKKA_169372,66.64,17,2,2,,16482,hypothetical protein
329,2358,ETNP_120m_PROKKA_55102,66.64,17,2,2,,16510,hypothetical protein
329,2359,ETNP_110m_PROKKA_33951,66.64,17,2,2,,16482,hypothetical protein
329,2360,ETNP_140m_PROKKA_109167,66.64,17,2,2,,16526,hypothetical protein
329,2361,ETNP_100m_PROKKA_59578,66.64,17,2,2,,16510,hypothetical protein
267,1515,WP_036913798,66.44,5,4,4,,72647,transketolase Prochlorococcus
267,1516,WP_011131322,66.44,5,4,4,,72363,transketolase Prochlorococcus marinus
236,922,WP_036911195,66.38,17,5,0,,18677,bleomycin hydrolase Prochlorococcus
236,962,WP_011131050,66.38,17,5,0,,18690,bleomycin hydrolase Prochlorococcus marinus
236,1020,ETNP14_68mB_PROKKA_131805,66.38,17,5,0,,19133,R-phycoerythrin subunit beta
236,1023,ETNP14_68maa_PROKKA_155432,66.38,15,5,0,,21801,R-phycoerythrin subunit beta
260,878,ETNP_100m_particle_PROKKA_128794,66.05,6,3,2,,72548,hypothetical protein
337,1476,ETNP14_68mB_PROKKA_00061,65.79,10,3,1,,37380,hypothetical protein
228,2747,ETNP_90m_PROKKA_124252,65.65,38,5,5,,6824,Photosystem I reaction center subunit PsaK precursor
228,2748,NP_85m_PROKKA_18083,65.65,29,5,5,,8983,Photosystem I reaction center subunit PsaK precursor
228,2749,ETNP_100m_particle_PROKKA_56065,65.65,29,5,5,,8983,Photosystem I reaction center subunit PsaK precursor
299,1058,ETNP_120m_particle_PROKKA_37824,65.55,15,3,3,,21138,30S ribosomal protein S4
299,1059,ETNP_120m_PROKKA_64099,65.55,14,3,3,,22325,30S ribosomal protein S4
299,1188,WP_036914701,65.55,14,3,3,,22881,30S ribosomal protein S4 Prochlorococcus
299,1060,WP_011129606,65.55,14,3,3,,22939,30S ribosomal protein S4 Prochlorococcus marinus
299,1389,WP_006170225,65.55,14,3,3,,23132,30S ribosomal protein S4 Synechococcus sp WH 5701
313,1474,WP_011342550,65.52,7,3,1,,58460,molecular chaperone GroEL Pelobacter carbinolicus
300,735,ETNP_100m_PROKKA_72707,65.51,27,4,4,,16859,50S ribosomal protein L13
300,736,ETNP_100m_particle_PROKKA_85348,65.51,27,4,4,,16859,50S ribosomal protein L13
300,737,ETNP_90m_PROKKA_195971,65.51,27,4,4,,16859,50S ribosomal protein L13
300,738,NP_85m_PROKKA_21556,65.51,27,4,4,,16863,50S ribosomal protein L13
300,739,ETNP_110m_PROKKA_12661,65.51,27,4,4,,16859,50S ribosomal protein L13
338,1272,ETNP_110m_PROKKA_21843,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
338,1273,NP_125m_PROKKA_06923,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
338,1274,NP_100m_PROKKA_07350,65.50,9,3,3,,39672,Bacterial extracellular solute-binding protein
338,1275,ETNP_100m_PROKKA_85620,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
338,1276,NP_300m_PROKKA_14486,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
338,1277,NP_85m_PROKKA_10440,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
338,1278,ETNP14_120maa_PROKKA_29432,65.50,9,3,3,,39676,Bacterial extracellular solute-binding protein
268,1667,XP_003057560,64.94,18,4,4,,15436,histone H3  Micromonas pusilla CCMP1545
