Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 369,Area 369,#Peptides,#Unique,#Spec 369,PTM,Avg. Mass,Description
149,76805,ETNP_120,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
149,76806,NP_100,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
149,76807,ETNP_110,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
149,76808,ETNP_140,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
149,76809,ETNP14_68,30.21,12,12,4.26E4,1,1,1,,7607,hypothetical protein
149,76810,ETNP14_120,30.21,12,12,4.26E4,1,1,1,,7748,hypothetical protein
136,42809,ETNP14_68,29.99,2,2,2.52E4,1,1,1,,34407,Taurine-binding periplasmic protein precursor
150,76820,SAR11,29.93,2,2,9.84E4,1,1,1,,45600,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
150,76823,ETNP14_68,29.93,22,22,9.84E4,1,1,1,,5342,hypothetical protein
150,76824,NP_300,29.93,18,18,9.84E4,1,1,1,,6285,hypothetical protein
150,76825,NP_100,29.93,18,18,9.84E4,1,1,1,,6335,hypothetical protein
150,76826,SAR11,29.93,18,18,9.84E4,1,1,1,,6376,hypothetical protein
150,76827,ETNP14_120,29.93,12,12,9.84E4,1,1,1,,9174,hypothetical protein
150,76828,NP_100,29.93,12,12,9.84E4,1,1,1,,9373,hypothetical protein
150,76829,NP_85,29.93,12,12,9.84E4,1,1,1,,9546,hypothetical protein
150,76830,SAR11,29.93,12,12,9.84E4,1,1,1,,9481,hypothetical protein
150,76831,NP_85,29.93,12,12,9.84E4,1,1,1,,9442,hypothetical protein
150,76832,NP_85,29.93,11,11,9.84E4,1,1,1,,10133,hypothetical protein
150,76833,NP_300,29.93,11,11,9.84E4,1,1,1,,10096,hypothetical protein
150,76834,NP_125,29.93,11,11,9.84E4,1,1,1,,10092,hypothetical protein
150,76835,NP_125,29.93,8,8,9.84E4,1,1,1,,14167,pyruvate ferredoxin oxidoreductase subunit alpha
150,76836,NP_85,29.93,7,7,9.84E4,1,1,1,,15250,Pyruvate synthase subunit PorA
150,76837,NP_100,29.93,7,7,9.84E4,1,1,1,,15277,Pyruvate synthase subunit PorA
150,76838,NP_125,29.93,6,6,9.84E4,1,1,1,,17723,Pyruvate synthase subunit PorA
150,76839,NP_300,29.93,3,3,9.84E4,1,1,1,,34983,Pyruvate synthase subunit PorA
150,76840,NP_300,29.93,3,3,9.84E4,1,1,1,,36510,Pyruvate synthase subunit PorA
150,76841,SAR11,29.93,3,3,9.84E4,1,1,1,,41761,Pyruvate synthase subunit PorA
150,76842,SAR11,29.93,2,2,9.84E4,1,1,1,,45577,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
150,76843,NP_85,29.93,2,2,9.84E4,1,1,1,,45567,Pyruvate synthase subunit PorA
150,76844,ETNP14_68,29.93,2,2,9.84E4,1,1,1,,45600,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
150,76845,ETNP14_68,29.93,2,2,9.84E4,1,1,1,,45504,Pyruvate synthase subunit PorA
197,76857,ETNP_120,29.86,9,9,1.39E5,1,1,1,,10248,DNA-binding protein HU-beta
197,76858,ETNP_180,29.86,9,9,1.39E5,1,1,1,,10262,DNA-binding protein HU-beta
197,76859,NP_85,29.86,9,9,1.39E5,1,1,1,,10248,DNA-binding protein HU-beta
197,76860,NP_125,29.86,9,9,1.39E5,1,1,1,,10248,DNA-binding protein HU-beta
197,76861,ETNP_140,29.86,9,9,1.39E5,1,1,1,,10248,DNA-binding protein HU-beta
197,76862,NP_100,29.86,9,9,1.39E5,1,1,1,,10248,DNA-binding protein HU-beta
197,76863,NP_300,29.86,9,9,1.39E5,1,1,1,,10262,DNA-binding protein HU-beta
198,2246,NP_300,29.39,9,9,1.51E5,1,1,1,,11470,Bacterial DNA-binding protein
198,2248,ETNP_160,29.39,9,9,1.51E5,1,1,1,,11470,Bacterial DNA-binding protein
198,2260,ETNP_120,29.39,9,9,1.51E5,1,1,1,,11471,Bacterial DNA-binding protein
198,2261,ETNP14_120,29.39,9,9,1.51E5,1,1,1,,11408,DNA-binding protein HU
198,2249,ETNP_300,29.39,9,9,1.51E5,1,1,1,,11470,Bacterial DNA-binding protein
198,2262,ETNP_140,29.39,9,9,1.51E5,1,1,1,,11471,Bacterial DNA-binding protein
198,2247,ETNP_180,29.39,9,9,1.51E5,1,1,1,,11470,Bacterial DNA-binding protein
198,2260,ETNP_120,29.39,9,9,1.51E5,1,1,1,,11471,Bacterial DNA-binding protein
198,2302,ETNP14_120,29.39,9,9,1.51E5,1,1,1,,11376,Bacterial DNA-binding protein
119,76992,ETNP_120,29.37,6,6,2.59E4,2,2,2,,31366,Tryptophanase
83,2721,ETNP14_120,28.94,4,4,6.45E4,2,1,2,Oxidation (M),39652,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
137,76821,ETNP_90,28.69,1,1,2.56E5,1,1,1,,67268,hypothetical protein
137,76890,ETNP14_120,28.69,7,7,2.56E5,1,1,1,,10517,10 kDa chaperonin
199,76878,ETNP_160,28.51,9,9,5.76E4,1,1,1,,15091,hypothetical protein
199,76879,NP_85,28.51,9,9,5.76E4,1,1,1,,15091,hypothetical protein
199,76880,ETNP_120,28.51,6,6,5.76E4,1,1,1,,21904,hypothetical protein
199,76881,NP_300,28.51,6,6,5.76E4,1,1,1,,23141,hypothetical protein
199,76882,ETNP_110,28.51,6,6,5.76E4,1,1,1,,23109,hypothetical protein
199,76884,ETNP_120,28.51,3,3,5.76E4,1,1,1,,49423,hypothetical protein
151,42698,ETNP_180,28.29,5,5,2.45E5,1,1,1,,21562,Substrate binding domain of ABC-type glycine betaine transport system
151,42699,ETNP_300,28.29,4,4,2.45E5,1,1,1,,25025,Substrate binding domain of ABC-type glycine betaine transport system
151,42700,ETNP_160,28.29,4,4,2.45E5,1,1,1,,31060,Substrate binding domain of ABC-type glycine betaine transport system
151,42702,NP_300,28.29,3,3,2.45E5,1,1,1,,34232,Substrate binding domain of ABC-type glycine betaine transport system
151,42701,ETNP14_120,28.29,3,3,2.45E5,1,1,1,,34230,Substrate binding domain of ABC-type glycine betaine transport system
151,42703,NP_30,28.29,3,3,2.45E5,1,1,1,,34528,Substrate binding domain of ABC-type glycine betaine transport system
152,76851,ETNP_120,28.04,5,5,1.26E5,1,1,1,,18072,Polymer-forming cytoskeletal
152,76852,ETNP_180,28.04,5,5,1.26E5,1,1,1,,18027,Polymer-forming cytoskeletal
152,76853,ETNP_120,28.04,5,5,1.26E5,1,1,1,,18056,Polymer-forming cytoskeletal
152,76854,ETNP_120,28.04,5,5,1.26E5,1,1,1,,18027,Polymer-forming cytoskeletal
152,76855,ETNP_160,28.04,5,5,1.26E5,1,1,1,,18027,Polymer-forming cytoskeletal
152,76856,NP_30,28.04,5,5,1.26E5,1,1,1,,17980,Polymer-forming cytoskeletal
152,76892,ETNP_120,28.04,8,8,1.26E5,1,1,1,,10726,Polymer-forming cytoskeletal
152,76893,ETNP_120,28.04,5,5,1.26E5,1,1,1,,17362,Polymer-forming cytoskeletal
152,76894,ETNP_300,28.04,5,5,1.26E5,1,1,1,,18236,Polymer-forming cytoskeletal
152,76895,ETNP_140,28.04,5,5,1.26E5,1,1,1,,18232,Polymer-forming cytoskeletal
152,76896,ETNP_120,28.04,5,5,1.26E5,1,1,1,,18236,Polymer-forming cytoskeletal
152,76897,NP_300,28.04,5,5,1.26E5,1,1,1,,18308,Polymer-forming cytoskeletal
152,76898,ETNP_300,28.04,5,5,1.26E5,1,1,1,,18308,Polymer-forming cytoskeletal
152,76899,ETNP_180,28.04,5,5,1.26E5,1,1,1,,18324,Polymer-forming cytoskeletal
152,76900,ETNP_160,28.04,5,5,1.26E5,1,1,1,,18324,Polymer-forming cytoskeletal
152,76901,WP_041298891,28.04,5,5,1.26E5,1,1,1,,20011,transcription terminationantitermination factor NusG Ilumatobacter coccineus
152,76902,ETNP_120,28.04,5,5,1.26E5,1,1,1,,18487,Polymer-forming cytoskeletal
152,76903,ETNP_140,28.04,4,4,1.26E5,1,1,1,,18563,Polymer-forming cytoskeletal
200,76904,ETNP14_120,27.34,3,3,6.16E4,1,1,1,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
200,76905,ETNP_160,27.34,3,3,6.16E4,1,1,1,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
200,76906,ETNP_180,27.34,3,3,6.16E4,1,1,1,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
84,2287,XP_003061451,27.33,0,0,1.94E3,2,2,2,,613898,predicted protein  Micromonas pusilla CCMP1545
153,1617,WP_015349883,27.19,0,0,1.58E6,1,1,1,,202176,polyketide synthase Myxococcus stipitatus
153,2147,CBE69591,27.19,2,2,1.58E6,1,1,1,,58424,Indole-3-pyruvate decarboxylase Indolepyruvate decarboxylase Candidatus Methylomirabilis oxyfera
202,76909,ETNP_180,27.01,2,2,3.19E4,1,1,1,,56933,Protein translocase subunit SecD
154,76908,ETNP14_120,27.01,2,2,2.18E4,1,1,1,,41369,UTP--glucose-1-phosphate uridylyltransferase
154,76911,NP_85,27.01,2,2,2.18E4,1,1,1,,34905,UTP--glucose-1-phosphate uridylyltransferase
201,2237,ETNP_300,26.96,6,6,9.95E4,1,1,1,,18315,hypothetical protein
155,76910,NP_300,26.88,2,2,3.04E5,1,1,1,,41827,Spermidine/putrescine-binding periplasmic protein precursor
203,56558,NP_300,26.80,5,5,1.11E5,1,1,1,,16474,hypothetical protein
122,350,ETNP_180,26.74,3,3,1.34E5,2,2,2,,81192,Multicopper oxidase
138,76912,ETNP_160,26.45,2,2,1.63E4,1,1,1,,41748,DNA topoisomerase 6 subunit A
138,76913,ETNP_180,26.45,2,2,1.63E4,1,1,1,,41748,DNA topoisomerase 6 subunit A
138,76914,ETNP_120,26.45,5,5,1.63E4,1,1,1,,16099,hypothetical protein
101,77031,NP_300,26.44,4,4,9.17E4,2,1,2,,45188,Pyruvate synthase subunit PorA
206,806,ETNP_120,26.18,3,3,4.33E5,1,1,1,,27197,putative amino-acid ABC transporter-binding protein precursor
206,807,NP_300,26.18,3,3,4.33E5,1,1,1,,29493,Glutamine-binding periplasmic protein precursor
204,76918,NP_300,26.16,7,7,3.35E4,1,1,1,,13172,hypothetical protein
204,76919,ETNP_180,26.16,7,7,3.35E4,1,1,1,,13172,hypothetical protein
204,76920,ETNP_300,26.16,7,7,3.35E4,1,1,1,,13342,hypothetical protein
205,2070,ETNP_110,26.08,3,3,3.49E4,1,1,1,,47246,SusD family protein
205,2075,NP_125,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2074,NP_85,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2071,ETNP_120,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2073,ETNP14_120,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2072,NP_100,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2076,NP_300,26.08,3,3,3.49E4,1,1,1,,48357,SusD family protein
205,2077,ETNP_300,26.08,3,3,3.49E4,1,1,1,,48488,SusD family protein
205,2078,ETNP_160,26.08,3,3,3.49E4,1,1,1,,48488,SusD family protein
205,2079,ETNP_180,26.08,3,3,3.49E4,1,1,1,,49134,SusD family protein
205,2080,ETNP_140,26.08,3,3,3.49E4,1,1,1,,49134,SusD family protein
205,2081,ETNP_120,26.08,3,3,3.49E4,1,1,1,,49134,SusD family protein
139,2224,ETNP_90,25.81,1,1,0E0,1,1,1,,156824,DNA-directed RNA polymerase subunit beta'
139,76922,ETNP14_120,25.81,1,1,0E0,1,1,1,,112642,DNA-directed RNA polymerase subunit beta'
139,76925,ETNP_160,25.81,1,1,0E0,1,1,1,,133081,DNA-directed RNA polymerase subunit beta'
124,1842,WP_012520087,25.10,5,5,,2,0,2,,57413,molecular chaperone GroEL Alteromonas mediterranea
157,76938,ETNP_160,24.87,9,9,2.21E4,1,1,1,,11876,Modulator of FtsH protease HflC
157,76939,ETNP_300,24.87,6,6,2.21E4,1,1,1,,17399,Modulator of FtsH protease HflC
207,2265,AGL62019,24.43,1,1,1.3E4,1,1,1,,91100,hypothetical protein L336_0311 Candidatus Saccharimonas aalborgensis
209,76953,ETNP_180,24.42,2,2,6.62E4,1,1,1,,37817,putative methyltransferase YcgJ
209,76954,ETNP_160,24.42,2,2,6.62E4,1,1,1,,37817,putative methyltransferase YcgJ
208,76945,ETNP14_68,24.12,5,5,1.61E5,1,1,1,,17814,Anaerobic glycerol-3-phosphate dehydrogenase subunit C
208,76946,WP_014473369,24.12,3,3,1.61E5,1,1,1,,34278,VWA domain-containing protein Arcobacter sp L
208,76948,ETNP_120,24.12,2,2,1.61E5,1,1,1,,37058,von Willebrand factor type A domain protein
208,76950,WP_007278836,24.12,2,2,1.61E5,1,1,1,,38071,hypothetical protein Lentisphaera araneosa
208,76951,WP_011129330,24.12,2,2,1.61E5,1,1,1,,57275,ferredoxin-nitrite reductase Synechococcus sp WH 8102
158,76943,ETNP14_68,23.80,2,2,2.88E5,1,1,1,,32077,putative chromosome-partitioning protein ParB
159,56535,NP_300,23.42,10,10,2.41E5,1,1,1,,7696,Cold shock-like protein CspJ
82,42704,CAN91477.1,23.39,2,2,6.62E7,1,1,3,,56854,hypothetical protein sce1319 [Sorangium cellulosum So ce56]
210,76956,NP_100,23.18,8,8,5.52E5,1,1,1,,11301,Bacterial DNA-binding protein
210,2435,ETNP_150,23.18,8,8,5.52E5,1,1,1,,11301,Bacterial DNA-binding protein
210,76957,ETNP_120,23.18,8,8,5.52E5,1,1,1,,11301,Bacterial DNA-binding protein
210,76958,NP_300,23.18,8,8,5.52E5,1,1,1,,11301,Bacterial DNA-binding protein
214,76968,NP_100,22.93,2,2,2.06E5,1,1,1,,31272,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
214,76972,CAN92226.1,22.93,2,2,2.06E5,1,1,1,,36435,putative secreted protein [Sorangium cellulosum So ce56]
211,42706,ETNP_300,22.84,2,2,4.3E5,1,1,1,,40593,putative acetyl-CoA acyltransferase
160,76959,NP_300,22.80,1,1,0E0,1,1,1,,81603,Trimethylamine dehydrogenase
160,76960,ETNP_300,22.80,1,1,0E0,1,1,1,,81603,Trimethylamine dehydrogenase
160,76965,ETNP_120,22.80,1,1,0E0,1,1,1,,80540,Trimethylamine dehydrogenase
160,76966,ETNP14_120,22.80,1,1,0E0,1,1,1,,81543,Trimethylamine dehydrogenase
212,76961,NP_85,22.65,28,28,1.83E5,1,1,1,,3594,Acyl carrier protein
213,76962,ETNP_160,22.55,15,15,2.29E5,1,1,1,,5709,hypothetical protein
213,76963,ETNP_120,22.55,6,6,2.29E5,1,1,1,,14772,Transcriptional regulatory protein YycF
213,76964,ETNP_120,22.55,6,6,2.29E5,1,1,1,,15008,putative transcriptional regulatory protein TcrX
217,76976,ETNP_120,22.11,3,3,4.33E5,1,1,1,,26292,hypothetical protein
216,5540,XP_003061726,22.05,5,5,2.13E5,1,1,1,,25020,predicted protein  Micromonas pusilla CCMP1545
161,76975,ETNP_120,21.75,19,19,6.26E5,1,1,1,,5024,hypothetical protein
221,76980,ETNP_120,21.72,3,3,1.73E5,1,1,1,,20193,hypothetical protein
221,76981,ETNP14_68,21.72,2,2,1.73E5,1,1,1,,31230,hypothetical protein
221,76982,WP_011372348.1,21.72,1,1,1.73E5,1,1,1,,59591,GGDEF domain-containing protein [Sulfurimonas denitrificans]
162,76983,ETNP_100,21.69,3,3,1.27E5,1,1,1,,34654,Ribosomal protein S6 modification protein
162,76984,ETNP14_68,21.69,3,3,1.27E5,1,1,1,,34654,Ribosomal protein S6 modification protein
162,76985,ETNP_100,21.69,3,3,1.27E5,1,1,1,,34668,Ribosomal protein S6 modification protein
162,76986,ETNP_120,21.69,3,3,1.27E5,1,1,1,,34654,Ribosomal protein S6 modification protein
162,76987,ETNP_90,21.69,3,3,1.27E5,1,1,1,,34684,Ribosomal protein S6 modification protein
162,76988,ETNP14_120,21.69,3,3,1.27E5,1,1,1,,36238,Ribosomal protein S6 modification protein
49,76989,ETNP_120,21.27,1,1,7.91E4,1,1,4,,69140,tetratricopeptide repeat protein
49,76990,ETNP14_120,21.27,1,1,7.91E4,1,1,4,,69121,tetratricopeptide repeat protein
223,2663,ETNP14_120,20.98,1,1,9.26E3,1,1,1,,63462,DNA repair protein RecN
224,76996,ETNP_140,20.92,3,3,3.19E3,1,1,1,,24831,Homoserine O-acetyltransferase
167,77027,XP_003057104,20.65,0,0,5.3E4,1,1,1,,484574,flagellar inner arm heavy dynein chain  Micromonas pusilla CCMP1545
226,76999,ETNP_70,20.54,2,2,0E0,1,1,1,,48816,hypothetical protein
166,77025,Flavovirus_FBAKDGPJ_05428,20.51,0,0,9.23E3,1,1,1,,422154,hypothetical protein
227,77000,ETNP14_68,20.34,9,9,1.56E5,1,1,1,,10425,Tim44-like domain protein
163,3456,ACB22756.1,20.23,2,2,4.33E4,1,1,1,,47040,protein TolA [Methylobacterium radiotolerans JCM 2831]
121,77009,ETNP_300,20.05,1,1,5.55E5,1,1,2,,66064,Penicillin-binding protein 2D
231,77006,ETNP_70,20.04,12,12,3.04E4,1,1,1,,7754,hypothetical protein
232,77007,ACY14332.1,20.02,2,2,5.56E3,1,1,1,,46799,hypothetical protein Hoch_1783 [Haliangium ochraceum DSM 14365]
