# MetaGOmics GO report					
# MetaGOmics version: 0.1.1					
# Run date: Thu Jun 28 20:14:18 PDT 2018					
GO acc	GO aspect	GO name	count	total count	ratio
GO:0034645	biological_process	cellular macromolecule biosynthetic process	37	551	0.067150635
GO:0002718	biological_process	regulation of cytokine production involved in immune response	1	551	0.001814882
GO:1902036	biological_process	regulation of hematopoietic stem cell differentiation	2	551	0.003629764
GO:0002720	biological_process	positive regulation of cytokine production involved in immune response	1	551	0.001814882
GO:0007409	biological_process	axonogenesis	6	551	0.010889292
GO:0002724	biological_process	regulation of T cell cytokine production	1	551	0.001814882
GO:0002726	biological_process	positive regulation of T cell cytokine production	1	551	0.001814882
GO:0034654	biological_process	nucleobase-containing compound biosynthetic process	38	551	0.068965517
GO:0034660	biological_process	ncRNA metabolic process	4	551	0.007259528
GO:0048511	biological_process	rhythmic process	6	551	0.010889292
GO:0080090	biological_process	regulation of primary metabolic process	36	551	0.065335753
GO:0048513	biological_process	organ development	7	551	0.012704174
GO:0048518	biological_process	positive regulation of biological process	31	551	0.056261343
GO:0048519	biological_process	negative regulation of biological process	12	551	0.021778584
GO:0048522	biological_process	positive regulation of cellular process	29	551	0.052631579
GO:0048523	biological_process	negative regulation of cellular process	12	551	0.021778584
GO:0048525	biological_process	negative regulation of viral process	1	551	0.001814882
GO:0002757	biological_process	immune response-activating signal transduction	6	551	0.010889292
GO:0030420	biological_process	establishment of competence for transformation	21	551	0.038112523
GO:2000489	biological_process	regulation of hepatic stellate cell activation	6	551	0.010889292
GO:0015849	biological_process	organic acid transport	2	551	0.003629764
GO:2000491	biological_process	positive regulation of hepatic stellate cell activation	6	551	0.010889292
GO:0030424	cellular_component	axon	6	551	0.010889292
GO:0002764	biological_process	immune response-regulating signaling pathway	6	551	0.010889292
GO:0030427	cellular_component	site of polarized growth	6	551	0.010889292
GO:0002768	biological_process	immune response-regulating cell surface receptor signaling pathway	6	551	0.010889292
GO:0048545	biological_process	response to steroid hormone	7	551	0.012704174
GO:0080134	biological_process	regulation of response to stress	15	551	0.02722323
GO:0048565	biological_process	digestive tract development	1	551	0.001814882
GO:0034723	biological_process	DNA replication-dependent nucleosome organization	2	551	0.003629764
GO:0034724	biological_process	DNA replication-independent nucleosome organization	2	551	0.003629764
GO:0007494	biological_process	midgut development	1	551	0.001814882
GO:0048583	biological_process	regulation of response to stimulus	16	551	0.029038113
GO:0048584	biological_process	positive regulation of response to stimulus	16	551	0.029038113
GO:0030476	biological_process	ascospore wall assembly	6	551	0.010889292
GO:0030479	cellular_component	actin cortical patch	6	551	0.010889292
GO:0048588	biological_process	developmental cell growth	6	551	0.010889292
GO:0048589	biological_process	developmental growth	6	551	0.010889292
GO:0030485	cellular_component	smooth muscle contractile fiber	6	551	0.010889292
GO:0007507	biological_process	heart development	7	551	0.012704174
GO:0002819	biological_process	regulation of adaptive immune response	1	551	0.001814882
GO:2000551	biological_process	regulation of T-helper 2 cell cytokine production	1	551	0.001814882
GO:0002821	biological_process	positive regulation of adaptive immune response	1	551	0.001814882
GO:2000553	biological_process	positive regulation of T-helper 2 cell cytokine production	1	551	0.001814882
GO:0002822	biological_process	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1	551	0.001814882
GO:0002824	biological_process	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	1	551	0.001814882
GO:0002828	biological_process	regulation of type 2 immune response	1	551	0.001814882
GO:0002830	biological_process	positive regulation of type 2 immune response	1	551	0.001814882
GO:0007528	biological_process	neuromuscular junction development	6	551	0.010889292
GO:0044092	biological_process	negative regulation of molecular function	6	551	0.010889292
GO:0044093	biological_process	positive regulation of molecular function	6	551	0.010889292
GO:0030554	molecular_function	adenyl nucleotide binding	39	551	0.070780399
GO:0007565	biological_process	female pregnancy	1	551	0.001814882
GO:0007568	biological_process	aging	6	551	0.010889292
GO:0007569	biological_process	cell aging	6	551	0.010889292
GO:0015992	biological_process	proton transport	1	551	0.001814882
GO:0060964	biological_process	regulation of gene silencing by miRNA	2	551	0.003629764
GO:0007589	biological_process	body fluid secretion	1	551	0.001814882
GO:0015985	biological_process	"energy coupled proton transport, down electrochemical gradient"	1	551	0.001814882
GO:0015986	biological_process	ATP synthesis coupled proton transport	1	551	0.001814882
GO:0060966	biological_process	regulation of gene silencing by RNA	2	551	0.003629764
GO:0060968	biological_process	regulation of gene silencing	2	551	0.003629764
GO:0007595	biological_process	lactation	1	551	0.001814882
GO:0007610	biological_process	behavior	6	551	0.010889292
GO:0016023	cellular_component	cytoplasmic membrane-bounded vesicle	10	551	0.01814882
GO:0044179	biological_process	hemolysis in other organism	19	551	0.034482759
GO:0007623	biological_process	circadian rhythm	6	551	0.010889292
GO:0016036	biological_process	cellular response to phosphate starvation	1	551	0.001814882
GO:0048729	biological_process	tissue morphogenesis	6	551	0.010889292
GO:0016042	biological_process	lipid catabolic process	1	551	0.001814882
GO:0016043	biological_process	cellular component organization	36	551	0.065335753
GO:0048732	biological_process	gland development	1	551	0.001814882
GO:0016051	biological_process	carbohydrate biosynthetic process	4	551	0.007259528
GO:0016052	biological_process	carbohydrate catabolic process	1	551	0.001814882
GO:0016053	biological_process	organic acid biosynthetic process	10	551	0.01814882
GO:0061024	biological_process	membrane organization	7	551	0.012704174
GO:0048741	biological_process	skeletal muscle fiber development	6	551	0.010889292
GO:0044205	biological_process	'de novo' UMP biosynthetic process	1	551	0.001814882
GO:0048747	biological_process	muscle fiber development	6	551	0.010889292
GO:0016070	biological_process	RNA metabolic process	35	551	0.063520871
GO:0003006	biological_process	developmental process involved in reproduction	7	551	0.012704174
GO:0016072	biological_process	rRNA metabolic process	2	551	0.003629764
GO:0003008	biological_process	system process	7	551	0.012704174
GO:0061041	biological_process	regulation of wound healing	6	551	0.010889292
GO:0003012	biological_process	muscle system process	6	551	0.010889292
GO:0003013	biological_process	circulatory system process	7	551	0.012704174
GO:0003015	biological_process	heart process	6	551	0.010889292
GO:0048767	biological_process	root hair elongation	6	551	0.010889292
GO:0003018	biological_process	vascular process in circulatory system	7	551	0.012704174
GO:0048768	biological_process	root hair cell tip growth	6	551	0.010889292
GO:0044237	biological_process	cellular metabolic process	65	551	0.117967332
GO:0044238	biological_process	primary metabolic process	67	551	0.121597096
GO:0045727	biological_process	positive regulation of translation	21	551	0.038112523
GO:0008028	molecular_function	monocarboxylic acid transmembrane transporter activity	2	551	0.003629764
GO:0044242	biological_process	cellular lipid catabolic process	1	551	0.001814882
GO:0044248	biological_process	cellular catabolic process	1	551	0.001814882
GO:0044249	biological_process	cellular biosynthetic process	48	551	0.087114338
GO:0044255	biological_process	cellular lipid metabolic process	6	551	0.010889292
GO:0061077	biological_process	chaperone-mediated protein folding	20	551	0.036297641
GO:0044260	biological_process	cellular macromolecule metabolic process	51	551	0.092558984
GO:0044262	biological_process	cellular carbohydrate metabolic process	24	551	0.043557169
GO:0044264	biological_process	cellular polysaccharide metabolic process	4	551	0.007259528
GO:2000736	biological_process	regulation of stem cell differentiation	2	551	0.003629764
GO:0044267	biological_process	cellular protein metabolic process	14	551	0.025408348
GO:0044271	biological_process	cellular nitrogen compound biosynthetic process	39	551	0.070780399
GO:0044272	biological_process	sulfur compound biosynthetic process	1	551	0.001814882
GO:0048812	biological_process	neuron projection morphogenesis	6	551	0.010889292
GO:0044281	biological_process	small molecule metabolic process	19	551	0.034482759
GO:0044283	biological_process	small molecule biosynthetic process	10	551	0.01814882
GO:0008080	molecular_function	N-acetyltransferase activity	6	551	0.010889292
GO:0044297	cellular_component	cell body	7	551	0.012704174
GO:0008092	molecular_function	cytoskeletal protein binding	10	551	0.01814882
GO:0034975	biological_process	protein folding in endoplasmic reticulum	20	551	0.036297641
GO:0008105	biological_process	asymmetric protein localization	20	551	0.036297641
GO:0090056	biological_process	regulation of chlorophyll metabolic process	21	551	0.038112523
GO:0048856	biological_process	anatomical structure development	8	551	0.014519056
GO:0048857	biological_process	neural nucleus development	6	551	0.010889292
GO:0008115	molecular_function	sarcosine oxidase activity	1	551	0.001814882
GO:0048858	biological_process	cell projection morphogenesis	6	551	0.010889292
GO:0090066	biological_process	regulation of anatomical structure size	7	551	0.012704174
GO:0048869	biological_process	cellular developmental process	15	551	0.02722323
GO:0048870	biological_process	cell motility	6	551	0.010889292
GO:0008134	molecular_function	transcription factor binding	27	551	0.049001815
GO:0048878	biological_process	chemical homeostasis	1	551	0.001814882
GO:1902407	biological_process	assembly of actomyosin apparatus involved in mitotic cytokinesis	6	551	0.010889292
GO:0044344	biological_process	cellular response to fibroblast growth factor stimulus	1	551	0.001814882
GO:1902410	biological_process	mitotic cytokinetic process	6	551	0.010889292
GO:0008150	biological_process	biological_process	551	551	1
GO:0008154	biological_process	actin polymerization or depolymerization	6	551	0.010889292
GO:0016226	biological_process	iron-sulfur cluster assembly	1	551	0.001814882
GO:0016229	molecular_function	steroid dehydrogenase activity	1	551	0.001814882
GO:0044364	biological_process	disruption of cells of other organism	20	551	0.036297641
GO:0016233	biological_process	telomere capping	2	551	0.003629764
GO:0046683	biological_process	response to organophosphorus	11	551	0.019963702
GO:0035060	cellular_component	brahma complex	6	551	0.010889292
GO:0044389	molecular_function	ubiquitin-like protein ligase binding	6	551	0.010889292
GO:0008180	cellular_component	COP9 signalosome	1	551	0.001814882
GO:0090130	biological_process	tissue migration	6	551	0.010889292
GO:0090131	biological_process	mesenchyme migration	6	551	0.010889292
GO:0016265	biological_process	death	2	551	0.003629764
GO:0043066	biological_process	negative regulation of apoptotic process	6	551	0.010889292
GO:0030855	biological_process	epithelial cell differentiation	1	551	0.001814882
GO:0008202	biological_process	steroid metabolic process	1	551	0.001814882
GO:0030863	cellular_component	cortical cytoskeleton	10	551	0.01814882
GO:0044421	cellular_component	extracellular region part	15	551	0.02722323
GO:0044422	cellular_component	organelle part	45	551	0.081669691
GO:0030864	cellular_component	cortical actin cytoskeleton	10	551	0.01814882
GO:0030865	biological_process	cortical cytoskeleton organization	6	551	0.010889292
GO:0044424	cellular_component	intracellular part	64	551	0.11615245
GO:0030866	biological_process	cortical actin cytoskeleton organization	6	551	0.010889292
GO:0044425	cellular_component	membrane part	44	551	0.079854809
GO:1902493	cellular_component	acetyltransferase complex	6	551	0.010889292
GO:1902494	cellular_component	catalytic complex	12	551	0.021778584
GO:0044427	cellular_component	chromosomal part	16	551	0.029038113
GO:0044428	cellular_component	nuclear part	32	551	0.058076225
GO:0044429	cellular_component	mitochondrial part	25	551	0.045372051
GO:0016301	molecular_function	kinase activity	4	551	0.007259528
GO:0044430	cellular_component	cytoskeletal part	10	551	0.01814882
GO:0008217	biological_process	regulation of blood pressure	6	551	0.010889292
GO:0008219	biological_process	cell death	2	551	0.003629764
GO:0044432	cellular_component	endoplasmic reticulum part	1	551	0.001814882
GO:0016310	biological_process	phosphorylation	4	551	0.007259528
GO:0044434	cellular_component	chloroplast part	28	551	0.050816697
GO:0012501	biological_process	programmed cell death	2	551	0.003629764
GO:0044435	cellular_component	plastid part	28	551	0.050816697
GO:0019835	biological_process	cytolysis	19	551	0.034482759
GO:0030880	cellular_component	RNA polymerase complex	3	551	0.005444646
GO:0044436	cellular_component	thylakoid part	22	551	0.039927405
GO:0044437	cellular_component	vacuolar part	2	551	0.003629764
GO:0016319	biological_process	mushroom body development	6	551	0.010889292
GO:0050830	biological_process	defense response to Gram-positive bacterium	1	551	0.001814882
GO:0044441	cellular_component	ciliary part	6	551	0.010889292
GO:0044444	cellular_component	cytoplasmic part	47	551	0.085299456
GO:0044445	cellular_component	cytosolic part	20	551	0.036297641
GO:0044446	cellular_component	intracellular organelle part	45	551	0.081669691
GO:0016324	cellular_component	apical plasma membrane	2	551	0.003629764
GO:0044447	cellular_component	axoneme part	6	551	0.010889292
GO:0044448	cellular_component	cell cortex part	10	551	0.01814882
GO:0044449	cellular_component	contractile fiber part	6	551	0.010889292
GO:0044451	cellular_component	nucleoplasm part	6	551	0.010889292
GO:0042981	biological_process	regulation of apoptotic process	8	551	0.014519056
GO:0044452	cellular_component	nucleolar part	1	551	0.001814882
GO:0044454	cellular_component	nuclear chromosome part	9	551	0.016333938
GO:0044455	cellular_component	mitochondrial membrane part	1	551	0.001814882
GO:0044456	cellular_component	synapse part	7	551	0.012704174
GO:0044459	cellular_component	plasma membrane part	12	551	0.021778584
GO:0016337	biological_process	single organismal cell-cell adhesion	7	551	0.012704174
GO:0044462	cellular_component	external encapsulating structure part	1	551	0.001814882
GO:0044463	cellular_component	cell projection part	7	551	0.012704174
GO:0044464	cellular_component	cell part	75	551	0.136116152
GO:1902531	biological_process	regulation of intracellular signal transduction	6	551	0.010889292
GO:1902533	biological_process	positive regulation of intracellular signal transduction	6	551	0.010889292
GO:0035148	biological_process	tube formation	6	551	0.010889292
GO:0035150	biological_process	regulation of tube size	7	551	0.012704174
GO:0008270	molecular_function	zinc ion binding	1	551	0.001814882
GO:0016363	cellular_component	nuclear matrix	1	551	0.001814882
GO:0016407	molecular_function	acetyltransferase activity	6	551	0.010889292
GO:0016410	molecular_function	N-acyltransferase activity	6	551	0.010889292
GO:0008285	biological_process	negative regulation of cell proliferation	1	551	0.001814882
GO:1902562	cellular_component	H4 histone acetyltransferase complex	6	551	0.010889292
GO:0016417	molecular_function	S-acyltransferase activity	1	551	0.001814882
GO:0016419	molecular_function	S-malonyltransferase activity	1	551	0.001814882
GO:0016420	molecular_function	malonyltransferase activity	1	551	0.001814882
GO:0030955	molecular_function	potassium ion binding	1	551	0.001814882
GO:1902578	biological_process	single-organism localization	36	551	0.065335753
GO:0030957	molecular_function	Tat protein binding	6	551	0.010889292
GO:1902580	biological_process	single-organism cellular localization	27	551	0.049001815
GO:1902582	biological_process	single-organism intracellular transport	22	551	0.039927405
GO:1902584	biological_process	positive regulation of response to water deprivation	9	551	0.016333938
GO:1902589	biological_process	single-organism organelle organization	29	551	0.052631579
GO:0008320	molecular_function	protein transmembrane transporter activity	1	551	0.001814882
GO:0016458	biological_process	gene silencing	3	551	0.005444646
GO:0008324	molecular_function	cation transmembrane transporter activity	1	551	0.001814882
GO:0016459	cellular_component	myosin complex	6	551	0.010889292
GO:0016462	molecular_function	pyrophosphatase activity	29	551	0.052631579
GO:1902600	biological_process	hydrogen ion transmembrane transport	1	551	0.001814882
GO:0016482	biological_process	cytoplasmic transport	21	551	0.038112523
GO:0031000	biological_process	response to caffeine	1	551	0.001814882
GO:0031011	cellular_component	Ino80 complex	6	551	0.010889292
GO:0008360	biological_process	regulation of cell shape	6	551	0.010889292
GO:0031012	cellular_component	extracellular matrix	9	551	0.016333938
GO:0031013	molecular_function	troponin I binding	6	551	0.010889292
GO:0090304	biological_process	nucleic acid metabolic process	43	551	0.078039927
GO:0090305	biological_process	nucleic acid phosphodiester bond hydrolysis	2	551	0.003629764
GO:0031032	biological_process	actomyosin structure organization	6	551	0.010889292
GO:0035267	cellular_component	NuA4 histone acetyltransferase complex	6	551	0.010889292
GO:2001057	biological_process	reactive nitrogen species metabolic process	1	551	0.001814882
GO:0008408	molecular_function	3'-5' exonuclease activity	2	551	0.003629764
GO:0031055	biological_process	chromatin remodeling at centromere	2	551	0.003629764
GO:1902679	biological_process	negative regulation of RNA biosynthetic process	3	551	0.005444646
GO:0035295	biological_process	tube development	1	551	0.001814882
GO:0045892	biological_process	"negative regulation of transcription, DNA-templated"	3	551	0.005444646
GO:0016568	biological_process	chromatin modification	8	551	0.014519056
GO:0016569	biological_process	covalent chromatin modification	6	551	0.010889292
GO:0016573	biological_process	histone acetylation	6	551	0.010889292
GO:0016579	biological_process	protein deubiquitination	6	551	0.010889292
GO:0031090	cellular_component	organelle membrane	26	551	0.047186933
GO:0031099	biological_process	regeneration	1	551	0.001814882
GO:0031100	biological_process	organ regeneration	1	551	0.001814882
GO:0016597	molecular_function	amino acid binding	1	551	0.001814882
GO:0016614	molecular_function	"oxidoreductase activity, acting on CH-OH group of donors"	2	551	0.003629764
GO:0003674	molecular_function	molecular_function	551	551	1
GO:0031118	biological_process	rRNA pseudouridine synthesis	2	551	0.003629764
GO:0016616	molecular_function	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	1	551	0.001814882
GO:0003676	molecular_function	nucleic acid binding	30	551	0.054446461
GO:0003677	molecular_function	DNA binding	21	551	0.038112523
GO:0016620	molecular_function	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	2	551	0.003629764
GO:0003682	molecular_function	chromatin binding	2	551	0.003629764
GO:0008484	molecular_function	sulfuric ester hydrolase activity	1	551	0.001814882
GO:2001141	biological_process	regulation of RNA biosynthetic process	29	551	0.052631579
GO:0016903	molecular_function	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	2	551	0.003629764
GO:0090407	biological_process	organophosphate biosynthetic process	8	551	0.014519056
GO:0003690	molecular_function	double-stranded DNA binding	4	551	0.007259528
GO:0031143	cellular_component	pseudopodium	10	551	0.01814882
GO:0016595	molecular_function	glutamate binding	1	551	0.001814882
GO:0003697	molecular_function	single-stranded DNA binding	1	551	0.001814882
GO:0003700	molecular_function	"transcription factor activity, sequence-specific DNA binding"	2	551	0.003629764
GO:0016645	molecular_function	"oxidoreductase activity, acting on the CH-NH group of donors"	1	551	0.001814882
GO:0044699	biological_process	single-organism process	61	551	0.110707804
GO:0016647	molecular_function	"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor"	1	551	0.001814882
GO:0008509	molecular_function	anion transmembrane transporter activity	2	551	0.003629764
GO:0044702	biological_process	single organism reproductive process	7	551	0.012704174
GO:0044703	biological_process	multi-organism reproductive process	1	551	0.001814882
GO:0008514	molecular_function	organic anion transmembrane transporter activity	2	551	0.003629764
GO:0016655	molecular_function	"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor"	2	551	0.003629764
GO:0044706	biological_process	multi-multicellular organism process	1	551	0.001814882
GO:1902769	biological_process	regulation of choline O-acetyltransferase activity	1	551	0.001814882
GO:0044707	biological_process	single-multicellular organism process	9	551	0.016333938
GO:0044710	biological_process	single-organism metabolic process	53	551	0.096188748
GO:0044711	biological_process	single-organism biosynthetic process	14	551	0.025408348
GO:0044712	biological_process	single-organism catabolic process	2	551	0.003629764
GO:0031163	biological_process	metallo-sulfur cluster assembly	1	551	0.001814882
GO:0016667	molecular_function	"oxidoreductase activity, acting on a sulfur group of donors"	1	551	0.001814882
GO:0044723	biological_process	single-organism carbohydrate metabolic process	25	551	0.045372051
GO:0044724	biological_process	single-organism carbohydrate catabolic process	1	551	0.001814882
GO:0003723	molecular_function	RNA binding	12	551	0.021778584
GO:0003729	molecular_function	mRNA binding	6	551	0.010889292
GO:0030529	cellular_component	intracellular ribonucleoprotein complex	6	551	0.010889292
GO:0044743	biological_process	intracellular protein transmembrane import	21	551	0.038112523
GO:0006457	biological_process	protein folding	21	551	0.038112523
GO:0031224	cellular_component	intrinsic component of membrane	11	551	0.019963702
GO:0006333	biological_process	chromatin assembly or disassembly	2	551	0.003629764
GO:0006334	biological_process	nucleosome assembly	2	551	0.003629764
GO:0034728	biological_process	nucleosome organization	8	551	0.014519056
GO:0042393	molecular_function	histone binding	2	551	0.003629764
GO:0043486	biological_process	histone exchange	8	551	0.014519056
GO:0042623	molecular_function	"ATPase activity, coupled"	22	551	0.039927405
GO:0051087	molecular_function	chaperone binding	21	551	0.038112523
GO:0008565	molecular_function	protein transporter activity	1	551	0.001814882
GO:0006986	biological_process	response to unfolded protein	21	551	0.038112523
GO:0042026	biological_process	protein refolding	21	551	0.038112523
GO:0044763	biological_process	single-organism cellular process	57	551	0.103448276
GO:0061572	biological_process	actin filament bundle organization	6	551	0.010889292
GO:0044764	biological_process	multi-organism cellular process	19	551	0.034482759
GO:0030048	biological_process	actin filament-based movement	6	551	0.010889292
GO:0044765	biological_process	single-organism transport	36	551	0.065335753
GO:0044767	biological_process	single-organism developmental process	15	551	0.02722323
GO:0006936	biological_process	muscle contraction	6	551	0.010889292
GO:0043292	cellular_component	contractile fiber	6	551	0.010889292
GO:0044769	molecular_function	"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism"	1	551	0.001814882
GO:0031248	cellular_component	protein acetyltransferase complex	6	551	0.010889292
GO:0003779	molecular_function	actin binding	6	551	0.010889292
GO:0031249	molecular_function	denatured protein binding	21	551	0.038112523
GO:0031252	cellular_component	cell leading edge	10	551	0.01814882
GO:0016730	molecular_function	"oxidoreductase activity, acting on iron-sulfur proteins as donors"	1	551	0.001814882
GO:0051017	biological_process	actin filament bundle assembly	6	551	0.010889292
GO:0016731	molecular_function	"oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor"	1	551	0.001814882
GO:0003785	molecular_function	actin monomer binding	6	551	0.010889292
GO:0016740	molecular_function	transferase activity	22	551	0.039927405
GO:0016741	molecular_function	"transferase activity, transferring one-carbon groups"	1	551	0.001814882
GO:0016743	molecular_function	carboxyl- or carbamoyltransferase activity	1	551	0.001814882
GO:0016746	molecular_function	"transferase activity, transferring acyl groups"	11	551	0.019963702
GO:0030036	biological_process	actin cytoskeleton organization	6	551	0.010889292
GO:0016747	molecular_function	"transferase activity, transferring acyl groups other than amino-acyl groups"	7	551	0.012704174
GO:0016020	cellular_component	membrane	47	551	0.085299456
GO:0006952	biological_process	defense response	2	551	0.003629764
GO:0044802	biological_process	single-organism membrane organization	1	551	0.001814882
GO:0008610	biological_process	lipid biosynthetic process	6	551	0.010889292
GO:0042742	biological_process	defense response to bacterium	1	551	0.001814882
GO:0050832	biological_process	defense response to fungus	1	551	0.001814882
GO:0016765	molecular_function	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	1	551	0.001814882
GO:0009615	biological_process	response to virus	7	551	0.012704174
GO:0044815	cellular_component	DNA packaging complex	10	551	0.01814882
GO:0016772	molecular_function	"transferase activity, transferring phosphorus-containing groups"	9	551	0.016333938
GO:0016773	molecular_function	"phosphotransferase activity, alcohol group as acceptor"	4	551	0.007259528
GO:0090544	cellular_component	BAF-type complex	6	551	0.010889292
GO:0044822	molecular_function	poly(A) RNA binding	6	551	0.010889292
GO:0016779	molecular_function	nucleotidyltransferase activity	5	551	0.00907441
GO:0016787	molecular_function	hydrolase activity	39	551	0.070780399
GO:0016788	molecular_function	"hydrolase activity, acting on ester bonds"	3	551	0.005444646
GO:0061640	biological_process	cytoskeleton-dependent cytokinesis	10	551	0.01814882
GO:0044837	biological_process	actomyosin contractile ring organization	6	551	0.010889292
GO:0030041	biological_process	actin filament polymerization	6	551	0.010889292
GO:0042802	molecular_function	identical protein binding	30	551	0.054446461
GO:0061645	cellular_component	endocytic patch	6	551	0.010889292
GO:0008652	biological_process	cellular amino acid biosynthetic process	5	551	0.00907441
GO:0008653	biological_process	lipopolysaccharide metabolic process	4	551	0.007259528
GO:0003824	molecular_function	catalytic activity	66	551	0.119782214
GO:0008654	biological_process	phospholipid biosynthetic process	4	551	0.007259528
GO:0016810	molecular_function	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"	1	551	0.001814882
GO:0031323	biological_process	regulation of cellular metabolic process	36	551	0.065335753
GO:0016812	molecular_function	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"	1	551	0.001814882
GO:0031324	biological_process	negative regulation of cellular metabolic process	10	551	0.01814882
GO:0031325	biological_process	positive regulation of cellular metabolic process	27	551	0.049001815
GO:0031326	biological_process	regulation of cellular biosynthetic process	29	551	0.052631579
GO:0031327	biological_process	negative regulation of cellular biosynthetic process	3	551	0.005444646
GO:0016817	molecular_function	"hydrolase activity, acting on acid anhydrides"	29	551	0.052631579
GO:0031328	biological_process	positive regulation of cellular biosynthetic process	21	551	0.038112523
GO:0016818	molecular_function	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"	29	551	0.052631579
GO:0016820	molecular_function	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"	1	551	0.001814882
GO:0016829	molecular_function	lyase activity	4	551	0.007259528
GO:0003855	molecular_function	3-dehydroquinate dehydratase activity	3	551	0.005444646
GO:0016835	molecular_function	carbon-oxygen lyase activity	4	551	0.007259528
GO:0016836	molecular_function	hydro-lyase activity	3	551	0.005444646
GO:0044877	molecular_function	macromolecular complex binding	3	551	0.005444646
GO:0061695	cellular_component	"transferase complex, transferring phosphorus-containing groups"	5	551	0.00907441
GO:0016853	molecular_function	isomerase activity	2	551	0.003629764
GO:0003887	molecular_function	DNA-directed DNA polymerase activity	2	551	0.003629764
GO:0090627	biological_process	plant epidermal cell differentiation	6	551	0.010889292
GO:0016866	molecular_function	intramolecular transferase activity	2	551	0.003629764
GO:0003899	molecular_function	DNA-directed RNA polymerase activity	3	551	0.005444646
GO:0045036	biological_process	protein targeting to chloroplast	21	551	0.038112523
GO:0045037	biological_process	protein import into chloroplast stroma	21	551	0.038112523
GO:0016874	molecular_function	ligase activity	3	551	0.005444646
GO:0016875	molecular_function	"ligase activity, forming carbon-oxygen bonds"	2	551	0.003629764
GO:0016876	molecular_function	"ligase activity, forming aminoacyl-tRNA and related compounds"	2	551	0.003629764
GO:0016879	molecular_function	"ligase activity, forming carbon-nitrogen bonds"	1	551	0.001814882
GO:0016884	molecular_function	"carbon-nitrogen ligase activity, with glutamine as amido-N-donor"	1	551	0.001814882
GO:0031399	biological_process	regulation of protein modification process	6	551	0.010889292
GO:0031400	biological_process	negative regulation of protein modification process	6	551	0.010889292
GO:0031401	biological_process	positive regulation of protein modification process	6	551	0.010889292
GO:0003922	molecular_function	GMP synthase (glutamine-hydrolyzing) activity	1	551	0.001814882
GO:0061733	molecular_function	peptide-lysine-N-acetyltransferase activity	6	551	0.010889292
GO:0016651	molecular_function	"oxidoreductase activity, acting on NAD(P)H"	2	551	0.003629764
GO:0031406	molecular_function	carboxylic acid binding	2	551	0.003629764
GO:0016192	biological_process	vesicle-mediated transport	11	551	0.019963702
GO:0031410	cellular_component	cytoplasmic vesicle	10	551	0.01814882
GO:0007010	biological_process	cytoskeleton organization	10	551	0.01814882
GO:0046903	biological_process	secretion	7	551	0.012704174
GO:0045069	biological_process	regulation of viral genome replication	1	551	0.001814882
GO:0045071	biological_process	negative regulation of viral genome replication	1	551	0.001814882
GO:0031420	molecular_function	alkali metal ion binding	1	551	0.001814882
GO:0046933	molecular_function	"proton-transporting ATP synthase activity, rotational mechanism"	1	551	0.001814882
GO:1903008	biological_process	organelle disassembly	20	551	0.036297641
GO:0065002	biological_process	intracellular protein transmembrane transport	21	551	0.038112523
GO:0035617	biological_process	stress granule disassembly	20	551	0.036297641
GO:0065003	biological_process	macromolecular complex assembly	29	551	0.052631579
GO:0065004	biological_process	protein-DNA complex assembly	2	551	0.003629764
GO:0065007	biological_process	biological regulation	41	551	0.074410163
GO:0065008	biological_process	regulation of biological quality	33	551	0.059891107
GO:0065009	biological_process	regulation of molecular function	7	551	0.012704174
GO:0031432	molecular_function	titin binding	6	551	0.010889292
GO:0065010	cellular_component	extracellular membrane-bounded organelle	14	551	0.025408348
GO:0070001	molecular_function	aspartic-type peptidase activity	3	551	0.005444646
GO:0045087	biological_process	innate immune response	2	551	0.003629764
GO:0003960	molecular_function	NADPH:quinone reductase activity	2	551	0.003629764
GO:0070013	cellular_component	intracellular organelle lumen	24	551	0.043557169
GO:0035639	molecular_function	purine ribonucleoside triphosphate binding	40	551	0.072595281
GO:1903034	biological_process	regulation of response to wounding	6	551	0.010889292
GO:1903046	biological_process	meiotic cell cycle process	6	551	0.010889292
GO:1903047	biological_process	mitotic cell cycle process	10	551	0.01814882
GO:0045121	cellular_component	membrane raft	7	551	0.012704174
GO:0016987	molecular_function	sigma factor activity	1	551	0.001814882
GO:0097056	biological_process	selenocysteinyl-tRNA(Sec) biosynthetic process	2	551	0.003629764
