Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
395,135731,ETNP14_120mac_PROKKA_38713,45.96,13,1,1,,9358,Nitrogen regulatory protein P-II
395,135732,ETNP14_120mac_PROKKA_80391,45.96,11,1,1,,10676,Nitrogen regulatory protein P-II
395,135733,ETNP14_68mB_PROKKA_123688,45.96,10,1,1,,12199,Nitrogen regulatory protein P-II
395,135734,NP_30m_PROKKA_02907,45.96,10,1,1,,12260,Nitrogen regulatory protein P-II 2
395,135735,NP_100m_PROKKA_28737,45.96,10,1,1,,12470,Nitrogen regulatory protein P-II
395,135736,ETNP14_68maa_PROKKA_141862,45.96,10,1,1,,12109,Nitrogen regulatory protein P-II 2
395,135737,ETNP14_68maa_PROKKA_52301,45.96,10,1,1,,12372,Nitrogen regulatory protein P-II 2
395,135738,ETNP14_68maa_PROKKA_30225,45.96,10,1,1,,12504,Nitrogen regulatory protein P-II 2
395,135739,ETNP14_68mB_PROKKA_112911,45.96,10,1,1,,12300,Nitrogen regulatory protein P-II 2
395,135740,ETNP14_68maa_PROKKA_25014,45.96,10,1,1,,12185,Nitrogen regulatory protein P-II
395,135741,ETNP14_120mab_PROKKA_70460,45.96,10,1,1,,12418,Nitrogen regulatory protein P-II
395,135742,ETNP14_68maa_PROKKA_153155,45.96,10,1,1,,12048,Nitrogen regulatory protein P-II 2
395,135743,ETNP14_120mab_PROKKA_00702,45.96,10,1,1,,12360,Nitrogen regulatory protein P-II 2
395,135744,NP_300m_PROKKA_44354,45.96,10,1,1,,12501,Nitrogen regulatory protein P-II
395,135745,ETNP14_120mab_PROKKA_34197,45.96,10,1,1,,12109,Nitrogen regulatory protein P-II 2
395,135746,ETNP14_120mac_PROKKA_10115,45.96,10,1,1,,12238,Nitrogen regulatory protein P-II
395,135747,NP_85m_PROKKA_27719,45.96,10,1,1,,12194,Nitrogen regulatory protein P-II 2
395,135748,ETNP14_120mab_PROKKA_71732,45.96,9,1,1,,13908,Nitrogen regulatory protein P-II
395,135749,ETNP14_120mab_PROKKA_76356,45.96,9,1,1,,13888,Nitrogen regulatory protein P-II 2
240,107241,NP_85m_PROKKA_37046,45.87,23,2,2,,9840,Alpha-keto acid-binding periplasmic protein TakP precursor
240,107202,NP_300m_PROKKA_08503,45.87,6,2,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
240,107203,ETNP_120m_PROKKA_310245,45.87,6,2,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
240,107204,ETNP_120m_particle_PROKKA_108393,45.87,6,2,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
240,107205,ETNP_110m_PROKKA_29371,45.87,6,2,2,,39772,Alpha-keto acid-binding periplasmic protein TakP precursor
168,135485,ETNP_160m_PROKKA_208849,45.84,17,4,0,,28935,Respiratory nitrate reductase 2 beta chain
402,119660,ETNP_140m_PROKKA_40778,45.40,19,1,1,,9404,hypothetical protein
152,135511,ETNP_120m_free_PROKKA_79643,45.28,9,4,4,,58218,Glutathione-binding protein GsiB precursor
152,135512,ETNP_300m_PROKKA_148110,45.28,9,4,4,,58218,Glutathione-binding protein GsiB precursor
194,135424,ETNP14_68maa_PROKKA_120276,45.25,7,3,0,,50717,60 kDa chaperonin
161,135407,ETNP_150m_particle_PROKKA_03901,44.94,28,3,1,,12490,Acetoacetyl-CoA reductase
161,135408,ETNP14_120mac_PROKKA_46279,44.94,28,3,1,,12490,Acetoacetyl-CoA reductase
161,135409,ETNP14_120mab_PROKKA_94963,44.94,23,3,1,,15554,Acetoacetyl-CoA reductase
161,135410,ETNP_120m_particle_PROKKA_50475,44.94,14,3,1,,25684,Acetoacetyl-CoA reductase
161,135411,ETNP_100m_particle_PROKKA_89462,44.94,14,3,1,,25698,Acetoacetyl-CoA reductase
193,135385,ETNP_120m_free_PROKKA_223647,44.79,12,3,3,,30415,Periplasmic murein peptide-binding protein precursor
221,135595,ETNP_150m_particle_PROKKA_32653,44.78,7,2,2,,18496,Chondramide synthase cmdD
221,135596,NP_125m_PROKKA_02988,44.78,6,2,2,,22409,Chondramide synthase cmdD
221,135752,ETSP_PROKKA_00473,44.78,9,2,2,,13799,Chondramide synthase cmdD
221,135753,ETNP_300m_PROKKA_05853,44.78,9,2,2,,13709,Chondramide synthase cmdD
221,135754,ETNP_100m_particle_PROKKA_20936,44.78,6,2,2,,22421,Chondramide synthase cmdD
221,135755,NP_300m_PROKKA_31343,44.78,3,2,2,,44943,Chondramide synthase cmdD
221,135855,NP_100m_PROKKA_26489,44.78,14,2,2,,8473,Chondramide synthase cmdD
221,135856,ETNP_110m_PROKKA_23088,44.78,14,2,2,,8442,Chondramide synthase cmdD
221,135857,ETNP_100m_PROKKA_16431,44.78,14,2,2,,8441,Chondramide synthase cmdD
221,135858,NP_100m_PROKKA_26545,44.78,14,2,2,,8474,Chondramide synthase cmdD
221,135859,NP_85m_PROKKA_36452,44.78,14,2,2,,8473,Chondramide synthase cmdD
221,135860,NP_85m_PROKKA_36565,44.78,14,2,2,,8474,Chondramide synthase cmdD
221,135861,ETNP14_120mac_PROKKA_49532,44.78,14,2,2,,8929,Chondramide synthase cmdD
221,135862,ETNP_120m_particle_PROKKA_102313,44.78,11,2,2,,11200,Chondramide synthase cmdD
221,135863,NP_125m_PROKKA_10465,44.78,9,2,2,,13472,Chondramide synthase cmdD
221,135864,NP_85m_PROKKA_24481,44.78,9,2,2,,13472,Chondramide synthase cmdD
221,135865,ETNP_300m_PROKKA_140993,44.78,6,2,2,,19744,Chondramide synthase cmdD
221,135866,ETNP_120m_PROKKA_165363,44.78,6,2,2,,22306,Chondramide synthase cmdD
221,135867,ETNP_180m_PROKKA_102306,44.78,6,2,2,,22360,Chondramide synthase cmdD
221,135868,NP_300m_PROKKA_12829,44.78,6,2,2,,22360,Chondramide synthase cmdD
221,135869,NP_100m_PROKKA_18852,44.78,6,2,2,,22306,Chondramide synthase cmdD
221,135870,ETNP_140m_PROKKA_02636,44.78,3,2,2,,41430,Chondramide synthase cmdD
199,58776,NP_300m_PROKKA_19538,44.73,6,3,0,,58576,60 kDa chaperonin 1
244,135597,ETNP14_68maa_PROKKA_71315,44.14,2,2,1,,103861,Respiratory nitrate reductase 1 alpha chain
195,135441,ETNP_120m_PROKKA_278511,43.99,19,2,2,,10059,DNA-binding protein HU 1
195,135442,ETNP14_120mab_PROKKA_124181,43.99,19,2,2,,10017,DNA-binding protein HU 1
195,135443,ETNP_180m_PROKKA_70135,43.99,19,2,2,,10031,DNA-binding protein HU 1
146,135537,ETNP_120m_particle_PROKKA_182855,43.69,7,4,0,,57755,60 kDa chaperonin
218,107246,NP_85m_PROKKA_19634,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107248,NP_100m_PROKKA_09832,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107249,NP_300m_PROKKA_32140,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107250,NP_125m_PROKKA_03771,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107251,ETNP14_120maa_PROKKA_15145,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107252,ETNP_110m_PROKKA_30638,43.37,6,2,2,,42437,Spermidine/putrescine-binding periplasmic protein precursor
218,107247,ETNP14_68maa_PROKKA_25172,43.37,6,2,2,,42444,Spermidine/putrescine-binding periplasmic protein precursor
263,135665,ETNP_300m_PROKKA_107304,42.34,7,2,1,,33249,60 kDa chaperonin
263,135666,ETNP_140m_PROKKA_06054,42.34,7,2,1,,33233,60 kDa chaperonin
263,135667,ETNP_300m_PROKKA_25183,42.34,5,2,1,,50639,60 kDa chaperonin
220,135505,ETNP_120m_PROKKA_129635,41.78,4,2,2,,58232,Oligopeptide-binding protein AppA precursor
188,135503,ETNP_300m_PROKKA_39760,41.47,6,3,0,,55262,Respiratory nitrate reductase 2 beta chain
188,135504,ETNP_180m_PROKKA_58177,41.47,6,3,0,,55262,Respiratory nitrate reductase 2 beta chain
399,135668,ETNP_300m_PROKKA_20561,41.25,4,1,1,,65522,Alternative cytochrome c oxidase subunit 1
345,4669,ETNP_180m_PROKKA_233038,40.89,6,1,1,,20714,Outer membrane lipoprotein Omp16 precursor
345,4670,ETNP_160m_PROKKA_184094,40.89,6,1,1,,20714,Outer membrane lipoprotein Omp16 precursor
345,4641,NP_85m_PROKKA_03329,40.89,17,1,1,,7807,Peptidoglycan-associated lipoprotein precursor
345,4642,ETNP14_120mac_PROKKA_52357,40.89,17,1,1,,7807,Peptidoglycan-associated lipoprotein precursor
345,4643,NP_30m_PROKKA_06192,40.89,15,1,1,,9231,Peptidoglycan-associated lipoprotein precursor
345,4644,ETNP_120m_free_PROKKA_34126,40.89,15,1,1,,9206,Outer membrane lipoprotein Omp16 precursor
345,4645,NP_125m_PROKKA_18000,40.89,13,1,1,,10469,Peptidoglycan-associated lipoprotein precursor
345,4647,ETNP14_120mac_PROKKA_78351,40.89,11,1,1,,11967,Peptidoglycan-associated lipoprotein precursor
345,4646,ETNP14_120mac_PROKKA_28762,40.89,11,1,1,,12195,Peptidoglycan-associated lipoprotein precursor
345,4649,NP_100m_PROKKA_11245,40.89,11,1,1,,12181,Peptidoglycan-associated lipoprotein precursor
345,4648,ETNP14_120mab_PROKKA_153069,40.89,11,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
345,4650,NP_300m_PROKKA_09976,40.89,11,1,1,,12166,Peptidoglycan-associated lipoprotein precursor
345,4654,ETNP_140m_PROKKA_72199,40.89,11,1,1,,13048,Peptidoglycan-associated lipoprotein precursor
345,4655,ETNP_100m_particle_PROKKA_27507,40.89,11,1,1,,13067,Peptidoglycan-associated lipoprotein precursor
345,4653,ETNP_90m_PROKKA_212284,40.89,11,1,1,,13067,Peptidoglycan-associated lipoprotein precursor
345,4656,ETNP14_68mB_PROKKA_127594,40.89,11,1,1,,13018,Peptidoglycan-associated lipoprotein precursor
345,4657,ETNP14_120mac_PROKKA_62665,40.89,11,1,1,,13075,Peptidoglycan-associated lipoprotein precursor
345,4658,ETNP14_68mB_PROKKA_35805,40.89,11,1,1,,13065,Peptidoglycan-associated lipoprotein precursor
345,4659,WP_033384046,40.89,10,1,1,,13347,peptidoglycan-associated lipoprotein partial SAR324 cluster bacterium SCGC AAA001-C10
345,4660,ETNP14_120mab_PROKKA_89465,40.89,10,1,1,,13716,Peptidoglycan-associated lipoprotein precursor
345,4661,ETNP_300m_PROKKA_88975,40.89,10,1,1,,13494,Outer membrane lipoprotein Omp16 precursor
345,4662,ETNP14_68mB_PROKKA_132518,40.89,10,1,1,,13928,Peptidoglycan-associated lipoprotein precursor
345,4663,ETNP_100m_particle_PROKKA_67093,40.89,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
345,4665,ETNP_90m_PROKKA_45551,40.89,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
345,4664,ETNP_110m_PROKKA_47818,40.89,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
345,4666,ETNP_120m_particle_PROKKA_07003,40.89,9,1,1,,15483,Peptidoglycan-associated lipoprotein precursor
345,4667,ETNP_140m_PROKKA_141315,40.89,9,1,1,,15482,Peptidoglycan-associated lipoprotein precursor
345,4668,ETNP14_120maa_PROKKA_92420,40.89,7,1,1,,19325,Peptidoglycan-associated lipoprotein precursor
345,4671,ETNP_90m_PROKKA_22481,40.89,6,1,1,,21193,Peptidoglycan-associated lipoprotein precursor
345,4673,ETNP14_120maa_PROKKA_20399,40.89,3,1,1,,39702,Peptidoglycan-associated lipoprotein precursor
243,135548,ETNP_110m_PROKKA_31740,40.56,8,2,2,,22372,Lactate-binding periplasmic protein precursor
229,135501,ETNP_160m_PROKKA_218770,39.90,1,2,2,,133081,DNA-directed RNA polymerase subunit beta'
229,1935,NP_300m_PROKKA_04065,39.90,1,2,2,,155384,DNA-directed RNA polymerase subunit beta'
229,135521,ETNP_300m_PROKKA_145555,39.90,1,2,2,,155878,DNA-directed RNA polymerase subunit beta'
229,135671,ETNP14_120maa_PROKKA_33044,39.90,1,2,2,,113281,DNA-directed RNA polymerase subunit beta'
229,3392,NP_125m_PROKKA_00829,39.90,1,2,2,,114326,DNA-directed RNA polymerase subunit beta'
229,2860,NP_300m_PROKKA_06310,39.90,1,2,2,,156325,DNA-directed RNA polymerase subunit beta'
341,135575,ETNP14_120mab_PROKKA_19201,39.73,6,1,1,,25201,hypothetical protein
316,135506,ETNP_300m_PROKKA_74851,39.13,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135507,ETNP_180m_PROKKA_108967,39.13,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135508,ETNP_160m_PROKKA_62163,39.13,3,1,1,,39611,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135520,ETNP_120m_PROKKA_116127,39.13,3,1,1,,39625,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135532,NP_300m_PROKKA_34405,39.13,6,1,1,,18281,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135533,ETNP_140m_PROKKA_93429,39.13,4,1,1,,24784,Alpha-keto acid-binding periplasmic protein TakP precursor
316,135635,ETNP_120m_free_PROKKA_322190,39.13,4,1,1,,29061,Alpha-keto acid-binding periplasmic protein TakP precursor
506,135773,ETNP_120m_free_PROKKA_267226,38.75,5,1,1,,27915,Cystine-binding periplasmic protein precursor
506,135774,ETNP_160m_PROKKA_70651,38.75,5,1,1,,30025,Cystine-binding periplasmic protein precursor
506,135775,ETNP_120m_PROKKA_138287,38.75,5,1,1,,30025,Cystine-binding periplasmic protein precursor
506,135776,ETNP_180m_PROKKA_195553,38.75,5,1,1,,30025,Cystine-binding periplasmic protein precursor
506,135777,ETNP_300m_PROKKA_47437,38.75,5,1,1,,30025,Cystine-binding periplasmic protein precursor
265,135770,NP_85m_PROKKA_12954,38.53,4,2,2,,47350,hypothetical protein
265,135771,NP_125m_PROKKA_03444,38.53,4,2,2,,47321,hypothetical protein
189,135545,NP_300m_PROKKA_20449,37.97,7,2,1,,25788,Acetoacetyl-CoA reductase
245,135604,WP_013046577,37.91,5,2,2,,47927,glutamine synthetase Candidatus Puniceispirillum marinum
400,119453,ETNP_120m_PROKKA_285919,37.64,8,1,1,,12032,Nitrogen regulatory protein P-II
400,119695,ETNP14_120mac_PROKKA_44386,37.64,11,1,1,,9264,Nitrogen regulatory protein P-II
400,119696,NP_125m_PROKKA_03139,37.64,8,1,1,,12100,Nitrogen regulatory protein P-II
400,119697,ETNP_120m_PROKKA_199536,37.64,8,1,1,,12072,Nitrogen regulatory protein P-II
400,119698,NP_300m_PROKKA_21942,37.64,8,1,1,,11945,Nitrogen regulatory protein P-II
339,135554,ETNP_180m_PROKKA_20039,37.57,7,1,1,,18385,Cytochrome c6
339,135555,ETNP_160m_PROKKA_60859,37.57,7,1,1,,18385,Cytochrome c6
339,135556,NP_85m_PROKKA_03143,37.57,7,1,1,,18346,Cytochrome c6
339,135557,ETNP14_120maa_PROKKA_05362,37.57,7,1,1,,18346,Cytochrome c6
339,135558,NP_125m_PROKKA_01167,37.57,7,1,1,,18398,Cytochrome c6
339,135559,ETNP_120m_particle_PROKKA_228611,37.57,7,1,1,,18346,Cytochrome c6
339,135560,NP_300m_PROKKA_08374,37.57,7,1,1,,18356,Cytochrome c6
339,135561,ETNP_110m_PROKKA_02811,37.57,7,1,1,,18346,Cytochrome c6
339,135562,ETNP_100m_PROKKA_41942,37.57,7,1,1,,18346,Cytochrome c6
339,135681,ETNP_100m_PROKKA_82749,37.57,8,1,1,,17723,Cytochrome c6
339,135682,ETNP_120m_PROKKA_92336,37.57,7,1,1,,18088,Cytochrome c6
339,135683,ETNP14_120mab_PROKKA_19885,37.57,7,1,1,,18106,Cytochrome c
339,135684,ETNP_140m_PROKKA_48552,37.57,7,1,1,,18088,Cytochrome c6
339,135685,ETNP_180m_PROKKA_154920,37.57,7,1,1,,18088,Cytochrome c6
339,135782,ETNP_300m_PROKKA_127148,37.57,14,1,1,,8975,hypothetical protein
339,135783,ETNP_140m_PROKKA_131623,37.57,11,1,1,,11653,Cytochrome c6
339,135784,ETNP14_120mab_PROKKA_141238,37.57,8,1,1,,15441,Cytochrome c
339,135785,ETNP_300m_PROKKA_100371,37.57,8,1,1,,15997,Cytochrome c
339,135786,NP_300m_PROKKA_50679,37.57,8,1,1,,15608,Cytochrome c2 iso-2
339,135787,ETNP_300m_PROKKA_148656,37.57,7,1,1,,17574,Cytochrome c6
339,135788,NP_300m_PROKKA_20375,37.57,7,1,1,,17574,Cytochrome c6
339,135789,ETNP_160m_PROKKA_138985,37.57,7,1,1,,17405,Cytochrome c2 iso-2
339,135790,ETNP_180m_PROKKA_09424,37.57,7,1,1,,17574,Cytochrome c6
339,135791,ETNP_160m_PROKKA_117454,37.57,7,1,1,,17574,Cytochrome c6
339,135792,ETNP14_120mab_PROKKA_50828,37.57,7,1,1,,17828,Cytochrome c
339,135793,ETNP_140m_PROKKA_55693,37.57,7,1,1,,17619,Cytochrome c2 iso-2
339,135794,ETNP_120m_PROKKA_238272,37.57,7,1,1,,17658,Cytochrome c6
339,135795,ETNP_180m_PROKKA_93678,37.57,7,1,1,,19568,Cytochrome c
339,135796,ETNP_120m_free_PROKKA_305630,37.57,7,1,1,,19568,Cytochrome c
339,135797,ETNP_120m_PROKKA_94908,37.57,6,1,1,,20312,Cytochrome c6
340,135563,ETNP14_120maa_PROKKA_12468,37.49,1,1,1,,101821,catecholate siderophore receptor CirA
340,135694,ETNP_110m_PROKKA_20997,37.49,1,1,1,,87135,Vitamin B12 transporter BtuB
340,135695,NP_300m_PROKKA_06619,37.49,1,1,1,,90606,catecholate siderophore receptor CirA
340,135798,ETNP_120m_PROKKA_161356,37.49,9,1,1,,12015,hypothetical protein
340,135799,NP_100m_PROKKA_02200,37.49,9,1,1,,12391,hypothetical protein
340,135800,ETNP14_120mab_PROKKA_128685,37.49,5,1,1,,19212,hypothetical protein
340,135801,ETNP_100m_PROKKA_88916,37.49,4,1,1,,27969,hypothetical protein
340,135802,ETNP14_68mB_PROKKA_100941,37.49,4,1,1,,28712,hypothetical protein
340,135803,NP_85m_PROKKA_13640,37.49,3,1,1,,34099,Vitamin B12 transporter BtuB
340,135804,ETNP_140m_PROKKA_147358,37.49,3,1,1,,43332,Vitamin B12 transporter BtuB
340,135805,NP_125m_PROKKA_01744,37.49,2,1,1,,48513,catecholate siderophore receptor CirA
507,135806,ETNP_100m_particle_PROKKA_154545,37.41,21,1,1,,7607,hypothetical protein
507,135807,ETNP_120m_particle_PROKKA_54834,37.41,21,1,1,,7607,hypothetical protein
507,135808,NP_100m_PROKKA_24656,37.41,21,1,1,,7607,hypothetical protein
507,135809,ETNP_110m_PROKKA_34248,37.41,21,1,1,,7607,hypothetical protein
507,135810,ETNP_140m_PROKKA_127694,37.41,21,1,1,,7607,hypothetical protein
507,135811,ETNP14_68mB_PROKKA_83130,37.41,21,1,1,,7607,hypothetical protein
507,135812,ETNP14_120maa_PROKKA_134563,37.41,20,1,1,,7748,hypothetical protein
266,27418,XP_003063220,37.19,7,1,1,,13018,predicted protein partial  Micromonas pusilla CCMP1545
266,27423,ETNP_120m_particle_PROKKA_169132,37.19,7,1,1,,13824,Core histone H2A/H2B/H3/H4
230,4777,ETNP_150m_particle_PROKKA_45722,36.66,2,1,1,,63083,N-substituted formamide deformylase precursor
230,4779,ETNP_100m_particle_PROKKA_107381,36.66,2,1,1,,64351,N-substituted formamide deformylase precursor
230,4778,ETNP_120m_free_PROKKA_84124,36.66,2,1,1,,64351,N-substituted formamide deformylase precursor
230,4780,ETNP_120m_particle_PROKKA_210611,36.66,2,1,1,,64325,N-substituted formamide deformylase precursor
197,136023,ETNP14_68mB_PROKKA_33969,36.30,8,3,0,,28034,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
203,135605,AGH57961.1,35.69,0,2,2,,690992,hypothetical protein CPJG_00209 [Synechococcus phage KBS-M-1A]
210,135822,ETNP_140m_PROKKA_161391,35.30,3,2,1,,58684,Putative K(+)-stimulated pyrophosphate-energized sodium pump
268,5177,ETNP14_68mB_PROKKA_59223,35.18,6,2,1,,33857,60 kDa chaperonin 1
508,119558,ETNP_100m_PROKKA_26028,34.72,15,1,1,,8766,hypothetical protein
508,119559,ETNP_120m_free_PROKKA_319067,34.72,8,1,1,,16445,SusD family protein
508,119560,ETNP_180m_PROKKA_63794,34.72,8,1,1,,16445,SusD family protein
508,119561,NP_85m_PROKKA_22965,34.72,5,1,1,,28702,SusD family protein
508,119472,NP_300m_PROKKA_35821,34.72,5,1,1,,28745,SusD family protein
508,119562,ETNP_140m_PROKKA_50590,34.72,4,1,1,,35368,SusD family protein
508,119563,ETNP_110m_PROKKA_02482,34.72,3,1,1,,47407,SusD family protein
508,119564,NP_125m_PROKKA_00889,34.72,3,1,1,,47398,SusD family protein
508,119565,ETNP14_120maa_PROKKA_45980,34.72,3,1,1,,47407,SusD family protein
267,135845,WP_013045597,34.69,2,1,1,,42469,FAD linked oxidase Candidatus Puniceispirillum marinum
401,119587,WP_023559910,34.66,1,1,1,,84208,TonB-dependent receptor Alteromonas mediterranea
509,135847,ETNP_70m_PROKKA_82772,34.18,6,1,1,,14343,hypothetical protein
300,4357,NP_125m_PROKKA_01652,33.99,4,1,1,,30115,hypothetical protein
517,135898,KHE91315,33.41,2,1,1,,47143,argininosuccinate synthase Candidatus Scalindua brodae
247,135911,ETNP_120m_PROKKA_192201,33.40,7,2,0,,32576,60 kDa chaperonin 1
510,135872,ETNP_120m_PROKKA_30673,33.22,6,1,1,,19967,hypothetical protein
512,135878,ETNP_160m_PROKKA_146104,32.73,3,1,1,,28253,putative ABC transporter ATP-binding protein YlmA
511,135877,ETNP_70m_PROKKA_54869,32.46,16,1,1,,5160,hypothetical protein
248,135927,ETNP14_120maa_PROKKA_152256,32.22,6,2,0,,40817,60 kDa chaperonin 5
288,120206,WP_015348269,32.18,0,1,1,,821688,non-ribosomal peptide synthetase Myxococcus stipitatus
289,101857,XP_003074464,31.93,0,1,1,,632462,MDN1 midasin homolog ISS  Ostreococcus tauri
272,107524,ETNP_160m_PROKKA_146664,31.83,16,2,2,,12138,Core histone H2A/H2B/H3/H4
272,108302,ETNP_120m_particle_PROKKA_115784,31.83,16,2,2,,12082,Core histone H2A/H2B/H3/H4
272,107525,ETNP_140m_PROKKA_143912,31.83,16,2,2,,12112,Core histone H2A/H2B/H3/H4
272,107833,ETNP_120m_particle_PROKKA_41045,31.83,16,2,2,,12049,Core histone H2A/H2B/H3/H4
272,107526,ETNP_120m_particle_PROKKA_35033,31.83,12,2,2,,15175,Core histone H2A/H2B/H3/H4
272,107527,ETNP_180m_PROKKA_17685,31.83,11,2,2,,17568,Core histone H2A/H2B/H3/H4
513,135879,ETNP_140m_PROKKA_22376,31.76,1,1,1,,88639,Multidrug resistance protein MexB
276,136111,WP_015798081,31.70,2,2,0,,45375,peptidase M50 Acidimicrobium ferrooxidans
514,135880,ETNP_300m_PROKKA_178113,31.51,3,1,1,,35241,Major intracellular serine protease precursor
516,135889,YP_004323422.1,31.22,10,1,1,,9316,hypothetical protein PHM2_053 [Prochlorococcus phage P-HM2]
516,135890,ADO99831.1,31.22,10,1,1,,9316,hypothetical protein PHM2_053 [Prochlorococcus phage P-HM2]
515,135887,ETNP_300m_PROKKA_112215,31.17,5,1,1,,24159,Methionine synthase
403,4434,ETNP_90m_PROKKA_127540,31.15,1,1,1,,77111,hypothetical protein
343,135603,ETNP_120m_PROKKA_283023,30.89,2,1,1,,59008,Periplasmic dipeptide transport protein precursor
343,135907,ETNP_180m_PROKKA_120476,30.89,4,1,1,,38932,Heme-binding protein A precursor
404,119449,NP_300m_PROKKA_02134,30.47,4,1,1,,36297,General L-amino acid-binding periplasmic protein AapJ precursor
404,121935,NP_100m_PROKKA_06287,30.47,4,1,1,,36393,General L-amino acid-binding periplasmic protein AapJ precursor
404,121936,NP_85m_PROKKA_15266,30.47,4,1,1,,36389,General L-amino acid-binding periplasmic protein AapJ precursor
404,121937,ETNP_90m_PROKKA_32022,30.47,4,1,1,,36389,General L-amino acid-binding periplasmic protein AapJ precursor
344,135631,WP_012910604,30.34,2,1,1,,55413,MFS transporter Pirellula staleyi
301,85823,AOO12278.1,29.77,0,1,1,,371855,structural protein [Cyanophage S-RIM44]
142,27656,NP_864966,29.68,2,1,1,,42847,hexosyltransferase Rhodopirellula baltica SH 1
211,122895,ETNP14_68maa_PROKKA_18828,29.54,7,2,1,,38040,Alpha-keto acid-binding periplasmic protein TakP precursor
273,1712,ETNP_100m_particle_PROKKA_07518,29.49,24,2,2,,7412,Core histone H2A/H2B/H3/H4
518,135920,ETNP14_68maa_PROKKA_04629,29.41,3,1,1,,30653,Ribokinase
342,135592,ETNP14_120maa_PROKKA_99994,29.40,3,1,1,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135593,ETNP_110m_PROKKA_51338,29.40,3,1,1,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135594,NP_300m_PROKKA_14696,29.40,3,1,1,,41974,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135827,ETNP_120m_particle_PROKKA_08488,29.40,3,1,1,,36254,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135828,ETNP_110m_PROKKA_05299,29.40,3,1,1,,37409,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135829,ETNP_100m_PROKKA_90867,29.40,3,1,1,,37425,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135830,ETNP14_120maa_PROKKA_133328,29.40,3,1,1,,37427,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135831,ETNP_150m_particle_PROKKA_43016,29.40,3,1,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135832,NP_85m_PROKKA_14878,29.40,3,1,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135833,ETNP_110m_PROKKA_43032,29.40,3,1,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135834,NP_300m_PROKKA_12590,29.40,3,1,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135835,ETNP_100m_particle_PROKKA_92303,29.40,3,1,1,,41061,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135836,ETNP14_68maa_PROKKA_102569,29.40,3,1,1,,41047,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135837,NP_300m_PROKKA_32565,29.40,3,1,1,,41040,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135918,ETNP_100m_particle_PROKKA_79040,29.40,5,1,1,,22465,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
342,135919,ETNP_140m_PROKKA_148788,29.40,4,1,1,,33503,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
405,88328,ETNP_300m_PROKKA_99738,29.15,5,1,1,,31177,D-ribose-binding periplasmic protein precursor
405,88329,ETNP14_120maa_PROKKA_11165,29.15,5,1,1,,31177,D-ribose-binding periplasmic protein precursor
405,88330,ETNP_180m_PROKKA_149714,29.15,5,1,1,,31177,D-ribose-binding periplasmic protein precursor
405,88331,ETNP_120m_PROKKA_139834,29.15,5,1,1,,31177,D-ribose-binding periplasmic protein precursor
405,135921,ETNP_160m_PROKKA_184316,29.15,9,1,1,,15862,hypothetical protein
519,135923,XP_003062986,29.14,2,1,1,,57062,predicted protein  Micromonas pusilla CCMP1545
406,135924,XP_003083875,29.10,3,1,1,,42627,unnamed protein product  Ostreococcus tauri
