Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
231,119388,ETNP14_68mB_PROKKA_85120,46.56,7,2,1,,27461,60 kDa chaperonin 3
165,3157,ETNP_90m_PROKKA_172685,45.74,5,2,0,,57923,60 kDa chaperonin 5
165,3868,ETNP_60m_PROKKA_21646,45.74,23,2,0,,11997,60 kDa chaperonin
232,119389,ETNP14_68mB_PROKKA_45016,45.44,11,2,1,,23102,Major capsid protein Gp23
233,3644,ETNP14_68mB_PROKKA_02367,45.23,20,2,2,,10670,10 kDa chaperonin 1
424,119520,NP_125m_PROKKA_04230,44.47,4,1,1,,40206,hypothetical protein
190,715,ETNP14_120mab_PROKKA_10297,44.34,5,2,1,,33256,Taurine-binding periplasmic protein precursor
190,722,ETNP14_120mab_PROKKA_07981,44.34,6,2,1,,27188,Taurine-binding periplasmic protein precursor
190,991,ETNP14_68mB_PROKKA_14434,44.34,5,2,1,,32816,Taurine-binding periplasmic protein precursor
190,1083,ETNP14_68mB_PROKKA_62164,44.34,12,2,1,,13894,hypothetical protein
190,1084,ETNP_70m_PROKKA_22590,44.34,11,2,1,,15363,hypothetical protein
190,810,ETNP14_68mB_PROKKA_161383,44.34,11,2,1,,16053,hypothetical protein
190,816,ETNP14_68mB_PROKKA_146465,44.34,10,2,1,,17097,hypothetical protein
190,1085,ETNP_70m_PROKKA_91380,44.34,9,2,1,,18155,hypothetical protein
183,119265,ETNP_120m_PROKKA_60217,44.21,11,3,3,,33873,4-hydroxybenzoyl-CoA reductase subunit beta
186,27419,XP_002179427,43.63,14,2,2,,13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
186,27421,XP_002179202,43.63,14,2,2,,13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
215,119386,ETNP_120m_PROKKA_245819,43.31,5,2,1,,39236,hypothetical protein
215,119387,ETNP_120m_particle_PROKKA_48790,43.31,5,2,1,,39835,hypothetical protein
210,4092,WP_025047193,43.04,4,2,1,,63756,ABC transporter substrate-binding protein Sulfitobacter mediterraneus
210,2156,WP_013960320,43.04,4,2,1,,64378,ABC transporter substrate-binding protein Roseobacter litoralis
210,3509,WP_013045762,43.04,4,2,1,,63951,ABC transporter substrate-binding protein Candidatus Puniceispirillum marinum
425,119542,ETNP_300m_PROKKA_30674,42.61,4,1,1,,30858,Diaminopimelate decarboxylase
425,119543,ETNP_180m_PROKKA_141353,42.61,2,1,1,,50989,Diaminopimelate decarboxylase
425,119544,ETNP_120m_PROKKA_195285,42.61,2,1,1,,51024,Diaminopimelate decarboxylase
425,119545,NP_300m_PROKKA_05999,42.61,2,1,1,,50989,Diaminopimelate decarboxylase
425,119546,ETNP_160m_PROKKA_05796,42.61,2,1,1,,50994,Diaminopimelate decarboxylase
278,119437,ETNP14_120mab_PROKKA_69542,42.13,5,1,1,,26415,hypothetical protein
278,119438,ETNP_150m_particle_PROKKA_50992,42.13,5,1,1,,26329,hypothetical protein
278,119439,ETNP14_68maa_PROKKA_133404,42.13,3,1,1,,35359,hypothetical protein
278,119547,ETNP_90m_PROKKA_151551,42.13,16,1,1,,7368,hypothetical protein
278,119548,ETNP14_120mac_PROKKA_75787,42.13,16,1,1,,7396,hypothetical protein
278,119549,ETNP_100m_particle_PROKKA_131487,42.13,16,1,1,,7368,hypothetical protein
278,119550,NP_85m_PROKKA_17630,42.13,16,1,1,,7368,hypothetical protein
278,119551,NP_100m_PROKKA_07580,42.13,15,1,1,,8004,hypothetical protein
278,119552,ETNP_110m_PROKKA_04903,42.13,15,1,1,,7972,hypothetical protein
278,119553,ETNP_120m_particle_PROKKA_09471,42.13,7,1,1,,16817,hypothetical protein
313,1261,ETNP_60m_PROKKA_33282,40.85,8,1,1,,18755,Major carboxysome shell protein 1A
313,760,WP_041432790,40.85,14,1,1,,9781,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
313,761,WP_011313158,40.85,14,1,1,,9996,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
313,296,ETNP_90m_PROKKA_30580,40.85,14,1,1,,10552,Major carboxysome shell protein 1A
313,305,WP_011825471,40.85,14,1,1,,10570,carbon dioxide-concentrating mechanism protein CcmK Prochlorococcus
313,826,WP_015797599,40.85,14,1,1,,10314,carbon dioxide-concentrating protein CcmK Acidimicrobium ferrooxidans
313,306,ETNP_90m_PROKKA_129379,40.85,14,1,1,,10571,Major carboxysome shell protein 1A
313,300,ETNP14_68maa_PROKKA_134414,40.85,14,1,1,,10552,Major carboxysome shell protein 1A
313,308,ETNP14_68maa_PROKKA_192080,40.85,14,1,1,,10571,Major carboxysome shell protein 1A
313,301,ETNP_100m_particle_PROKKA_26451,40.85,14,1,1,,10550,Major carboxysome shell protein 1A
313,499,WP_002807869,40.85,14,1,1,,10586,carbon dioxide-concentrating mechanism protein CcmK Prochlorococcus
313,417,ETNP_70m_PROKKA_32300,40.85,14,1,1,,10572,Major carboxysome shell protein 1A
313,500,NP_30m_PROKKA_04690,40.85,14,1,1,,10586,Major carboxysome shell protein 1A
313,299,ETNP_160m_PROKKA_02087,40.85,14,1,1,,10552,Major carboxysome shell protein 1A
313,304,WP_006169870,40.85,14,1,1,,10584,carbon dioxide-concentrating mechanism protein CcmK Cyanobacteria
313,302,ETNP_90m_PROKKA_04314,40.85,14,1,1,,10550,Major carboxysome shell protein 1A
313,303,ETNP_110m_PROKKA_33158,40.85,14,1,1,,10552,Major carboxysome shell protein 1A
313,827,WP_015797598,40.85,14,1,1,,10328,carbon dioxide-concentrating protein CcmK Acidimicrobium ferrooxidans
313,307,WP_011130577,40.85,14,1,1,,10557,carbon dioxide-concentrating mechanism protein CcmK Prochlorococcus
313,418,ETNP_60m_PROKKA_33131,40.85,14,1,1,,10572,Major carboxysome shell protein 1A
313,497,WP_015107695,40.85,14,1,1,,10546,carbon dioxide concentrating mechanismcarboxysome shell protein Chroococcales
313,310,ETNP14_68maa_PROKKA_66725,40.85,14,1,1,,10527,Major carboxysome shell protein 1A
313,315,ETNP_90m_PROKKA_99720,40.85,13,1,1,,10641,Major carboxysome shell protein 1A
313,313,ETNP_140m_PROKKA_36751,40.85,13,1,1,,10641,Major carboxysome shell protein 1A
313,316,ETNP_100m_particle_PROKKA_155223,40.85,13,1,1,,10641,Major carboxysome shell protein 1A
313,314,ETNP_120m_free_PROKKA_177405,40.85,13,1,1,,10641,Major carboxysome shell protein 1A
313,828,WP_015797600,40.85,13,1,1,,10727,carbon dioxide-concentrating protein CcmK Acidimicrobium ferrooxidans
313,762,WP_049750301,40.85,11,1,1,,12199,carbon dioxide-concentrating protein CcmK Thiobacillus denitrificans
313,1260,WP_038651783,40.85,8,1,1,,18857,carboxysome shell protein Prochlorococcus sp MIT 0801
313,683,WP_006171059,40.85,7,1,1,,20412,carbon dioxide concentrating mechanism protein CcmK Synechococcus sp WH 5701
273,119347,ETNP_120m_PROKKA_155979,40.83,5,1,1,,27255,Substrate binding domain of ABC-type glycine betaine transport system
273,119348,NP_300m_PROKKA_18084,40.83,4,1,1,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
273,119349,ETNP_140m_PROKKA_09781,40.83,4,1,1,,35664,Glycine betaine/carnitine transport binding protein GbuC precursor
273,119436,ETNP_300m_PROKKA_69341,40.83,5,1,1,,30237,Glycine betaine/carnitine transport binding protein GbuC precursor
273,119471,ETNP_160m_PROKKA_120538,40.83,4,1,1,,35682,Glycine betaine/carnitine transport binding protein GbuC precursor
193,119258,ETNP_140m_PROKKA_151728,40.68,2,2,2,,96509,hypothetical protein
193,119259,ETNP_160m_PROKKA_72586,40.68,1,2,2,,117677,hypothetical protein
193,119260,ETNP_120m_PROKKA_163434,40.68,1,2,2,,119776,hypothetical protein
193,119261,ETNP_180m_PROKKA_219985,40.68,1,2,2,,119746,hypothetical protein
315,119472,NP_300m_PROKKA_35821,39.95,5,1,1,,28745,SusD family protein
315,119558,ETNP_100m_PROKKA_26028,39.95,15,1,1,,8766,hypothetical protein
315,119559,ETNP_120m_free_PROKKA_319067,39.95,8,1,1,,16445,SusD family protein
315,119560,ETNP_180m_PROKKA_63794,39.95,8,1,1,,16445,SusD family protein
315,119561,NP_85m_PROKKA_22965,39.95,5,1,1,,28702,SusD family protein
315,119562,ETNP_140m_PROKKA_50590,39.95,4,1,1,,35368,SusD family protein
315,119563,ETNP_110m_PROKKA_02482,39.95,3,1,1,,47407,SusD family protein
315,119564,NP_125m_PROKKA_00889,39.95,3,1,1,,47398,SusD family protein
315,119565,ETNP14_120maa_PROKKA_45980,39.95,3,1,1,,47407,SusD family protein
426,119566,ETNP_110m_PROKKA_20998,39.66,7,1,1,,28973,hypothetical protein
426,119567,ETNP_100m_PROKKA_88915,39.66,3,1,1,,73424,hypothetical protein
426,119568,NP_300m_PROKKA_06620,39.66,3,1,1,,73406,hypothetical protein
426,119569,ETNP14_120maa_PROKKA_12467,39.66,3,1,1,,73406,hypothetical protein
426,119570,NP_100m_PROKKA_02201,39.66,2,1,1,,74449,hypothetical protein
274,119369,ETNP_300m_PROKKA_97659,39.19,2,1,1,,49405,Chlorate reductase subunit beta
274,119370,ETNP_180m_PROKKA_186889,39.19,2,1,1,,49405,Chlorate reductase subunit beta
274,119371,ETNP_120m_free_PROKKA_199227,39.19,2,1,1,,49405,Chlorate reductase subunit beta
274,119372,NP_300m_PROKKA_07518,39.19,2,1,1,,49405,Chlorate reductase subunit beta
274,119373,ETNP_160m_PROKKA_138242,39.19,2,1,1,,49405,Chlorate reductase subunit beta
274,119374,ETNP_120m_PROKKA_187069,39.19,2,1,1,,49406,Chlorate reductase subunit beta
274,119576,ETNP_120m_free_PROKKA_41365,39.19,12,1,1,,10051,hypothetical protein
274,119577,ETNP_180m_PROKKA_228496,39.19,8,1,1,,13932,Chlorate reductase subunit beta
274,119578,ETNP_120m_PROKKA_21179,39.19,7,1,1,,16046,Chlorate reductase subunit beta
274,119579,ETNP_100m_PROKKA_51698,39.19,6,1,1,,20941,Perchlorate reductase subunit beta
274,210,NP_85m_PROKKA_04529,39.19,2,1,1,,49419,Selenate reductase subunit beta
274,208,ETNP14_68maa_PROKKA_75202,39.19,2,1,1,,49437,Selenate reductase subunit beta
274,209,WP_018047899,39.19,2,1,1,,49419,hypothetical protein Nitrospina sp AB-629-B18
427,48,ETNP_100m_PROKKA_57551,38.81,6,1,1,,29257,Photosystem II manganese-stabilizing polypeptide precursor
427,64,ETNP_90m_PROKKA_17321,38.81,6,1,1,,29344,Photosystem II manganese-stabilizing polypeptide precursor
427,34,ETNP_90m_PROKKA_178606,38.81,6,1,1,,29123,Photosystem II manganese-stabilizing polypeptide precursor
428,119599,ETNP_120m_free_PROKKA_32617,38.70,4,1,1,,23421,PEP-CTERM motif protein
237,119479,ETNP_160m_PROKKA_194845,38.68,8,2,2,,29302,Colicin I receptor precursor
237,119480,ETNP_180m_PROKKA_179281,38.68,3,2,2,,68715,Colicin I receptor precursor
203,119303,ETNP_120m_particle_PROKKA_239708,38.39,8,2,1,,33186,hypothetical protein
317,1189,AGH57838.1,38.34,4,1,1,,39411,photosystem II D2 protein [Synechococcus phage KBS-M-1A]
317,1823,ETNP14_68mB_PROKKA_139370,38.34,12,1,1,,12288,Photosystem II D2 protein
317,1211,ETNP14_68mB_PROKKA_01574,38.34,12,1,1,,12294,Photosystem II D2 protein
317,1453,NP_300m_PROKKA_46512,38.34,8,1,1,,17444,Photosystem II D2 protein
317,1454,NP_30m_PROKKA_11063,38.34,8,1,1,,17444,Photosystem II D2 protein
317,1161,ETNP14_68mB_PROKKA_42367,38.34,6,1,1,,25693,Photosystem II D2 protein
317,1162,NP_85m_PROKKA_14780,38.34,6,1,1,,25693,Photosystem II D2 protein
317,1825,NP_30m_PROKKA_13747,38.34,6,1,1,,26457,Photosystem II D2 protein
317,1237,AOO11929.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1238,YP_004324588.1,38.34,4,1,1,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
317,1239,AOO11697.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1229,AOO12630.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1230,AOO12398.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1231,YP_004323821.1,38.34,4,1,1,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
317,1232,ADO99318.1,38.34,4,1,1,,39267,photosystem II D2 protein [Prochlorococcus phage Syn1]
317,1233,AOO12163.1,38.34,4,1,1,,39201,photosystem II protein D2 [Cyanophage S-RIM44]
317,1240,AOO13096.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1234,ADO99569.1,38.34,4,1,1,,39295,photosystem II D2 protein [Prochlorococcus phage Syn33]
317,1235,AOO12863.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1236,AMO43457.1,38.34,4,1,1,,39267,photosystem II protein D2 [Cyanophage S-RIM44]
317,1169,ETNP14_68maa_PROKKA_149938,38.34,4,1,1,,39359,Photosystem II D2 protein
317,1241,YP_003097254.1,38.34,4,1,1,,39639,D2 [Synechococcus phage S-RSM4]
317,1242,CAR63217.1,38.34,4,1,1,,39639,D2 [Synechococcus phage S-RSM4]
317,1828,YP_007673882.1,38.34,4,1,1,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
317,1829,AGH26237.1,38.34,4,1,1,,40191,photosystem II reaction center D2 [Prochlorococcus phage MED4-213]
317,1826,YP_004323582.1,38.34,4,1,1,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
317,1827,ADO99991.1,38.34,4,1,1,,40173,photosystem II D2 protein [Prochlorococcus phage P-HM2]
317,1830,NP_30m_PROKKA_03021,38.34,4,1,1,,39975,Photosystem II D2 protein
317,1831,YP_009213745.1,38.34,4,1,1,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
317,1832,AIR93570.1,38.34,4,1,1,,40145,photosystem II D2 protein [Prochlorococcus phage P-TIM68]
429,119600,ETNP_140m_PROKKA_79867,38.26,4,1,1,,24065,hypothetical protein
429,119601,ETNP_180m_PROKKA_46962,38.26,3,1,1,,31722,hypothetical protein
430,1226,ETNP_120m_PROKKA_213547,37.90,15,1,1,,12564,hypothetical protein
316,119476,NP_300m_PROKKA_05593,37.81,6,1,1,,21874,hypothetical protein
316,119603,NP_125m_PROKKA_11189,37.81,9,1,1,,16246,hypothetical protein
316,119604,ETNP_120m_free_PROKKA_155886,37.81,9,1,1,,16176,hypothetical protein
316,119605,ETNP_120m_PROKKA_227575,37.81,5,1,1,,25780,hypothetical protein
166,2002,ETNP_300m_PROKKA_146538,37.45,5,2,0,,58282,60 kDa chaperonin 1
212,10,ETNP14_68maa_PROKKA_102614,37.20,4,2,2,,57434,60 kDa chaperonin 1
258,119344,NP_100m_PROKKA_04544,36.74,1,1,1,,110537,hypothetical protein
258,119467,ETNP_100m_particle_PROKKA_80585,36.74,6,1,1,,16258,hypothetical protein
258,119468,ETNP_150m_particle_PROKKA_09550,36.74,3,1,1,,37711,hypothetical protein
258,119469,ETNP14_120maa_PROKKA_18447,36.74,1,1,1,,69094,hypothetical protein
258,119470,ETNP_110m_PROKKA_38086,36.74,1,1,1,,73395,hypothetical protein
258,119637,ETNP14_120maa_PROKKA_98350,36.74,2,1,1,,57366,hypothetical protein
311,119440,NP_100m_PROKKA_13086,36.49,13,1,1,,10197,DNA-binding protein HU 1
311,119608,ETNP14_68mB_PROKKA_143916,36.49,24,1,1,,5589,DNA-binding protein HU 1
311,119609,ETNP14_68mB_PROKKA_85231,36.49,20,1,1,,6547,DNA-binding protein HU 1
311,119610,ETNP14_68mB_PROKKA_78805,36.49,16,1,1,,8354,DNA-binding protein HU 1
311,119611,ETNP14_68mB_PROKKA_21164,36.49,13,1,1,,10019,DNA-binding protein HU 1
311,119612,ETNP14_68mB_PROKKA_176302,36.49,13,1,1,,10002,DNA-binding protein HU 1
311,119613,ETNP14_68mB_PROKKA_162002,36.49,13,1,1,,10093,DNA-binding protein HU 1
311,119614,ETNP14_68mB_PROKKA_115549,36.49,13,1,1,,10123,DNA-binding protein HU 1
311,119615,ETNP14_68mB_PROKKA_89787,36.49,13,1,1,,10019,DNA-binding protein HU 1
311,119616,ETNP14_68maa_PROKKA_106012,36.49,13,1,1,,10144,DNA-binding protein HU 1
311,119617,ETNP14_68maa_PROKKA_186724,36.49,13,1,1,,10101,DNA-binding protein HU-beta
311,119618,ETNP14_68maa_PROKKA_99948,36.49,13,1,1,,9948,DNA-binding protein HU 1
311,119619,ETNP14_68mB_PROKKA_144621,36.49,13,1,1,,10019,DNA-binding protein HU 1
311,119620,ETNP14_68mB_PROKKA_13524,36.49,13,1,1,,9991,DNA-binding protein HU 1
311,119621,ETNP14_68maa_PROKKA_112402,36.49,13,1,1,,10003,DNA-binding protein HU 1
311,119622,ETNP14_68mB_PROKKA_15291,36.49,13,1,1,,9992,DNA-binding protein HU 1
311,119623,ETNP14_68mB_PROKKA_08591,36.49,13,1,1,,10019,DNA-binding protein HU 1
311,119624,ETNP14_68mB_PROKKA_91640,36.49,13,1,1,,10148,DNA-binding protein HU 1
311,119625,NP_85m_PROKKA_25324,36.49,13,1,1,,10082,DNA-binding protein HU-beta
311,119626,ETNP14_68mB_PROKKA_156856,36.49,13,1,1,,9962,DNA-binding protein HU 1
311,119627,ETNP14_68mB_PROKKA_85481,36.49,13,1,1,,9963,DNA-binding protein HU 1
311,119628,ETNP14_68mB_PROKKA_56904,36.49,13,1,1,,10019,DNA-binding protein HU 1
311,119629,NP_300m_PROKKA_28831,36.49,13,1,1,,10082,DNA-binding protein HU-beta
311,119630,ETNP14_68mB_PROKKA_164447,36.49,13,1,1,,9976,DNA-binding protein HU 1
311,119631,ETNP14_68mB_PROKKA_164227,36.49,13,1,1,,9999,DNA-binding protein HU 1
311,119632,ETNP14_68maa_PROKKA_141286,36.49,13,1,1,,9961,DNA-binding protein HU 1
311,119633,ETNP14_68mB_PROKKA_135780,36.49,11,1,1,,12409,DNA-binding protein HU 1
311,119634,ETNP14_68mB_PROKKA_53734,36.49,11,1,1,,12444,DNA-binding protein HU-beta
311,119635,ETNP14_68mB_PROKKA_46160,36.49,9,1,1,,14312,DNA-binding protein HU-beta
257,119337,ETNP_100m_PROKKA_27833,36.43,3,1,1,,40854,Major capsid protein Gp23
257,119338,ETNP_120m_PROKKA_169314,36.43,3,1,1,,40854,Major capsid protein Gp23
257,119339,ETNP_100m_particle_PROKKA_34170,36.43,3,1,1,,40854,Major capsid protein Gp23
257,119340,ETNP14_120maa_PROKKA_149392,36.43,3,1,1,,40798,Major capsid protein Gp23
257,119353,ETNP_70m_PROKKA_117959,36.43,3,1,1,,41001,Major capsid protein Gp23
257,119354,ETNP_120m_PROKKA_196346,36.43,3,1,1,,41224,Major capsid protein Gp23
257,119456,ETNP_90m_PROKKA_190503,36.43,11,1,1,,13067,Major capsid protein Gp23
257,119457,ETNP_150m_particle_PROKKA_48402,36.43,10,1,1,,13782,Major capsid protein Gp23
257,119458,NP_300m_PROKKA_45677,36.43,9,1,1,,15455,Major capsid protein Gp23
257,119459,ETNP_90m_PROKKA_104346,36.43,9,1,1,,15906,Major capsid protein Gp23
257,119460,ETNP14_68mB_PROKKA_89130,36.43,8,1,1,,17371,Major capsid protein Gp23
257,119461,ETNP_90m_PROKKA_03309,36.43,8,1,1,,18294,Major capsid protein Gp23
257,119462,ETNP_120m_free_PROKKA_26813,36.43,6,1,1,,21284,Major capsid protein Gp23
257,119463,ETNP_90m_PROKKA_05083,36.43,6,1,1,,21473,Major capsid protein Gp23
257,119464,ETNP_180m_PROKKA_131080,36.43,4,1,1,,31920,Major capsid protein Gp23
257,119465,ETNP_120m_PROKKA_54255,36.43,3,1,1,,41375,Major capsid protein Gp23
257,119466,ETNP_120m_PROKKA_168676,36.43,3,1,1,,41267,Major capsid protein Gp23
216,119405,ETNP_180m_PROKKA_219528,36.36,7,2,0,,32070,Major capsid protein Gp23
216,119406,ETNP14_120maa_PROKKA_197218,36.36,7,2,0,,32070,Major capsid protein Gp23
216,119407,ETNP_140m_PROKKA_44347,36.36,6,2,0,,38651,Major capsid protein Gp23
431,1905,ETNP_180m_PROKKA_68688,35.88,3,1,1,,34451,Major capsid protein Gp23
194,119362,ETNP14_120mab_PROKKA_61572,35.20,8,2,1,,26385,NMT1/THI5 like protein
432,119660,ETNP_140m_PROKKA_40778,34.67,19,1,1,,9404,hypothetical protein
433,119661,ETNP_140m_PROKKA_141985,34.43,7,1,1,,16579,Substrate binding domain of ABC-type glycine betaine transport system
433,119662,ETNP_180m_PROKKA_29609,34.43,3,1,1,,35657,glycine betaine transporter periplasmic subunit
433,119663,ETNP_160m_PROKKA_33893,34.43,3,1,1,,35657,glycine betaine transporter periplasmic subunit
433,119664,ETNP_300m_PROKKA_103221,34.43,3,1,1,,35657,glycine betaine transporter periplasmic subunit
433,119665,ETNP_120m_PROKKA_21721,34.43,3,1,1,,35687,glycine betaine transporter periplasmic subunit
433,119666,ETNP_120m_free_PROKKA_129846,34.43,3,1,1,,35687,glycine betaine transporter periplasmic subunit
440,119713,WP_013263018,34.00,1,1,1,,86843,RND transporter gamma proteobacterium HdN1
434,119673,ETNP_300m_PROKKA_161743,33.50,4,1,1,,28858,60 kDa chaperonin 1
435,119674,ETNP_120m_free_PROKKA_162932,33.34,16,1,1,,6095,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119675,ETNP_160m_PROKKA_150976,33.34,16,1,1,,6095,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119676,ETNP_120m_free_PROKKA_284911,33.34,16,1,1,,6095,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119677,ETNP_160m_PROKKA_75505,33.34,16,1,1,,6095,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119678,ETNP_180m_PROKKA_81575,33.34,16,1,1,,6095,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119679,ETNP14_120mab_PROKKA_45758,33.34,9,1,1,,9997,3-oxoacyl-[acyl-carrier-protein] reductase FabG
435,119680,NP_100m_PROKKA_11972,33.34,6,1,1,,15723,Acetoacetyl-CoA reductase
435,119681,ETNP_140m_PROKKA_28044,33.34,5,1,1,,19772,Acetoacetyl-CoA reductase
435,119682,ETNP_120m_PROKKA_216125,33.34,5,1,1,,19772,Acetoacetyl-CoA reductase
435,119683,ETNP_120m_PROKKA_60126,33.34,4,1,1,,23314,Acetoacetyl-CoA reductase
435,119684,ETNP_180m_PROKKA_189112,33.34,4,1,1,,25142,Acetoacetyl-CoA reductase
435,119685,ETNP_180m_PROKKA_233667,33.34,4,1,1,,25464,Acetoacetyl-CoA reductase
435,119686,ETNP_120m_particle_PROKKA_129946,33.34,4,1,1,,25464,Acetoacetyl-CoA reductase
435,119687,ETNP_90m_PROKKA_132202,33.34,4,1,1,,25339,Acetoacetyl-CoA reductase
435,119688,ETNP_160m_PROKKA_47656,33.34,4,1,1,,25253,Acetoacetyl-CoA reductase
435,119689,NP_300m_PROKKA_06116,33.34,4,1,1,,25463,Acetoacetyl-CoA reductase
435,119690,ETNP_300m_PROKKA_38399,33.34,4,1,1,,25474,Acetoacetyl-CoA reductase
435,119691,NP_300m_PROKKA_21594,33.34,4,1,1,,25253,Acetoacetyl-CoA reductase
435,119692,ETNP_100m_particle_PROKKA_155525,33.34,4,1,1,,25239,Acetoacetyl-CoA reductase
435,119693,ETNP_140m_PROKKA_84288,33.34,4,1,1,,25253,Acetoacetyl-CoA reductase
435,119694,ETNP_120m_PROKKA_46132,33.34,3,1,1,,28652,Acetoacetyl-CoA reductase
314,119453,ETNP_120m_PROKKA_285919,33.12,8,1,1,,12032,Nitrogen regulatory protein P-II
314,119695,ETNP14_120mac_PROKKA_44386,33.12,11,1,1,,9264,Nitrogen regulatory protein P-II
314,119696,NP_125m_PROKKA_03139,33.12,8,1,1,,12100,Nitrogen regulatory protein P-II
314,119697,ETNP_120m_PROKKA_199536,33.12,8,1,1,,12072,Nitrogen regulatory protein P-II
314,119698,NP_300m_PROKKA_21942,33.12,8,1,1,,11945,Nitrogen regulatory protein P-II
439,119709,ETNP_120m_PROKKA_266501,32.84,3,1,1,,31366,Tryptophanase
436,119699,NP_300m_PROKKA_24568,32.79,5,1,1,,26626,hypothetical protein
437,119700,ETNP_70m_PROKKA_85423,32.59,5,1,1,,26736,hypothetical protein
438,119701,ETNP_140m_PROKKA_58908,32.55,6,1,1,,24165,Biopolymer transport protein ExbB
438,119702,ETNP_180m_PROKKA_150445,32.55,6,1,1,,24165,Biopolymer transport protein ExbB
438,119703,ETNP_160m_PROKKA_197701,32.55,6,1,1,,24165,Biopolymer transport protein ExbB
438,119704,ETNP_300m_PROKKA_125531,32.55,6,1,1,,24179,Biopolymer transport protein ExbB
438,119705,ETNP_120m_free_PROKKA_252979,32.55,6,1,1,,24165,Biopolymer transport protein ExbB
36,107539,ETNP14_120maa_PROKKA_34391,31.91,3,1,1,,30458,EamA-like transporter family protein
441,119721,WP_011398095,31.78,3,1,1,,40293,DNA polymerase IV Hahella chejuensis
442,119722,ETNP_100m_particle_PROKKA_14715,31.78,6,1,1,,15382,hypothetical protein
221,108101,ETNP14_120maa_PROKKA_184116,31.56,5,2,2,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
221,108102,ETNP_160m_PROKKA_72896,31.56,5,2,2,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
221,108103,ETNP_180m_PROKKA_176133,31.56,5,2,2,,37084,General L-amino acid-binding periplasmic protein AapJ precursor
221,119823,ETNP_120m_free_PROKKA_11240,31.56,5,2,2,,36860,General L-amino acid-binding periplasmic protein AapJ precursor
221,119824,ETNP_120m_PROKKA_36131,31.56,5,2,2,,37220,General L-amino acid-binding periplasmic protein AapJ precursor
443,107437,ETNP_120m_free_PROKKA_54489,31.34,13,1,1,,6586,hypothetical protein
443,107438,ETNP_300m_PROKKA_106418,31.34,13,1,1,,6586,hypothetical protein
443,107439,ETNP_140m_PROKKA_22535,31.34,13,1,1,,6586,hypothetical protein
445,119734,NP_870774,31.31,2,1,1,,40391,hypothetical protein RB12915 Rhodopirellula baltica SH 1
276,67,ETNP_90m_PROKKA_125046,31.30,3,1,1,,43911,Photosystem II protein
276,57,ETNP_100m_particle_PROKKA_87954,31.30,2,1,1,,44761,Photosystem II protein
276,31,ETNP_90m_PROKKA_94806,31.30,2,1,1,,50481,Photosystem II 44 kDa reaction center protein
276,32,ETNP_120m_PROKKA_123375,31.30,2,1,1,,52469,Photosystem II 44 kDa reaction center protein
276,633,ETNP_100m_particle_PROKKA_83460,31.30,7,1,1,,16046,Photosystem II protein
276,632,ETNP_110m_PROKKA_16330,31.30,7,1,1,,16046,Photosystem II protein
276,501,ETNP_140m_PROKKA_140406,31.30,7,1,1,,16636,Photosystem II protein
444,119733,ETNP14_68maa_PROKKA_112948,31.29,5,1,1,,22524,hypothetical protein
318,119596,ETNP14_68mB_PROKKA_83375,31.07,5,1,1,,28932,Alpha-keto acid-binding periplasmic protein TakP precursor
318,119597,ETNP14_68maa_PROKKA_140327,31.07,3,1,1,,39630,Alpha-keto acid-binding periplasmic protein TakP precursor
318,119598,NP_300m_PROKKA_17814,31.07,3,1,1,,39626,Alpha-keto acid-binding periplasmic protein TakP precursor
318,119735,NP_100m_PROKKA_03371,31.07,5,1,1,,24854,Alpha-keto acid-binding periplasmic protein TakP precursor
318,119736,NP_85m_PROKKA_14817,31.07,3,1,1,,39603,Alpha-keto acid-binding periplasmic protein TakP precursor
446,119738,WP_018970869,31.05,3,1,1,,25298,hypothetical protein Rubritalea marina
