Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja01-20170410,Area etnp-ja01-20170410,#Peptides,#Unique,#Spec etnp-ja01-20170410,PTM,Avg. Mass,Description
101,547,WP_042850567,83.32,6,6,9.79E+05,6,3,15,Sodium adduct,93357,Clp protease ClpX Prochlorococcus sp MIT 0604
326,660,WP_042849723,82.41,9,9,4.47E+05,4,3,4,Mutation,66795,cell division protein FtsH Prochlorococcus sp MIT 0604
170,589,WP_008257720,81.98,7,7,,6,0,9,Deamidation (NQ),67279,molecular chaperone DnaK Flavobacteria bacterium BAL38
322,600,ETNP_300m_PROKKA_74309,81.92,11,11,1.39E+06,3,2,3,,31178,D-ribose-binding periplasmic protein precursor
322,601,ETNP14_120maa_PROKKA_110664,81.92,11,11,1.39E+06,3,2,3,,31212,D-ribose-binding periplasmic protein precursor
322,602,ETNP_110m_PROKKA_05465,81.92,10,10,1.39E+06,3,2,3,,35639,D-ribose-binding periplasmic protein precursor
322,608,ETNP_180m_PROKKA_144786,81.92,12,12,1.39E+06,3,2,3,,28404,D-ribose-binding periplasmic protein precursor
322,609,ETNP14_68maa_PROKKA_73806,81.92,11,11,1.39E+06,3,2,3,,31086,D-ribose-binding periplasmic protein precursor
322,610,ETNP_160m_PROKKA_59623,81.92,11,11,1.39E+06,3,2,3,,31086,D-ribose-binding periplasmic protein precursor
322,611,ETNP_110m_PROKKA_17550,81.92,11,11,1.39E+06,3,2,3,,31086,D-ribose-binding periplasmic protein precursor
322,612,ETNP_100m_PROKKA_32211,81.92,11,11,1.39E+06,3,2,3,,31086,D-ribose-binding periplasmic protein precursor
313,883,WP_010511257,81.78,10,10,,8,0,9,,58012,molecular chaperone GroEL SAR324 cluster bacterium SCGC AAA001-C10
313,882,NP_300m_PROKKA_18836,81.78,10,10,,8,0,9,,58009,60 kDa chaperonin 5
313,886,ETNP14_120maa_PROKKA_157519,79.41,19,19,,7,0,7,,25920,60 kDa chaperonin 1
313,902,ETNP_70m_PROKKA_103253,79.16,8,8,,7,0,8,,58045,60 kDa chaperonin
313,932,ETNP_60m_PROKKA_08602,76.44,14,14,,6,0,6,,25872,60 kDa chaperonin 1
313,933,ETNP14_68maa_PROKKA_164723,76.44,21,21,,6,0,6,,17105,60 kDa chaperonin 1
313,939,NP_85m_PROKKA_31336,76.44,18,18,,6,0,6,,19387,60 kDa chaperonin 1
313,1037,ETNP14_120mab_PROKKA_21736,73.56,16,16,,5,0,5,,18722,60 kDa chaperonin
218,626,ETNP_120m_free_PROKKA_208468,81.74,36,36,1.43E+07,6,5,8,Oxidation (M); Mutation,11571,Phycoerythrin class 2 subunit gamma  linker polypeptide
151,372,WP_038547921,81.43,13,13,,8,0,11,Deamidation (NQ),59523,molecular chaperone GroEL Synechococcus sp KORDI-100
252,606,NP_85m_PROKKA_11751,81.34,10,10,8.25E+05,5,2,6,Deamidation (NQ),55690,ATP synthase subunit alpha
252,616,NP_100m_PROKKA_07753,78.26,8,8,8.25E+05,4,1,5,Deamidation (NQ),55375,ATP synthase subunit alpha
292,427,WP_038654264,80.96,5,5,2.11E+05,3,1,4,,75545,elongation factor G Prochlorococcus sp MIT 0801
236,526,WP_038652212,80.93,23,23,2.72E+06,8,2,10,Oxidation (M); Deamidation (NQ),35283,fructose 1 6-bisphosphatase Prochlorococcus sp MIT 0801
224,392,ETNP_60m_PROKKA_18018,80.59,73,73,4.67E+05,5,2,7,,8985,50S ribosomal protein L7/L12
189,714,ETNP14_68maa_PROKKA_105382,80.58,54,54,,6,0,8,,10001,General L-amino acid-binding periplasmic protein AapJ precursor
245,361,WP_011130644,80.41,30,30,4.86E+06,5,2,6,Carbamidomethylation; Deamidation (NQ),21944,inorganic pyrophosphatase Prochlorococcus marinus
245,362,ETNP_90m_PROKKA_105459,80.41,30,30,4.86E+06,5,2,6,Carbamidomethylation; Deamidation (NQ),21944,Inorganic pyrophosphatase
149,783,EJK74336,80.34,30,30,,8,0,14,Formylation; Methylation(KR),13990,hypothetical protein THAOC_03987 partial  Thalassiosira oceanica
149,788,XP_002179427,80.34,31,31,,8,0,14,Formylation; Methylation(KR),13178,histone H2A isoform 3b  Phaeodactylum tricornutum CCAP 1055
149,789,XP_002179202,80.34,31,31,,8,0,14,Formylation; Methylation(KR),13178,histone H2A isoform 3a  Phaeodactylum tricornutum CCAP 1055
149,791,XP_002180358,80.34,28,28,,8,0,14,Formylation; Methylation(KR),14700,histone H2A isoform 2  Phaeodactylum tricornutum CCAP 1055
225,661,WP_037979861,80.31,38,38,1.20E+05,7,1,7,Oxidation (M),13031,AbrB family transcriptional regulator Synechococcus sp WH 5701
173,802,WP_048499713,80.21,7,7,,6,0,8,Deamidation (NQ),67963,molecular chaperone DnaK Chryseobacterium koreense
273,893,WP_042849696,80.09,15,15,1.24E+06,5,3,7,Carbamidomethylation; Sodium adduct,42632,phosphoglycerate kinase Prochlorococcus sp MIT 0604
203,597,ETNP_70m_PROKKA_51105,79.86,29,29,7.27E+05,5,2,7,,16453,DNA-directed RNA polymerase subunit alpha
203,598,NP_30m_PROKKA_15153,79.86,21,21,7.27E+05,5,2,7,,22899,DNA-directed RNA polymerase subunit alpha
274,1116,WP_006170207,78.86,9,9,,3,0,5,,38013,cell division protein FtsZ Synechococcus sp WH 5701
340,1341,ADB27609,78.86,43,43,7.77E+05,3,2,3,Carbamidomethylation; Methylation(others),8798,photosystem I reaction center subunit VII chloroplast  Thalassiosira oceanica CCMP1005
340,1342,ADB27560,78.86,43,43,7.77E+05,3,2,3,Carbamidomethylation; Methylation(others),8798,photosystem I reaction center subunit VII chloroplast  Thalassiosira oceanica CCMP1005
340,1343,ETNP_100m_particle_PROKKA_74796,78.86,43,43,7.77E+05,3,2,3,Carbamidomethylation; Methylation(others),8798,Photosystem I iron-sulfur center
284,738,ETNP_180m_PROKKA_107323,78.65,13,13,,3,0,4,,25993,60 kDa chaperonin 5
290,1111,ETNP_70m_PROKKA_08632,78.52,25,25,1.84E+06,3,3,4,,12573,50S ribosomal protein L7/L12
256,1909,Fosmid_PROKKA_01243,78.41,17,17,1.98E+06,5,1,5,Carbamidomethylation; Oxidation (HW); Mutation,34457,glycine betaine transporter periplasmic subunit
138,790,WP_038543228,78.26,62,62,1.46E+07,11,5,16,Carbamidomethylation; Oxidation (M); Mutation,17823,bleomycin hydrolase Synechococcus sp KORDI-100
148,559,ETNP_90m_PROKKA_147772,78,46,46,2.01E+07,10,2,12,Oxidation (M),12758,Core histone H2A/H2B/H3/H4
336,1118,ETNP_70m_PROKKA_143160,77.78,10,10,8.65E+05,2,1,3,Carbamidomethylation,27650,Thioredoxin reductase
336,1140,WP_042849710,77.78,8,8,8.65E+05,2,1,3,Carbamidomethylation,34445,thioredoxin reductase Prochlorococcus sp MIT 0604
297,1149,XP_003083224,77.15,9,9,5.55E+06,4,2,4,Mutation,50074,Cystathionine beta-lyases cystathionine gamma-synthases ISS  Ostreococcus tauri
366,1043,ETNP14_68mB_PROKKA_83265,77.05,11,11,2.84E+05,2,1,3,,26865,Alpha-keto acid-binding periplasmic protein TakP precursor
152,471,ETNP_100m_PROKKA_82939,76,16,16,,8,0,12,Deamidation (NQ),53635,60 kDa chaperonin 2
152,472,ETNP_90m_PROKKA_50635,76,15,15,,8,0,12,Deamidation (NQ),58646,60 kDa chaperonin 2
309,1261,ETNP_70m_PROKKA_40869,75.94,28,28,,3,0,4,,8506,hypothetical protein
276,400,WP_025887731,75.55,26,26,1.23E+06,4,1,4,Carbamidomethylation; Deamidation (NQ),22050,inorganic pyrophosphatase Prochlorococcus
146,664,XP_002179551,75.47,46,46,6.50E+05,10,1,12,Oxidation (M),12629,histone H2B isoform 1a  Phaeodactylum tricornutum CCAP 1055
146,665,XP_002179210,75.47,46,46,6.50E+05,10,1,12,Oxidation (M),12629,histone H2B isoform 1b  Phaeodactylum tricornutum CCAP 1055
341,1388,ETNP_70m_PROKKA_96764,75.2,60,60,1.86E+06,3,3,3,,5008,hypothetical protein
388,895,ETNP_70m_PROKKA_105407,74.71,28,28,3.70E+06,3,3,4,Carbamidomethylation,14312,EGF-like domain protein
253,624,EJK66451,74.46,8,8,4.82E+05,4,1,5,,54437,hypothetical protein THAOC_12633  Thalassiosira oceanica
376,1105,NP_30m_PROKKA_13498,74.26,29,29,1.36E+06,3,3,3,,12383,Nitrogen regulatory protein P-II
376,1106,WP_011377098,74.26,29,29,1.36E+06,3,3,3,,12383,nitrogen regulatory protein P-II Prochlorococcus
260,726,WP_011823524,74.14,12,12,1.89E+05,4,2,5,,38409,fructose-bisphosphate aldolase Prochlorococcus
271,748,WP_040927250,74.02,11,11,5.93E+06,4,3,6,Dimethylation(KR); Mutation,38988,ABC transporter substrate-binding protein SAR116 cluster alpha proteobacterium HIMB100
318,1179,WP_006169891,73.98,26,26,3.61E+06,3,2,4,Carbamidomethylation; Mutation,18100,phycocyanin  subunit beta Synechococcus
265,784,ETNP_120m_free_PROKKA_147965,73.85,37,37,1.96E+06,4,2,5,Mutation,17863,C-phycoerythrin class 1 subunit alpha
265,785,ETNP_100m_particle_PROKKA_112482,73.85,37,37,1.96E+06,4,2,5,Mutation,17863,C-phycoerythrin class 1 subunit alpha
265,786,ETNP_140m_PROKKA_48972,73.85,37,37,1.96E+06,4,2,5,Mutation,17863,C-phycoerythrin class 1 subunit alpha
265,787,ETNP_120m_PROKKA_239032,73.85,37,37,1.96E+06,4,2,5,Mutation,17863,C-phycoerythrin class 1 subunit alpha
306,1312,ETNP_70m_PROKKA_56473,73.77,29,29,3.27E+06,3,2,4,,10590,10 kDa chaperonin
267,1441,WP_015405328,73.72,4,4,1.15E+05,4,1,5,,60651,flagellinflagellar hook associated protein Desulfocapsa sulfexigens
300,1462,WP_038543134,73.28,21,21,8.78E+05,3,1,5,Sodium adduct,13320,50S ribosomal protein L14 Synechococcus sp KORDI-100
300,1463,WP_006169852,73.28,21,21,8.78E+05,3,1,5,Sodium adduct,13321,50S ribosomal protein L14 Synechococcus
272,861,WP_042851049,73.22,6,6,7.15E+04,4,1,5,,75614,elongation factor G Prochlorococcus sp MIT 0604
272,865,WP_038543042,69.21,4,4,,3,0,4,,75168,elongation factor G Synechococcus sp KORDI-100
272,868,WP_011128993,69.21,4,4,,3,0,4,,75112,elongation factor G Synechococcus sp WH 8102
237,811,ETNP_180m_PROKKA_85346,73.1,9,9,7.09E+04,6,1,7,Methylation(others),46543,60 kDa chaperonin 5
237,812,ETNP_120m_PROKKA_245411,73.1,7,7,7.09E+04,6,1,7,Methylation(others),58327,60 kDa chaperonin 5
237,813,ETNP14_120maa_PROKKA_49576,73.1,7,7,7.09E+04,6,1,7,Methylation(others),58327,60 kDa chaperonin 5
362,1425,XP_003056040,73.02,17,17,1.27E+05,3,1,4,Carbamidomethylation,17730,thioredoxin  Micromonas pusilla CCMP1545
234,522,WP_042849671,72.98,19,19,4.41E+06,3,3,6,,27466,chemotaxis protein CheY Prochlorococcus sp MIT 0604
304,804,WP_006997986,72.75,10,10,0.00E+00,4,1,4,Carbamidomethylation; Oxidation (M),33805,glycinebetaine ABC transporter substrate-binding protein Candidatus Pelagibacter ubique
266,1028,ETNP14_120maa_PROKKA_169078,72.74,8,8,2.07E+04,3,1,4,Acetylation (N-term),35639,ATP synthase subunit beta
294,619,WP_038544002,72.7,12,12,1.37E+06,4,2,5,,37829,fructose-bisphosphate aldolase Synechococcus sp KORDI-100
294,623,NP_30m_PROKKA_04907,68.9,9,9,9.92E+05,3,1,4,,37706,Fructose-bisphosphate aldolase class 1
389,1024,ETNP_120m_PROKKA_236515,72.3,12,12,3.33E+05,3,1,3,,43541,30S ribosomal protein S1
389,1147,WP_011128843,67.2,7,7,3.33E+05,2,1,2,,40534,30S ribosomal protein S1 Synechococcus sp WH 8102
389,1246,ETNP_90m_PROKKA_127849,67.2,9,9,3.33E+05,2,1,2,,29896,30S ribosomal protein S1
263,469,WP_015895894,72.25,8,8,,5,0,6,,58788,molecular chaperone GroEL Acidobacterium capsulatum
289,963,ETNP_60m_PROKKA_00022,71.99,16,16,4.82E+05,4,1,5,Methylation(others),29999,DNA-directed RNA polymerase subunit beta'
229,725,ETNP_100m_particle_PROKKA_00358,71.96,14,14,,6,0,7,,29028,60 kDa chaperonin 1
286,803,WP_032524120,71.93,24,24,2.02E+06,3,3,4,Deamidation (NQ); Deoxy,16672,hypothetical protein Prochlorococcus
323,1188,ETNP_90m_PROKKA_124072,71.81,10,10,2.02E+06,2,1,3,Carbamidomethylation,24971,Thioredoxin reductase
323,1189,ETNP_100m_PROKKA_69764,71.81,10,10,2.02E+06,2,1,3,Carbamidomethylation,25185,Thioredoxin reductase
323,1190,ETNP14_68mB_PROKKA_83783,71.81,9,9,2.02E+06,2,1,3,Carbamidomethylation,28258,Thioredoxin reductase
323,1191,ETNP_120m_PROKKA_276450,71.81,7,7,2.02E+06,2,1,3,Carbamidomethylation,34155,Thioredoxin reductase
323,1194,NP_85m_PROKKA_21417,71.81,11,11,2.02E+06,2,1,3,Carbamidomethylation,22682,Thioredoxin reductase
323,1387,ETNP14_68maa_PROKKA_51810,71.81,7,7,2.02E+06,2,1,3,Carbamidomethylation,34402,Thioredoxin reductase
219,858,WP_011127365,71.48,12,12,2.75E+05,5,2,7,Oxidation (M); Methylation(others),54069,ATP synthase subunit alpha Synechococcus sp WH 8102
367,1055,ETNP_70m_PROKKA_103853,71.4,18,18,9.55E+06,2,2,2,,13845,Photosystem II 12 kDa extrinsic protein precursor
305,956,WP_038654266,71.07,22,22,1.01E+06,3,2,5,,17668,30S ribosomal protein S7 Prochlorococcus sp MIT 0801
278,732,ETNP14_68maa_PROKKA_118948,70.99,9,9,,4,0,5,Deamidation (NQ),53914,ATP synthase subunit alpha
278,733,YP_717250,70.99,9,9,,4,0,5,Deamidation (NQ),53964,AtpA chloroplast  Ostreococcus tauri
278,734,ETNP_60m_PROKKA_09561,70.99,9,9,,4,0,5,Deamidation (NQ),54787,ATP synthase subunit alpha
249,736,NP_85m_PROKKA_14345,70.83,6,6,5.62E+05,3,1,5,,57312,ATP synthase subunit alpha
308,768,WP_013045142,70.81,16,16,3.79E+05,4,2,4,Carbamidomethylation; Mutation,31267,LacI family transcriptional regulator Candidatus Puniceispirillum marinum
242,646,ETNP14_68maa_PROKKA_61337,70.77,14,14,7.19E+05,6,3,7,Acetylation (N-term),42893,Elongation factor Tu
242,652,ETNP14_68maa_PROKKA_183363,68.09,11,11,4.79E+05,5,2,6,Acetylation (N-term),43090,Elongation factor Tu
321,1632,ETNP_120m_particle_PROKKA_135170,70.59,8,8,9.03E+04,2,1,3,Deamidation (NQ); Mutation,50703,60 kDa chaperonin 1
375,1007,NP_30m_PROKKA_14305,70.33,24,24,1.54E+06,2,2,2,,12526,F0F1 ATP synthase subunit B'
375,1062,WP_042850997,70.33,17,17,1.54E+06,2,2,2,,17103,ATP synthase F0F1 subunit B Prochlorococcus sp MIT 0604
248,1533,ETNP_70m_PROKKA_06072,70.31,29,29,2.09E+07,4,2,8,,10315,10 kDa chaperonin
248,1534,ETNP14_68mB_PROKKA_114653,70.31,29,29,2.09E+07,4,2,8,,10315,10 kDa chaperonin
248,1535,ETNP_60m_PROKKA_20003,70.31,29,29,2.09E+07,4,2,8,,10315,10 kDa chaperonin
248,1578,ETNP14_68mB_PROKKA_76100,66.43,20,20,2.04E+07,3,1,6,,10410,10 kDa chaperonin 5
248,1590,NP_300m_PROKKA_38473,66.43,20,20,2.04E+07,3,1,6,,10571,10 kDa chaperonin 1
248,1591,ETNP_120m_particle_PROKKA_108674,66.43,20,20,2.04E+07,3,1,6,,10571,10 kDa chaperonin 1
248,1592,ETNP_110m_PROKKA_48191,66.43,20,20,2.04E+07,3,1,6,,10571,10 kDa chaperonin 1
248,1622,ETNP_100m_PROKKA_34419,66.43,19,19,2.04E+07,3,1,6,,10687,10 kDa chaperonin 1
248,1623,ETNP14_120maa_PROKKA_128386,66.43,19,19,2.04E+07,3,1,6,,10687,10 kDa chaperonin 1
248,1766,NP_100m_PROKKA_25186,66.43,20,20,2.04E+07,3,1,6,,10630,10 kDa chaperonin 1
248,1767,ETNP14_120mac_PROKKA_47964,66.43,20,20,2.04E+07,3,1,6,,10629,10 kDa chaperonin 1
248,1768,ETNP14_120mab_PROKKA_38476,66.43,20,20,2.04E+07,3,1,6,,10629,10 kDa chaperonin 1
248,1769,NP_85m_PROKKA_38527,66.43,20,20,2.04E+07,3,1,6,,10655,10 kDa chaperonin 2
248,1770,ETNP14_120maa_PROKKA_139465,66.43,19,19,2.04E+07,3,1,6,,10673,10 kDa chaperonin 5
248,1771,ETNP14_120mab_PROKKA_34108,66.43,19,19,2.04E+07,3,1,6,,10659,10 kDa chaperonin 5
248,1876,NP_30m_PROKKA_20768,61.08,13,13,2.04E+07,2,1,5,,10221,10 kDa chaperonin 1
248,1987,ETNP_120m_particle_PROKKA_14060,61.08,13,13,2.04E+07,2,1,5,,10385,10 kDa chaperonin
248,1988,ETNP_120m_particle_PROKKA_96528,61.08,13,13,2.04E+07,2,1,5,,10212,10 kDa chaperonin
248,1989,ETNP14_120mab_PROKKA_78462,61.08,10,10,2.04E+07,2,1,5,,13851,10 kDa chaperonin
268,529,ETNP_300m_PROKKA_146538,69.94,10,10,,6,0,6,,58282,60 kDa chaperonin 1
268,564,ETNP_150m_particle_PROKKA_10026,66.79,10,10,,5,0,5,,50980,60 kDa chaperonin 1
268,565,ETNP_120m_particle_PROKKA_76937,66.79,10,10,,5,0,5,,52118,60 kDa chaperonin 1
277,681,ETNP_100m_PROKKA_44933,69.13,8,8,1.15E+06,5,5,5,,79226,DNA-directed RNA polymerase subunit beta
277,682,NP_85m_PROKKA_10362,69.13,7,7,1.15E+06,5,5,5,,84927,DNA-directed RNA polymerase subunit beta
277,683,ETNP_160m_PROKKA_143785,69.13,7,7,1.15E+06,5,5,5,,85735,DNA-directed RNA polymerase subunit beta
277,686,WP_038654156,69.13,5,5,1.15E+06,5,5,5,,122513,DNA-directed RNA polymerase subunit beta Prochlorococcus sp MIT 0801
277,687,ETNP_90m_PROKKA_50421,69.13,5,5,1.15E+06,5,5,5,,122497,DNA-directed RNA polymerase subunit beta
277,688,WP_042851030,69.13,5,5,1.15E+06,5,5,5,,123048,DNA-directed RNA polymerase subunit beta Prochlorococcus sp MIT 0604
277,684,WP_011130875,69.13,5,5,1.15E+06,5,5,5,,122534,DNA-directed RNA polymerase subunit beta Prochlorococcus marinus
277,685,WP_036911437,69.13,5,5,1.15E+06,5,5,5,,122573,DNA-directed RNA polymerase subunit beta Prochlorococcus
238,772,ETNP_140m_PROKKA_71872,69,11,11,1.01E+06,7,1,7,,55591,60 kDa chaperonin
238,773,ETNP_160m_PROKKA_75377,69,10,10,1.01E+06,7,1,7,,57583,60 kDa chaperonin
238,774,ETNP_180m_PROKKA_146861,69,10,10,1.01E+06,7,1,7,,57583,60 kDa chaperonin
238,779,ETNP_120m_particle_PROKKA_158973,66.29,12,12,1.01E+06,6,1,6,,42115,60 kDa chaperonin
238,780,ETNP_120m_PROKKA_226848,66.29,10,10,1.01E+06,6,1,6,,50297,60 kDa chaperonin
238,781,ETNP_300m_PROKKA_115333,66.29,10,10,1.01E+06,6,1,6,,51797,60 kDa chaperonin
226,548,ETNP_70m_PROKKA_01608,68.57,20,20,9.06E+06,6,6,7,Amidation,28604,hypothetical protein
412,1405,ETNP_60m_PROKKA_00269,67.9,32,32,0.00E+00,2,1,2,Carbamidomethylation,8817,Photosystem I iron-sulfur center
412,1406,ETNP_70m_PROKKA_118628,67.9,32,32,0.00E+00,2,1,2,Carbamidomethylation,8817,Photosystem I iron-sulfur center
259,1422,ETNP_70m_PROKKA_123459,67.64,19,19,4.43E+05,3,1,5,Carbamidomethylation; Oxidation (M),15883,Superoxide dismutase [Ni] precursor
259,1423,WP_042850848,67.64,17,17,4.43E+05,3,1,5,Carbamidomethylation; Oxidation (M),17626,superoxide dismutase Prochlorococcus sp MIT 0604
259,1424,ETNP14_120maa_PROKKA_191458,67.64,17,17,4.43E+05,3,1,5,Carbamidomethylation; Oxidation (M),17569,Superoxide dismutase [Ni] precursor
334,1110,ETNP_70m_PROKKA_24400,67.08,16,16,2.96E+05,3,3,3,,18470,hypothetical protein
330,669,WP_025930851,66.86,19,19,1.83E+06,3,3,3,,19693,ATP synthase subunit delta Prochlorococcus
279,866,ETNP14_68mB_PROKKA_59223,66.78,15,15,4.55E+02,5,1,5,Deamidation (NQ),33857,60 kDa chaperonin 1
301,1468,ETNP_70m_PROKKA_132816,66.68,21,21,8.63E+04,3,1,5,Sodium adduct,13438,50S ribosomal protein L14
207,991,ETNP_120m_free_PROKKA_182311,66.16,33,33,7.23E+05,7,1,10,Carbamidomethylation; Mutation,17722,C-phycoerythrin class 2 subunit alpha
207,1505,ETNP_120m_PROKKA_239026,60.41,27,27,7.23E+05,5,1,7,Carbamidomethylation; Mutation,17736,C-phycoerythrin class 2 subunit alpha
207,1506,ETNP_90m_PROKKA_15075,60.41,27,27,7.23E+05,5,1,7,Carbamidomethylation; Mutation,17736,C-phycoerythrin class 2 subunit alpha
207,1507,ETNP_100m_particle_PROKKA_144421,60.41,27,27,7.23E+05,5,1,7,Carbamidomethylation; Mutation,17736,C-phycoerythrin class 2 subunit alpha
331,810,WP_042849490,66.12,17,17,3.80E+06,4,4,4,,21069,RNA-binding protein Prochlorococcus sp MIT 0604
243,517,ADB27602,66.1,9,9,,4,0,6,,44617,translation elongation factor EF-Tu chloroplast  Thalassiosira oceanica CCMP1005
258,655,WP_042850244,65.6,14,14,8.91E+05,4,2,5,Carbamidomethylation,38532,fructose-bisphosphate aldolase Prochlorococcus sp MIT 0604
395,1610,WP_042850327,64.27,20,20,1.35E+06,2,2,3,Deamidation (NQ),13286,photosystem II reaction center Psb28 protein Prochlorococcus sp MIT 0604
349,603,ETNP_70m_PROKKA_103282,63.91,24,24,6.31E+05,3,1,3,Deamidation (NQ),15978,Glyceraldehyde-3-phosphate dehydrogenase 2
391,1144,WP_011129195,63.7,12,12,3.29E+06,3,3,3,Mutation,25412,50S ribosomal protein L1 Synechococcus sp WH 8102
347,1873,WP_038653735,63.46,25,25,1.57E+06,2,2,3,,8449,peptidase M20 Prochlorococcus sp MIT 0801
414,1721,WP_011128361,63.44,22,22,2.43E+06,3,2,3,Oxidation (M); Mutation,12677,plastocyanin Synechococcus sp WH 8102
269,637,ETNP14_68mB_PROKKA_15743,63.31,47,47,1.43E+06,5,3,6,,10403,10 kDa chaperonin 1
269,638,ETNP_160m_PROKKA_43026,63.31,47,47,1.43E+06,5,3,6,,10403,10 kDa chaperonin 1
269,639,ETNP_140m_PROKKA_133309,63.31,47,47,1.43E+06,5,3,6,,10403,10 kDa chaperonin 1
269,640,ETNP14_120mab_PROKKA_105973,63.31,47,47,1.43E+06,5,3,6,,10403,10 kDa chaperonin 1
269,641,ETNP_180m_PROKKA_128182,63.31,47,47,1.43E+06,5,3,6,,10403,10 kDa chaperonin 1
269,642,ETNP14_68mB_PROKKA_07518,63.31,48,48,1.43E+06,5,3,6,,10271,10 kDa chaperonin 1
315,1176,ETNP14_120maa_PROKKA_28008,63.3,6,6,,4,0,4,,57900,60 kDa chaperonin
390,1081,ETNP_70m_PROKKA_07397,62.7,16,16,8.63E+05,2,2,2,Carbamidomethylation,19356,hypothetical protein
353,1503,ETNP_90m_PROKKA_129781,62.3,16,16,4.26E+06,2,2,3,,15547,hypothetical protein
353,1504,ETNP14_68mB_PROKKA_28071,62.3,16,16,4.26E+06,2,2,3,,15536,hypothetical protein
350,911,ETNP_70m_PROKKA_140690,61.87,37,37,5.63E+05,3,3,3,Deamidation (NQ),13349,PsbP
338,1571,ETNP_120m_particle_PROKKA_244307,61.39,5,5,,4,0,4,,43790,60 kDa chaperonin
405,1157,ETNP_120m_free_PROKKA_273305,61.09,27,27,1.38E+06,2,1,2,,10037,50S ribosomal protein L15
394,1493,ETNP_100m_particle_PROKKA_02876,60.99,21,21,4.28E+05,4,1,4,Carbamidomethylation; Mutation,25176,putative peroxiredoxin
394,1494,ETNP_120m_PROKKA_15359,60.99,21,21,4.28E+05,4,1,4,Carbamidomethylation; Mutation,25162,putative peroxiredoxin
428,1465,ETNP_90m_PROKKA_177529,60.6,14,14,9.74E+04,2,1,2,,18523,ATP synthase subunit alpha
288,771,WP_038653845,60.47,7,7,4.29E+05,4,2,4,,68071,cell division protein FtsH Prochlorococcus sp MIT 0801
434,2076,ETNP14_68maa_PROKKA_106993,60.34,13,13,2.99E+05,2,2,2,Mutation,31228,hypothetical protein
319,966,ETNP_90m_PROKKA_99970,60.31,10,10,2.39E+06,4,4,5,Mutation,49261,RNA polymerase sigma factor SigA
319,1247,ETNP14_68maa_PROKKA_163802,49.99,6,6,5.31E+05,2,2,3,,48107,RNA polymerase sigma factor SigA
319,1260,WP_036914683,55.66,8,8,1.13E+06,3,3,4,Mutation,49242,RNA polymerase sigma factor RpoD Prochlorococcus
319,1263,WP_038651635,49.99,6,6,5.31E+05,2,2,3,,48046,RNA polymerase sigma factor RpoD Prochlorococcus sp MIT 0801
319,1265,ETNP_100m_particle_PROKKA_21970,49.99,5,5,5.31E+05,2,2,3,,56780,RNA polymerase sigma factor SigA
319,1293,ETNP_120m_free_PROKKA_246074,49.99,19,19,5.31E+05,2,2,3,,16564,RNA polymerase sigma factor SigA
319,1294,ETNP_60m_PROKKA_01199,49.99,17,17,5.31E+05,2,2,3,,18098,RNA polymerase sigma factor SigA
319,1295,NP_30m_PROKKA_16716,49.99,12,12,5.31E+05,2,2,3,,25173,RNA polymerase sigma factor SigA
319,1296,ETNP_120m_free_PROKKA_205602,49.99,11,11,5.31E+05,2,2,3,,27154,RNA polymerase sigma factor SigA
319,1297,ETNP14_68mB_PROKKA_09059,49.99,11,11,5.31E+05,2,2,3,,28106,RNA polymerase sigma factor SigA
319,1298,ETNP_120m_PROKKA_91129,49.99,11,11,5.31E+05,2,2,3,,29407,RNA polymerase sigma factor SigA
319,1299,ETNP_100m_PROKKA_79070,49.99,11,11,5.31E+05,2,2,3,,29393,RNA polymerase sigma factor SigA
319,1300,ETNP_120m_PROKKA_85889,49.99,7,7,5.31E+05,2,2,3,,43113,RNA polymerase sigma factor SigA
319,1301,WP_042849952,49.99,7,7,5.31E+05,2,2,3,,45469,RNA polymerase sigma factor RpoD Prochlorococcus sp MIT 0604
319,1302,ETNP_120m_PROKKA_68213,49.99,7,7,5.31E+05,2,2,3,,46673,RNA polymerase sigma factor SigA
319,1303,ETNP14_68maa_PROKKA_28116,49.99,6,6,5.31E+05,2,2,3,,48355,RNA polymerase sigma factor SigA
319,1304,WP_038543627,49.99,6,6,5.31E+05,2,2,3,,48384,RNA polymerase sigma factor RpoD Synechococcus sp KORDI-100
319,1305,ETNP_90m_PROKKA_32806,49.99,6,6,5.31E+05,2,2,3,,49069,RNA polymerase sigma factor SigA
319,1306,ETNP_110m_PROKKA_46189,49.99,6,6,5.31E+05,2,2,3,,49097,RNA polymerase sigma factor SigA
319,1307,WP_041384505,49.99,6,6,5.31E+05,2,2,3,,49444,RNA polymerase sigma factor RpoD Prochlorococcus marinus
319,1308,ETNP_100m_particle_PROKKA_123827,49.99,6,6,5.31E+05,2,2,3,,49916,RNA polymerase sigma factor SigA
319,1309,WP_006171248,49.99,6,6,5.31E+05,2,2,3,,51653,RNA polymerase sigma factor RpoD Synechococcus sp WH 5701
319,1310,WP_011128643,49.99,6,6,5.31E+05,2,2,3,,52494,RNA polymerase sigma factor RpoD Synechococcus sp WH 8102
319,1488,NP_85m_PROKKA_23827,49.99,22,22,5.31E+05,2,2,3,,14536,RNA polymerase sigma factor SigA
