Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
505,215211,tr|Q7V2W2|Q7V2W2_PROMP,106.59,36,4,4,,10752,Sec-independent protein translocase protein TatA OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=tatA PE=3 SV=1
764,214791,Q7V111|KPRS_PROMP,106.49,25,6,6,Carbamidomethylation,36253,Ribose-phosphate pyrophosphokinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=prs PE=3 SV=1
585,212784,tr|Q7V1Y8|Q7V1Y8_PROMP,106.42,27,8,8,Carbamidomethylation; Deamidation (NQ); Dehydration,44468,Two-component sensor histidine kinase  phosphate sensing OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=phoR PE=4 SV=1
874,214986,P59882|TRUB_PROMP,106.20,22,5,5,Deamidation (NQ),34325,tRNA pseudouridine synthase B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=truB PE=3 SV=1
445,212049,tr|Q7V1T4|Q7V1T4_PROMP,106.19,51,10,10,Carbamidomethylation,27644,Putative 6-phosphogluconolactonase (DevB  Pgl) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0771 PE=4 SV=1
416,212764,tr|Q7V2N4|Q7V2N4_PROMP,105.91,29,10,10,,38895,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0440 PE=4 SV=1
481,214700,tr|Q7UZS6|Q7UZS6_PROMP,105.77,29,11,11,,51713,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1579 PE=4 SV=1
680,214750,tr|Q7UZZ0|Q7UZZ0_PROMP,105.77,33,7,7,Carbamidomethylation,35457,SAM (And some other nucleotide) binding motif OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1505 PE=3 SV=1
420,214664,tr|Q7V2F1|Q7V2F1_PROMP,105.73,48,12,12,,34768,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0529 PE=4 SV=1
419,214840,Q7V1W1|THF1_PROMP,105.58,35,9,8,Carbamidomethylation; Deamidation (NQ); Dehydration,23535,Protein Thf1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=thf1 PE=3 SV=2
710,214886,tr|Q7V3B4|Q7V3B4_PROMP,105.50,26,5,5,Carbamidomethylation,26601,Mg-protoporphyrin IX methyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=chlM PE=4 SV=1
855,214975,tr|Q7TU63|Q7TU63_PROMP,105.44,24,4,4,,27277,tRNA/rRNA methyltransferase (SpoU) OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=spoU PE=4 SV=1
491,214738,tr|Q7V213|Q7V213_PROMP,105.32,44,9,9,Carbamidomethylation,34160,Quinolinate synthase A OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=nadA PE=3 SV=1
554,212269,tr|Q7V3R0|Q7V3R0_PROMP,105.24,44,6,6,Carbamidomethylation,24040,N utilization substance protein B homolog OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=nusB PE=3 SV=1
904,215080,Q7V1I7|COAD_PROMP,105.23,31,3,3,,17896,Phosphopantetheine adenylyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=coaD PE=3 SV=1
433,214834,tr|Q7V0S2|Q7V0S2_PROMP,105.18,46,9,9,Carbamidomethylation; Deamidation (NQ); Dehydration,22216,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1182 PE=4 SV=1
629,212112,tr|Q7V1D1|Q7V1D1_PROMP,105.14,8,8,8,Carbamidomethylation,131266,DNA-directed DNA polymerase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dnaE PE=3 SV=1
511,214862,tr|Q7V1S2|Q7V1S2_PROMP,104.98,53,6,6,,14782,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0783 PE=4 SV=1
701,214906,Q7V3E0|FABH_PROMP,104.75,30,7,7,Deamidation (NQ),36465,3-oxoacyl-[acyl-carrier-protein] synthase 3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=fabH PE=3 SV=1
426,214826,tr|Q7V1R1|Q7V1R1_PROMP,104.73,78,8,8,Deamidation (NQ),20029,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0794 PE=4 SV=1
742,214973,tr|Q7V1P7|Q7V1P7_PROMP,104.59,52,5,5,Oxidation (M),11569,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0810 PE=4 SV=1
660,214825,Q7V3P5|EFP_PROMP,104.48,35,7,7,,20616,Elongation factor P OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=efp PE=3 SV=1
922,215072,tr|Q7V2N9|Q7V2N9_PROMP,104.48,22,3,3,,25031,Possible ABC transporter  ATP binding protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0434 PE=4 SV=1
454,214893,tr|Q7UZI7|Q7UZI7_PROMP,104.26,42,7,7,,15725,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1678 PE=4 SV=1
590,214780,Q7V034|ATPX_PROMP,104.04,50,6,6,Deamidation (NQ); Dehydration,17147,ATP synthase subunit b' OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=atpG PE=3 SV=1
802,212552,tr|Q7V3H4|Q7V3H4_PROMP,103.99,21,5,5,Carbamidomethylation,34765,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0101 PE=4 SV=1
849,214875,tr|Q7UZH0|Q7UZH0_PROMP,103.77,22,5,4,Carbamidomethylation,38319,RNA polymerase sigma factor OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1697 PE=3 SV=1
708,214787,tr|Q7V0C5|Q7V0C5_PROMP,103.63,12,7,7,Carbamidomethylation; Amidation; Deamidation (NQ),77500,Two-component sensor histidine kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=nblS PE=4 SV=1
792,215079,tr|Q7V295|Q7V295_PROMP,103.54,33,4,4,,16630,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0588 PE=4 SV=1
706,214962,tr|Q7V3F8|Q7V3F8_PROMP,103.47,45,5,5,,16412,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0117 PE=4 SV=1
755,214944,Q7UZH5|QUEC_PROMP,103.39,33,5,5,Carbamidomethylation,25067,7-cyano-7-deazaguanine synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=queC PE=3 SV=1
580,214896,tr|Q7TUE0|Q7TUE0_PROMP,103.37,33,5,5,Carbamidomethylation; Deamidation (NQ),27496,PRECORRIN-2 C20-METHYLTRANSFERASE OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cbiL PE=4 SV=1
664,214895,Q7V0I8|NADK2_PROMP,103.32,23,5,5,Carbamidomethylation; Deamidation (NQ),33004,NAD kinase 2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=nadK2 PE=3 SV=1
499,214751,tr|Q7V0G9|Q7V0G9_PROMP,103.29,34,7,7,,35631,RNA polymerase sigma factor OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1289 PE=3 SV=1
765,214798,tr|Q7V229|Q7V229_PROMP,103.19,29,6,6,Carbamidomethylation,26644,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0662 PE=4 SV=1
774,214999,tr|Q7V1H2|Q7V1H2_PROMP,103.01,33,6,6,Carbamidomethylation; Oxidation (M),31267,Possible myo-inositol-1(Or 4)-monophosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0899 PE=4 SV=1
514,214719,tr|Q7U394|Q7U394_PROMP,102.88,24,10,10,,54799,Conserved hypothetical OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1187 PE=4 SV=1
468,212243,Q7V277|MEND_PROMP,102.83,21,9,9,Carbamidomethylation,66112,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=menD PE=3 SV=1
538,214755,Q7V0U2|COBQ_PROMP,102.63,23,9,9,Carbamidomethylation,57571,Cobyric acid synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cobQ PE=3 SV=1
642,214756,tr|Q7V0P8|Q7V0P8_PROMP,102.55,29,7,7,Carbamidomethylation,40894,GDP-mannose 4 6-dehydratase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gmd PE=3 SV=1
905,215084,tr|Q7TUH6|Q7TUH6_PROMP,102.52,38,5,5,,14484,Possible Signal peptide binding domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0127 PE=4 SV=1
483,215033,tr|Q7V0Y3|Q7V0Y3_PROMP,102.51,58,5,5,Deamidation (NQ),12034,Glutaredoxin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1111 PE=3 SV=1
569,214749,tr|Q7V290|Q7V290_PROMP,102.48,17,9,8,Carbamidomethylation,80150,Peptidase family M3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0593 PE=3 SV=1
297,214817,tr|Q7V1E4|Q7V1E4_PROMP,102.42,25,7,7,Deamidation (NQ),36023,Pyruvate dehydrogenase E1 beta subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pdhB PE=4 SV=1
574,214832,tr|Q7V0J9|Q7V0J9_PROMP,102.39,24,8,8,,38722,Possible dTDP-glucose 4 6-dehydratase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1257 PE=4 SV=1
850,214909,tr|Q7V097|Q7V097_PROMP,102.37,68,5,5,Carbamidomethylation,10782,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1372 PE=4 SV=1
719,214843,tr|Q7V2I9|Q7V2I9_PROMP,102.15,17,6,5,Carbamidomethylation; Deamidation (NQ),46741,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0487 PE=4 SV=1
766,214835,Q7UZS3|HEM6_PROMP,102.04,21,6,6,,39848,Oxygen-dependent coproporphyrinogen-III oxidase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=hemF PE=3 SV=1
661,212640,tr|Q7V3D8|Q7V3D8_PROMP,101.85,38,7,7,,23127,Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=plsC PE=4 SV=1
654,215087,Q7V3C8|NU4C_PROMP,101.81,7,5,4,,59932,NAD(P)H-quinone oxidoreductase chain 4 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ndhD PE=3 SV=1
595,214958,tr|Q7V0Y4|Q7V0Y4_PROMP,101.67,75,5,5,,8421,BolA-like protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1110 PE=3 SV=1
366,215045,Q7TUA0|RS18_PROMP,101.54,49,7,7,Deamidation (NQ); Dehydration,8317,30S ribosomal protein S18 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpsR PE=3 SV=1
651,214985,tr|Q7V3I7|Q7V3I7_PROMP,101.53,62,5,5,Oxidation (M),8599,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0088 PE=4 SV=1
571,214803,tr|Q7V0Z5|Q7V0Z5_PROMP,101.44,17,8,8,Deamidation (NQ),66539,ABC transporter  multidrug efflux family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1099 PE=4 SV=1
688,212170,tr|Q7UZJ3|Q7UZJ3_PROMP,101.35,23,5,5,,26651,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1671 PE=4 SV=1
674,212312,tr|Q7UZQ5|Q7UZQ5_PROMP,101.29,22,6,6,,28697,Ribonuclease 3 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rnc PE=3 SV=1
166,214811,Q7V3M8|NDK_PROMP,101.27,42,7,7,Deamidation (NQ); Dehydration,17187,Nucleoside diphosphate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ndk PE=3 SV=1
451,214820,tr|Q7V2G9|Q7V2G9_PROMP,101.27,44,7,7,Carbamidomethylation,20347,Inorganic pyrophosphatase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ppa (ipyR) PE=3 SV=1
783,212460,tr|Q7V298|Q7V298_PROMP,101.25,14,6,6,,59394,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0585 PE=4 SV=1
533,214851,Q7TUH1|NDHI_PROMP,101.13,35,6,6,,24228,NAD(P)H-quinone oxidoreductase subunit I OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ndhI PE=3 SV=1
255,212365,tr|Q7V193|Q7V193_PROMP,101.10,45,10,10,,11955,Helix-hairpin-helix DNA-binding motif class 1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0988 PE=4 SV=1
667,212216,tr|Q7V1Q5|Q7V1Q5_PROMP,101.09,22,5,5,Carbamidomethylation,24474,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ycf39 PE=4 SV=1
839,215010,tr|Q7V3G9|Q7V3G9_PROMP,101.06,23,5,5,Carbamidomethylation,34705,6-pyruvoyl tetrahydropterin synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0106 PE=4 SV=1
598,212291,tr|Q7V107|Q7V107_PROMP,101.02,34,9,9,Carbamidomethylation,40598,Putative glycerol dehydrogenase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=gldA PE=4 SV=1
739,214924,tr|Q7V1K3|Q7V1K3_PROMP,100.99,46,7,7,Amidation; Formylation; Dehydration,20848,Putative cobinamide kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cobP PE=4 SV=1
717,214828,tr|Q7V3H2|Q7V3H2_PROMP,100.94,47,6,6,Carbamidomethylation,14992,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0103 PE=4 SV=1
581,214950,tr|Q7V3K8|Q7V3K8_PROMP,100.81,61,6,6,Carbamidomethylation; Deamidation (NQ),12714,HIT (Histidine triad) family protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0067 PE=4 SV=1
672,212751,tr|Q7V3E5|Q7V3E5_PROMP,100.63,10,7,7,,83261,Putative P-type ATPase transporter for copper OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0131 PE=3 SV=1
643,212395,tr|Q7TUH7|Q7TUH7_PROMP,100.51,23,7,7,,41476,PUTATIVE THIAMINE BIOSYNTHESIS OXIDOREDUCTASE OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=thiO PE=4 SV=1
496,215341,tr|A8WIE3|A8WIE3_PROMP,100.50,21,4,4,,8447,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1924 PE=4 SV=1
495,214998,tr|Q7V2H7|Q7V2H7_PROMP,100.47,33,4,4,Deamidation (NQ),20597,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0500 PE=4 SV=1
588,212735,Q7UZR6|PANCY_PROMP,100.39,22,8,8,Carbamidomethylation,58295,Bifunctional pantoate ligase/cytidylate kinase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=panC/cmk PE=3 SV=1
720,214871,Q7V336|LEUC_PROMP,100.38,17,5,5,Carbamidomethylation,51475,3-isopropylmalate dehydratase large subunit OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=leuC PE=3 SV=1
645,214800,tr|Q7TU50|Q7TU50_PROMP,100.27,48,7,7,,19852,Possible Hemagglutinin-neuraminidase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1400 PE=4 SV=1
630,212057,tr|Q7V0W2|Q7V0W2_PROMP,100.17,12,8,8,,110788,DNA polymerase I OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=polA PE=3 SV=1
891,212130,tr|Q7V0N5|Q7V0N5_PROMP,100.15,16,5,5,Carbamidomethylation,42556,Glycosyl transferase  group 1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1221 PE=4 SV=1
615,214761,tr|Q7UZH4|Q7UZH4_PROMP,100.12,27,8,8,Carbamidomethylation; Deamidation (NQ),50006,Possible p-aminobenzoate synthetase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1692 PE=4 SV=1
657,214794,Q7V0D8|PYRF_PROMP,99.82,33,6,6,Carbamidomethylation,26275,Orotidine 5'-phosphate decarboxylase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=pyrF PE=3 SV=1
692,212706,tr|Q7V3K4|Q7V3K4_PROMP,99.65,20,6,6,,45919,ABC transporter  membrane component OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0071 PE=4 SV=1
794,214829,tr|Q7V0H3|Q7V0H3_PROMP,99.51,30,6,6,,35097,PhoH-like phosphate starvation-inducible protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=phoH psiH PE=4 SV=1
702,212156,tr|Q7UZJ4|Q7UZJ4_PROMP,99.47,16,5,5,Deamidation (NQ),47354,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1670 PE=4 SV=1
529,214745,tr|Q7V2Q5|Q7V2Q5_PROMP,99.39,47,9,9,Carbamidomethylation; Deamidation (NQ),29482,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0416 PE=4 SV=1
589,214766,tr|Q7V359|Q7V359_PROMP,99.33,28,8,8,Carbamidomethylation; Amidation; Deamidation (NQ),46886,Putative p-pantothenate cysteine ligase and p-pantothenenoylcysteine decarboxylase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dfp (coaBC) PE=4 SV=1
696,214810,Q7V286|SYW_PROMP,99.32,24,6,6,Carbamidomethylation,38464,Tryptophan--tRNA ligase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=trpS PE=3 SV=1
565,214910,tr|Q7V3R1|Q7V3R1_PROMP,99.13,38,6,6,,26752,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0008 PE=4 SV=1
896,215027,tr|Q7V1V1|Q7V1V1_PROMP,99.05,15,4,4,,35120,Glycosyl transferase  family 2 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0752 PE=4 SV=1
815,212378,tr|Q7V090|Q7V090_PROMP,99.04,26,5,5,,25678,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1380 PE=4 SV=1
572,214897,Q7UZL3|UVRB_PROMP,99.00,13,6,6,Deamidation (NQ),77247,UvrABC system protein B OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=uvrB PE=3 SV=1
668,215005,tr|Q7UZQ4|Q7UZQ4_PROMP,98.84,80,4,4,Dehydration; Oxidation (M),6859,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1604 PE=4 SV=1
534,214873,tr|Q7V3Q5|Q7V3Q5_PROMP,98.79,51,8,8,Carbamidomethylation,18743,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0015 PE=4 SV=1
463,215000,Q7TU28|RS17_PROMP,98.55,45,6,6,Carbamidomethylation,10164,30S ribosomal protein S17 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=rpsQ PE=3 SV=1
440,212662,tr|Q7V361|Q7V361_PROMP,98.47,26,9,9,Carbamidomethylation,44709,ATP-sulfurylase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cysD PE=4 SV=1
832,212690,tr|Q7V2W4|Q7V2W4_PROMP,98.46,37,5,5,,18753,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0340 PE=4 SV=1
597,215168,tr|A8WIM7|A8WIM7_PROMP,98.46,76,5,4,,6429,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM2011 PE=4 SV=1
819,214987,Q7V2S9|AROQ_PROMP,98.37,39,4,4,Carbamidomethylation,16128,3-dehydroquinate dehydratase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=aroQ PE=3 SV=1
928,215083,tr|B9ER48|B9ER48_PROMP,98.37,77,3,3,,6075,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM2077 PE=4 SV=1
633,214966,tr|Q7V3C4|Q7V3C4_PROMP,98.34,65,4,4,Oxidation (M),10291,Bacterial regulatory protein  LuxR family OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0154 PE=4 SV=1
648,214892,tr|Q7V0Z6|Q7V0Z6_PROMP,98.14,46,5,5,,20771,Photosystem II oxygen evolving complex protein PsbP OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=psbP PE=4 SV=1
622,214918,tr|Q7V2J8|Q7V2J8_PROMP,97.98,30,7,7,Carbamidomethylation,27193,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0478 PE=4 SV=1
512,214937,tr|Q7V1C9|Q7V1C9_PROMP,97.95,71,6,6,Carbamidomethylation,9333,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0947 PE=4 SV=1
457,214797,tr|Q7V190|Q7V190_PROMP,97.66,52,7,7,,15363,Conserved hypotheticcal protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0992 PE=4 SV=1
552,214770,tr|Q7V108|Q7V108_PROMP,97.65,18,8,6,Carbamidomethylation,52562,Orn/Lys/Arg decarboxylases family 1 OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=cad PE=4 SV=1
867,214920,tr|Q7V1V4|Q7V1V4_PROMP,97.57,17,5,5,,43762,ABC-transporter  membrane spanning component OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0749 PE=3 SV=1
924,212591,Q7V329|ISPH_PROMP,97.35,14,4,4,Carbamidomethylation,45202,4-hydroxy-3-methylbut-2-enyl diphosphate reductase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ispH PE=3 SV=1
543,214891,Q7UZL7|RISB_PROMP,97.34,55,6,6,Carbamidomethylation,17207,6 7-dimethyl-8-ribityllumazine synthase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=ribH PE=3 SV=1
578,214752,tr|Q7V0A0|Q7V0A0_PROMP,97.30,32,7,7,Deamidation (NQ),28949,GAF domain OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM1369 PE=4 SV=1
579,212352,tr|Q7V398|Q7V398_PROMP,97.04,36,7,7,Deamidation (NQ),27108,Uncharacterized protein OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0185 PE=4 SV=1
767,214839,Q7V368|OBG_PROMP,97.03,24,6,6,,35440,GTPase Obg OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=obg PE=3 SV=1
784,214872,tr|Q7V3D3|Q7V3D3_PROMP,96.97,23,6,6,,35564,Squalene and phytoene synthases OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=crtB pys PE=4 SV=1
562,214889,tr|Q7V2Y3|Q7V2Y3_PROMP,96.94,78,7,7,Carbamidomethylation,13153,Possible ferredoxin OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=PMM0316 PE=4 SV=1
750,214913,tr|Q7V103|Q7V103_PROMP,96.90,24,5,5,,32782,Diadenylate cyclase OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) GN=dacA PE=3 SV=1
