Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) etnp-ja04-20170410,Area etnp-ja04-20170410,#Peptides,#Unique,#Spec etnp-ja04-20170410,PTM,Avg. Mass,Description
214,103109,WP_041324233.1,81.71,6,6,,5,0,6,,56823,molecular chaperone GroEL [Saccharophagus degradans]
306,26204,KHE90333,81.71,4,4,,4,0,4,,57804,chaperonin GroEL Candidatus Scalindua brodae
252,167809,ETNP_110,81.39,10,10,,5,0,5,,43269,Elongation factor Tu
252,167810,ETNP_120,81.39,10,10,,5,0,5,,43297,Elongation factor Tu
252,167811,ETNP_120,81.39,10,10,,5,0,5,,43269,Elongation factor Tu
252,167813,NP_300,81.39,10,10,,5,0,5,,43329,Elongation factor Tu
252,167814,ETNP_300,81.39,10,10,,5,0,5,,43297,Elongation factor Tu
252,167815,ETNP_180,81.39,10,10,,5,0,5,,43297,Elongation factor Tu
252,167837,ETNP_300,81.39,11,11,,5,0,5,,39543,Elongation factor Tu
252,167812,ETNP_140,81.39,10,10,,5,0,5,,43341,Elongation factor Tu
252,167816,ETNP_180,81.39,10,10,,5,0,5,,43341,Elongation factor Tu
352,152633,ETNP_120,81.13,10,10,6.73E5,3,3,3,Carbamidomethylation,48092,Oligopeptide-binding protein AppA precursor
352,152634,ETNP_120,81.13,9,9,6.73E5,3,3,3,Carbamidomethylation,52952,Oligopeptide-binding protein AppA precursor
191,61286,WP_011310604,81.10,6,6,,5,0,7,,57562,molecular chaperone GroEL Thiobacillus denitrificans
191,167960,ETNP_180,81.10,6,6,,5,0,7,,57224,60 kDa chaperonin
191,167961,ETNP_160,81.10,6,6,,5,0,7,,57224,60 kDa chaperonin
274,267869,ETNP_120,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
274,267870,ETNP_160,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
274,267871,ETNP_300,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
274,267872,NP_300,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
274,267873,ETNP_180,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
274,267874,ETNP_140,81.01,9,9,1.2E5,3,3,4,,60163,Periplasmic murein peptide-binding protein precursor
176,167886,ETNP_120,80.57,13,13,8.69E4,6,1,7,,19434,hypothetical protein
291,152493,ETNP_110,80.51,10,10,6.45E5,3,2,4,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
291,152494,ETNP_100,80.51,10,10,6.45E5,3,2,4,,39985,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
178,102431,ACA16261.1,80.30,7,7,,5,0,7,,57439,chaperonin GroEL [Methylobacterium sp. 4-46]
178,102432,ACA19779.1,80.30,7,7,,5,0,7,,58027,chaperonin GroEL [Methylobacterium sp. 4-46]
178,102416,ACB22545.1,80.30,7,7,,5,0,7,,57847,chaperonin GroEL [Methylobacterium radiotolerans JCM 2831]
343,102558,ETNP_90,79.98,10,10,2.89E5,2,1,3,,33070,Bacterial actin-related protein
157,152436,NP_300,79.90,35,35,1.23E6,7,4,8,Carbamidomethylation; Oxidation (M),17737,Alpha-keto acid-binding periplasmic protein TakP precursor
276,134530,NP_100,79.79,4,4,,4,0,4,,58175,60 kDa chaperonin
276,134529,NP_300,79.79,4,4,,4,0,4,,58015,60 kDa chaperonin
276,134531,NP_125,79.79,4,4,,4,0,4,,59602,60 kDa chaperonin
337,43728,WP_013561045,79.28,7,7,,3,0,3,,58312,molecular chaperone GroEL Anaerolinea thermophila
270,61120,WP_015403630,78.94,6,6,,4,0,4,,57918,chaperonin GroL Desulfocapsa sulfexigens
155,167656,ETNP_180,78.64,8,8,,7,0,8,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,167657,ETNP_160,78.64,8,8,,7,0,8,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,152824,ETNP_120,78.64,8,8,,7,0,8,,45442,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,167658,ETNP_140,78.64,8,8,,7,0,8,,45411,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,167660,ETNP_90,78.64,9,9,,7,0,8,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,167661,ETNP_100,78.64,9,9,,7,0,8,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
155,167662,ETNP_120,78.64,9,9,,7,0,8,,39449,Monocarboxylate 2-oxoacid-binding periplasmic protein precursor
338,167980,ETNP_300,78.51,11,11,3.81E5,3,3,3,,35279,Periplasmic dipeptide transport protein precursor
338,167981,ETNP_120,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
338,167982,NP_300,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
338,167983,ETNP_140,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
338,167984,ETNP_180,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
338,167985,ETNP_160,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
338,167986,NP_100,78.51,7,7,3.81E5,3,3,3,,57649,Periplasmic dipeptide transport protein precursor
211,167917,ETNP_180,78.33,8,8,2.01E5,6,1,6,,99399,Respiratory nitrate reductase 1 alpha chain
300,134441,ETNP_150,78.12,19,19,5.08E5,4,2,4,,15920,hypothetical protein
300,134445,SAR11,78.12,9,9,5.08E5,4,2,4,,35304,Leu/Ile/Val-binding protein
241,267866,ETNP_140,77.84,51,51,,5,0,5,,8275,hypothetical protein
271,167933,ETNP_100,77.83,6,6,,3,0,4,,57197,60 kDa chaperonin
271,167934,ETNP_120,77.83,7,7,,3,0,4,,45856,60 kDa chaperonin
209,183983,ETNP14_68,77.62,17,17,2.17E6,5,5,6,,27146,Taurine-binding periplasmic protein precursor
322,103272,ETNP_140,77.53,9,9,,3,0,3,,48091,60 kDa chaperonin
322,103270,ETNP_110,77.53,8,8,,3,0,3,,57758,60 kDa chaperonin 5
322,103269,ETNP_300,77.53,8,8,,3,0,3,,57744,60 kDa chaperonin 5
322,103271,ETNP14_120,77.53,8,8,,3,0,3,,57758,60 kDa chaperonin 5
281,168143,ETNP_300,77.19,6,6,0E0,4,2,4,,101196,Nitrate reductase
281,168144,ETNP_160,77.19,6,6,0E0,4,2,4,,101568,Nitrate reductase
281,168142,ETNP_180,77.19,6,6,0E0,4,2,4,,86639,Nitrate reductase
124,152400,ETNP_100,77.12,36,36,,9,0,10,Oxidation (M),12758,hypothetical protein
228,267899,ETNP14_68,76.78,9,9,2.33E6,4,4,5,,35359,hypothetical protein
228,267900,SAR11,76.78,9,9,2.33E6,4,4,5,,35403,hypothetical protein
349,152692,ETNP_140,76.63,10,10,,3,0,3,,35240,spermidine/putrescine ABC transporter periplasmic substrate-binding protein
357,102534,ETNP_70,76.58,7,7,6.81E5,2,1,3,,41848,Bacterial actin-related protein
346,167996,NP_300,76.48,39,39,6.39E5,3,3,3,,7893,hypothetical protein
346,167997,ETNP_120,76.48,39,39,6.39E5,3,3,3,,7893,hypothetical protein
346,167915,ETNP_120,76.48,21,21,6.39E5,3,3,3,,14794,hypothetical protein
332,102948,ETNP14_68,76.28,33,33,,3,0,3,Oxidation (M),10685,10 kDa chaperonin 1
332,102948,ETNP14_68,76.28,33,33,,3,0,3,Oxidation (M),10685,10 kDa chaperonin 1
332,267836,ETNP14_68,76.28,33,33,,3,0,3,Oxidation (M),10671,10 kDa chaperonin 1
315,167858,ETNP14_120,76.27,37,37,1.2E6,3,2,3,,10199,DNA-binding protein HU 1
315,167859,NP_125,76.27,37,37,1.2E6,3,2,3,,10208,DNA-binding protein HU 1
315,167860,ETNP14_120,76.27,37,37,1.2E6,3,2,3,,10226,DNA-binding protein HU 1
315,167860,ETNP14_120,76.27,37,37,1.2E6,3,2,3,,10226,DNA-binding protein HU 1
216,267809,ETNP_300,76.23,17,17,9.42E5,5,5,6,,40792,Acetyl-CoA acetyltransferase
216,267810,ETNP_160,76.23,17,17,9.42E5,5,5,6,,40792,Acetyl-CoA acetyltransferase
216,267811,NP_300,76.23,17,17,9.42E5,5,5,6,,40792,Acetyl-CoA acetyltransferase
216,267812,ETNP_180,76.23,17,17,9.42E5,5,5,6,,40792,Acetyl-CoA acetyltransferase
340,155273,ETNP_160,76.10,8,8,0E0,3,1,3,,54948,Glutathione-binding protein GsiB precursor
340,155274,ETNP_120,76.10,8,8,0E0,3,1,3,,57260,Glutathione-binding protein GsiB precursor
336,168051,ETNP_180,76.05,16,16,1.43E4,3,3,3,,40579,Heme-binding protein A precursor
244,168261,ETNP_140,75.31,33,33,0E0,4,1,5,,7784,Cold shock protein CspA
244,168263,ETNP_120,75.31,33,33,0E0,4,1,5,,7784,Cold shock protein CspA
244,168265,ETNP_160,75.31,33,33,0E0,4,1,5,,7784,Cold shock protein CspA
244,168268,ETNP_180,75.31,33,33,0E0,4,1,5,,7784,Cold shock protein CspA
189,102388,ADH89392.1,75.04,9,9,1.02E5,5,1,7,,57737,chaperonin GroEL [Starkeya novella DSM 506]
316,167925,ETNP_120,73.68,4,4,8.59E5,3,3,3,,99807,Arsenite oxidase subunit AioA
323,267857,ETNP_120,73.66,8,8,2.26E5,3,3,3,,56508,Oligopeptide-binding protein AppA precursor
323,267858,ETNP_140,73.66,8,8,2.26E5,3,3,3,,60654,Oligopeptide-binding protein AppA precursor
323,267859,ETNP_120,73.66,8,8,2.26E5,3,3,3,,60640,Oligopeptide-binding protein AppA precursor
323,267860,NP_300,73.66,8,8,2.26E5,3,3,3,,60668,Oligopeptide-binding protein AppA precursor
323,267861,ETNP_160,73.66,8,8,2.26E5,3,3,3,,60673,Oligopeptide-binding protein AppA precursor
351,167854,ETNP_160,73.50,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
351,167855,ETNP_180,73.50,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
351,167856,ETNP_120,73.50,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
351,167857,ETNP_300,73.50,11,11,1.96E6,3,3,3,,41678,Spermidine/putrescine-binding periplasmic protein precursor
283,167866,NP_100,73.22,16,16,,3,0,4,,15060,60 kDa chaperonin
283,167867,NP_300,73.22,9,9,,3,0,4,,29352,60 kDa chaperonin
283,167868,NP_300,73.22,9,9,,3,0,4,,29301,60 kDa chaperonin
283,167871,NP_85,73.22,7,7,,3,0,4,,35281,60 kDa chaperonin
283,267909,ETNP14_120,73.22,5,5,,3,0,4,,50049,60 kDa chaperonin
283,267913,ETNP14_120,73.22,10,10,,3,0,4,,25958,60 kDa chaperonin
240,267853,ETNP_120,73.20,10,10,1.16E6,5,5,5,Oxidation (M),65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
240,267854,ETNP_120,73.20,10,10,1.16E6,5,5,5,Oxidation (M),65456,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
280,152362,ETNP_120,73.07,13,13,7.53E5,4,4,4,Carbamidomethylation,54556,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
280,152363,ETNP_160,73.07,11,11,7.53E5,4,4,4,Carbamidomethylation,63426,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
299,167882,NP_125,72.88,10,10,4.23E5,3,3,4,,51884,Glutamine synthetase
299,167883,NP_100,72.88,10,10,4.23E5,3,3,4,,51870,Glutamine synthetase
299,167884,NP_85,72.88,10,10,4.23E5,3,3,4,,51870,Glutamine synthetase
299,167885,NP_300,72.88,10,10,4.23E5,3,3,4,,51944,Glutamine synthetase
237,249929,ETNP_120,72.80,10,10,5.97E5,5,2,5,Carbamidomethylation,57489,60 kDa chaperonin
230,102229,NP_300,72.45,6,6,,5,0,5,,58009,60 kDa chaperonin 5
230,102280,ETNP14_120,72.45,12,12,,5,0,5,,25920,60 kDa chaperonin 1
230,102292,ETNP14_68,72.45,18,18,,5,0,5,,17105,60 kDa chaperonin 1
230,102299,NP_85,72.45,16,16,,5,0,5,,19387,60 kDa chaperonin 1
304,134639,ETNP14_120,72.44,27,27,1.66E6,3,3,4,,9203,hypothetical protein
183,101811,ETNP_100,71.37,39,39,4.38E5,7,5,7,,14624,Tubulin/FtsZ family  GTPase domain
181,183836,ETNP_180,71.24,11,11,9.39E5,6,1,7,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
181,152317,NP_100,71.24,11,11,9.39E5,6,1,7,,48850,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
181,152318,NP_300,71.24,11,11,9.39E5,6,1,7,,48837,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
373,168220,ETNP_160,70.82,8,8,2.15E5,2,2,2,,34527,C4-dicarboxylate-binding periplasmic protein precursor
321,25731,WP_011399517,70.79,7,7,,3,0,3,,36452,amino acid ABC transporter substrate-binding protein Hahella chejuensis
367,167879,NP_300,70.70,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
367,167880,ETNP_160,70.70,8,8,4.86E5,2,2,2,,39813,Acetyl-CoA acetyltransferase
367,167881,ETNP_120,70.70,8,8,4.86E5,2,2,2,,39839,Acetyl-CoA acetyltransferase
213,167918,ETNP_140,70.68,32,32,2.42E4,5,1,6,,15227,Phasin protein
213,167919,ETNP14_120,70.68,32,32,2.42E4,5,1,6,,15227,Phasin protein
333,168066,NP_300,70.61,10,10,9.42E5,3,3,3,,40041,Bacterial extracellular solute-binding protein
333,168067,ETNP_180,70.61,10,10,9.42E5,3,3,3,,40041,Bacterial extracellular solute-binding protein
333,168068,ETNP_300,70.61,10,10,9.42E5,3,3,3,,40041,Bacterial extracellular solute-binding protein
333,168069,ETNP_160,70.61,10,10,9.42E5,3,3,3,,40041,Bacterial extracellular solute-binding protein
333,168070,ETNP_140,70.61,10,10,9.42E5,3,3,3,,40041,Bacterial extracellular solute-binding protein
358,267938,NP_300,70.40,9,9,9.9E5,2,2,3,,29860,Glycine betaine-binding periplasmic protein precursor
358,267939,ETNP_110,70.40,7,7,9.9E5,2,2,3,,37329,Glycine betaine-binding periplasmic protein precursor
358,267940,NP_125,70.40,7,7,9.9E5,2,2,3,,37343,Glycine betaine-binding periplasmic protein precursor
358,267941,ETNP14_120,70.40,7,7,9.9E5,2,2,3,,37329,Glycine betaine-binding periplasmic protein precursor
242,168091,ETNP14_120,70.02,36,36,1.36E6,5,5,5,,6834,hypothetical protein
242,168092,ETNP14_120,70.02,36,36,1.36E6,5,5,5,,6836,hypothetical protein
242,168093,ETNP14_120,70.02,36,36,1.36E6,5,5,5,,6838,hypothetical protein
242,168094,ETNP14_120,70.02,36,36,1.36E6,5,5,5,,6808,hypothetical protein
184,183879,ETNP14_120,69.75,7,7,,6,0,7,Carbamidomethylation,59562,Respiratory nitrate reductase 2 beta chain
184,183880,NP_300,69.75,7,7,,6,0,7,Carbamidomethylation,59909,Respiratory nitrate reductase 2 beta chain
184,183872,ETNP_120,69.75,7,7,,6,0,7,Carbamidomethylation,60605,Respiratory nitrate reductase 2 beta chain
284,103115,ETNP14_68,69.24,42,42,4.27E5,4,3,4,,5589,DNA-binding protein HU 1
284,103116,ETNP14_68,69.24,36,36,4.27E5,4,3,4,,6547,DNA-binding protein HU 1
284,103117,ETNP14_68,69.24,28,28,4.27E5,4,3,4,,8354,DNA-binding protein HU 1
284,103118,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103119,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10002,DNA-binding protein HU 1
284,103120,SAR11,69.24,23,23,4.27E5,4,3,4,,10082,DNA-binding protein HU-beta
284,103134,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10093,DNA-binding protein HU 1
284,103121,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10123,DNA-binding protein HU 1
284,103118,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103123,SAR11,69.24,23,23,4.27E5,4,3,4,,10003,DNA-binding protein HU 1
284,103135,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10101,DNA-binding protein HU-beta
284,103118,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103124,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9991,DNA-binding protein HU 1
284,103128,SAR11,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103138,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9992,DNA-binding protein HU 1
284,103118,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103139,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10148,DNA-binding protein HU 1
284,103126,NP_100,69.24,23,23,4.27E5,4,3,4,,10197,DNA-binding protein HU 1
284,103127,NP_85,69.24,23,23,4.27E5,4,3,4,,10082,DNA-binding protein HU-beta
284,103128,SAR11,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103129,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9962,DNA-binding protein HU 1
284,103140,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9963,DNA-binding protein HU 1
284,103118,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,10019,DNA-binding protein HU 1
284,103131,NP_300,69.24,23,23,4.27E5,4,3,4,,10082,DNA-binding protein HU-beta
284,103132,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9976,DNA-binding protein HU 1
284,103133,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9999,DNA-binding protein HU 1
284,103141,ETNP14_68,69.24,23,23,4.27E5,4,3,4,,9961,DNA-binding protein HU 1
284,103142,ETNP14_68,69.24,19,19,4.27E5,4,3,4,,12409,DNA-binding protein HU 1
284,103143,ETNP14_68,69.24,19,19,4.27E5,4,3,4,,12444,DNA-binding protein HU-beta
284,103144,ETNP14_68,69.24,16,16,4.27E5,4,3,4,,14312,DNA-binding protein HU-beta
233,168028,SAR11,69.14,10,10,3.21E5,5,2,5,,35032,hypothetical protein
374,61367,WP_014705255,68.64,5,5,,2,0,2,,57199,molecular chaperone GroEL Methylophaga nitratireducenticrescens
355,168165,ETNP_180,68.58,5,5,0E0,3,1,3,,82798,Nitrate reductase
204,183841,ETNP_300,68.10,14,14,2.45E6,6,6,6,,39758,Copper-containing nitrite reductase precursor
173,267892,ETNP_180,68.08,1,1,1.41E6,6,5,7,,265714,Cytochrome c551 peroxidase precursor
173,267893,ETNP_140,68.08,1,1,1.41E6,6,5,7,,265714,Cytochrome c551 peroxidase precursor
173,267894,ETNP_160,68.08,1,1,1.41E6,6,5,7,,265714,Cytochrome c551 peroxidase precursor
173,267895,ETNP_300,68.08,1,1,1.41E6,6,5,7,,267298,Cytochrome c551 peroxidase precursor
313,167968,NP_300,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
313,167969,ETNP_150,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
313,167970,ETNP_100,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
313,167971,ETNP_300,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
313,167972,ETNP_120,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
313,167972,ETNP_120,68.02,21,21,1.86E6,3,3,3,,10843,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
146,152422,ETNP_110,67.77,12,12,2.25E5,9,1,9,Carbamidomethylation,66462,Multicopper oxidase
146,152418,ETNP_120,67.77,8,8,2.25E5,9,1,9,Carbamidomethylation,104346,Multicopper oxidase
314,152854,WP_013751159.1,67.59,4,4,,3,0,3,,57220,molecular chaperone GroEL [Dokdonia sp. 4H-3-7-5]
314,168171,ETNP14_120,67.59,4,4,,3,0,3,,57698,60 kDa chaperonin
314,152846,EAP87223.1,67.59,4,4,,3,0,3,,57521,chaperonin GroEL [Croceibacter atlanticus HTCC2559]
365,167974,ETNP_120,67.24,6,6,2.14E5,2,2,2,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
365,167974,ETNP_120,67.24,6,6,2.14E5,2,2,2,,61453,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
365,167976,ETNP_160,67.24,6,6,2.14E5,2,2,2,,61439,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
365,167977,ETNP_300,67.24,6,6,2.14E5,2,2,2,,61440,Quinohemoprotein alcohol dehydrogenase ADH IIB precursor
334,167912,ETNP_120,67.02,12,12,3.44E4,3,1,3,,25684,Acetoacetyl-CoA reductase
334,167913,ETNP_100,67.02,12,12,3.44E4,3,1,3,,25698,Acetoacetyl-CoA reductase
279,267862,ETNP14_120,66.92,8,8,,4,0,4,Carbamidomethylation,58370,Respiratory nitrate reductase 1 beta chain
330,167938,ETNP_300,66.69,5,5,4.95E5,2,2,3,,62910,Glutathione-binding protein GsiB precursor
330,167939,ETNP_160,66.69,5,5,4.95E5,2,2,3,,62910,Glutathione-binding protein GsiB precursor
330,167940,ETNP_180,66.69,5,5,4.95E5,2,2,3,,62910,Glutathione-binding protein GsiB precursor
330,167941,ETNP_120,66.69,5,5,4.95E5,2,2,3,,62910,Glutathione-binding protein GsiB precursor
339,168002,ETNP_120,66.07,14,14,9.57E5,3,1,3,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
339,168003,ETNP_110,66.07,14,14,9.57E5,3,1,3,Carbamidomethylation,21599,Formate dehydrogenase iron-sulfur subunit
339,168002,ETNP_120,66.07,14,14,9.57E5,3,1,3,Carbamidomethylation,21631,Formate dehydrogenase iron-sulfur subunit
239,168340,NP_300,65.98,12,12,7.21E5,4,2,5,,32990,General L-amino acid-binding periplasmic protein AapJ precursor
288,267834,ETNP_160,65.67,14,14,2.42E5,4,1,4,,40255,Receptor family ligand binding region
288,267835,ETNP_120,65.67,14,14,2.42E5,4,1,4,,40255,Receptor family ligand binding region
317,134884,ETNP_180,65.58,7,7,,3,0,3,,43644,General L-amino acid-binding periplasmic protein AapJ precursor
317,134885,ETNP_300,65.58,7,7,,3,0,3,,43670,General L-amino acid-binding periplasmic protein AapJ precursor
290,152370,ETNP14_68,65.54,6,6,4.36E5,3,1,4,,44801,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
256,167978,ETNP14_68,64.76,4,4,,3,0,5,,58066,60 kDa chaperonin 1
385,153176,ETNP14_120,64.55,6,6,,2,0,2,,38526,General L-amino acid-binding periplasmic protein AapJ precursor
272,168022,SAR11,64.30,6,6,3.23E6,4,4,4,,41761,Pyruvate synthase subunit PorA
272,168016,NP_300,64.30,7,7,3.23E6,4,4,4,,36510,Pyruvate synthase subunit PorA
272,168017,NP_85,64.30,6,6,3.23E6,4,4,4,,45567,Pyruvate synthase subunit PorA
272,168056,SAR11,64.30,6,6,3.23E6,4,4,4,,45577,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
272,168018,ETNP14_68,64.30,6,6,3.23E6,4,4,4,,45600,NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
272,168185,ETNP14_120,64.30,42,42,3.23E6,4,4,4,,6335,hypothetical protein
272,168186,NP_300,64.30,42,42,3.23E6,4,4,4,,6285,hypothetical protein
272,168187,NP_100,64.30,42,42,3.23E6,4,4,4,,6335,hypothetical protein
272,168188,ETNP14_120,64.30,42,42,3.23E6,4,4,4,,6285,hypothetical protein
272,168199,NP_125,64.30,25,25,3.23E6,4,4,4,,10092,hypothetical protein
272,168203,NP_85,64.30,17,17,3.23E6,4,4,4,,15250,Pyruvate synthase subunit PorA
272,168195,SAR11,64.30,27,27,3.23E6,4,4,4,,9481,hypothetical protein
272,168196,NP_85,64.30,27,27,3.23E6,4,4,4,,9546,hypothetical protein
272,168197,NP_85,64.30,27,27,3.23E6,4,4,4,,9442,hypothetical protein
272,168198,NP_300,64.30,25,25,3.23E6,4,4,4,,10096,hypothetical protein
272,168200,ETNP14_120,64.30,18,18,3.23E6,4,4,4,,14156,pyruvate ferredoxin oxidoreductase subunit alpha
272,168201,ETNP14_120,64.30,18,18,3.23E6,4,4,4,,14156,pyruvate ferredoxin oxidoreductase subunit alpha
272,168202,NP_125,64.30,18,18,3.23E6,4,4,4,,14167,pyruvate ferredoxin oxidoreductase subunit alpha
272,168204,NP_100,64.30,17,17,3.23E6,4,4,4,,15277,Pyruvate synthase subunit PorA
272,168021,NP_125,64.30,14,14,3.23E6,4,4,4,,17723,Pyruvate synthase subunit PorA
293,167966,SAR11,64.20,8,8,1.68E5,4,1,4,,34075,hypothetical protein
404,183859,ETNP_120,64.17,55,55,1.69E6,2,2,2,,3775,hypothetical protein
404,152480,ETNP_120,64.17,42,42,1.69E6,2,2,2,,4690,hypothetical protein
404,152481,NP_100,64.17,7,7,1.69E6,2,2,2,,28956,hypothetical protein
404,152482,ETNP_160,64.17,7,7,1.69E6,2,2,2,,28970,hypothetical protein
404,183862,ETNP_100,64.17,4,4,1.69E6,2,2,2,,48024,hypothetical protein
243,167852,ETNP14_68,63.86,4,4,,3,0,5,,57994,60 kDa chaperonin 1
273,168036,ETNP_160,62.92,11,11,1.78E6,4,4,4,Carbamidomethylation,58291,Heme-binding protein A precursor
273,168037,ETNP_140,62.92,11,11,1.78E6,4,4,4,Carbamidomethylation,58291,Heme-binding protein A precursor
273,168038,NP_300,62.92,11,11,1.78E6,4,4,4,Carbamidomethylation,58291,Heme-binding protein A precursor
273,168039,ETNP_120,62.92,11,11,1.78E6,4,4,4,Carbamidomethylation,58291,Heme-binding protein A precursor
376,134806,ETNP_140,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
376,134807,ETNP_120,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
376,134808,ETNP_160,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
376,134807,ETNP_120,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
376,134810,ETNP_180,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
376,134811,ETNP_300,62.56,2,2,8.74E5,1,1,2,,63699,Quinohemoprotein alcohol dehydrogenase ADH-IIG precursor
335,167942,NP_85,62.40,12,12,1.85E4,3,1,3,,25656,Acetoacetyl-CoA reductase
335,167943,NP_300,62.40,12,12,1.85E4,3,1,3,,25656,Acetoacetyl-CoA reductase
335,167944,ETNP_100,62.40,12,12,1.85E4,3,1,3,,25638,Acetoacetyl-CoA reductase
335,167945,NP_100,62.40,12,12,1.85E4,3,1,3,,25655,Acetoacetyl-CoA reductase
335,167946,SAR11,62.40,12,12,1.85E4,3,1,3,,25656,Acetoacetyl-CoA reductase
202,168010,ETNP_180,62.01,26,26,,5,0,6,,15872,Alpha-keto acid-binding periplasmic protein TakP precursor
275,152365,ETNP14_68,61.92,6,6,,3,0,4,,44663,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein precursor
375,267944,ETNP_300,61.91,5,5,,2,0,2,,36700,General L-amino acid-binding periplasmic protein AapJ precursor
301,267905,ETNP14_120,61.85,46,46,7.54E4,4,2,4,Oxidation (M),8999,DNA-binding protein HU
