Protein Group,Protein ID,Accession,-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
549,1217,ETNP_120m_free_PROKKA_251113,87.90,9,4,1,,59883,Aspartate--tRNA ligase
549,1223,ETNP14_68maa_PROKKA_144707,87.90,9,4,1,,64200,Aspartate--tRNA ligase
549,1224,NP_85m_PROKKA_08550,87.90,8,4,1,,67732,Aspartate--tRNA ligase
549,1179,ETNP_100m_PROKKA_59540,87.90,8,4,1,,67704,Aspartate--tRNA ligase
549,1225,ETNP_90m_PROKKA_194347,87.90,8,4,1,,69947,Aspartate--tRNA ligase
560,1589,ETNP_90m_PROKKA_125408,87.55,22,5,5,Pyro-glu from Q,29327,Outer membrane protein assembly factor BamA
582,2269,ETNP_90m_PROKKA_202724,87.51,14,3,3,Deamidation (NQ),41436,hypothetical protein
638,1616,ETNP_160m_PROKKA_107437,87.34,17,3,2,,25617,50S ribosomal protein L1
393,1590,NP_30m_PROKKA_03164,87.23,5,5,0,,54933,ATP synthase subunit alpha
434,1478,ETNP_120m_PROKKA_44614,87.07,62,3,3,,5091,hypothetical protein
362,1940,ETNP_120m_PROKKA_97272,86.98,16,3,1,Oxidation (M); Mutation,21462,Perchlorate reductase subunit alpha precursor
569,1639,ETNP_90m_PROKKA_50621,86.80,14,3,3,Deamidation (NQ),32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
569,1638,ETNP_100m_particle_PROKKA_51025,86.80,14,3,3,Deamidation (NQ),32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
569,1637,ETNP_120m_PROKKA_310957,86.80,14,3,3,Deamidation (NQ),32197,Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
600,2786,WP_011128078,86.48,12,2,0,,22174,peroxiredoxin Synechococcus
1081,2911,ETNP_90m_PROKKA_31232,86.18,23,2,2,,12453,Ycf48-like protein precursor
1081,2912,ETNP_100m_PROKKA_88777,86.18,8,2,2,,36605,Ycf48-like protein precursor
431,1805,ETNP_120m_PROKKA_225639,86.14,9,5,2,Oxidation (M),35384,Divinyl chlorophyll a/b light-harvesting protein PcbA
431,1804,ETNP_100m_PROKKA_80821,86.14,9,5,2,Oxidation (M),35384,Divinyl chlorophyll a/b light-harvesting protein PcbA
431,1803,ETNP_100m_PROKKA_21928,86.14,9,5,2,Oxidation (M),35392,Divinyl chlorophyll a/b light-harvesting protein PcbA
431,1810,ETNP_90m_PROKKA_07859,86.14,8,5,2,Oxidation (M),39228,Divinyl chlorophyll a/b light-harvesting protein PcbA
431,1809,ETNP_140m_PROKKA_17940,86.14,8,5,2,Oxidation (M),39207,Divinyl chlorophyll a/b light-harvesting protein PcbA
431,1811,NP_85m_PROKKA_07197,86.14,7,5,2,Oxidation (M),41147,Divinyl chlorophyll a/b light-harvesting protein PcbA
578,1912,ETNP_140m_PROKKA_13333,86.07,5,2,0,,72090,Acetyl-coenzyme A synthetase
659,1958,ETNP_90m_PROKKA_91843,86.07,16,2,0,,22090,Acetyl-coenzyme A synthetase
677,2338,WP_006170207,86.03,13,3,1,HexNAcylation (ST),38013,cell division protein FtsZ Synechococcus sp WH 5701
660,2258,ETNP_140m_PROKKA_15602,85.99,5,2,1,,66767,PA14 domain protein
644,3073,WP_038543857,85.97,12,3,1,Carbamidomethylation,40431,inosine-5-monophosphate dehydrogenase Synechococcus sp KORDI-100
757,1089,ETNP_100m_particle_PROKKA_93882,85.69,25,3,3,,19284,Phycobiliprotein beta chain
757,1088,ETNP_120m_free_PROKKA_128803,85.69,25,3,3,,19318,Phycobiliprotein beta chain
757,1087,ETNP_120m_PROKKA_140116,85.69,25,3,3,,19284,Phycobiliprotein beta chain
770,2041,ETNP_90m_PROKKA_111992,85.37,2,2,1,,124503,Translation initiation factor IF-2
385,1151,ETNP14_68mB_PROKKA_123685,85.20,12,3,0,,23794,Major capsid protein Gp23
216,2461,ETNP14_68mB_PROKKA_16348,84.87,46,4,1,Oxidation (HW); Tryptophan oxidation to kynurenin; Dihydroxy; Methylphosphonylation,5171,Photosystem Q(B) protein precursor
1065,2454,ETNP_120m_PROKKA_14943,84.71,7,2,1,,50841,Copper-containing nitrite reductase precursor
1065,2453,ETNP14_68maa_PROKKA_26979,84.71,7,2,1,,50841,Copper-containing nitrite reductase precursor
1065,2452,ETNP_90m_PROKKA_207971,84.71,7,2,1,,50754,Copper-containing nitrite reductase precursor
1065,2451,ETNP14_120maa_PROKKA_29445,84.71,7,2,1,,50841,Copper-containing nitrite reductase precursor
1065,2450,ETNP_100m_PROKKA_19120,84.71,7,2,1,,50841,Copper-containing nitrite reductase precursor
879,3670,ETNP_100m_particle_PROKKA_47732,84.54,14,2,2,,10162,hypothetical protein
879,3669,ETNP_120m_PROKKA_140329,84.54,14,2,2,,10192,hypothetical protein
879,3668,ETNP_100m_PROKKA_13914,84.54,14,2,2,,10162,hypothetical protein
879,3671,ETNP_90m_PROKKA_151410,84.54,13,2,2,,10770,hypothetical protein
411,725,WP_011127101,84.46,15,4,0,,27455,enoyl-ACP reductase Synechococcus sp WH 8102
456,2331,WP_011819135,84.42,4,2,1,,82671,photosystem I P700 chlorophyll a apoprotein A2 Prochlorococcus
424,1096,ETNP14_68maa_PROKKA_00486,84.13,2,4,0,,141086,DNA-directed RNA polymerase subunit beta'
661,2101,ETNP14_120maa_PROKKA_139086,84.10,8,3,1,,33406,hypothetical protein
508,3255,NP_85m_PROKKA_19393,83.97,8,2,0,Carbamidomethylation,40599,Glutamate-1-semialdehyde 2 1-aminomutase
667,2756,NP_125m_PROKKA_20908,83.78,20,2,0,,13123,DNA-directed RNA polymerase subunit beta
667,2762,NP_85m_PROKKA_22011,83.78,9,2,0,,27014,DNA-directed RNA polymerase subunit beta
678,3119,NP_85m_PROKKA_15284,83.78,6,2,0,,45256,DNA-directed RNA polymerase subunit beta
686,3111,NP_300m_PROKKA_55296,83.78,14,2,0,,18490,DNA-directed RNA polymerase subunit beta
557,1338,ETNP14_68mB_PROKKA_141672,83.70,61,3,2,,7415,hypothetical protein
557,1337,ETNP_120m_particle_PROKKA_59549,83.70,61,3,2,,7383,hypothetical protein
557,1341,ETNP_120m_PROKKA_90426,83.70,46,3,2,,10007,hypothetical protein
557,1340,ETNP_90m_PROKKA_94018,83.70,46,3,2,,10007,hypothetical protein
557,1339,NP_85m_PROKKA_30125,83.70,46,3,2,,10007,hypothetical protein
810,2385,ETNP14_68mB_PROKKA_76342,83.53,9,3,0,,29888,60 kDa chaperonin
810,1965,ETNP_180m_PROKKA_132387,83.53,5,3,0,,57224,60 kDa chaperonin
810,2389,WP_011310604,83.53,5,3,0,,57562,molecular chaperone GroEL Thiobacillus denitrificans
651,3172,WP_011127590,83.39,11,3,1,Carbamidomethylation,40325,inosine-5-monophosphate dehydrogenase Synechococcus
522,2304,ETNP_120m_PROKKA_74132,82.94,39,2,2,Deamidation (NQ),7159,hypothetical protein
477,1447,ETNP14_68maa_PROKKA_16985,82.38,11,4,0,Oxidation (M),37529,Major capsid protein Gp23
1057,2300,ETNP_120m_free_PROKKA_189585,82.32,20,2,1,,11207,50S ribosomal protein L23
1057,2302,ETNP_120m_PROKKA_06044,82.32,20,2,1,,11423,50S ribosomal protein L23
1057,2301,ETNP_100m_particle_PROKKA_84601,82.32,20,2,1,,11423,50S ribosomal protein L23
438,2161,ETNP_120m_particle_PROKKA_246080,82.26,5,3,1,Carboxylation (DKW),74586,Chaperone protein HtpG
679,2264,ETNP_100m_particle_PROKKA_41091,82.04,64,2,0,,6083,Major capsid protein Gp23
455,2294,ETNP_90m_PROKKA_170958,82.00,25,2,2,,12531,Photosystem I P700 chlorophyll a apoprotein A1
497,1725,ETNP14_68maa_PROKKA_153410,81.91,9,5,1,Mutation,38791,Divinyl chlorophyll a/b light-harvesting protein PcbG
814,2455,WP_038654413,81.90,16,2,0,,15750,photosystem I reaction center subunit II Prochlorococcus sp MIT 0801
496,1722,ETNP_100m_PROKKA_28398,81.85,9,4,4,,55811,6'''-hydroxyparomomycin C oxidase
496,1721,ETNP_90m_PROKKA_38770,81.85,9,4,4,,55811,6'''-hydroxyparomomycin C oxidase
496,1720,ETNP_160m_PROKKA_83343,81.85,9,4,4,,55811,6'''-hydroxyparomomycin C oxidase
496,1719,NP_85m_PROKKA_05300,81.85,9,4,4,,55811,6'''-hydroxyparomomycin C oxidase
496,1718,ETNP14_68maa_PROKKA_49931,81.85,9,4,4,,55823,6'''-hydroxyparomomycin C oxidase
1058,2339,NP_85m_PROKKA_19642,81.81,6,2,1,,37448,6-phosphogluconate dehydrogenase  decarboxylating
1058,2340,ETNP14_68maa_PROKKA_193262,81.81,5,2,1,,43208,6-phosphogluconate dehydrogenase  decarboxylating
1058,2342,ETNP_100m_PROKKA_01323,81.81,4,2,1,,52402,6-phosphogluconate dehydrogenase  decarboxylating
1058,2341,ETNP_90m_PROKKA_100480,81.81,4,2,1,,52402,6-phosphogluconate dehydrogenase  decarboxylating
776,1992,ETNP14_68maa_PROKKA_107191,81.73,7,2,2,,40006,Bacterial extracellular solute-binding protein
561,1494,ETNP14_68maa_PROKKA_124922,81.34,24,3,1,,17602,30S ribosomal protein S7
646,1905,ETNP_180m_PROKKA_68688,81.31,9,3,0,Oxidation (M),34451,Major capsid protein Gp23
788,2343,ETNP_300m_PROKKA_117498,81.27,6,2,2,,46902,putative ABC transporter-binding protein precursor
788,2347,NP_300m_PROKKA_05253,81.27,6,2,2,,48365,putative ABC transporter-binding protein precursor
788,2346,ETNP_160m_PROKKA_89816,81.27,6,2,2,,48365,putative ABC transporter-binding protein precursor
788,2345,ETNP_140m_PROKKA_47647,81.27,6,2,2,,48365,putative ABC transporter-binding protein precursor
788,2344,ETNP_120m_PROKKA_216566,81.27,6,2,2,,48365,putative ABC transporter-binding protein precursor
495,1724,ETNP_70m_PROKKA_103282,80.91,20,3,1,,15978,Glyceraldehyde-3-phosphate dehydrogenase 2
878,3601,ETNP_120m_PROKKA_275770,80.79,7,1,1,,24942,Hemolysin  chromosomal
512,2086,WP_007231136,80.65,4,4,0,,55061,F0F1 ATP synthase subunit alpha gamma proteobacterium HTCC2207
513,2803,NP_85m_PROKKA_10205,80.65,4,4,0,,55402,ATP synthase subunit alpha
515,2805,ETNP14_68maa_PROKKA_121307,80.65,4,4,0,,55498,ATP synthase subunit alpha
483,1468,ETNP_100m_particle_PROKKA_101221,80.60,21,4,4,,28849,hypothetical protein
599,2802,WP_006171428,80.60,11,3,0,,21624,peroxiredoxin Synechococcus sp WH 5701
564,1629,WP_038655541,80.55,6,3,0,,68158,aspartyl-tRNA synthetase Prochlorococcus sp MIT 0801
565,1632,WP_011131580,80.55,6,3,0,,67681,aspartate--tRNAAspAsn ligase Prochlorococcus marinus
553,1329,ETNP_120m_PROKKA_90724,80.52,16,3,3,,21273,Trigger factor
553,1332,ETNP_90m_PROKKA_130637,80.52,10,3,3,,33615,Trigger factor
353,1200,ETNP14_120maa_PROKKA_02015,80.52,3,4,0,,156293,DNA-directed RNA polymerase subunit beta'
383,1051,WP_052041225,80.28,23,4,1,,23484,antitermination protein NusG Prochlorococcus sp MIT 0801
383,1055,ETNP_110m_PROKKA_49117,80.28,22,4,1,,24584,hypothetical protein
383,1054,ETNP_90m_PROKKA_165104,80.28,22,4,1,,24584,hypothetical protein
383,1053,ETNP_140m_PROKKA_39734,80.28,22,4,1,,24584,hypothetical protein
383,1052,ETNP_100m_PROKKA_46616,80.28,22,4,1,,24584,hypothetical protein
418,1025,WP_011128858,79.90,7,5,1,Methylation,59409,phycobilisome linker polypeptide Synechococcus sp WH 8102
559,1499,ETNP_120m_PROKKA_239015,79.57,18,4,4,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
559,1498,ETNP_100m_particle_PROKKA_77376,79.57,18,4,4,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
559,1497,ETNP_120m_free_PROKKA_324462,79.57,18,4,4,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
559,1496,ETNP_90m_PROKKA_61494,79.57,18,4,4,,32833,Phycobilisome 31.8 kDa linker polypeptide  phycoerythrin-associated  rod
323,1130,ETNP14_68maa_PROKKA_136189,79.30,17,4,1,Formylation,27834,hypothetical protein
1060,4372,NP_85m_PROKKA_16965,79.28,14,2,1,Oxidation (M),20685,hypothetical protein
1060,4383,ETNP_90m_PROKKA_209514,79.28,12,2,1,Oxidation (M),25009,hypothetical protein
441,1911,ETNP_180m_PROKKA_164530,79.27,3,3,0,,82003,DNA-directed RNA polymerase subunit beta'
441,1913,ETNP_140m_PROKKA_101548,79.27,2,3,0,,131436,DNA-directed RNA polymerase subunit beta'
445,1910,ETNP_300m_PROKKA_150371,79.27,4,3,0,,62954,DNA-directed RNA polymerase subunit beta'
846,3749,NP_100m_PROKKA_16248,78.91,10,2,2,Mutation,31451,hypothetical protein
846,3750,NP_85m_PROKKA_20051,78.91,9,2,2,Mutation,31434,hypothetical protein
587,2761,ETNP14_120maa_PROKKA_41203,78.82,4,3,0,,58039,60 kDa chaperonin
1064,3204,ETNP_120m_PROKKA_288378,78.77,8,2,1,Acetylation (N-term),36360,General L-amino acid-binding periplasmic protein AapJ precursor
650,1673,WP_011128874,78.69,23,4,0,Mutation,17817,bleomycin hydrolase Synechococcus
481,1198,ETNP_160m_PROKKA_60185,78.66,5,3,0,,62885,Glutathione-binding protein GsiB precursor
551,1184,ETNP_180m_PROKKA_59084,78.66,9,3,0,,39755,Heme-binding protein A precursor
510,2013,WP_038651601,78.52,7,2,0,,45896,glutamate-1-semialdehyde aminotransferase Prochlorococcus sp MIT 0801
602,2593,ETNP_160m_PROKKA_198910,78.47,21,3,3,,10151,30S ribosomal protein S19
602,2592,ETNP_120m_PROKKA_06046,78.47,21,3,3,,10107,30S ribosomal protein S19
602,2591,NP_30m_PROKKA_01673,78.47,21,3,3,,10222,30S ribosomal protein S19
602,2590,WP_028953633,78.47,21,3,3,,10194,30S ribosomal protein S19 Synechococcus
602,2589,ETNP_120m_PROKKA_328792,78.47,21,3,3,,10151,30S ribosomal protein S19
602,2588,WP_011128929,78.47,21,3,3,,10139,30S ribosomal protein S19 Synechococcus
602,2587,ETNP14_68mB_PROKKA_83986,78.47,21,3,3,,10124,30S ribosomal protein S19
602,2594,ETNP_120m_PROKKA_22829,78.47,20,3,3,,10513,30S ribosomal protein S19
602,2595,ETNP_100m_PROKKA_75062,78.47,16,3,3,,13311,30S ribosomal protein S19
1079,3003,ETNP14_120maa_PROKKA_61562,78.12,3,2,1,,82676,Oligopeptide-binding protein OppA precursor
862,3203,ETNP14_68maa_PROKKA_15807,78.07,3,1,0,Deamidation (NQ); Hydroxylation,91543,Colicin I receptor precursor
862,3033,ETNP14_120maa_PROKKA_27533,78.07,3,1,0,Deamidation (NQ); Hydroxylation,91510,Colicin I receptor precursor
640,1579,ETNP_140m_PROKKA_101164,78.03,37,3,3,,12071,30S ribosomal protein S10
640,1578,ETNP_100m_particle_PROKKA_141072,78.03,37,3,3,,12071,30S ribosomal protein S10
640,1577,ETNP_90m_PROKKA_40467,78.03,37,3,3,,12071,30S ribosomal protein S10
640,1576,ETNP_120m_free_PROKKA_176745,78.03,37,3,3,,11976,30S ribosomal protein S10
640,1575,WP_011131150,78.03,37,3,3,,12018,30S ribosomal protein S10 Prochlorococcus
640,1574,ETNP_120m_PROKKA_336789,78.03,37,3,3,,12071,30S ribosomal protein S10
640,1539,ETNP_120m_PROKKA_79111,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1538,NP_85m_PROKKA_06675,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1537,ETNP_110m_PROKKA_31727,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1536,ETNP_120m_particle_PROKKA_233768,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1535,ETNP_160m_PROKKA_28051,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1534,ETNP_100m_PROKKA_39696,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1533,ETNP_140m_PROKKA_10943,78.03,37,3,3,,12016,30S ribosomal protein S10
640,1532,ETNP_90m_PROKKA_127148,78.03,37,3,3,,12016,30S ribosomal protein S10
637,1446,WP_026292851,78.02,7,3,1,,58087,molecular chaperone GroEL Rubritalea marina
699,3759,ETNP_60m_PROKKA_00029,77.96,12,2,1,Oxidation (M); Phosphorylation (HCDR),13632,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)
1059,2062,ETNP_110m_PROKKA_37816,77.92,4,2,2,,63225,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
1059,2409,ETNP_140m_PROKKA_34609,77.92,3,2,2,,76510,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
1059,2063,ETNP_100m_PROKKA_67876,77.92,3,2,2,,87127,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
1059,2064,ETNP_90m_PROKKA_57286,77.92,3,2,2,,89554,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
1059,2411,ETNP_90m_PROKKA_89000,77.92,3,2,2,,89715,Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
460,3751,ETNP_90m_PROKKA_202194,77.91,14,1,1,Deamidation (NQ); Oxidation (M),12305,Plastocyanin precursor
498,1699,ETNP_300m_PROKKA_48499,77.89,7,3,0,,52658,Glutamine synthetase
498,1698,ETNP_120m_free_PROKKA_40499,77.89,7,3,0,,52658,Glutamine synthetase
498,1697,ETNP_160m_PROKKA_107969,77.89,7,3,0,,52658,Glutamine synthetase
498,1696,ETNP_140m_PROKKA_40463,77.89,7,3,0,,52658,Glutamine synthetase
498,1695,ETNP_180m_PROKKA_120041,77.89,7,3,0,,52658,Glutamine synthetase
498,1694,ETNP_120m_particle_PROKKA_37547,77.89,7,3,0,,52658,Glutamine synthetase
498,1693,ETNP_150m_particle_PROKKA_46530,77.89,7,3,0,,52658,Glutamine synthetase
436,4129,WP_006173316,77.84,4,3,1,Carbamidomethylation; Hydroxylation,83937,photosystem I core protein PsaA Synechococcus sp WH 5701
1061,2367,WP_011128928,77.64,9,2,2,,31651,50S ribosomal protein L2 Synechococcus
1061,2366,ETNP_140m_PROKKA_79475,77.64,9,2,2,,31697,50S ribosomal protein L2
1061,2365,WP_038543146,77.64,9,2,2,,31750,50S ribosomal protein L2 Synechococcus sp KORDI-100
1061,2368,ETNP_100m_PROKKA_75061,77.64,8,2,2,,35740,50S ribosomal protein L2
702,3728,ETNP_100m_particle_PROKKA_73227,77.53,7,2,2,,25582,Poly(beta-D-mannuronate) C5 epimerase 7
552,1122,NP_300m_PROKKA_21694,77.35,18,5,1,,34459,Putative aliphatic sulfonates-binding protein precursor
577,1837,ETNP_120m_free_PROKKA_177771,76.88,5,3,1,,68085,Aspartate--tRNA ligase
577,1836,ETNP_90m_PROKKA_92961,76.88,5,3,1,,67982,Aspartate--tRNA ligase
577,1818,ETNP_120m_PROKKA_51363,76.88,5,3,1,,68099,Aspartate--tRNA ligase
831,2936,ETNP_300m_PROKKA_161628,76.78,4,1,1,,42793,Multiple sugar-binding protein precursor
628,1119,ETNP_160m_PROKKA_81170,76.67,5,4,4,,129586,hypothetical protein
628,1121,ETNP_180m_PROKKA_81128,76.67,5,4,4,,130100,hypothetical protein
628,1120,ETNP_120m_PROKKA_83125,76.67,5,4,4,,130073,hypothetical protein
550,1139,ETNP_120m_PROKKA_22825,76.56,56,4,3,,8144,50S ribosomal protein L29
550,1138,ETNP_90m_PROKKA_194249,76.56,56,4,3,,8160,50S ribosomal protein L29
550,1137,ETNP_100m_particle_PROKKA_60877,76.56,56,4,3,,8075,50S ribosomal protein L29
550,1136,ETNP_140m_PROKKA_79339,76.56,56,4,3,,8075,50S ribosomal protein L29
550,1135,ETNP_110m_PROKKA_31282,76.56,56,4,3,,8075,50S ribosomal protein L29
504,1861,WP_011817694,76.43,27,4,0,Amidination of lysines or N-terminal amines with methyl acetimidate,13244,50S ribosomal protein L7L12 Prochlorococcus
1088,3072,ETNP_180m_PROKKA_236687,76.35,4,2,1,,65538,putative oxidoreductase YdhV
1088,3071,ETNP_300m_PROKKA_28092,76.35,4,2,1,,65560,putative oxidoreductase YdhV
1088,3070,ETNP_160m_PROKKA_37767,76.35,4,2,1,,65548,putative oxidoreductase YdhV
1088,3069,ETNP_120m_PROKKA_82216,76.35,4,2,1,,65538,putative oxidoreductase YdhV
488,1481,ETNP14_68maa_PROKKA_168853,75.55,9,4,3,,46552,Dihydroxy-acid dehydratase
591,3249,ETNP_120m_free_PROKKA_159977,75.45,26,2,2,Carbamidomethylation,9060,hypothetical protein
591,3252,ETNP_100m_particle_PROKKA_01097,75.45,18,2,2,Carbamidomethylation,13190,hypothetical protein
591,3251,ETNP_120m_PROKKA_239313,75.45,18,2,2,Carbamidomethylation,13190,hypothetical protein
591,3250,ETNP_90m_PROKKA_103720,75.45,18,2,2,Carbamidomethylation,13190,hypothetical protein
775,2001,ETNP_120m_PROKKA_203243,75.30,12,2,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
775,2000,ETNP_100m_particle_PROKKA_106873,75.30,12,2,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
775,1999,ETNP_90m_PROKKA_43773,75.30,12,2,1,,26987,3-oxoacyl-[acyl-carrier-protein] reductase FabG
670,2172,ETNP14_120maa_PROKKA_21394,75.28,5,3,0,,49533,ATP synthase subunit beta
452,2132,YP_009188294.1,75.27,6,2,0,,39818,PsbA [Cyanophage P-TIM40]
452,2131,AJK27646.1,75.27,6,2,0,,39818,PsbA [Cyanophage P-TIM40]
767,1858,ETNP_60m_PROKKA_20509,75.18,6,3,0,,55967,Photosystem II 44 kDa reaction center protein
1836,3657,ETNP_180m_PROKKA_68623,75.17,6,1,1,,27597,hypothetical protein
1836,3656,ETNP_300m_PROKKA_135140,75.17,6,1,1,,27593,hypothetical protein
766,1777,ETNP_100m_PROKKA_00423,75.05,11,3,3,,36653,Major capsid protein Gp23
766,1778,ETNP_120m_particle_PROKKA_198271,75.05,10,3,3,,38127,Major capsid protein Gp23
766,1779,ETNP_100m_particle_PROKKA_68718,75.05,10,3,3,,38166,Major capsid protein Gp23
766,1780,ETNP_120m_PROKKA_343431,75.05,9,3,3,,42542,Major capsid protein Gp23
766,1781,ETNP14_68maa_PROKKA_36320,75.05,8,3,3,,48844,Major capsid protein Gp23
836,3466,NP_85m_PROKKA_21417,75.05,17,3,3,Oxidation (M),22682,Thioredoxin reductase
836,3467,ETNP_90m_PROKKA_124072,75.05,15,3,3,Oxidation (M),24971,Thioredoxin reductase
836,3468,ETNP_100m_PROKKA_69764,75.05,15,3,3,Oxidation (M),25185,Thioredoxin reductase
836,3469,ETNP14_68mB_PROKKA_83783,75.05,13,3,3,Oxidation (M),28258,Thioredoxin reductase
836,3470,ETNP_120m_PROKKA_276450,75.05,11,3,3,Oxidation (M),34155,Thioredoxin reductase
503,1899,WP_006173333,74.83,6,2,0,,34131,DNA-directed RNA polymerase subunit alpha Synechococcus sp WH 5701
835,2159,ETNP14_68maa_PROKKA_118112,74.76,8,3,1,,30736,60 kDa chaperonin 5
1066,2757,ETNP_100m_PROKKA_83184,74.66,5,2,2,,40006,Soluble hydrogenase 42 kDa subunit
1066,2758,ETNP_90m_PROKKA_167023,74.66,5,2,2,,41111,Soluble hydrogenase 42 kDa subunit
1066,2760,ETNP_140m_PROKKA_89942,74.66,5,2,2,,40804,Soluble hydrogenase 42 kDa subunit
1066,2759,ETNP_110m_PROKKA_27495,74.66,5,2,2,,40838,Soluble hydrogenase 42 kDa subunit
1063,2375,ETNP14_68mB_PROKKA_131307,74.55,23,2,0,,9515,hypothetical protein
598,2577,WP_012913318,74.54,6,3,1,Mutation,51938,F0F1 ATP synthase subunit beta Pirellula staleyi
1080,2023,ETNP_110m_PROKKA_05481,74.42,6,2,1,,56129,D-3-phosphoglycerate dehydrogenase
1080,2022,ETNP_90m_PROKKA_195988,74.42,6,2,1,,56102,D-3-phosphoglycerate dehydrogenase
1080,2021,ETNP_100m_PROKKA_47843,74.42,6,2,1,,56102,D-3-phosphoglycerate dehydrogenase
1080,2020,ETNP_140m_PROKKA_117270,74.42,6,2,1,,56144,D-3-phosphoglycerate dehydrogenase
792,1974,ETNP_100m_particle_PROKKA_139850,74.32,4,2,1,,53163,Protein translocase subunit SecD
792,1973,ETNP_90m_PROKKA_202143,74.32,4,2,1,,53163,Protein translocase subunit SecD
792,1972,ETNP_110m_PROKKA_52041,74.32,4,2,1,,53163,Protein translocase subunit SecD
815,2674,ETNP_100m_PROKKA_15388,74.12,28,2,2,,8501,hypothetical protein
697,3506,ETNP_100m_PROKKA_17518,73.97,1,1,0,,153707,DNA-directed RNA polymerase subunit beta
867,3441,ETNP_120m_PROKKA_327334,73.97,2,1,0,,93183,DNA-directed RNA polymerase subunit beta
682,2525,ETNP_100m_particle_PROKKA_108832,73.80,32,3,2,,8816,30S ribosomal protein S13
682,2534,ETNP_90m_PROKKA_141257,73.80,21,3,2,,13549,30S ribosomal protein S13
682,2533,NP_85m_PROKKA_07612,73.80,21,3,2,,13643,30S ribosomal protein S13
682,2532,ETNP_110m_PROKKA_40811,73.80,21,3,2,,13611,30S ribosomal protein S13
682,2531,ETNP_100m_PROKKA_03776,73.80,21,3,2,,13549,30S ribosomal protein S13
682,2530,ETNP_120m_PROKKA_245645,73.80,21,3,2,,13611,30S ribosomal protein S13
682,2529,ETNP_140m_PROKKA_46901,73.80,21,3,2,,13611,30S ribosomal protein S13
682,2528,ETNP_160m_PROKKA_143445,73.80,21,3,2,,13549,30S ribosomal protein S13
682,2527,ETNP_120m_PROKKA_145478,73.80,21,3,2,,13549,30S ribosomal protein S13
682,2526,ETNP_100m_PROKKA_75138,73.80,21,3,2,,13611,30S ribosomal protein S13
500,1717,WP_015895894,73.74,6,3,0,,58788,molecular chaperone GroEL Acidobacterium capsulatum
1073,2121,ETNP_100m_PROKKA_08219,73.51,8,2,1,,43253,Protein translocase subunit SecD
1073,2122,ETNP_90m_PROKKA_208761,73.51,5,2,1,,62789,Protein translocase subunit SecD
442,1870,ETNP_120m_particle_PROKKA_101992,73.38,6,4,0,,49467,ATP synthase subunit beta
442,1869,ETNP_140m_PROKKA_138832,73.38,6,4,0,,49467,ATP synthase subunit beta
442,1868,NP_300m_PROKKA_09100,73.38,6,4,0,,49467,ATP synthase subunit beta
505,1872,ETNP_120m_free_PROKKA_175824,73.38,6,4,0,,49356,ATP synthase subunit beta
505,1871,ETNP_120m_PROKKA_76245,73.38,6,4,0,,49379,ATP synthase subunit beta
811,2408,ETNP_100m_particle_PROKKA_44690,73.28,12,2,1,,19752,ATP synthase subunit delta
811,2407,ETNP_90m_PROKKA_163940,73.28,12,2,1,,19738,ATP synthase subunit delta
811,2406,ETNP_120m_free_PROKKA_230368,73.28,12,2,1,,19738,ATP synthase subunit delta
811,2405,ETNP_120m_PROKKA_308253,73.28,12,2,1,,19752,ATP synthase subunit delta
507,1908,ETNP14_68maa_PROKKA_25023,73.28,1,3,0,,160802,DNA-directed RNA polymerase subunit beta'
501,1879,NP_85m_PROKKA_01369,72.93,2,3,0,,158978,DNA-directed RNA polymerase subunit beta'
780,1817,WP_015350919,72.83,4,2,0,,57779,chaperonin GroEL Myxococcus stipitatus
809,2388,ETNP_100m_particle_PROKKA_01568,72.55,7,2,2,,32155,putative formate transporter 1
809,2387,ETNP_140m_PROKKA_40240,72.55,7,2,2,,32155,putative formate transporter 1
700,4275,WP_042851142,72.45,2,2,0,,73068,transketolase Prochlorococcus sp MIT 0604
762,1723,ETNP14_120maa_PROKKA_29300,72.32,6,3,1,,55907,60 kDa chaperonin 5
